cell_id,scale_km2,variant,area_effective_km2,n_wells,support_points_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,q01_cell_state_code,q01_cell_state_label,q01_direct_evidence_n,q01_cross_scale_exact_pct,q01_origin_exact_pct,q01_top_blocking_requirements,q02_cell_state_code,q02_cell_state_label,q02_direct_evidence_n,q02_cross_scale_exact_pct,q02_origin_exact_pct,q02_top_blocking_requirements,q03_cell_state_code,q03_cell_state_label,q03_direct_evidence_n,q03_cross_scale_exact_pct,q03_origin_exact_pct,q03_top_blocking_requirements,q04_cell_state_code,q04_cell_state_label,q04_direct_evidence_n,q04_cross_scale_exact_pct,q04_origin_exact_pct,q04_top_blocking_requirements,q05_cell_state_code,q05_cell_state_label,q05_direct_evidence_n,q05_cross_scale_exact_pct,q05_origin_exact_pct,q05_top_blocking_requirements,grid_family,cutoff_date,method_version,weight_used,score_used
SCALE-1000-O00-00104,1000,O00,1000.0000000000462,4,42,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,3,4.761905,100.0,Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,3,4.761905,100.0,Q02_R02=4|Q02_R03=4|Q02_R04=4|Q02_R06=4|Q02_R07=4,2,EVIDENCIA_DIRETA_PRESENTE,2,2.380952,76.190476,Q03_R02=4|Q03_R03=4|Q03_R05=4|Q03_R07=4|Q03_R08=4,2,EVIDENCIA_DIRETA_PRESENTE,4,9.52381,100.0,Q04_R03=4|Q04_R04=4|Q04_R05=4,2,EVIDENCIA_DIRETA_PRESENTE,1,2.380952,16.666667,Q05_R02=4|Q05_R04=4|Q05_R05=4|Q05_R06=4|Q05_R07=4,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00105,1000,O00,1000.0000000000462,17,41,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,17,7.317073,100.0,Q01_R03=17|Q01_R05=17|Q01_R06=8,2,EVIDENCIA_DIRETA_PRESENTE,17,7.317073,100.0,Q02_R02=17|Q02_R06=17|Q02_R07=17|Q02_R08=17|Q02_R04=9,2,EVIDENCIA_DIRETA_PRESENTE,6,7.317073,100.0,Q03_R02=17|Q03_R05=17|Q03_R07=17|Q03_R08=17|Q03_R06=12,2,EVIDENCIA_DIRETA_PRESENTE,17,7.317073,100.0,Q04_R03=17|Q04_R04=17|Q04_R05=8,2,EVIDENCIA_DIRETA_PRESENTE,8,2.439024,29.268293,Q05_R02=17|Q05_R04=17|Q05_R06=17|Q05_R07=17|Q05_R03=9,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00106,1000,O00,1000.0000000000462,1,36,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,1,2.777778,100.0,Q01_R03=1|Q01_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.777778,100.0,Q02_R02=1|Q02_R04=1|Q02_R05=1|Q02_R06=1|Q02_R07=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.777778,100.0,Q03_R02=1|Q03_R05=1|Q03_R06=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.777778,100.0,Q04_R03=1|Q04_R04=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,2.777778,63.888889,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00107,1000,O00,1000.0000000000462,9,41,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,5,9.756098,100.0,Q01_R03=9|Q01_R05=9|Q01_R02=4|Q01_R04=4|Q01_R06=4,2,EVIDENCIA_DIRETA_PRESENTE,5,9.756098,100.0,Q02_R02=9|Q02_R04=9|Q02_R05=9|Q02_R06=9|Q02_R07=9,2,EVIDENCIA_DIRETA_PRESENTE,5,9.756098,100.0,Q03_R02=9|Q03_R05=9|Q03_R07=9|Q03_R08=9|Q03_R06=5,2,EVIDENCIA_DIRETA_PRESENTE,5,9.756098,100.0,Q04_R03=9|Q04_R04=9|Q04_R02=4|Q04_R05=4,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,24.390244,12.195122,Q05_R02=9|Q05_R03=9|Q05_R04=9|Q05_R06=9|Q05_R07=9,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00108,1000,O00,1000.0000000000462,7,40,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,3,15.0,12.5,Q01_R03=7|Q01_R05=7|Q01_R06=5|Q01_R02=4|Q01_R04=4,2,EVIDENCIA_DIRETA_PRESENTE,3,15.0,12.5,Q02_R02=7|Q02_R06=7|Q02_R07=7|Q02_R08=7|Q02_R04=6,2,EVIDENCIA_DIRETA_PRESENTE,2,15.0,12.5,Q03_R02=7|Q03_R07=7|Q03_R08=7|Q03_R05=6|Q03_R06=6,2,EVIDENCIA_DIRETA_PRESENTE,3,15.0,12.5,Q04_R03=7|Q04_R04=7|Q04_R05=5|Q04_R02=4,2,EVIDENCIA_DIRETA_PRESENTE,2,10.0,10.0,Q05_R02=7|Q05_R04=7|Q05_R06=7|Q05_R07=7|Q05_R03=5,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00109,1000,O00,1000.0000000000462,8,42,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,4,4.761905,76.190476,Q01_R03=8|Q01_R05=8|Q01_R02=4|Q01_R04=2|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,4,4.761905,76.190476,Q02_R02=8|Q02_R04=8|Q02_R05=8|Q02_R06=8|Q02_R07=8,2,EVIDENCIA_DIRETA_PRESENTE,6,4.761905,76.190476,Q03_R02=8|Q03_R07=8|Q03_R08=8|Q03_R05=6|Q03_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,6,4.761905,76.190476,Q04_R03=8|Q04_R04=8|Q04_R02=2|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,2,4.761905,76.190476,Q05_R02=8|Q05_R04=8|Q05_R06=8|Q05_R07=8|Q05_R03=6,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00110,1000,O00,1000.0000000000462,25,41,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,25,26.829268,100.0,Q01_R03=25|Q01_R05=25|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,25,26.829268,100.0,Q02_R02=25|Q02_R06=25|Q02_R07=25|Q02_R08=25|Q02_R04=14,2,EVIDENCIA_DIRETA_PRESENTE,11,19.512195,100.0,Q03_R02=25|Q03_R07=25|Q03_R08=25|Q03_R05=19|Q03_R06=16,2,EVIDENCIA_DIRETA_PRESENTE,25,29.268293,100.0,Q04_R03=25|Q04_R04=25|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,19,21.95122,100.0,Q05_R02=25|Q05_R04=25|Q05_R06=25|Q05_R07=25|Q05_R03=6,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00111,1000,O00,1000.0000000000462,3,36,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,3,19.444444,83.333333,Q01_R03=3|Q01_R05=3|Q01_R06=2,2,EVIDENCIA_DIRETA_PRESENTE,3,19.444444,83.333333,Q02_R02=3|Q02_R06=3|Q02_R07=3|Q02_R08=3|Q02_R03=2,2,EVIDENCIA_DIRETA_PRESENTE,1,11.111111,83.333333,Q03_R02=3|Q03_R05=3|Q03_R06=3|Q03_R07=3|Q03_R08=3,2,EVIDENCIA_DIRETA_PRESENTE,3,19.444444,94.444444,Q04_R03=3|Q04_R04=3|Q04_R05=2,2,EVIDENCIA_DIRETA_PRESENTE,2,8.333333,83.333333,Q05_R02=3|Q05_R04=3|Q05_R06=3|Q05_R07=3|Q05_R05=2,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00112,1000,O00,1000.0000000000462,0,41,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,56.097561,4.878049,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,56.097561,4.878049,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,56.097561,4.878049,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,56.097561,4.878049,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,56.097561,4.878049,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00113,1000,O00,1000.0000000000462,0,41,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,97.560976,90.243902,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,97.560976,90.243902,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,97.560976,90.243902,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,97.560976,90.243902,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,97.560976,90.243902,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00114,1000,O00,1000.0000000000462,1,41,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,12.195122,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,12.195122,Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.439024,7.317073,Q03_R02=1|Q03_R03=1|Q03_R05=1|Q03_R07=1|Q03_R08=1,2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,12.195122,Q04_R03=1|Q04_R04=1|Q04_R05=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,2.439024,0.0,Q05_R02=1|Q05_R03=1|Q05_R04=1|Q05_R05=1|Q05_R06=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00115,1000,O00,1000.0000000000462,0,41,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,51.219512,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,51.219512,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,51.219512,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,51.219512,0.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,51.219512,0.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00116,1000,O00,1000.0000000000462,4,36,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,4,19.444444,86.111111,Q01_R03=4|Q01_R05=4|Q01_R06=4,2,EVIDENCIA_DIRETA_PRESENTE,4,19.444444,86.111111,Q02_R02=4|Q02_R03=4|Q02_R04=4|Q02_R05=4|Q02_R06=4,2,EVIDENCIA_DIRETA_PRESENTE,4,19.444444,86.111111,Q03_R02=4|Q03_R03=4|Q03_R05=4|Q03_R07=4|Q03_R08=4,2,EVIDENCIA_DIRETA_PRESENTE,4,19.444444,86.111111,Q04_R03=4|Q04_R04=4|Q04_R05=4,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,8.333333,58.333333,Q05_R02=4|Q05_R03=4|Q05_R04=4|Q05_R05=4|Q05_R06=4,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00117,1000,O00,768.9104443560392,13,31,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,13,16.129032,100.0,Q01_R03=13|Q01_R05=13|Q01_R06=13,2,EVIDENCIA_DIRETA_PRESENTE,8,12.903226,100.0,Q02_R02=13|Q02_R03=13|Q02_R04=13|Q02_R05=13|Q02_R06=13,2,EVIDENCIA_DIRETA_PRESENTE,12,12.903226,100.0,Q03_R02=13|Q03_R03=13|Q03_R05=13|Q03_R07=13|Q03_R08=13,2,EVIDENCIA_DIRETA_PRESENTE,13,16.129032,100.0,Q04_R03=13|Q04_R04=13|Q04_R05=13,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,6.451613,0.0,Q05_R02=13|Q05_R03=13|Q05_R04=13|Q05_R05=13|Q05_R06=13,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00118,1000,O00,0.3151328324884543,0,0,0,0,UNKNOWN_SEM_CONTEXTO_CLASSIFICADO,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,,,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00119,1000,O00,713.8699249666943,0,26,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00120,1000,O00,1000.0000000000462,0,42,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00121,1000,O00,1000.0000000000462,0,41,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,0,100.0,100.0,,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00122,1000,O00,1000.0000000000462,1,41,3,3,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Corumbá,Cárstica (K),2,EVIDENCIA_DIRETA_PRESENTE,1,2.439024,58.536585,Q01_R03=1|Q01_R05=1|Q01_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.439024,58.536585,Q02_R02=1|Q02_R03=1|Q02_R06=1|Q02_R07=1|Q02_R08=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,0.0,0.0,Q03_R02=1|Q03_R03=1|Q03_R04=1|Q03_R05=1|Q03_R06=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.439024,58.536585,Q04_R03=1|Q04_R04=1|Q04_R05=1,2,EVIDENCIA_DIRETA_PRESENTE,1,2.439024,53.658537,Q05_R02=1|Q05_R04=1|Q05_R05=1|Q05_R06=1|Q05_R07=1,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00123,1000,O00,1000.0000000000462,58,36,4,3,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Cuiaba,Cárstica (K),2,EVIDENCIA_DIRETA_PRESENTE,53,41.666667,100.0,Q01_R03=58|Q01_R05=58|Q01_R06=15|Q01_R02=5|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,53,41.666667,100.0,Q02_R02=58|Q02_R06=58|Q02_R08=58|Q02_R07=57|Q02_R04=16,2,EVIDENCIA_DIRETA_PRESENTE,15,19.444444,86.111111,Q03_R02=58|Q03_R07=58|Q03_R08=58|Q03_R05=54|Q03_R06=44,2,EVIDENCIA_DIRETA_PRESENTE,57,41.666667,100.0,Q04_R03=58|Q04_R04=58|Q04_R05=15|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,42,30.555556,80.555556,Q05_R02=58|Q05_R04=58|Q05_R06=58|Q05_R07=58|Q05_R03=16,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00124,1000,O00,1000.0000000000462,3,40,4,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,2,5.0,100.0,Q01_R03=3|Q01_R05=3|Q01_R06=3|Q01_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,2,5.0,100.0,Q02_R02=3|Q02_R03=3|Q02_R04=3|Q02_R05=3|Q02_R06=3,2,EVIDENCIA_DIRETA_PRESENTE,2,5.0,40.0,Q03_R02=3|Q03_R03=3|Q03_R05=3|Q03_R07=3|Q03_R08=3,2,EVIDENCIA_DIRETA_PRESENTE,3,5.0,100.0,Q04_R03=3|Q04_R04=3|Q04_R05=3,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,2.5,0.0,Q05_R02=3|Q05_R03=3|Q05_R04=3|Q05_R05=3|Q05_R06=3,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00125,1000,O00,1000.0000000000462,18,42,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Botucatu,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,16,28.571429,92.857143,Q01_R05=18|Q01_R03=17|Q01_R06=16|Q01_R02=2|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,16,28.571429,92.857143,Q02_R02=18|Q02_R06=18|Q02_R07=18|Q02_R08=18|Q02_R03=16,2,EVIDENCIA_DIRETA_PRESENTE,8,14.285714,80.952381,Q03_R02=18|Q03_R07=18|Q03_R08=18|Q03_R03=16|Q03_R05=15,2,EVIDENCIA_DIRETA_PRESENTE,17,28.571429,92.857143,Q04_R03=18|Q04_R04=18|Q04_R05=16|Q04_R02=1,2,EVIDENCIA_DIRETA_PRESENTE,12,23.809524,64.285714,Q05_R02=18|Q05_R04=18|Q05_R06=18|Q05_R07=18|Q05_R05=16,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00126,1000,O00,1000.0000000000462,3,41,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,100.0,Q01_R03=3|Q01_R05=3|Q01_R02=2|Q01_R06=2|Q01_R04=1,2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,100.0,Q02_R02=3|Q02_R04=3|Q02_R05=3|Q02_R06=3|Q02_R07=3,2,EVIDENCIA_DIRETA_PRESENTE,1,4.878049,26.829268,Q03_R02=3|Q03_R05=3|Q03_R07=3|Q03_R08=3|Q03_R03=2,2,EVIDENCIA_DIRETA_PRESENTE,2,4.878049,100.0,Q04_R03=3|Q04_R04=3|Q04_R05=2|Q04_R02=1,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,7.317073,7.317073,Q05_R02=3|Q05_R03=3|Q05_R04=3|Q05_R06=3|Q05_R07=3,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00127,1000,O00,1000.0000000000462,33,41,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,14,46.341463,82.926829,Q01_R03=33|Q01_R05=33|Q01_R06=28|Q01_R02=19|Q01_R04=19,2,EVIDENCIA_DIRETA_PRESENTE,14,46.341463,82.926829,Q02_R02=33|Q02_R04=33|Q02_R06=33|Q02_R07=33|Q02_R08=33,2,EVIDENCIA_DIRETA_PRESENTE,6,31.707317,82.926829,Q03_R02=33|Q03_R05=33|Q03_R07=33|Q03_R08=33|Q03_R06=29,2,EVIDENCIA_DIRETA_PRESENTE,14,46.341463,82.926829,Q04_R03=33|Q04_R04=33|Q04_R05=28|Q04_R02=19,2,EVIDENCIA_DIRETA_PRESENTE,1,9.756098,14.634146,Q05_R02=33|Q05_R04=33|Q05_R06=33|Q05_R07=33|Q05_R03=32,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00128,1000,O00,1000.0000000000462,27,36,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,14,38.888889,75.0,Q01_R03=27|Q01_R05=27|Q01_R06=19|Q01_R02=13|Q01_R04=13,2,EVIDENCIA_DIRETA_PRESENTE,14,38.888889,75.0,Q02_R02=27|Q02_R06=27|Q02_R07=27|Q02_R08=27|Q02_R04=25,2,EVIDENCIA_DIRETA_PRESENTE,9,22.222222,75.0,Q03_R02=27|Q03_R07=27|Q03_R08=27|Q03_R05=26|Q03_R03=19,2,EVIDENCIA_DIRETA_PRESENTE,14,38.888889,75.0,Q04_R03=27|Q04_R04=27|Q04_R05=19|Q04_R02=13,2,EVIDENCIA_DIRETA_PRESENTE,3,13.888889,63.888889,Q05_R02=27|Q05_R04=27|Q05_R06=27|Q05_R07=27|Q05_R03=24,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00129,1000,O00,1000.0000000000462,28,40,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),2,EVIDENCIA_DIRETA_PRESENTE,2,2.5,100.0,Q01_R03=28|Q01_R05=28|Q01_R02=26|Q01_R04=26|Q01_R06=26,2,EVIDENCIA_DIRETA_PRESENTE,1,0.0,25.0,Q02_R02=28|Q02_R04=28|Q02_R05=28|Q02_R06=28|Q02_R07=28,2,EVIDENCIA_DIRETA_PRESENTE,2,2.5,40.0,Q03_R02=28|Q03_R05=28|Q03_R07=28|Q03_R08=28|Q03_R03=26,2,EVIDENCIA_DIRETA_PRESENTE,2,2.5,100.0,Q04_R03=28|Q04_R04=28|Q04_R02=26|Q04_R05=26,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,45.0,0.0,Q05_R02=28|Q05_R03=28|Q05_R04=28|Q05_R06=28|Q05_R07=28,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
SCALE-1000-O00-00130,1000,O00,1000.0000000000462,4,42,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),2,EVIDENCIA_DIRETA_PRESENTE,1,2.380952,26.190476,Q01_R03=4|Q01_R05=4|Q01_R06=4|Q01_R02=3|Q01_R04=3,2,EVIDENCIA_DIRETA_PRESENTE,1,2.380952,23.809524,Q02_R02=4|Q02_R03=4|Q02_R04=4|Q02_R05=4|Q02_R06=4,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,9.52381,59.52381,Q03_R02=4|Q03_R03=4|Q03_R04=4|Q03_R05=4|Q03_R06=4,2,EVIDENCIA_DIRETA_PRESENTE,1,2.380952,26.190476,Q04_R03=4|Q04_R04=4|Q04_R05=4|Q04_R02=3,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,0,9.52381,52.380952,Q05_R02=4|Q05_R03=4|Q05_R04=4|Q05_R05=4|Q05_R06=4,SCALE_PRIMARY_O00_V1,2026-08-29,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1,False,False
