support_id,unit,unit_assignment_status,domain,domain_assignment_status,x_5880,y_5880
SP5-0129-0097,Grupo Bauru,OK,Granular (Gr),OK,5207500.0,7822500.0
SP5-0129-0098,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7827500.0
SP5-0129-0099,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7832500.0
SP5-0129-0100,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7837500.0
SP5-0129-0101,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7842500.0
SP5-0129-0102,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7847500.0
SP5-0129-0103,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7852500.0
SP5-0129-0104,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7857500.0
SP5-0129-0105,Grupo Bauru,OK,Granular (Gr),OK,5207500.0,7862500.0
SP5-0129-0106,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7867500.0
SP5-0129-0107,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7872500.0
SP5-0129-0108,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7877500.0
SP5-0129-0109,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7882500.0
SP5-0129-0110,Grupo Caiuá,OK,Granular (Gr),OK,5207500.0,7887500.0
SP5-0129-0111,Grupo Bauru,OK,Granular (Gr),OK,5207500.0,7892500.0
SP5-0129-0112,Grupo Bauru,OK,Granular (Gr),OK,5207500.0,7897500.0
SP5-0130-0058,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7627500.0
SP5-0130-0059,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7632500.0
SP5-0130-0060,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7637500.0
SP5-0130-0061,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7642500.0
SP5-0130-0062,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7647500.0
SP5-0130-0063,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7652500.0
SP5-0130-0064,Depósitos aluvionares,OK,Granular (Gr),OK,5212500.0,7657500.0
SP5-0130-0065,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7662500.0
SP5-0130-0066,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7667500.0
SP5-0130-0067,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7672500.0
SP5-0130-0068,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7677500.0
SP5-0130-0069,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7682500.0
SP5-0130-0070,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7687500.0
SP5-0130-0071,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7692500.0
SP5-0130-0072,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7697500.0
SP5-0130-0073,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7702500.0
SP5-0130-0074,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7707500.0
SP5-0130-0075,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7712500.0
SP5-0130-0076,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7717500.0
SP5-0130-0077,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7722500.0
SP5-0130-0078,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7727500.0
SP5-0130-0079,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7732500.0
SP5-0130-0080,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7737500.0
SP5-0130-0081,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7742500.0
SP5-0130-0082,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7747500.0
SP5-0130-0083,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7752500.0
SP5-0130-0084,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7757500.0
SP5-0130-0085,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7762500.0
SP5-0130-0086,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7767500.0
SP5-0130-0087,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7772500.0
SP5-0130-0088,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7777500.0
SP5-0130-0089,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7782500.0
SP5-0130-0090,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7787500.0
SP5-0130-0091,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7792500.0
SP5-0130-0092,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7797500.0
SP5-0130-0093,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7802500.0
SP5-0130-0094,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7807500.0
SP5-0130-0095,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7812500.0
SP5-0130-0096,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7817500.0
SP5-0130-0097,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7822500.0
SP5-0130-0098,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7827500.0
SP5-0130-0099,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7832500.0
SP5-0130-0100,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7837500.0
SP5-0130-0101,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7842500.0
SP5-0130-0102,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7847500.0
SP5-0130-0103,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7852500.0
SP5-0130-0104,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7857500.0
SP5-0130-0105,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7862500.0
SP5-0130-0106,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7867500.0
SP5-0130-0107,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7872500.0
SP5-0130-0108,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7877500.0
SP5-0130-0109,Grupo Caiuá,OK,Granular (Gr),OK,5212500.0,7882500.0
SP5-0130-0110,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7887500.0
SP5-0130-0111,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7892500.0
SP5-0130-0112,Grupo Bauru,OK,Granular (Gr),OK,5212500.0,7897500.0
SP5-0131-0060,Depósitos aluvionares,OK,Granular (Gr),OK,5217500.0,7637500.0
SP5-0131-0061,Depósitos aluvionares,OK,Granular (Gr),OK,5217500.0,7642500.0
SP5-0131-0062,Depósitos aluvionares,OK,Granular (Gr),OK,5217500.0,7647500.0
SP5-0131-0063,Depósitos aluvionares,OK,Granular (Gr),OK,5217500.0,7652500.0
SP5-0131-0064,Depósitos aluvionares,OK,Granular (Gr),OK,5217500.0,7657500.0
SP5-0131-0065,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7662500.0
SP5-0131-0066,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7667500.0
SP5-0131-0067,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7672500.0
SP5-0131-0068,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7677500.0
SP5-0131-0069,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7682500.0
SP5-0131-0070,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7687500.0
SP5-0131-0071,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7692500.0
SP5-0131-0072,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7697500.0
SP5-0131-0073,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7702500.0
SP5-0131-0074,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7707500.0
SP5-0131-0075,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7712500.0
SP5-0131-0076,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7717500.0
SP5-0131-0077,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7722500.0
SP5-0131-0078,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7727500.0
SP5-0131-0079,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7732500.0
SP5-0131-0080,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7737500.0
SP5-0131-0081,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7742500.0
SP5-0131-0082,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7747500.0
SP5-0131-0083,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7752500.0
SP5-0131-0084,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7757500.0
SP5-0131-0085,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7762500.0
SP5-0131-0086,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7767500.0
SP5-0131-0087,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7772500.0
SP5-0131-0088,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7777500.0
SP5-0131-0089,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7782500.0
SP5-0131-0090,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7787500.0
SP5-0131-0091,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7792500.0
SP5-0131-0092,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7797500.0
SP5-0131-0093,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7802500.0
SP5-0131-0094,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7807500.0
SP5-0131-0095,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7812500.0
SP5-0131-0096,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7817500.0
SP5-0131-0097,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7822500.0
SP5-0131-0098,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7827500.0
SP5-0131-0099,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7832500.0
SP5-0131-0100,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7837500.0
SP5-0131-0101,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7842500.0
SP5-0131-0102,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7847500.0
SP5-0131-0103,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7852500.0
SP5-0131-0104,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7857500.0
SP5-0131-0105,Grupo Caiuá,OK,Granular (Gr),OK,5217500.0,7862500.0
SP5-0131-0106,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7867500.0
SP5-0131-0107,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7872500.0
SP5-0131-0108,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7877500.0
SP5-0131-0109,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7882500.0
SP5-0131-0110,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7887500.0
SP5-0131-0111,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7892500.0
SP5-0131-0112,Grupo Bauru,OK,Granular (Gr),OK,5217500.0,7897500.0
SP5-0132-0062,Depósitos aluvionares,OK,Granular (Gr),OK,5222500.0,7647500.0
SP5-0132-0065,Depósitos aluvionares,OK,Granular (Gr),OK,5222500.0,7662500.0
SP5-0132-0066,Depósitos aluvionares,OK,Granular (Gr),OK,5222500.0,7667500.0
SP5-0132-0067,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7672500.0
SP5-0132-0068,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7677500.0
SP5-0132-0069,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7682500.0
SP5-0132-0070,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7687500.0
SP5-0132-0071,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7692500.0
SP5-0132-0072,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7697500.0
SP5-0132-0073,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7702500.0
SP5-0132-0074,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7707500.0
SP5-0132-0075,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7712500.0
SP5-0132-0076,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7717500.0
SP5-0132-0077,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7722500.0
SP5-0132-0078,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7727500.0
SP5-0132-0079,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7732500.0
SP5-0132-0080,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7737500.0
SP5-0132-0081,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7742500.0
SP5-0132-0082,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7747500.0
SP5-0132-0083,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7752500.0
SP5-0132-0084,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7757500.0
SP5-0132-0085,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7762500.0
SP5-0132-0086,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7767500.0
SP5-0132-0087,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7772500.0
SP5-0132-0088,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7777500.0
SP5-0132-0089,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7782500.0
SP5-0132-0090,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7787500.0
SP5-0132-0091,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7792500.0
SP5-0132-0092,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7797500.0
SP5-0132-0093,Grupo Caiuá,OK,Granular (Gr),OK,5222500.0,7802500.0
SP5-0132-0094,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7807500.0
SP5-0132-0095,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7812500.0
SP5-0132-0096,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7817500.0
SP5-0132-0097,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7822500.0
SP5-0132-0098,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7827500.0
SP5-0132-0099,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7832500.0
SP5-0132-0100,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7837500.0
SP5-0132-0101,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7842500.0
SP5-0132-0102,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7847500.0
SP5-0132-0103,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7852500.0
SP5-0132-0104,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7857500.0
SP5-0132-0105,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7862500.0
SP5-0132-0106,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7867500.0
SP5-0132-0107,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7872500.0
SP5-0132-0108,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7877500.0
SP5-0132-0109,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7882500.0
SP5-0132-0110,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7887500.0
SP5-0132-0111,Grupo Bauru,OK,Granular (Gr),OK,5222500.0,7892500.0
SP5-0133-0066,Depósitos aluvionares,OK,Granular (Gr),OK,5227500.0,7667500.0
SP5-0133-0067,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7672500.0
SP5-0133-0068,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7677500.0
SP5-0133-0069,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7682500.0
SP5-0133-0070,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7687500.0
SP5-0133-0071,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7692500.0
SP5-0133-0072,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7697500.0
SP5-0133-0073,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7702500.0
SP5-0133-0074,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7707500.0
SP5-0133-0075,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7712500.0
SP5-0133-0076,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7717500.0
SP5-0133-0077,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7722500.0
SP5-0133-0078,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7727500.0
SP5-0133-0079,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7732500.0
SP5-0133-0080,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7737500.0
SP5-0133-0081,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7742500.0
SP5-0133-0082,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7747500.0
SP5-0133-0083,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7752500.0
SP5-0133-0084,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7757500.0
SP5-0133-0085,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7762500.0
SP5-0133-0086,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7767500.0
SP5-0133-0087,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7772500.0
SP5-0133-0088,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7777500.0
SP5-0133-0089,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7782500.0
SP5-0133-0090,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7787500.0
SP5-0133-0091,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7792500.0
SP5-0133-0092,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7797500.0
SP5-0133-0093,Grupo Caiuá,OK,Granular (Gr),OK,5227500.0,7802500.0
SP5-0133-0094,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7807500.0
SP5-0133-0095,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7812500.0
SP5-0133-0096,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7817500.0
SP5-0133-0097,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7822500.0
SP5-0133-0098,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7827500.0
SP5-0133-0099,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7832500.0
SP5-0133-0100,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7837500.0
SP5-0133-0101,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7842500.0
SP5-0133-0102,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7847500.0
SP5-0133-0103,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7852500.0
SP5-0133-0104,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7857500.0
SP5-0133-0105,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7862500.0
SP5-0133-0106,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7867500.0
SP5-0133-0107,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7872500.0
SP5-0133-0108,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7877500.0
SP5-0133-0109,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7882500.0
SP5-0133-0110,Grupo Bauru,OK,Granular (Gr),OK,5227500.0,7887500.0
SP5-0134-0067,Depósitos aluvionares,OK,Granular (Gr),OK,5232500.0,7672500.0
SP5-0134-0068,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7677500.0
SP5-0134-0069,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7682500.0
SP5-0134-0070,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7687500.0
SP5-0134-0071,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7692500.0
SP5-0134-0072,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7697500.0
SP5-0134-0073,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7702500.0
SP5-0134-0074,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7707500.0
SP5-0134-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,5232500.0,7712500.0
SP5-0134-0076,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7717500.0
SP5-0134-0077,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7722500.0
SP5-0134-0078,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7727500.0
SP5-0134-0079,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7732500.0
SP5-0134-0080,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7737500.0
SP5-0134-0081,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7742500.0
SP5-0134-0082,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7747500.0
SP5-0134-0083,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7752500.0
SP5-0134-0084,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7757500.0
SP5-0134-0085,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7762500.0
SP5-0134-0086,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7767500.0
SP5-0134-0087,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7772500.0
SP5-0134-0088,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7777500.0
SP5-0134-0089,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7782500.0
SP5-0134-0090,Grupo Caiuá,OK,Granular (Gr),OK,5232500.0,7787500.0
SP5-0134-0091,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7792500.0
SP5-0134-0092,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7797500.0
SP5-0134-0093,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7802500.0
SP5-0134-0094,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7807500.0
SP5-0134-0095,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7812500.0
SP5-0134-0096,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7817500.0
SP5-0134-0097,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7822500.0
SP5-0134-0098,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7827500.0
SP5-0134-0099,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7832500.0
SP5-0134-0100,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7837500.0
SP5-0134-0101,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7842500.0
SP5-0134-0102,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7847500.0
SP5-0134-0103,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7852500.0
SP5-0134-0104,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7857500.0
SP5-0134-0105,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7862500.0
SP5-0134-0106,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7867500.0
SP5-0134-0107,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7872500.0
SP5-0134-0108,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7877500.0
SP5-0134-0109,Grupo Bauru,OK,Granular (Gr),OK,5232500.0,7882500.0
SP5-0134-0110,Formação Serra Geral,OK,Fraturada (Fr),OK,5232500.0,7887500.0
SP5-0135-0069,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7682500.0
SP5-0135-0070,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7687500.0
SP5-0135-0071,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7692500.0
SP5-0135-0072,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7697500.0
SP5-0135-0073,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7702500.0
SP5-0135-0074,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7707500.0
SP5-0135-0075,Formação Serra Geral,OK,Fraturada (Fr),OK,5237500.0,7712500.0
SP5-0135-0076,Formação Serra Geral,OK,Fraturada (Fr),OK,5237500.0,7717500.0
SP5-0135-0077,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7722500.0
SP5-0135-0078,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7727500.0
SP5-0135-0079,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7732500.0
SP5-0135-0080,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7737500.0
SP5-0135-0081,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7742500.0
SP5-0135-0082,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7747500.0
SP5-0135-0083,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7752500.0
SP5-0135-0084,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7757500.0
SP5-0135-0085,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7762500.0
SP5-0135-0086,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7767500.0
SP5-0135-0087,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7772500.0
SP5-0135-0088,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7777500.0
SP5-0135-0089,Grupo Caiuá,OK,Granular (Gr),OK,5237500.0,7782500.0
SP5-0135-0090,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7787500.0
SP5-0135-0091,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7792500.0
SP5-0135-0092,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7797500.0
SP5-0135-0093,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7802500.0
SP5-0135-0094,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7807500.0
SP5-0135-0095,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7812500.0
SP5-0135-0096,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7817500.0
SP5-0135-0097,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7822500.0
SP5-0135-0098,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7827500.0
SP5-0135-0099,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7832500.0
SP5-0135-0100,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7837500.0
SP5-0135-0101,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7842500.0
SP5-0135-0102,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7847500.0
SP5-0135-0103,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7852500.0
SP5-0135-0104,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7857500.0
SP5-0135-0105,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7862500.0
SP5-0135-0106,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7867500.0
SP5-0135-0107,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7872500.0
SP5-0135-0108,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7877500.0
SP5-0135-0109,Grupo Bauru,OK,Granular (Gr),OK,5237500.0,7882500.0
SP5-0136-0069,Depósitos aluvionares,OK,Granular (Gr),OK,5242500.0,7682500.0
SP5-0136-0070,Depósitos aluvionares,OK,Granular (Gr),OK,5242500.0,7687500.0
SP5-0136-0071,Depósitos aluvionares,OK,Granular (Gr),OK,5242500.0,7692500.0
