cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-100-O00-00214,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,6.13283363801982,8.914114752582947,13.397437457370208,15.191854792327705,57.66018621084525,59.6106850422556,6.13283363801982,8.914114752582947,3,2,66.66666666666666,0.9182958340544894,2
SCALE-100-O00-00215,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,6.71918572274822,8.416613452314952,8.151953623678834,10.46613218961445,65.84851066441173,69.52619924479032,15.649053925671025,16.919966895685565,5,1,100.0,,1
SCALE-100-O00-00216,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,10.45540371729554,11.087186954471603,10.45540371729554,11.087186954471603,64.01641054340867,66.01041719348255,13.101406324914356,16.643461588798395,3,1,100.0,,1
SCALE-100-O00-00217,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,9.694169990569918,11.70944626820121,11.998938118190967,14.123153474527173,54.860234081207,57.388460086631746,12.049924572579354,13.394183543353414,4,1,100.0,,1
SCALE-100-O00-00218,100,O00,100.00000000000786,100.00000000000786,2,1,1,1,1,1,0,0,0,1,0,1,5.084342720521677,7.507603128366431,20.200520537077658,22.722868776796314,47.21477245997667,49.62015025428417,5.267524496004464,7.617512193656102,4,1,100.0,,1
SCALE-100-O00-00219,100,O00,100.00000000000786,100.00000000000786,1,0,0,0,0,0,0,0,0,0,0,1,2.9793092279589652,5.194059793432055,27.082530602262064,28.43273667092633,40.599116085357835,43.10013487864793,4.684437015288282,7.298358386815673,4,1,100.0,,1
SCALE-100-O00-00220,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.948092100961773,11.174305539699835,21.028891332344145,23.58218938889656,35.583619519475164,38.182399897442245,10.843917949702227,12.017403427500776,4,2,50.0,1.0,2
SCALE-100-O00-00221,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,1,0,0,6.194863980700317,7.552452992027581,11.367725590602722,14.348256014748532,35.06711266822091,35.52353959854959,6.194863980700317,7.552452992027581,3,2,66.66666666666666,0.9182958340544894,2
SCALE-100-O00-00222,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.029407150684852,11.334013175448984,8.782271625180817,11.334013175448984,36.04196860066662,39.56433501957659,8.029407150684852,11.334013175448984,5,2,80.0,0.7219280948873623,2
SCALE-100-O00-00223,100,O00,100.00000000000786,100.00000000000786,1,0,0,0,0,0,0,0,0,0,0,1,5.286369973035185,8.133816211733405,12.212621662609935,15.525912983664615,39.60233087000282,41.65358499998567,9.765261985072591,11.680318333629772,3,1,100.0,,1
SCALE-100-O00-00224,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,1,0,1,5.946660361323101,8.100999420220992,11.34421377729004,13.78428762134961,42.65250148928136,45.23814839282783,5.946660361323101,8.100999420220992,4,1,100.0,,1
SCALE-100-O00-00225,100,O00,100.00000000000786,100.00000000000786,2,2,2,1,1,1,1,1,0,1,1,2,3.4499251395913024,4.388769556380268,3.6503785612653132,4.388769556380268,45.2299091030489,47.85508872113678,3.6503785612653132,4.388769556380268,4,1,100.0,,1
SCALE-100-O00-00226,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.021883974513225,9.752821254810096,8.924483478747321,11.498712510799132,45.63563805642829,48.11432537098592,7.403301690980174,10.586003438138844,4,1,100.0,,1
SCALE-100-O00-00227,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,1,1,0,0,1,0,6.230944010803342,7.807305520462549,6.230944010803342,7.807305520462549,38.613869617055926,41.14053110474552,11.585986424947512,15.201349228212468,3,1,100.0,,1
SCALE-100-O00-00228,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.513506576686778,11.677350063770023,9.99109626724563,11.911014389034111,34.77036823435313,37.59459697132118,9.800785994990441,13.124900183421023,4,1,100.0,,1
SCALE-100-O00-00229,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.379507469620666,15.464806034049381,19.907782768463807,23.429529416274164,31.23281991869423,34.5621525773515,12.379507469620666,15.464806034049381,5,1,100.0,,1
SCALE-100-O00-00230,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,14.132230871017208,16.492454373434995,29.821433153900838,32.66359149096287,31.901694260789306,33.07964371234056,17.082510249039444,18.311105992417275,3,2,66.66666666666666,0.9182958340544894,2
SCALE-100-O00-00231,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,17.74929300397197,20.170548926410305,34.85102532282153,37.35958369760947,34.85102532282153,37.35958369760947,23.89072893753773,26.212242856905917,4,1,100.0,,1
SCALE-100-O00-00232,100,O00,34.66798186300657,34.66798186300657,0,0,0,0,0,0,0,0,0,0,0,0,20.723391360920537,20.723391360920537,37.632254867365546,37.632254867365546,37.632254867365546,37.632254867365546,26.7906187526826,26.7906187526826,1,1,100.0,,1
SCALE-100-O00-00233,100,O00,3.444029748875018,3.444029748875018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-100-O00-00234,100,O00,99.9534253512475,99.9534253512475,0,0,0,0,0,0,0,0,0,0,0,0,7.402324959224978,8.21391356695057,7.402324959224978,8.446880003151618,42.85090969519562,44.107747169371116,8.416810718881967,9.779325261124402,3,1,100.0,,1
SCALE-100-O00-00235,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.662808779894068,9.9827835174068,10.871258143337947,13.929538823914195,47.72244733244254,51.96799375140397,8.662808779894068,9.9827835174068,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00236,100,O00,100.00000000000786,100.00000000000786,1,0,0,0,0,0,0,0,0,0,0,1,6.855455697880292,9.170053798422055,12.10763924185625,13.806377176773024,53.39197345636077,57.66834820748406,12.20493337470042,13.864753656479527,4,1,100.0,,1
SCALE-100-O00-00237,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,5.627021712615037,7.661128558468892,10.286718860724145,12.809134732186548,61.82851567303198,64.08024581251513,20.061578433072885,21.597183526440517,5,1,100.0,,1
SCALE-100-O00-00238,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,1,1,0,0,1,0,5.061875893395034,5.70606491702532,5.061875893395034,5.70606491702532,56.29171051384985,58.940618838729456,13.624615851166125,15.624231567305946,4,1,100.0,,1
SCALE-100-O00-00239,100,O00,100.00000000000786,100.00000000000786,1,0,0,0,0,0,0,0,0,0,0,1,3.064129783292723,3.1186839612274695,10.794646773594412,14.792518994623313,46.11303011500206,48.0184574706506,3.711744796838999,6.159948583766978,3,1,100.0,,1
SCALE-100-O00-00240,100,O00,100.00000000000786,100.00000000000786,3,3,3,3,3,3,0,0,0,3,2,0,5.060564183319484,6.997175385662094,21.142335380080286,23.951854103033963,36.47915404045961,39.50582304299653,5.060564183319484,6.997175385662094,3,1,100.0,,1
SCALE-100-O00-00241,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.82828039461837,8.114270111941961,19.590783199154053,21.276774371170227,30.00082980907896,32.41699979929693,7.82828039461837,8.114270111941961,3,1,100.0,,1
SCALE-100-O00-00242,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,1,0,0,3.00518572521206,4.431235793740269,13.389074993448956,16.353176790139475,26.71752337596573,29.78410625806128,3.00518572521206,4.431235793740269,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00243,100,O00,100.00000000000786,100.00000000000786,5,4,4,4,4,4,2,2,0,1,3,1,3.214254362406059,4.4332305308910085,4.341332950514936,7.191236296548045,25.272356611222477,28.710276866387314,3.214254362406059,4.9460788165910925,5,2,80.0,0.7219280948873623,2
SCALE-100-O00-00244,100,O00,100.00000000000786,100.00000000000786,2,1,1,1,1,1,1,1,0,1,1,2,4.822007809939967,7.559511594895016,6.767846981028743,9.199042085303343,29.76651260961894,32.37221890216218,6.767846981028743,9.199042085303343,4,1,100.0,,1
SCALE-100-O00-00245,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.63765298747691,12.901796569574197,15.103494476569466,15.878963148620967,34.556502148446185,37.11994296168821,13.547952690813776,15.50886260152749,4,1,100.0,,1
SCALE-100-O00-00246,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,11.517997071425883,14.51484119643262,11.517997071425883,14.567077188510353,35.68128539882188,36.911087115201425,11.517997071425883,14.567077188510353,3,1,100.0,,1
SCALE-100-O00-00247,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.767210778854839,12.2067514920442,10.078031786523391,13.438848748881043,39.33554303883714,41.422797059144834,10.078031786523391,13.438848748881043,3,1,100.0,,1
SCALE-100-O00-00248,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,13.365941786846037,17.546180363508697,14.03246166906821,17.546180363508697,36.583209562708106,38.81097482455977,16.30696511607065,20.02540313231577,4,1,100.0,,1
SCALE-100-O00-00249,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.984217422294481,13.752094548314458,13.593943007691166,17.34190060163237,29.395617060640895,31.48761152654458,15.50709736397161,18.65223331055927,4,1,100.0,,1
SCALE-100-O00-00250,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.839006493692915,14.629431565761635,17.512111598385015,20.596858539532683,22.525436834870074,26.248688742521267,12.839006493692915,14.629431565761635,5,1,100.0,,1
SCALE-100-O00-00251,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,9.5357564777628,13.706977421188636,21.734771136818388,24.862832077833126,21.734771136818388,25.008520230217254,16.30340807070406,18.334522589846927,4,1,100.0,,2
SCALE-100-O00-00252,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.688255625793813,11.652720218576041,25.746801570009517,28.29025255863766,25.746801570009517,28.29025255863766,21.936443030623053,23.270153084356718,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00253,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,13.772976160363324,17.321069647885643,30.562762874249504,33.59574892840675,30.562762874249504,33.59574892840675,21.814386979724755,22.68287696537161,3,1,100.0,,1
SCALE-100-O00-00254,100,O00,81.6741156465434,81.6741156465434,0,0,0,0,0,0,0,0,0,0,0,0,21.8477683815234,22.765770456139858,32.72448549339432,34.198101085858134,38.42279962656154,41.24484974942878,21.8477683815234,22.765770456139858,3,1,100.0,,1
SCALE-100-O00-00255,100,O00,20.83730320834014,20.83730320834014,0,0,0,0,0,0,0,0,0,0,0,0,23.795203581403364,23.795203581403364,26.19281035958933,26.19281035958933,34.880527610987215,34.880527610987215,23.795203581403364,23.795203581403364,1,1,100.0,,1
SCALE-100-O00-00256,100,O00,20.714756979912206,20.714756979912206,1,1,1,1,1,1,1,1,0,0,1,0,2.424339740539953,2.424339740539953,2.424339740539953,2.424339740539953,38.04755967272984,38.04755967272984,6.755244914081997,6.755244914081997,1,1,100.0,,1
SCALE-100-O00-00257,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,1,0,0,4.454943806596416,5.167937708609769,5.291087558119764,6.957731258657355,37.85832344802479,41.24621359718093,4.454943806596416,5.167937708609769,3,1,100.0,,1
SCALE-100-O00-00258,100,O00,100.00000000000786,100.00000000000786,3,3,3,3,3,3,2,2,0,1,3,0,5.649445225156596,6.949993983367802,5.675742992999069,6.949993983367802,42.55669832234554,46.815022572649426,5.800607730825848,7.024912826063869,4,1,100.0,,1
SCALE-100-O00-00259,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.510803466187017,10.051848870643642,12.163323675960264,14.89037650050621,51.78505284440347,55.49055107647698,15.567087486249685,18.18874740678385,5,1,100.0,,1
SCALE-100-O00-00260,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,0,0,0,2.502227930233917,5.229372205317837,6.433674243122137,7.733084887696455,57.95803997704071,59.53460602215021,16.998664925633925,17.686317271163716,4,1,100.0,,1
SCALE-100-O00-00261,100,O00,100.00000000000786,100.00000000000786,2,2,2,2,2,2,1,1,0,1,1,0,3.360763957706929,5.622045460952339,6.187365836763692,7.92326605643543,48.90210141693639,50.310910467636205,6.979896998498412,7.778173097639751,3,1,100.0,,1
SCALE-100-O00-00262,100,O00,100.00000000000786,100.00000000000786,4,2,2,2,2,1,0,0,0,2,1,2,3.7228763197212973,6.331115566055926,16.343535658000818,18.86064520679716,38.43283249663949,41.018186810268894,3.7462835846275535,6.331115566055926,4,1,100.0,,1
SCALE-100-O00-00263,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,11.651154009140155,12.89204135371407,17.60630900471395,17.70695574724223,29.41179637217976,30.279837733572666,11.651154009140155,12.949798367427544,3,1,100.0,,1
SCALE-100-O00-00264,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,4.867537474430826,8.259906871789926,10.589286570588204,13.026926118691561,22.34678617093635,22.962597089906335,6.576993687895501,9.786827994049663,3,2,66.66666666666666,0.9182958340544894,2
SCALE-100-O00-00265,100,O00,100.00000000000786,100.00000000000786,3,3,2,3,3,3,0,0,0,3,0,2,4.093243644454055,5.30930767605236,9.605023604793146,11.51713684133775,15.751836074892665,18.982152046821465,4.093243644454055,5.30930767605236,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00266,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.205382830585092,8.720750892029683,11.638985680464724,13.025573690913905,17.253452596042965,21.122461657286475,8.954987116838877,12.285021254387216,5,2,80.0,0.7219280948873623,2
SCALE-100-O00-00267,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.151485255235524,14.335559362380863,17.033439793051805,19.2802435117722,24.22427314770446,26.46313703815996,16.63725820447645,18.532210708637905,4,1,100.0,,1
SCALE-100-O00-00268,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,19.053747835363737,19.341144012923916,19.68028240928554,21.783039145078142,26.097876115415872,29.086690319799786,19.68028240928554,21.783039145078142,3,1,100.0,,1
SCALE-100-O00-00269,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,14.81499275257109,17.315050360531963,15.503623851121745,17.995010016394797,31.764375550033943,34.2991582183527,15.503623851121745,17.995010016394797,4,1,100.0,,1
SCALE-100-O00-00270,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,17.737249023130953,19.424146100373495,18.87368495715753,20.666867986196475,34.71085501481161,36.236080916787124,18.87368495715753,20.666867986196475,3,1,100.0,,1
SCALE-100-O00-00271,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,16.530735871239784,19.662489153138615,21.596889983822884,23.58651241821907,26.710433542542745,29.406147627780573,16.530735871239784,19.662489153138615,4,1,100.0,,1
SCALE-100-O00-00272,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.6943375080077105,10.295048590632884,18.13984101091625,20.151525315605664,18.81572813101279,20.9231822679866,7.6943375080077105,10.295048590632884,4,1,100.0,,1
SCALE-100-O00-00273,100,O00,100.00000000000786,100.00000000000786,1,1,1,1,1,1,0,0,0,1,0,1,4.834985140550523,7.0910568867869195,11.29801549312096,14.95199582218573,11.468680210257595,15.260330576246645,5.257906245975876,9.082035261433424,5,1,100.0,,1
SCALE-100-O00-00274,100,O00,100.00000000000786,100.00000000000786,3,3,2,2,2,2,0,0,0,0,0,3,3.6099057062063187,4.453089714386469,14.804821114507444,17.248141525196505,14.804821114507444,17.248141525196505,13.86152652573573,15.57260867942107,4,1,100.0,,2
SCALE-100-O00-00275,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.211553026122759,11.037185108661586,23.49421934461432,24.49142053559689,23.49421934461432,24.49142053559689,13.808346303915938,17.532386204970017,3,1,100.0,,1
SCALE-100-O00-00276,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,14.41172448579912,16.8790143252371,29.599780691819014,31.11123779887977,32.75326051153881,35.33737587083571,14.417472749561984,16.88246328349482,4,1,100.0,,1
SCALE-100-O00-00277,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,17.21918823449303,20.193671648326692,23.388885015287997,25.994656782734772,32.647588846420376,35.12042643833356,17.21918823449303,20.193671648326692,3,1,100.0,,1
SCALE-100-O00-00278,100,O00,72.53362746856328,72.53362746856328,0,0,0,0,0,0,0,0,0,0,0,0,18.818239586373256,19.75192634147256,21.19285988862532,21.67758101854707,29.73328778365913,29.87544908420271,18.818239586373256,19.75192634147256,3,1,100.0,,1
SCALE-100-O00-00279,100,O00,26.18219944605086,26.18219944605086,0,0,0,0,0,0,0,0,0,0,0,0,21.861028179382647,21.861028179382647,22.09455570202451,22.09455570202451,27.21923425468233,27.21923425468233,21.861028179382647,21.861028179382647,1,1,100.0,,1
SCALE-100-O00-00280,100,O00,70.57386986244978,70.57386986244978,1,1,1,1,1,1,1,1,0,0,1,1,6.0536266122398725,6.5556088117929665,7.159382335809552,8.545969114218389,28.87908681118342,30.53138050187921,6.228981144412345,6.590679718227461,2,1,100.0,,1
SCALE-100-O00-00281,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.039004984740732,9.671117510850584,8.039004984740732,9.671117510850584,33.822062608535305,36.17048644282725,8.383408463653382,9.981129946054747,4,1,100.0,,1
SCALE-100-O00-00282,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,9.57603747262864,10.534401905321003,9.57603747262864,10.534401905321003,42.0406304405074,44.23882374240847,10.911986228471918,13.253720378301674,3,1,100.0,,1
SCALE-100-O00-00283,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.686909053794404,8.892003742461554,11.224554055923699,12.369646791603776,52.053943116778754,54.800438242113124,18.09900272331977,19.80708475072726,4,1,100.0,,1
SCALE-100-O00-00284,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.638749790161636,10.077692295867417,7.8976813222524065,10.233051215121879,49.69127355248678,52.28488557207123,11.529582168012766,12.541242893828795,4,1,100.0,,1
SCALE-100-O00-00285,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,4.458144415889358,7.402854937861779,13.065017610335142,14.58254888611491,39.86226594391738,42.46143323821956,6.620812206564096,8.858648724743846,4,1,100.0,,1
SCALE-100-O00-00286,100,O00,100.00000000000786,100.00000000000786,2,1,1,1,1,1,0,0,0,1,0,1,3.5301039043740827,6.269186401348344,16.05573425622783,18.529299777298306,30.15039003008355,32.74414759479033,6.8493633340460285,8.570386344771958,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00287,100,O00,100.00000000000786,100.00000000000786,5,5,3,4,4,4,3,3,0,3,3,5,6.18845590585709,8.392737216863742,7.4970357170026745,9.813487174856204,20.727308222107098,23.264044528662097,6.2786833843701455,8.446873703971574,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00288,100,O00,100.00000000000786,100.00000000000786,4,4,3,3,3,2,1,1,0,3,2,3,2.980606421721685,3.8190499568744003,3.9166888770343995,4.871482828934315,12.278972390052662,14.476500934459734,3.8124092869855444,4.4472271236265595,4,1,100.0,,1
SCALE-100-O00-00289,100,O00,100.00000000000786,100.00000000000786,3,3,3,3,3,3,0,0,0,3,0,3,4.145919006294865,6.753854319383972,7.980438052378062,10.385563405896196,7.980438052378062,10.385563405896196,4.145919006294865,6.753854319383972,4,1,100.0,,1
SCALE-100-O00-00290,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.15634445519284,13.229352971441344,15.901192410852875,16.61468287714009,15.901192410852875,16.61468287714009,13.292560540033264,13.456596188409428,3,1,100.0,,1
SCALE-100-O00-00291,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,15.931220104320744,18.862396355881135,17.35559511751628,19.85867849967511,17.35559511751628,19.85867849967511,16.69629280890275,19.212519404955426,4,1,100.0,,1
SCALE-100-O00-00292,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,15.107033458880965,17.70035530047859,20.738500209835323,22.538927394429745,20.738500209835323,23.178354782394663,15.33600757112635,17.837739767825823,4,1,100.0,,1
SCALE-100-O00-00293,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,15.739509373938581,18.226335192548962,19.455831021453953,21.8907653380811,27.46965467491589,29.88596873455144,17.04769474090549,19.661141889227252,4,1,100.0,,1
SCALE-100-O00-00294,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,16.35621697846615,18.8341400058573,16.35621697846615,18.8341400058573,30.37744146054865,33.07666053565855,16.35621697846615,18.8341400058573,4,1,100.0,,1
SCALE-100-O00-00295,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,12.716384488012924,14.732214377420004,15.439811813556751,17.19724765680688,18.89966764880022,22.1118651087788,12.716384488012924,14.732214377420004,3,1,100.0,,1
SCALE-100-O00-00296,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,2.9943138973220624,6.859266951946381,6.871087686070174,10.103429927113776,8.800414008226292,11.749702102282795,2.9943138973220624,6.859266951946381,5,1,100.0,,1
SCALE-100-O00-00297,100,O00,100.00000000000786,100.00000000000786,9,9,9,9,9,9,6,6,1,2,8,0,4.575646854423908,6.671821490287183,6.454111132115255,7.047514345825452,6.454111132115255,7.047514345825452,6.454111132115255,7.047514345825452,3,2,66.66666666666666,0.9182958340544894,1
SCALE-100-O00-00298,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.197461200870878,8.29705008308938,15.353556007247956,17.860126675957805,15.353556007247956,17.860126675957805,7.488649451045218,9.607199773907588,4,2,50.0,1.0,2
SCALE-100-O00-00299,100,O00,100.00000000000786,100.00000000000786,1,1,0,1,1,1,0,0,0,1,1,1,6.377197344925388,8.828405029807492,22.88228797463826,24.83743388110664,25.035442278743282,27.592410903726822,6.377197344925388,8.828405029807492,4,1,100.0,,1
SCALE-100-O00-00300,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.5105042337730605,9.459087945842516,18.80417077315351,21.09403857246417,27.620280825030065,30.079031002470817,7.5105042337730605,9.459087945842516,4,2,50.0,1.0,2
SCALE-100-O00-00301,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,11.529668824001385,13.976157409787312,14.204592007127925,16.699321304540263,23.215740598573575,25.783855045064374,11.529668824001385,13.976157409787312,4,2,75.0,0.8112781244591328,2
SCALE-100-O00-00302,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,14.850285719457004,17.560279805381818,15.033211134154444,18.266292552701568,20.72442229485951,24.564257196541604,14.850285719457004,17.560279805381818,3,1,100.0,,1
SCALE-100-O00-00303,100,O00,90.22663787471652,90.22663787471652,0,0,0,0,0,0,0,0,0,0,0,0,24.322246654081006,26.879082966553735,24.322246654081006,26.879082966553735,27.38640408444452,29.50336373822459,24.41263737108185,26.9690375467554,4,1,100.0,,1
SCALE-100-O00-00304,100,O00,5.083183992367803,5.083183992367803,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-100-O00-00305,100,O00,2.147460365524228,2.147460365524228,2,2,2,2,2,1,0,0,0,2,0,2,,,,,,,,,0,0,,,0
SCALE-100-O00-00306,100,O00,73.56114146096739,73.56114146096739,11,10,10,9,9,9,5,5,0,3,7,10,1.3518537962897903,2.5867401313904774,1.3518537962897903,3.721322057639112,15.959275477620512,19.056928955828965,1.5529251589144004,5.277687849748688,3,2,66.66666666666666,0.9182958340544894,2
SCALE-100-O00-00307,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,8.338117738473906,10.62131101781194,8.338117738473906,10.62131101781194,23.545476791536565,25.96856945859139,8.468919410584133,10.648919499408272,4,1,100.0,,1
SCALE-100-O00-00308,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,9.547517618137693,11.956461760350175,9.740444373584175,12.153975951147144,32.055150332724075,34.630699299870294,14.968162271931917,16.377816775028386,4,1,100.0,,1
SCALE-100-O00-00309,100,O00,100.00000000000786,100.00000000000786,2,2,1,1,1,1,1,1,0,0,1,1,4.089401797869333,8.598052228716586,4.148191465129291,8.598052228716586,43.54326338960087,48.303666339931915,17.98286603960032,20.128923921090724,6,1,100.0,,1
SCALE-100-O00-00310,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.804275662075529,9.940936909508597,8.205634108436636,10.357388569278886,52.11408912472572,53.36878895788375,8.587814329539235,10.69812290021011,4,1,100.0,,1
SCALE-100-O00-00311,100,O00,100.00000000000786,100.00000000000786,10,10,6,6,6,6,2,2,0,2,3,4,5.456441164687069,7.134626730447321,5.456441164687069,7.134626730447321,44.18189046942153,46.71894287913422,6.174797936216581,8.041029382834665,4,1,100.0,,1
SCALE-100-O00-00312,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,7.84804470654332,8.95074496993899,13.305397100529866,15.778320658932083,34.2283028467414,36.76916764670511,8.821664804430208,9.980754212810574,4,1,100.0,,1
SCALE-100-O00-00313,100,O00,100.00000000000786,100.00000000000786,0,0,0,0,0,0,0,0,0,0,0,0,5.874376700892084,6.926476535143287,10.39268436747809,12.229270175455879,24.316603025351355,26.856506168653564,5.874376700892084,6.926476535143287,4,1,100.0,,1
SCALE-100-O00-00314,100,O00,100.00000000000786,100.00000000000786,23,22,22,22,22,21,14,14,0,13,17,23,2.633765449165634,3.890483883502119,2.633765449165634,3.890483883502119,14.545873188867425,17.044816819976646,2.659552731685689,3.890483883502119,4,1,100.0,,1
SCALE-100-O00-00315,100,O00,100.00000000000786,100.00000000000786,14,14,11,13,13,11,5,5,1,11,5,6,3.5096525518554094,5.287974096806244,4.607322594705128,6.272277308983947,5.86598831655262,7.705247310111243,3.5096525518554094,5.287974096806244,4,1,100.0,,1
SCALE-100-O00-00316,100,O00,100.00000000000786,100.00000000000786,2,1,1,1,1,1,0,0,0,1,0,2,5.249763355162285,7.936136130905934,8.452054176019615,12.576950156734537,9.140701761948648,12.830743300735428,5.249763355162285,7.936136130905934,6,1,100.0,,1
