cell_id,scale_km2,variant,area_effective_km2,area_effective_pct_nominal,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,gap_E01_median_km,gap_E01_p90_km,gap_E07_median_km,gap_E07_p90_km,gap_E09_median_km,gap_E09_p90_km,gap_E10_median_km,gap_E10_p90_km,hydro_support_points_n,hydro_support_units_n,hydro_support_dominant_pct,hydro_support_entropy,hydro_support_classes_n
SCALE-250-O00-00303,250,O00,249.99999999998994,99.99999999999598,1,1,0,0,0,0,0,0,0,0,0,1,5.654799008491834,7.379437889045504,10.287288077477442,14.210938440874575,25.370415195678504,29.55400626274474,14.13922265184736,17.735126955568354,9,1,100.0,,1
SCALE-250-O00-00304,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,0,1,0,9.5838863264631,14.21945781716098,9.887780382156294,14.21945781716098,19.514911443483378,24.348740234358793,14.076818136662101,17.984033567086193,12,2,58.333333333333336,0.9798687566511527,2
SCALE-250-O00-00305,250,O00,126.8458691306809,50.73834765227235,0,0,0,0,0,0,0,0,0,0,0,0,13.32626597080364,15.598866228615366,13.386541268670214,15.610921288188681,13.459570147138692,17.424242303429494,13.350020367838004,17.305389135823475,3,1,100.0,,1
SCALE-250-O00-00306,250,O00,150.12907430310983,60.05162972124394,0,0,0,0,0,0,0,0,0,0,0,0,54.346028495143926,57.6176085332647,88.34670487304813,91.40591162179453,160.2584590450371,163.49751639359494,54.346028495143926,57.6176085332647,6,2,83.33333333333334,0.6500224216483541,2
SCALE-250-O00-00307,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,45.095444285698335,49.477113231074455,76.50235996577699,81.52940118374569,148.89763553322007,153.82957260727576,45.095444285698335,49.477113231074455,9,1,100.0,,1
SCALE-250-O00-00308,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,35.95305371190095,41.283829924168145,60.97830930227469,67.1837590940274,133.6157415978308,139.8546769897707,35.95305371190095,41.283829924168145,12,2,58.333333333333336,0.9798687566511527,3
SCALE-250-O00-00309,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,34.11360606524099,39.257439446652505,46.19748006178777,50.77124174673068,118.68472816551864,123.40443456345399,34.11360606524099,39.257439446652505,9,2,66.66666666666666,0.9182958340544894,2
SCALE-250-O00-00310,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,35.07556273508794,40.34456071081362,35.924998060627914,40.679048465237244,106.6363174499996,111.19176687712059,36.001393993393975,40.46143026886072,9,1,100.0,,2
SCALE-250-O00-00311,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,20.345091435767998,25.66698098800241,29.84614644625257,34.7133972654731,92.20399793002869,99.00593239294035,29.724685142843487,34.54137977350383,10,2,80.0,0.7219280948873623,2
SCALE-250-O00-00312,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,0,1,1,6.857741135556217,10.924466821535269,32.07719738615881,35.91532131220125,82.3824194330107,87.06966878691098,31.52233389934862,35.745232398478564,9,1,100.0,,1
SCALE-250-O00-00313,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,12.937142701220857,18.92495163331908,28.3776065633201,32.17190550806051,73.663400360184,78.96750851610922,24.064689943365437,28.508705954416303,12,2,50.0,1.0,2
SCALE-250-O00-00314,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,19.46414389809673,24.53437863191957,22.30951381921372,27.419356896892296,68.20866414155837,73.33367573949776,22.30951381921372,25.165348047826523,9,2,55.55555555555556,0.9910760598382222,2
SCALE-250-O00-00315,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,15.577460108068609,20.542590495256462,18.083160521270056,23.201973185956707,65.98937480433364,67.63028560968826,25.93253150608976,29.734051321263042,9,1,100.0,,1
SCALE-250-O00-00316,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,1,1,0,0,3,2,5.412797578367961,8.77024371667111,8.539673529854376,13.192948558746767,58.81475189217056,63.067620169775225,15.486701657283536,21.078288147488244,12,3,50.0,0.8359889967247164,3
SCALE-250-O00-00317,250,O00,249.99999999998994,99.99999999999598,1,1,1,0,0,0,0,0,0,0,0,0,6.171764322080909,8.243993656390284,18.10979850778697,22.783591811920477,50.354849082607856,55.45743504889419,10.52530706588142,14.136709577408347,9,1,100.0,,1
SCALE-250-O00-00318,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,12.71386587108989,15.387670279976037,17.01249778543684,22.238276107909645,42.34092135903159,48.04604339330612,15.870530112984067,19.57752793668277,12,1,100.0,,1
SCALE-250-O00-00319,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,9.36946987909102,11.236277662800171,11.43571188077371,16.50611886202235,26.14965936395572,31.289401282180638,11.239645568566464,15.389345532759378,9,2,77.77777777777779,0.7642045065086203,2
SCALE-250-O00-00320,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,0,0,0,3,1,0,3.980930572386487,7.787701653429812,11.312708528687198,16.52120228821322,11.312708528687198,16.52120228821322,3.980930572386487,7.787701653429812,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00321,250,O00,249.99999999998994,99.99999999999598,7,4,4,4,4,4,2,2,1,4,2,3,2.9184143400870575,5.85072947442834,8.104992235312736,13.103501469060426,8.907991481090498,14.197698651131066,5.315269003526337,9.647656294750293,12,2,83.33333333333334,0.6500224216483541,2
SCALE-250-O00-00322,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,8.970696431531081,10.942427243773542,18.00525531854739,20.54855731586407,24.104916155519685,29.252401686276343,11.272461866573211,14.772506384919362,9,2,55.55555555555556,0.9910760598382222,2
SCALE-250-O00-00323,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,6.275532825329416,8.515060520961605,15.980993793522373,20.56357613515409,41.86706431767653,49.03717224134832,6.275532825329416,8.515060520961605,12,2,75.0,0.8112781244591328,2
SCALE-250-O00-00324,250,O00,249.99999999998994,99.99999999999598,4,2,2,2,2,2,0,0,0,2,0,2,3.295645933290741,6.380253082001949,19.89212346946099,21.53137204571908,59.02438387960908,60.35739896372887,6.554629999470742,8.179290586634346,9,1,100.0,,1
SCALE-250-O00-00325,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,1,1,0,0,2,0,5.2723271338179645,7.797912028928612,7.748024996545572,10.60778782811259,53.01063696045739,57.65133351121125,9.71704480772785,11.681513272356336,9,1,100.0,,1
SCALE-250-O00-00326,250,O00,249.99999999998994,99.99999999999598,19,19,18,19,19,19,12,12,0,9,16,1,4.401160765550625,6.639333702792191,5.345060274392083,6.71532021751914,44.62721767921023,49.96625553292183,4.9926572644565965,9.860033101543252,12,1,100.0,,1
SCALE-250-O00-00327,250,O00,249.99999999998994,99.99999999999598,22,19,18,19,19,17,2,2,0,14,6,4,2.298095736271469,5.023917193313329,7.879852035329512,12.330330487162401,42.12390629429308,47.22450470898785,2.573817354138411,5.3502545233591645,9,1,100.0,,1
SCALE-250-O00-00328,250,O00,249.99999999998994,99.99999999999598,2,0,0,0,0,0,0,0,0,0,0,2,4.269009843691169,6.381055379438112,10.129652368365049,13.74488298083226,47.01433529239431,52.04142770528215,9.254762703610556,14.010711723592308,12,2,58.333333333333336,0.9798687566511527,2
SCALE-250-O00-00329,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,4.8837722794049725,6.973429238129176,13.726889904268,16.5642358024049,56.46874650660626,60.932839266342,9.361031528643986,14.571859151760517,9,2,55.55555555555556,0.9910760598382222,2
SCALE-250-O00-00330,250,O00,249.99999999998994,99.99999999999598,1,1,1,0,0,0,0,0,0,0,0,0,8.385065056468733,12.85470472456592,25.054048769984732,30.07386230101319,61.54546100030879,66.63022265993341,14.807002837809357,17.630790077989086,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00331,250,O00,249.99999999998994,99.99999999999598,1,1,0,0,0,0,0,0,0,0,0,1,9.73115903937762,13.324638501105495,32.26326070469951,37.33765073234836,64.04313936328234,69.10196587609111,18.904106735899823,23.798790407403768,12,2,50.0,1.0,2
SCALE-250-O00-00332,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.947252645171584,16.65062238255801,34.69451459579761,39.7872306186641,67.28699128338047,72.37412264643366,11.947252645171584,16.65062238255801,9,1,100.0,,1
SCALE-250-O00-00333,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,17.434165761358127,19.89248495201947,22.25804756404277,29.710550035907588,70.12689787978339,75.39654724469133,17.434165761358127,19.89248495201947,12,1,100.0,,1
SCALE-250-O00-00334,250,O00,249.99999999998994,99.99999999999598,3,2,2,2,2,2,1,1,0,2,1,1,6.359208065858347,10.53014926189707,6.359208065858347,10.53014926189707,75.43370908557748,80.43180794065354,6.359208065858347,10.53014926189707,9,1,100.0,,1
SCALE-250-O00-00335,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,0,1,0,6.2476278966505685,9.85524461095716,6.258059706661028,11.016897868394965,76.15002237747937,80.28036174292535,9.827225933031327,14.514527855737658,9,1,100.0,,1
SCALE-250-O00-00336,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,0,1,0,7.022546803654704,10.829804947525298,16.983449865490797,23.037760712810876,59.00774106227,66.25438012998126,21.791835053661337,27.638781587667403,12,1,100.0,,1
SCALE-250-O00-00337,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.814325737487966,14.444490724683012,16.34253608569782,19.519830994727773,41.33979653165102,46.458377816812344,30.43237642984085,33.44953735721333,9,2,88.88888888888889,0.5032583347756457,1
SCALE-250-O00-00338,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,7.832186508811882,11.765402561361904,7.832186508811882,13.228269568796325,24.57497261652248,31.37797532876861,18.188545919853553,25.45592979705528,12,2,83.33333333333334,0.6500224216483541,1
SCALE-250-O00-00339,250,O00,249.99999999998994,99.99999999999598,38,38,37,38,38,34,18,18,3,19,24,17,2.8625276621975666,5.622034960792392,2.8625276621975666,6.346199500710927,9.093640707178793,12.345246799280526,5.205667929056929,7.118524112975291,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00340,250,O00,249.99999999998994,99.99999999999598,14,14,14,14,14,14,7,7,2,7,9,13,3.5847604736185623,7.666878188313461,3.804605331377807,8.494918047564232,7.289133481729746,10.03119850597105,3.5847604736185623,8.459190283691289,9,2,55.55555555555556,0.9910760598382222,2
SCALE-250-O00-00341,250,O00,166.96593611263094,66.78637444505237,0,0,0,0,0,0,0,0,0,0,0,0,8.144706778454458,12.840114295537257,8.144706778454458,12.840114295537257,8.408876104766529,12.995232044025244,8.408876104766529,12.995232044025244,9,1,100.0,,1
SCALE-250-O00-00342,250,O00,0.2031500676657504,0.08126002706630016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0
SCALE-250-O00-00343,250,O00,56.22289815534183,22.48915926213673,0,0,0,0,0,0,0,0,0,0,0,0,69.73580005987067,72.52983313629264,101.02039441986787,102.77916802909091,161.64407220815409,162.92985789620613,69.73580005987067,72.52983313629264,2,1,100.0,,1
SCALE-250-O00-00344,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,62.57334026391364,66.83484987909945,90.3356611576553,96.45596293894292,150.5056472527327,156.84855468980868,62.57334026391364,66.83484987909945,11,2,90.9090909090909,0.43949698692151334,2
SCALE-250-O00-00345,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,52.57186676511609,57.61835402830847,75.15151355189151,79.8212646006969,133.51729578687036,138.52831932627382,52.57186676511609,57.61835402830847,9,2,77.77777777777779,0.7642045065086203,2
SCALE-250-O00-00346,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,48.94447808725147,54.05691115372038,63.96974097584476,68.02453805738519,119.84201172298744,124.80061678923198,48.94447808725147,54.05691115372038,9,2,55.55555555555556,0.9910760598382222,3
SCALE-250-O00-00347,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,45.81982468791963,49.77271034711451,53.12783811293394,56.93634333008693,104.17652416392792,110.9155870028886,48.99459305233652,54.67570781656903,11,1,100.0,,2
SCALE-250-O00-00348,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,32.53098598744488,38.03674463716688,45.221041510484866,50.67441799852082,90.31781621471629,95.82710652769528,45.167438837687754,50.63401602888427,10,1,100.0,,1
SCALE-250-O00-00349,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,20.998307489237497,24.81265782003686,39.66059387871488,44.42232856939734,77.7983613286725,81.65675889070518,39.48247094497876,44.299715607799214,11,1,100.0,,1
SCALE-250-O00-00350,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,14.976504050083667,19.684052157473207,24.051827958116,29.190067394835594,64.36789136278648,69.04684549182436,24.051827958116,29.190067394835594,9,1,100.0,,1
SCALE-250-O00-00351,250,O00,249.99999999998994,99.99999999999598,1,1,0,1,1,1,0,0,0,0,0,1,8.701378807040298,10.788635453211432,12.470535466587718,15.38757256872882,56.81958234680643,61.833497911250944,12.470535466587718,15.38757256872882,9,1,100.0,,1
SCALE-250-O00-00352,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.727885054384215,16.9958941055214,13.122951909849498,17.268164417024067,52.308464490187745,57.46991231817607,12.173458330911455,16.9958941055214,12,2,75.0,0.8112781244591328,2
SCALE-250-O00-00353,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,9.148490181546029,13.146270821211353,11.015018550905136,15.353092467381064,53.32938936838606,58.45849422689012,17.382796702358373,20.385546248294972,9,2,77.77777777777779,0.7642045065086203,2
SCALE-250-O00-00354,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,1,1,0,1,3,1,3.697246172269969,7.415255467383563,8.508373760255177,9.828453508996274,59.95822904855368,62.28979835351033,9.055882378884428,12.285765324932203,11,2,63.63636363636363,0.9456603046006401,2
SCALE-250-O00-00355,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,11.386806668684512,15.437927967252266,13.897513654379251,15.842296970688192,52.530633334500365,57.65786323896391,14.035903596072824,15.878242153864027,9,3,55.55555555555556,0.8527924884900404,3
SCALE-250-O00-00356,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,1,1,0,9.78018609376407,10.93331014246311,9.78018609376407,11.55217109839051,38.12663279031912,43.224983572540886,9.78018609376407,10.93331014246311,9,1,100.0,,1
SCALE-250-O00-00357,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,9.881921122653072,14.045428339971615,13.701432867294859,17.87865175389819,23.01494935064939,28.711126790262043,9.881921122653072,14.045428339971615,12,1,100.0,,1
SCALE-250-O00-00358,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,8.589003318707242,13.170242696886561,11.656486198641192,16.840296980591535,13.093279434076488,18.0348161733439,11.07842207709937,15.961748687871626,9,1,100.0,,1
SCALE-250-O00-00359,250,O00,249.99999999998994,99.99999999999598,3,1,1,1,1,1,0,0,0,1,0,2,4.450489859713551,6.792452597405243,14.141098801603963,18.048604698074893,20.39228665083208,25.794727303000247,6.088616097953508,9.737881631439214,11,1,100.0,,1
SCALE-250-O00-00360,250,O00,249.99999999998994,99.99999999999598,29,29,28,28,28,26,11,11,0,20,22,1,3.1333877381579938,5.271613454496371,3.896293393879693,5.824977388948282,36.19087378258558,41.27884166662916,3.565462635214497,5.271613454496371,9,1,100.0,,1
SCALE-250-O00-00361,250,O00,249.99999999998994,99.99999999999598,2,1,1,1,1,1,0,0,0,1,1,1,6.639907327700364,11.594767662123239,12.83095801872814,17.817600127418537,50.53664051508722,55.66276218994956,8.534583479085056,12.396487442757422,9,1,100.0,,1
SCALE-250-O00-00362,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,10.943211640334377,15.07190149451556,22.553186716052352,24.60090417916845,64.79271491748575,69.76086351756608,11.421836523001472,16.250804839326484,12,1,100.0,,1
SCALE-250-O00-00363,250,O00,249.99999999998994,99.99999999999598,2,1,1,1,1,1,0,0,0,1,1,1,4.52291047287457,8.144392411934165,17.7460250521738,22.26930570684137,61.239877641275015,66.29278981790333,7.814661145667848,12.383395785601984,9,1,100.0,,1
SCALE-250-O00-00364,250,O00,249.99999999998994,99.99999999999598,2,1,0,0,0,0,0,0,0,0,0,2,4.1119663992343884,6.744823214564781,10.79177986446807,15.212614945488404,57.1010852377646,62.46454640742727,10.547931238355742,13.784390652110734,11,1,100.0,,1
SCALE-250-O00-00365,250,O00,249.99999999998994,99.99999999999598,5,5,5,4,4,4,2,2,0,1,5,0,7.103637062646668,8.609404149636202,7.343913664965046,10.542189438739097,58.43473679289834,63.562337481979824,7.664025794819006,10.726159203344945,9,2,88.88888888888889,0.5032583347756457,2
SCALE-250-O00-00366,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,2,1,1,0,3,1,0,5.271060569565874,9.43556844033263,5.271060569565874,10.21554480158802,63.409346764830985,68.3795158078133,7.096027935861157,10.203310936873725,9,1,100.0,,1
SCALE-250-O00-00367,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,10.82319032222334,14.738510533446403,16.064652284708494,21.333539284932407,71.92415748227563,78.02148185075193,14.87433193694611,19.307715775956762,12,1,100.0,,1
SCALE-250-O00-00368,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,16.439830433882626,18.785356858672266,30.75101731713955,35.87164103898081,78.84531504996666,83.77556403008792,16.439830433882626,21.358646508730295,9,2,66.66666666666666,0.9182958340544894,2
SCALE-250-O00-00369,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,22.8778970578276,26.36006250663992,43.35896553291921,46.72818720956968,79.63721804623196,84.5898133926642,25.32387405330963,27.493127474997227,11,1,100.0,,1
SCALE-250-O00-00370,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,27.809468593469585,31.5632775688996,32.81598043615372,37.80452471812977,83.98700612912222,89.07017022961003,27.809468593469585,31.5632775688996,9,1,100.0,,1
SCALE-250-O00-00371,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,21.6356927534852,24.967242247877106,21.6356927534852,24.967242247877106,86.36311067952403,91.47698917635365,21.6356927534852,24.967242247877106,9,1,100.0,,1
SCALE-250-O00-00372,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,13.75012786318965,19.136893783698234,15.446018487059039,20.360173036091325,83.6762386362675,89.15118022076734,13.75012786318965,19.136893783698234,12,1,100.0,,1
SCALE-250-O00-00373,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,0,0,0,1,0,1,5.901315637857978,8.66251069027411,22.04181691575636,27.1589531346189,67.04865880268859,72.17186914507363,7.404297558788477,11.813834168432605,9,1,100.0,,1
SCALE-250-O00-00374,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,7.980793186302283,11.617601922790827,27.492338526833628,31.11099287320719,51.49198866858816,57.207062124617664,18.82589639705567,26.06794830195956,11,1,100.0,,1
SCALE-250-O00-00375,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,9.468429987011262,14.666955184648492,23.282722517014854,27.59258656145776,33.022132444107186,38.123079133128,28.624952312559657,31.316718703095347,9,1,100.0,,1
SCALE-250-O00-00376,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,14.771711976340717,19.208081520952188,15.478967469386737,19.485539618316544,19.523042685297064,24.35972117465775,16.932594557272658,21.074599181936012,9,1,100.0,,1
SCALE-250-O00-00377,250,O00,249.99999999998994,99.99999999999598,7,7,7,7,7,7,2,2,0,6,2,6,4.899334247951199,8.445689340790084,8.022873944223337,13.072945624716729,11.31909544327435,16.45081668059046,5.127262688785548,9.68932791860096,12,2,91.66666666666666,0.4138168503036338,2
SCALE-250-O00-00378,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,1,1,0,3,1,2,7.382446744172608,11.09705547621196,9.244781625425336,12.412217176132586,11.887955285110984,17.068428036281674,7.382446744172608,11.09705547621196,9,2,77.77777777777779,0.7642045065086203,2
SCALE-250-O00-00379,250,O00,136.40363474256722,54.561453897026894,0,0,0,0,0,0,0,0,0,0,0,0,13.95770851944438,16.573779285112593,17.928869316005393,19.294496587362758,17.93774103413764,20.37206862573682,13.95770851944438,16.573779285112593,5,1,100.0,,1
SCALE-250-O00-00380,250,O00,167.71867918665697,67.0874716746628,0,0,0,0,0,0,0,0,0,0,0,0,76.9707757199485,80.44053894005599,103.19531125007904,106.28112418167096,151.40367486373958,155.751956318935,76.9707757199485,80.44053894005599,7,2,57.14285714285714,0.9852281360342515,2
SCALE-250-O00-00381,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,69.34179710871518,75.0972944275276,92.12302932914578,96.4878593422616,138.74330735918085,142.99343129089482,69.34179710871518,75.0972944275276,10,2,60.0,0.9709505944546688,2
SCALE-250-O00-00382,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,64.17309262156617,69.49068148242229,79.72273434374833,84.90632172801625,121.3876340841277,128.57807359022547,64.17309262156617,69.49068148242229,10,2,70.0,0.8812908992306927,3
SCALE-250-O00-00383,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,59.86630087456898,65.31970583997725,68.59174935519937,73.86476974753229,105.66408133047777,109.60183565268363,63.81819416786192,68.96526470540476,10,2,80.0,0.7219280948873623,2
SCALE-250-O00-00384,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,49.76144627997562,54.424087588301326,62.89424092188911,67.97536129532557,90.8499294454414,95.84821491360036,62.88751805613367,67.96543064523406,9,2,77.77777777777779,0.7642045065086203,3
SCALE-250-O00-00385,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,37.945819270892585,42.21112854814438,49.6783195742361,55.44460670757592,75.12888987138352,81.8160702223247,49.6783195742361,55.39566218453454,11,1,100.0,,1
SCALE-250-O00-00386,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,28.266794078264148,34.020456263226706,33.50547149332731,38.919548824193214,61.229082613706126,67.18988580958145,33.50547149332731,38.919548824193214,10,1,100.0,,1
SCALE-250-O00-00387,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,17.08288325751837,21.941127643243526,18.249243347018663,23.27153081883181,48.69463711066081,53.69973779967395,18.249243347018663,23.27153081883181,10,3,60.0,0.81734542214651,2
SCALE-250-O00-00388,250,O00,249.99999999998994,99.99999999999598,1,1,1,1,1,1,1,1,0,1,1,1,8.432908796547633,13.08408784111077,8.432908796547633,13.519243224738837,39.17687257707664,44.27111844588596,8.432908796547633,13.08408784111077,9,3,44.44444444444444,0.8783471047618534,3
SCALE-250-O00-00389,250,O00,249.99999999998994,99.99999999999598,2,2,0,2,2,2,0,0,0,2,0,2,6.052128970807221,7.781556486332215,18.762667759526348,21.983000017178433,37.08081729551264,42.16138023156076,6.052128970807221,7.781556486332215,9,2,77.77777777777779,0.7642045065086203,2
SCALE-250-O00-00390,250,O00,249.99999999998994,99.99999999999598,1,1,0,0,0,0,0,0,0,0,0,1,6.04985725659653,9.240179454922654,11.999428071677103,17.406073423030957,43.016115320422784,47.381275455280296,11.976053561078324,16.13682350962447,11,1,100.0,,1
SCALE-250-O00-00391,250,O00,249.99999999998994,99.99999999999598,15,15,9,15,15,14,9,8,0,4,8,7,3.3536364813216277,5.875080066996103,3.5073922377832645,6.289874400327724,52.77902666866814,59.41583105639294,5.6118683302886065,9.839089589100086,10,2,60.0,0.9709505944546688,2
SCALE-250-O00-00392,250,O00,249.99999999998994,99.99999999999598,2,2,2,2,2,2,0,0,0,2,0,0,5.798653621650195,9.252301499832445,15.561130223609716,20.370126177890363,52.32553011388752,56.84352431638453,5.798653621650195,10.242281468822146,11,2,81.81818181818183,0.6840384356390417,2
SCALE-250-O00-00393,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,15.139212929631842,18.183061008630236,20.433675788322468,25.597738527716505,38.31301292662391,42.27824569012286,15.139212929631842,18.183061008630236,9,1,100.0,,1
SCALE-250-O00-00394,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,12.39121120626541,17.253184362664555,27.36573180459039,31.982007168623095,29.60650569747059,34.6810144489136,12.39121120626541,17.253184362664555,9,1,100.0,,1
SCALE-250-O00-00395,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,7.949758484380847,12.500235917713969,26.461451821270003,30.44589381148108,27.76180593942825,33.69277963767706,11.378375396479727,15.303166291814614,11,1,100.0,,1
SCALE-250-O00-00396,250,O00,249.99999999998994,99.99999999999598,1,0,0,0,0,0,0,0,0,0,0,1,6.008385368605726,8.950373355506372,16.502112268931334,21.201269546012362,36.56618365816854,40.68110414138535,8.672383384619447,11.17697492041822,10,1,100.0,,1
SCALE-250-O00-00397,250,O00,249.99999999998994,99.99999999999598,3,1,1,1,1,1,0,0,0,1,0,2,3.820367382444491,6.728201078567229,14.496297538746544,17.64402765575204,49.38370588095051,54.665098630869295,9.423269810865524,14.412572794849764,11,1,100.0,,1
SCALE-250-O00-00398,250,O00,249.99999999998994,99.99999999999598,0,0,0,0,0,0,0,0,0,0,0,0,12.045559569739934,14.68295711556621,24.7147707984781,28.3797735045035,65.05908389174844,70.04742308149632,19.850143590379396,23.94364609403422,9,1,100.0,,1
SCALE-250-O00-00399,250,O00,249.99999999998994,99.99999999999598,5,4,4,3,3,3,0,0,0,4,1,1,7.365601015229791,10.904111741756825,27.56108158002101,28.694398054174563,76.23578003358742,80.97595215368146,9.048235534598223,14.195574052647201,9,1,100.0,,1
SCALE-250-O00-00400,250,O00,249.99999999998994,99.99999999999598,2,2,2,1,1,1,0,0,0,2,1,0,8.179245021719838,11.662651196482464,19.319297934739527,26.74614776925228,73.07884506533514,78.01210000610986,10.260395024194814,15.28859942841822,11,1,100.0,,1
SCALE-250-O00-00401,250,O00,249.99999999998994,99.99999999999598,13,13,13,13,13,13,5,5,0,7,9,1,4.671273678589106,6.774199900919749,7.431415235558224,10.11182587720872,72.08067152029564,77.118146735714,8.606571804636541,13.628749584664233,10,1,100.0,,1
SCALE-250-O00-00402,250,O00,249.99999999998994,99.99999999999598,3,3,3,3,3,3,2,2,0,1,3,0,6.131422588420832,9.72511428856708,6.131608420188303,9.72511428856708,74.18066582511786,79.04518539125475,6.13350545156295,10.362211419401127,11,1,100.0,,1
