well_id,scale_km2,cell_id,assignment_method,assignment_distance_m,boundary_candidates_n
3500071585,250,SCALE-250-O00-00093,POINT_IN_POLYGON_WGS84,0.0,1
3500071571,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500071546,250,SCALE-250-O00-00590,POINT_IN_POLYGON_WGS84,0.0,1
3500071521,250,SCALE-250-O00-01495,POINT_IN_POLYGON_WGS84,0.0,1
3500071488,250,SCALE-250-O00-00628,POINT_IN_POLYGON_WGS84,0.0,1
3500071460,250,SCALE-250-O00-01170,POINT_IN_POLYGON_WGS84,0.0,1
3500071445,250,SCALE-250-O00-00552,POINT_IN_POLYGON_WGS84,0.0,1
3500071314,250,SCALE-250-O00-00718,POINT_IN_POLYGON_WGS84,0.0,1
3500071296,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500071201,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500071200,250,SCALE-250-O00-00291,POINT_IN_POLYGON_WGS84,0.0,1
3500071176,250,SCALE-250-O00-01109,POINT_IN_POLYGON_WGS84,0.0,1
3500071165,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500071160,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500071119,250,SCALE-250-O00-00340,POINT_IN_POLYGON_WGS84,0.0,1
3500071118,250,SCALE-250-O00-01306,POINT_IN_POLYGON_WGS84,0.0,1
3500071090,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500071022,250,SCALE-250-O00-00831,POINT_IN_POLYGON_WGS84,0.0,1
3500070997,250,SCALE-250-O00-00609,POINT_IN_POLYGON_WGS84,0.0,1
3500070880,250,SCALE-250-O00-01022,POINT_IN_POLYGON_WGS84,0.0,1
3500070874,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500070865,250,SCALE-250-O00-00290,POINT_IN_POLYGON_WGS84,0.0,1
3500070605,250,SCALE-250-O00-00672,POINT_IN_POLYGON_WGS84,0.0,1
3500070581,250,SCALE-250-O00-00075,POINT_IN_POLYGON_WGS84,0.0,1
3500069988,250,SCALE-250-O00-00191,POINT_IN_POLYGON_WGS84,0.0,1
3500069826,250,SCALE-250-O00-01277,POINT_IN_POLYGON_WGS84,0.0,1
3500069484,250,SCALE-250-O00-00102,POINT_IN_POLYGON_WGS84,0.0,1
3500023170,250,SCALE-250-O00-00226,POINT_IN_POLYGON_WGS84,0.0,1
3500045638,250,SCALE-250-O00-00671,POINT_IN_POLYGON_WGS84,0.0,1
3500071756,250,SCALE-250-O00-00245,POINT_IN_POLYGON_WGS84,0.0,1
3500023350,250,SCALE-250-O00-00008,POINT_IN_POLYGON_WGS84,0.0,1
3500045637,250,SCALE-250-O00-00326,POINT_IN_POLYGON_WGS84,0.0,1
3500065102,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500071028,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500023048,250,SCALE-250-O00-00080,POINT_IN_POLYGON_WGS84,0.0,1
3500071781,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500071782,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500027098,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500023297,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500027030,250,SCALE-250-O00-00255,POINT_IN_POLYGON_WGS84,0.0,1
3500023339,250,SCALE-250-O00-01306,POINT_IN_POLYGON_WGS84,0.0,1
3500045658,250,SCALE-250-O00-00378,POINT_IN_POLYGON_WGS84,0.0,1
3500045667,250,SCALE-250-O00-00356,POINT_IN_POLYGON_WGS84,0.0,1
3500045690,250,SCALE-250-O00-00360,POINT_IN_POLYGON_WGS84,0.0,1
3500045713,250,SCALE-250-O00-00568,POINT_IN_POLYGON_WGS84,0.0,1
3500065043,250,SCALE-250-O00-00712,POINT_IN_POLYGON_WGS84,0.0,1
3500065029,250,SCALE-250-O00-00712,POINT_IN_POLYGON_WGS84,0.0,1
3500065036,250,SCALE-250-O00-00712,POINT_IN_POLYGON_WGS84,0.0,1
3500065053,250,SCALE-250-O00-00221,POINT_IN_POLYGON_WGS84,0.0,1
3500065066,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500065067,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500065075,250,SCALE-250-O00-00164,POINT_IN_POLYGON_WGS84,0.0,1
3500065078,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500065081,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500065085,250,SCALE-250-O00-00631,POINT_IN_POLYGON_WGS84,0.0,1
3500065086,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500065058,250,SCALE-250-O00-01270,POINT_IN_POLYGON_WGS84,0.0,1
3500065064,250,SCALE-250-O00-00321,POINT_IN_POLYGON_WGS84,0.0,1
3500065114,250,SCALE-250-O00-00627,POINT_IN_POLYGON_WGS84,0.0,1
3500065025,250,SCALE-250-O00-01025,POINT_IN_POLYGON_WGS84,0.0,1
3500065017,250,SCALE-250-O00-00659,POINT_IN_POLYGON_WGS84,0.0,1
3500065026,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500034023,250,SCALE-250-O00-00263,POINT_IN_POLYGON_WGS84,0.0,1
3500068745,250,SCALE-250-O00-01238,POINT_IN_POLYGON_WGS84,0.0,1
3500068741,250,SCALE-250-O00-00094,POINT_IN_POLYGON_WGS84,0.0,1
3500023164,250,SCALE-250-O00-00212,POINT_IN_POLYGON_WGS84,0.0,1
3500026948,250,SCALE-250-O00-00366,POINT_IN_POLYGON_WGS84,0.0,1
3500026976,250,SCALE-250-O00-00291,POINT_IN_POLYGON_WGS84,0.0,1
3500026992,250,SCALE-250-O00-00103,POINT_IN_POLYGON_WGS84,0.0,1
3500027000,250,SCALE-250-O00-00865,POINT_IN_POLYGON_WGS84,0.0,1
3500027047,250,SCALE-250-O00-00220,POINT_IN_POLYGON_WGS84,0.0,1
3500027109,250,SCALE-250-O00-00163,POINT_IN_POLYGON_WGS84,0.0,1
3500027111,250,SCALE-250-O00-00081,POINT_IN_POLYGON_WGS84,0.0,1
3500027128,250,SCALE-250-O00-00710,POINT_IN_POLYGON_WGS84,0.0,1
3500027138,250,SCALE-250-O00-00189,POINT_IN_POLYGON_WGS84,0.0,1
3500027196,250,SCALE-250-O00-00139,POINT_IN_POLYGON_WGS84,0.0,1
3500027278,250,SCALE-250-O00-01326,POINT_IN_POLYGON_WGS84,0.0,1
3500027289,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500027291,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500027317,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500053097,250,SCALE-250-O00-00339,POINT_IN_POLYGON_WGS84,0.0,1
3500023182,250,SCALE-250-O00-00232,POINT_IN_POLYGON_WGS84,0.0,1
3500023321,250,SCALE-250-O00-00998,POINT_IN_POLYGON_WGS84,0.0,1
3500045672,250,SCALE-250-O00-00565,POINT_IN_POLYGON_WGS84,0.0,1
3500045153,250,SCALE-250-O00-00672,POINT_IN_POLYGON_WGS84,0.0,1
3500045576,250,SCALE-250-O00-00631,POINT_IN_POLYGON_WGS84,0.0,1
3500045300,250,SCALE-250-O00-01193,POINT_IN_POLYGON_WGS84,0.0,1
3500045197,250,SCALE-250-O00-00518,POINT_IN_POLYGON_WGS84,0.0,1
3500045416,250,SCALE-250-O00-00178,POINT_IN_POLYGON_WGS84,0.0,1
3500045432,250,SCALE-250-O00-01022,POINT_IN_POLYGON_WGS84,0.0,1
3500045421,250,SCALE-250-O00-00589,POINT_IN_POLYGON_WGS84,0.0,1
3500045182,250,SCALE-250-O00-00764,POINT_IN_POLYGON_WGS84,0.0,1
3500045528,250,SCALE-250-O00-00742,POINT_IN_POLYGON_WGS84,0.0,1
3500045587,250,SCALE-250-O00-00726,POINT_IN_POLYGON_WGS84,0.0,1
3500045196,250,SCALE-250-O00-00518,POINT_IN_POLYGON_WGS84,0.0,1
3500045464,250,SCALE-250-O00-00374,POINT_IN_POLYGON_WGS84,0.0,1
3500045571,250,SCALE-250-O00-01240,POINT_IN_POLYGON_WGS84,0.0,1
3500045426,250,SCALE-250-O00-01066,POINT_IN_POLYGON_WGS84,0.0,1
3500045150,250,SCALE-250-O00-00475,POINT_IN_POLYGON_WGS84,0.0,1
3500045220,250,SCALE-250-O00-00329,POINT_IN_POLYGON_WGS84,0.0,1
3500045442,250,SCALE-250-O00-00475,POINT_IN_POLYGON_WGS84,0.0,1
3500045289,250,SCALE-250-O00-00219,POINT_IN_POLYGON_WGS84,0.0,1
3500045219,250,SCALE-250-O00-00985,POINT_IN_POLYGON_WGS84,0.0,1
3500045336,250,SCALE-250-O00-00659,POINT_IN_POLYGON_WGS84,0.0,1
3500045392,250,SCALE-250-O00-00256,POINT_IN_POLYGON_WGS84,0.0,1
3500045299,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500045454,250,SCALE-250-O00-01109,POINT_IN_POLYGON_WGS84,0.0,1
3500045527,250,SCALE-250-O00-00670,POINT_IN_POLYGON_WGS84,0.0,1
3500045448,250,SCALE-250-O00-00475,POINT_IN_POLYGON_WGS84,0.0,1
3500045354,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500045173,250,SCALE-250-O00-00256,POINT_IN_POLYGON_WGS84,0.0,1
3500045172,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500045227,250,SCALE-250-O00-00287,POINT_IN_POLYGON_WGS84,0.0,1
3500045358,250,SCALE-250-O00-00471,POINT_IN_POLYGON_WGS84,0.0,1
3500045363,250,SCALE-250-O00-00510,POINT_IN_POLYGON_WGS84,0.0,1
3500045525,250,SCALE-250-O00-00543,POINT_IN_POLYGON_WGS84,0.0,1
3500045231,250,SCALE-250-O00-00327,POINT_IN_POLYGON_WGS84,0.0,1
3500045487,250,SCALE-250-O00-00701,POINT_IN_POLYGON_WGS84,0.0,1
3500045277,250,SCALE-250-O00-00187,POINT_IN_POLYGON_WGS84,0.0,1
3500045390,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500045156,250,SCALE-250-O00-00962,POINT_IN_POLYGON_WGS84,0.0,1
3500045291,250,SCALE-250-O00-00219,POINT_IN_POLYGON_WGS84,0.0,1
3500045346,250,SCALE-250-O00-01065,POINT_IN_POLYGON_WGS84,0.0,1
3500045316,250,SCALE-250-O00-00153,POINT_IN_POLYGON_WGS84,0.0,1
3500045438,250,SCALE-250-O00-00475,POINT_IN_POLYGON_WGS84,0.0,1
3500045149,250,SCALE-250-O00-00630,POINT_IN_POLYGON_WGS84,0.0,1
3500045314,250,SCALE-250-O00-01392,POINT_IN_POLYGON_WGS84,0.0,1
3500045399,250,SCALE-250-O00-00831,POINT_IN_POLYGON_WGS84,0.0,1
3500045600,250,SCALE-250-O00-00710,POINT_IN_POLYGON_WGS84,0.0,1
3500045176,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500045319,250,SCALE-250-O00-00092,POINT_IN_POLYGON_WGS84,0.0,1
3500045433,250,SCALE-250-O00-01067,POINT_IN_POLYGON_WGS84,0.0,1
3500023059,250,SCALE-250-O00-00501,POINT_IN_POLYGON_WGS84,0.0,1
3500027255,250,SCALE-250-O00-00706,POINT_IN_POLYGON_WGS84,0.0,1
3500027260,250,SCALE-250-O00-00627,POINT_IN_POLYGON_WGS84,0.0,1
3500067496,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500073564,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500073571,250,SCALE-250-O00-00194,POINT_IN_POLYGON_WGS84,0.0,1
3500073569,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073593,250,SCALE-250-O00-00289,POINT_IN_POLYGON_WGS84,0.0,1
3500073600,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500030640,250,SCALE-250-O00-00890,POINT_IN_POLYGON_WGS84,0.0,1
3500045625,250,SCALE-250-O00-00607,POINT_IN_POLYGON_WGS84,0.0,1
3500073623,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073653,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073678,250,SCALE-250-O00-00080,POINT_IN_POLYGON_WGS84,0.0,1
3500073686,250,SCALE-250-O00-00141,POINT_IN_POLYGON_WGS84,0.0,1
3500073692,250,SCALE-250-O00-00045,POINT_IN_POLYGON_WGS84,0.0,1
3500073690,250,SCALE-250-O00-00045,POINT_IN_POLYGON_WGS84,0.0,1
3500073739,250,SCALE-250-O00-00225,POINT_IN_POLYGON_WGS84,0.0,1
3500073736,250,SCALE-250-O00-00191,POINT_IN_POLYGON_WGS84,0.0,1
3500073760,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073768,250,SCALE-250-O00-00630,POINT_IN_POLYGON_WGS84,0.0,1
3500073786,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073785,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500073779,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500073791,250,SCALE-250-O00-00865,POINT_IN_POLYGON_WGS84,0.0,1
3500073801,250,SCALE-250-O00-00141,POINT_IN_POLYGON_WGS84,0.0,1
3500073819,250,SCALE-250-O00-00222,POINT_IN_POLYGON_WGS84,0.0,1
3500073816,250,SCALE-250-O00-00141,POINT_IN_POLYGON_WGS84,0.0,1
3500073831,250,SCALE-250-O00-01229,POINT_IN_POLYGON_WGS84,0.0,1
3500073826,250,SCALE-250-O00-00191,POINT_IN_POLYGON_WGS84,0.0,1
3500073854,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073846,250,SCALE-250-O00-00391,POINT_IN_POLYGON_WGS84,0.0,1
3500073865,250,SCALE-250-O00-00491,POINT_IN_POLYGON_WGS84,0.0,1
3500073877,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073884,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073889,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073890,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073910,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073934,250,SCALE-250-O00-00324,POINT_IN_POLYGON_WGS84,0.0,1
3500073939,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500073936,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073942,250,SCALE-250-O00-00724,POINT_IN_POLYGON_WGS84,0.0,1
3500073941,250,SCALE-250-O00-00473,POINT_IN_POLYGON_WGS84,0.0,1
3500072985,250,SCALE-250-O00-00587,POINT_IN_POLYGON_WGS84,0.0,1
3500072976,250,SCALE-250-O00-00711,POINT_IN_POLYGON_WGS84,0.0,1
3500072971,250,SCALE-250-O00-00765,POINT_IN_POLYGON_WGS84,0.0,1
3500072959,250,SCALE-250-O00-01022,POINT_IN_POLYGON_WGS84,0.0,1
3500072918,250,SCALE-250-O00-00045,POINT_IN_POLYGON_WGS84,0.0,1
3500072912,250,SCALE-250-O00-00070,POINT_IN_POLYGON_WGS84,0.0,1
3500072892,250,SCALE-250-O00-00132,POINT_IN_POLYGON_WGS84,0.0,1
3500072843,250,SCALE-250-O00-00491,POINT_IN_POLYGON_WGS84,0.0,1
3500072832,250,SCALE-250-O00-00219,POINT_IN_POLYGON_WGS84,0.0,1
3500072771,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500072769,250,SCALE-250-O00-00155,POINT_IN_POLYGON_WGS84,0.0,1
3500072767,250,SCALE-250-O00-00186,POINT_IN_POLYGON_WGS84,0.0,1
3500072765,250,SCALE-250-O00-00628,POINT_IN_POLYGON_WGS84,0.0,1
3500072738,250,SCALE-250-O00-00399,POINT_IN_POLYGON_WGS84,0.0,1
3500072713,250,SCALE-250-O00-00934,POINT_IN_POLYGON_WGS84,0.0,1
3500072681,250,SCALE-250-O00-00568,POINT_IN_POLYGON_WGS84,0.0,1
3500072612,250,SCALE-250-O00-00188,POINT_IN_POLYGON_WGS84,0.0,1
3500072569,250,SCALE-250-O00-00756,POINT_IN_POLYGON_WGS84,0.0,1
3500072567,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500072532,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500072471,250,SCALE-250-O00-00628,POINT_IN_POLYGON_WGS84,0.0,1
3500072464,250,SCALE-250-O00-00510,POINT_IN_POLYGON_WGS84,0.0,1
3500072425,250,SCALE-250-O00-00015,POINT_IN_POLYGON_WGS84,0.0,1
3500072421,250,SCALE-250-O00-00221,POINT_IN_POLYGON_WGS84,0.0,1
3500072407,250,SCALE-250-O00-00822,POINT_IN_POLYGON_WGS84,0.0,1
3500072374,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500072363,250,SCALE-250-O00-00045,POINT_IN_POLYGON_WGS84,0.0,1
3500072343,250,SCALE-250-O00-00821,POINT_IN_POLYGON_WGS84,0.0,1
3500072331,250,SCALE-250-O00-00260,POINT_IN_POLYGON_WGS84,0.0,1
3500072323,250,SCALE-250-O00-00290,POINT_IN_POLYGON_WGS84,0.0,1
3500072321,250,SCALE-250-O00-00220,POINT_IN_POLYGON_WGS84,0.0,1
3500072236,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500072234,250,SCALE-250-O00-00822,POINT_IN_POLYGON_WGS84,0.0,1
3500072218,250,SCALE-250-O00-01335,POINT_IN_POLYGON_WGS84,0.0,1
3500072216,250,SCALE-250-O00-01270,POINT_IN_POLYGON_WGS84,0.0,1
3500072211,250,SCALE-250-O00-00074,POINT_IN_POLYGON_WGS84,0.0,1
3500072087,250,SCALE-250-O00-00712,POINT_IN_POLYGON_WGS84,0.0,1
3500072024,250,SCALE-250-O00-00221,POINT_IN_POLYGON_WGS84,0.0,1
3500071994,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500071964,250,SCALE-250-O00-00475,POINT_IN_POLYGON_WGS84,0.0,1
3500071949,250,SCALE-250-O00-00131,POINT_IN_POLYGON_WGS84,0.0,1
3500071905,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500071892,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073020,250,SCALE-250-O00-01066,POINT_IN_POLYGON_WGS84,0.0,1
3500073042,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500073038,250,SCALE-250-O00-00194,POINT_IN_POLYGON_WGS84,0.0,1
3500073036,250,SCALE-250-O00-00296,POINT_IN_POLYGON_WGS84,0.0,1
3500073032,250,SCALE-250-O00-00548,POINT_IN_POLYGON_WGS84,0.0,1
3500073050,250,SCALE-250-O00-00931,POINT_IN_POLYGON_WGS84,0.0,1
3500073084,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500073078,250,SCALE-250-O00-00220,POINT_IN_POLYGON_WGS84,0.0,1
3500073077,250,SCALE-250-O00-00326,POINT_IN_POLYGON_WGS84,0.0,1
3500073099,250,SCALE-250-O00-00752,POINT_IN_POLYGON_WGS84,0.0,1
3500073087,250,SCALE-250-O00-00255,POINT_IN_POLYGON_WGS84,0.0,1
3500073123,250,SCALE-250-O00-01367,POINT_IN_POLYGON_WGS84,0.0,1
3500073121,250,SCALE-250-O00-00074,POINT_IN_POLYGON_WGS84,0.0,1
3500073109,250,SCALE-250-O00-00714,POINT_IN_POLYGON_WGS84,0.0,1
3500073108,250,SCALE-250-O00-00672,POINT_IN_POLYGON_WGS84,0.0,1
3500073129,250,SCALE-250-O00-00150,POINT_IN_POLYGON_WGS84,0.0,1
3500073142,250,SCALE-250-O00-00511,POINT_IN_POLYGON_WGS84,0.0,1
3500073163,250,SCALE-250-O00-00217,POINT_IN_POLYGON_WGS84,0.0,1
3500073162,250,SCALE-250-O00-00415,POINT_IN_POLYGON_WGS84,0.0,1
3500073159,250,SCALE-250-O00-01275,POINT_IN_POLYGON_WGS84,0.0,1
3500073170,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500073192,250,SCALE-250-O00-00015,POINT_IN_POLYGON_WGS84,0.0,1
3500073212,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073259,250,SCALE-250-O00-00807,POINT_IN_POLYGON_WGS84,0.0,1
3500073246,250,SCALE-250-O00-00714,POINT_IN_POLYGON_WGS84,0.0,1
3500073284,250,SCALE-250-O00-00217,POINT_IN_POLYGON_WGS84,0.0,1
3500073280,250,SCALE-250-O00-00217,POINT_IN_POLYGON_WGS84,0.0,1
3500073273,250,SCALE-250-O00-00521,POINT_IN_POLYGON_WGS84,0.0,1
3500073293,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073291,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073304,250,SCALE-250-O00-00032,POINT_IN_POLYGON_WGS84,0.0,1
3500073301,250,SCALE-250-O00-00080,POINT_IN_POLYGON_WGS84,0.0,1
3500073312,250,SCALE-250-O00-01072,POINT_IN_POLYGON_WGS84,0.0,1
3500073345,250,SCALE-250-O00-00040,POINT_IN_POLYGON_WGS84,0.0,1
3500073340,250,SCALE-250-O00-00126,POINT_IN_POLYGON_WGS84,0.0,1
3500073337,250,SCALE-250-O00-00159,POINT_IN_POLYGON_WGS84,0.0,1
3500073330,250,SCALE-250-O00-00256,POINT_IN_POLYGON_WGS84,0.0,1
3500073361,250,SCALE-250-O00-00649,POINT_IN_POLYGON_WGS84,0.0,1
3500073359,250,SCALE-250-O00-00672,POINT_IN_POLYGON_WGS84,0.0,1
3500073355,250,SCALE-250-O00-00718,POINT_IN_POLYGON_WGS84,0.0,1
3500073354,250,SCALE-250-O00-00865,POINT_IN_POLYGON_WGS84,0.0,1
3500073353,250,SCALE-250-O00-00865,POINT_IN_POLYGON_WGS84,0.0,1
3500073346,250,SCALE-250-O00-01392,POINT_IN_POLYGON_WGS84,0.0,1
3500073380,250,SCALE-250-O00-00710,POINT_IN_POLYGON_WGS84,0.0,1
3500073370,250,SCALE-250-O00-00067,POINT_IN_POLYGON_WGS84,0.0,1
3500073394,250,SCALE-250-O00-00714,POINT_IN_POLYGON_WGS84,0.0,1
3500023249,250,SCALE-250-O00-01025,POINT_IN_POLYGON_WGS84,0.0,1
3500073403,250,SCALE-250-O00-01119,POINT_IN_POLYGON_WGS84,0.0,1
3500073419,250,SCALE-250-O00-00549,POINT_IN_POLYGON_WGS84,0.0,1
3500073432,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073442,250,SCALE-250-O00-00080,POINT_IN_POLYGON_WGS84,0.0,1
3500073436,250,SCALE-250-O00-00091,POINT_IN_POLYGON_WGS84,0.0,1
3500073452,250,SCALE-250-O00-00289,POINT_IN_POLYGON_WGS84,0.0,1
3500073448,250,SCALE-250-O00-01117,POINT_IN_POLYGON_WGS84,0.0,1
3500073484,250,SCALE-250-O00-00798,POINT_IN_POLYGON_WGS84,0.0,1
3500073482,250,SCALE-250-O00-00216,POINT_IN_POLYGON_WGS84,0.0,1
3500073479,250,SCALE-250-O00-01026,POINT_IN_POLYGON_WGS84,0.0,1
3500073528,250,SCALE-250-O00-00190,POINT_IN_POLYGON_WGS84,0.0,1
3500073524,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073532,250,SCALE-250-O00-00254,POINT_IN_POLYGON_WGS84,0.0,1
3500073530,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500073539,250,SCALE-250-O00-00608,POINT_IN_POLYGON_WGS84,0.0,1
3500073546,250,SCALE-250-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500073544,250,SCALE-250-O00-00046,POINT_IN_POLYGON_WGS84,0.0,1
3500073554,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500027318,250,SCALE-250-O00-00262,POINT_IN_POLYGON_WGS84,0.0,1
3500045652,250,SCALE-250-O00-00293,POINT_IN_POLYGON_WGS84,0.0,1
3500045677,250,SCALE-250-O00-00712,POINT_IN_POLYGON_WGS84,0.0,1
3500053091,250,SCALE-250-O00-00158,POINT_IN_POLYGON_WGS84,0.0,1
3500072163,250,SCALE-250-O00-00240,POINT_IN_POLYGON_WGS84,0.0,1
3500072511,250,SCALE-250-O00-00242,POINT_IN_POLYGON_WGS84,0.0,1
3500072655,250,SCALE-250-O00-00240,POINT_IN_POLYGON_WGS84,0.0,1
3500073836,250,SCALE-250-O00-00659,POINT_IN_POLYGON_WGS84,0.0,1
3500073310,250,SCALE-250-O00-01133,POINT_IN_POLYGON_WGS84,0.0,1
3500073870,250,SCALE-250-O00-00209,POINT_IN_POLYGON_WGS84,0.0,1
3500073797,250,SCALE-250-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500073729,250,SCALE-250-O00-00700,POINT_IN_POLYGON_WGS84,0.0,1
3500073582,250,SCALE-250-O00-01022,POINT_IN_POLYGON_WGS84,0.0,1
3500072183,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073766,250,SCALE-250-O00-00706,POINT_IN_POLYGON_WGS84,0.0,1
3500073490,250,SCALE-250-O00-01276,POINT_IN_POLYGON_WGS84,0.0,1
3500072161,250,SCALE-250-O00-00221,POINT_IN_POLYGON_WGS84,0.0,1
3500073434,250,SCALE-250-O00-00391,POINT_IN_POLYGON_WGS84,0.0,1
3500072022,250,SCALE-250-O00-00120,POINT_IN_POLYGON_WGS84,0.0,1
3500073475,250,SCALE-250-O00-00185,POINT_IN_POLYGON_WGS84,0.0,1
3500073594,250,SCALE-250-O00-00240,POINT_IN_POLYGON_WGS84,0.0,1
3500072947,250,SCALE-250-O00-01326,POINT_IN_POLYGON_WGS84,0.0,1
3500072167,250,SCALE-250-O00-00360,POINT_IN_POLYGON_WGS84,0.0,1
3500073824,250,SCALE-250-O00-00713,POINT_IN_POLYGON_WGS84,0.0,1
3500073741,250,SCALE-250-O00-00432,POINT_IN_POLYGON_WGS84,0.0,1
3500073069,250,SCALE-250-O00-00998,POINT_IN_POLYGON_WGS84,0.0,1
3500072263,250,SCALE-250-O00-00428,POINT_IN_POLYGON_WGS84,0.0,1
3500073718,250,SCALE-250-O00-00110,POINT_IN_POLYGON_WGS84,0.0,1
3500045645,250,SCALE-250-O00-00364,POINT_IN_POLYGON_WGS84,0.0,1
3500023317,250,SCALE-250-O00-00865,POINT_IN_POLYGON_WGS84,0.0,1
3500045621,250,SCALE-250-O00-00718,POINT_IN_POLYGON_WGS84,0.0,1
3500023142,250,SCALE-250-O00-00074,POINT_IN_POLYGON_WGS84,0.0,1
3500065135,250,SCALE-250-O00-00330,POINT_IN_POLYGON_WGS84,0.0,1
3500071758,250,SCALE-250-O00-00404,POINT_IN_POLYGON_WGS84,0.0,1
