cell_id,scale_km2,area_effective_km2,n_wells_raw,analysis_status,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well
SCALE-1000-O00-00127,1000,1000.0000000000462,33,COM_POCO_NO_CONJUNTO_AUDITADO,20.0,60.60606060606061,33.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.151515151515152,10.0,30.303030303030305,14.0,42.42424242424242,1282.13,1.3636363636363635,0.0,19.0,57.57575757575758,3.0,9.090909090909092,0.030303030303030304,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,4.0,4.0,54.0,0.12121212121212122,1.6363636363636365
SCALE-1000-O00-00128,1000,1000.0000000000462,27,COM_POCO_NO_CONJUNTO_AUDITADO,16.0,59.25925925925926,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.22222222222222,6.0,22.22222222222222,1846.54,2.0,3.0,13.0,48.148148148148145,11.0,40.74074074074074,0.14814814814814814,0.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,10.0,11.0,46.0,0.37037037037037035,1.7037037037037037
SCALE-1000-O00-00129,1000,1000.0000000000462,28,COM_POCO_NO_CONJUNTO_AUDITADO,26.0,92.85714285714286,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.142857142857146,1849.97,0.25,0.0,26.0,92.85714285714286,1.0,3.5714285714285716,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,53.0,0.07142857142857142,1.8928571428571428
SCALE-1000-O00-00130,1000,1000.0000000000462,4,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,75.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10424.465,0.75,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,1.75
SCALE-1000-O00-00131,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20458.885000000002,3.0,3.0,0.0,0.0,1.0,50.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,4.0,0.0,2.0
SCALE-1000-O00-00132,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9951.91,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
SCALE-1000-O00-00133,1000,1000.0000000000462,5,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,20.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.55,3.0,4.0,1.0,20.0,3.0,60.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,6.0,0.6,1.2
SCALE-1000-O00-00134,1000,1000.0000000000462,12,COM_POCO_NO_CONJUNTO_AUDITADO,10.0,83.33333333333333,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,10.0,83.33333333333333,11.0,91.66666666666667,164.41,4.166666666666667,4.0,0.0,0.0,12.0,100.0,1.1666666666666667,1.0,40.0,39.0,97.5,10.0,10.0,100.0,10.0,5.0,9.0,32.0,0.4166666666666667,2.6666666666666665
SCALE-1000-O00-00135,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.41,1.0,0.0,2.0,66.66666666666667,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,1.6666666666666667
SCALE-1000-O00-00136,1000,1000.0000000000462,4,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,25.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.71,3.75,4.0,0.0,0.0,3.0,75.0,0.5,0.0,3.0,3.0,100.0,0.0,0.0,,1.0,4.0,5.0,5.0,1.0,1.25
SCALE-1000-O00-00137,1000,721.6784058311302,29,COM_POCO_NO_CONJUNTO_AUDITADO,13.0,44.827586206896555,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.48275862068966,15.0,51.724137931034484,16.0,55.172413793103445,287.57,4.0,4.0,0.0,0.0,25.0,86.20689655172414,0.6206896551724138,0.0,52.0,51.0,98.07692307692308,13.0,13.0,100.0,13.0,18.0,25.0,54.0,0.6206896551724138,1.8620689655172413
SCALE-1000-O00-00138,1000,167.51814125898233,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00139,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00140,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00141,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32229.24,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00142,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5480.8099999999995,0.5,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.5,1.0
SCALE-1000-O00-00143,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9672.555,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0
SCALE-1000-O00-00144,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163.4,1.6666666666666667,0.0,2.0,66.66666666666667,1.0,33.333333333333336,0.6666666666666666,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,3.0,7.0,0.3333333333333333,2.3333333333333335
SCALE-1000-O00-00145,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17443.135000000002,2.0,2.0,1.0,50.0,1.0,50.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,5.0,0.0,2.5
SCALE-1000-O00-00146,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,428.65,3.3333333333333335,3.0,0.0,0.0,1.0,33.333333333333336,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0
SCALE-1000-O00-00147,1000,1000.0000000000462,63,COM_POCO_NO_CONJUNTO_AUDITADO,25.0,39.682539682539684,63.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.047619047619047,45.0,71.42857142857143,53.0,84.12698412698413,339.04,3.3968253968253967,4.0,7.0,11.11111111111111,43.0,68.25396825396825,0.36507936507936506,0.0,69.0,69.0,100.0,16.0,16.0,100.0,17.0,35.0,43.0,103.0,0.5555555555555556,1.6349206349206349
SCALE-1000-O00-00148,1000,1000.0000000000462,25,COM_POCO_NO_CONJUNTO_AUDITADO,15.0,60.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,36.0,10.0,40.0,1702.16,1.32,0.0,16.0,64.0,6.0,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,39.0,0.24,1.56
SCALE-1000-O00-00149,1000,1000.0000000000462,8,COM_POCO_NO_CONJUNTO_AUDITADO,5.0,62.5,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,1214.88,3.0,3.0,1.0,12.5,3.0,37.5,0.75,0.5,15.0,15.0,100.0,3.0,3.0,100.0,4.0,4.0,8.0,16.0,0.5,2.0
SCALE-1000-O00-00150,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00151,1000,1000.0000000000462,5,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,60.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252.54,1.2,0.0,3.0,60.0,1.0,20.0,0.2,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,8.0,0.2,1.6
SCALE-1000-O00-00152,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252.54,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00153,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00154,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.18,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0
SCALE-1000-O00-00155,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20450.285,4.0,4.0,0.0,0.0,2.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,4.0,0.5,2.0
SCALE-1000-O00-00156,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00157,1000,739.2845471885776,43,COM_POCO_NO_CONJUNTO_AUDITADO,33.0,76.74418604651163,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.55813953488372,25.0,58.13953488372093,35.0,81.3953488372093,383.3,3.5348837209302326,4.0,7.0,16.27906976744186,29.0,67.44186046511628,1.0465116279069768,1.0,100.0,100.0,100.0,20.0,20.0,100.0,27.0,30.0,62.0,94.0,0.6976744186046512,2.186046511627907
SCALE-1000-O00-00158,1000,62.098208657580926,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00159,1000,937.6437113513293,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00160,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00161,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00162,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.195,3.5,3.5,0.0,0.0,1.0,50.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,4.0,0.5,2.0
SCALE-1000-O00-00163,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.83,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0
SCALE-1000-O00-00164,1000,1000.0000000000462,4,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,75.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,3399.1,2.0,2.0,2.0,50.0,2.0,50.0,0.5,0.5,8.0,8.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,8.0,0.0,2.0
SCALE-1000-O00-00165,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00166,1000,1000.0000000000462,11,COM_POCO_NO_CONJUNTO_AUDITADO,11.0,100.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.181818181818183,2.0,18.181818181818183,4.0,36.36363636363637,1679.2,3.4545454545454546,4.0,1.0,9.090909090909092,9.0,81.81818181818181,0.5454545454545454,1.0,38.0,38.0,100.0,9.0,9.0,100.0,9.0,0.0,0.0,31.0,0.0,2.8181818181818183
SCALE-1000-O00-00167,1000,1000.0000000000462,45,COM_POCO_NO_CONJUNTO_AUDITADO,26.0,57.77777777777778,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.666666666666668,27.0,60.0,33.0,73.33333333333333,276.35,3.4444444444444446,4.0,4.0,8.88888888888889,33.0,73.33333333333333,0.5111111111111111,0.0,79.0,79.0,100.0,19.0,19.0,100.0,18.0,24.0,29.0,89.0,0.5333333333333333,1.9777777777777779
SCALE-1000-O00-00168,1000,1000.0000000000462,23,COM_POCO_NO_CONJUNTO_AUDITADO,15.0,65.21739130434783,23.0,0.0,0.0,23.0,0.0,0.0,22.0,1.0,4.3478260869565215,2.0,8.695652173913043,0.0,0.0,0.0,0.0,4.0,17.391304347826086,7.0,30.434782608695652,11.0,47.82608695652174,1257.44,1.5217391304347827,1.0,11.0,47.82608695652174,4.0,17.391304347826086,0.17391304347826086,0.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,5.0,7.0,41.0,0.21739130434782608,1.7826086956521738
SCALE-1000-O00-00169,1000,1000.0000000000462,41,COM_POCO_NO_CONJUNTO_AUDITADO,23.0,56.09756097560975,41.0,0.0,0.0,41.0,0.0,0.0,40.0,1.0,2.4390243902439024,2.0,4.878048780487805,0.0,0.0,0.0,0.0,4.0,9.75609756097561,19.0,46.34146341463415,24.0,58.53658536585366,955.1,3.1219512195121952,4.0,7.0,17.073170731707318,25.0,60.97560975609756,0.4634146341463415,0.0,58.0,57.0,98.27586206896552,14.0,14.0,100.0,14.0,18.0,25.0,77.0,0.43902439024390244,1.8780487804878048
SCALE-1000-O00-00170,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.61,2.6666666666666665,4.0,1.0,33.333333333333336,2.0,66.66666666666667,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,4.0,0.6666666666666666,1.3333333333333333
SCALE-1000-O00-00171,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00172,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19070.38,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00173,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00174,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,2.0,66.66666666666667,96.82,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0
SCALE-1000-O00-00175,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17270.53,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0
SCALE-1000-O00-00176,1000,1000.0000000000462,1,COM_POCO_NO_CONJUNTO_AUDITADO,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21443.77,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0
SCALE-1000-O00-00177,1000,1000.0000000000462,16,COM_POCO_NO_CONJUNTO_AUDITADO,9.0,56.25,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,8.0,50.0,12.0,75.0,487.685,3.625,4.0,2.0,12.5,13.0,81.25,0.6875,0.0,28.0,28.0,100.0,7.0,7.0,100.0,7.0,13.0,19.0,31.0,0.8125,1.9375
SCALE-1000-O00-00178,1000,530.7755009896389,96,COM_POCO_NO_CONJUNTO_AUDITADO,62.0,64.58333333333333,96.0,0.0,0.0,96.0,0.0,0.0,95.0,1.0,1.0416666666666667,2.0,2.0833333333333335,0.0,0.0,0.0,0.0,38.0,39.583333333333336,82.0,85.41666666666667,90.0,93.75,122.92,3.65625,4.0,9.0,9.375,72.0,75.0,0.7604166666666666,1.0,199.0,199.0,100.0,49.0,49.0,100.0,49.0,61.0,96.0,209.0,0.6354166666666666,2.1770833333333335
SCALE-1000-O00-00179,1000,839.3623949331442,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00180,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00181,1000,1000.0000000000462,0,SEM_POCO_NO_CONJUNTO_AUDITADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALE-1000-O00-00182,1000,1000.0000000000462,3,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,3.0,100.0,294.94,4.0,4.0,0.0,0.0,3.0,100.0,1.0,1.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,0.0,0.0,9.0,0.0,3.0
SCALE-1000-O00-00183,1000,1000.0000000000462,13,COM_POCO_NO_CONJUNTO_AUDITADO,8.0,61.53846153846154,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.46153846153846,10.0,76.92307692307692,11.0,84.61538461538461,126.35,2.769230769230769,3.0,4.0,30.76923076923077,6.0,46.15384615384615,0.6153846153846154,0.0,24.0,24.0,100.0,6.0,6.0,100.0,6.0,6.0,6.0,27.0,0.46153846153846156,2.076923076923077
SCALE-1000-O00-00184,1000,1000.0000000000462,2,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9248.1,2.5,2.5,1.0,50.0,1.0,50.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,5.0,0.5,2.5
SCALE-1000-O00-00185,1000,1000.0000000000462,5,COM_POCO_NO_CONJUNTO_AUDITADO,2.0,40.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,60.0,3.0,60.0,267.51,3.6,4.0,0.0,0.0,3.0,60.0,0.4,0.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,3.0,3.0,9.0,0.6,1.8
SCALE-1000-O00-00186,1000,1000.0000000000462,59,COM_POCO_NO_CONJUNTO_AUDITADO,43.0,72.88135593220339,59.0,0.0,0.0,59.0,0.0,0.0,58.0,1.0,1.694915254237288,2.0,3.389830508474576,0.0,0.0,0.0,0.0,34.0,57.6271186440678,50.0,84.7457627118644,58.0,98.30508474576271,84.18,3.1186440677966103,4.0,7.0,11.864406779661017,37.0,62.71186440677966,0.6779661016949152,1.0,152.0,152.0,100.0,36.0,36.0,100.0,37.0,15.0,19.0,131.0,0.2542372881355932,2.2203389830508473
SCALE-1000-O00-00187,1000,1000.0000000000462,11,COM_POCO_NO_CONJUNTO_AUDITADO,9.0,81.81818181818181,10.0,1.0,9.090909090909092,10.0,1.0,9.090909090909092,10.0,1.0,9.090909090909092,2.0,18.181818181818183,2.0,18.181818181818183,2.0,18.181818181818183,3.0,27.272727272727273,3.0,27.272727272727273,4.0,36.36363636363637,1393.6,3.0,4.0,3.0,27.272727272727273,7.0,63.63636363636363,0.7272727272727273,1.0,24.0,24.0,100.0,6.0,6.0,100.0,6.0,5.0,8.0,26.0,0.45454545454545453,2.3636363636363638
SCALE-1000-O00-00188,1000,1000.0000000000462,38,COM_POCO_NO_CONJUNTO_AUDITADO,26.0,68.42105263157895,38.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.157894736842104,19.0,50.0,22.0,57.89473684210526,614.475,2.6315789473684212,4.0,14.0,36.8421052631579,22.0,57.89473684210526,0.5263157894736842,0.0,56.0,56.0,100.0,14.0,14.0,100.0,14.0,18.0,23.0,77.0,0.47368421052631576,2.026315789473684
SCALE-1000-O00-00189,1000,1000.0000000000462,474,COM_POCO_NO_CONJUNTO_AUDITADO,242.0,51.0548523206751,472.0,2.0,0.4219409282700422,472.0,2.0,0.4219409282700422,471.0,3.0,0.6329113924050633,6.0,1.2658227848101267,4.0,0.8438818565400844,4.0,0.8438818565400844,130.0,27.426160337552744,383.0,80.80168776371308,453.0,95.56962025316456,228.395,3.654008438818565,4.0,27.0,5.69620253164557,355.0,74.89451476793249,0.5822784810126582,0.0,819.0,791.0,96.58119658119658,190.0,185.0,97.36842105263158,205.0,290.0,354.0,898.0,0.6118143459915611,1.8945147679324894
SCALE-1000-O00-00190,1000,1000.0000000000462,23,COM_POCO_NO_CONJUNTO_AUDITADO,3.0,13.043478260869565,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.434782608695652,17.0,73.91304347826087,19.0,82.6086956521739,250.6,3.5652173913043477,4.0,0.0,0.0,14.0,60.869565217391305,0.21739130434782608,0.0,11.0,11.0,100.0,2.0,2.0,100.0,3.0,17.0,20.0,26.0,0.7391304347826086,1.1304347826086956
