well_id,latitude,longitude,municipality_declared,sgb2024_unit_aflorante,hydrolithologic_domain,source_snapshots_n,source_snapshot_overlap,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,exact_coordinate_group,exact_coordinate_colocation,coordinate_site_id,duplicate_candidate_level,duplicate_candidate_partners_n,duplicate_candidate_partners,review_cluster_high_id,review_cluster_all_id,nearest_neighbor_m,nn_lt_100m,nn_lt_500m,nn_lt_1000m,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_parameter_types_n,hydraulic_parameter_types_n,chem_source_datasets_n,hydraulic_source_datasets_n,specific_capacity_both_sources,specific_capacity_source_echo,domain_aquifer_context,domain_vertical_documentation,domain_water_level,domain_hydraulic,domain_chemistry,documentary_domains_n,dated_domains_n
3500073248,-20.51211699999993,-54.58251699999994,Campo Grande,Formação Serra Geral,Fraturada,1,FALSE,0,0,,,FALSE,3500073248,NONE,0,,3500073248,3500073248,214.44,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500073308,-18.70216899999997,-52.47708599999999,Chapadão do Sul,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500073308,NONE,0,,3500073308,3500073308,2893.94,FALSE,FALSE,FALSE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500073412,-20.466338999999948,-54.59151099999997,Campo Grande,Formação Serra Geral,Fraturada,1,FALSE,0,0,,,FALSE,3500073412,NONE,0,,3500073412,3500073412,106.98,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500073441,-20.47312799999997,-53.76182199999994,Ribas do Rio Pardo,Grupo Caiuá,Granular,1,FALSE,0,0,,,FALSE,3500073441,NONE,0,,3500073441,3500073441,1091.44,FALSE,FALSE,FALSE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500073543,-22.19798099999997,-54.934766999999965,Dourados,Formação Serra Geral,Fraturada,1,FALSE,0,0,,,FALSE,3500073543,NONE,0,,3500073543,3500073543,124.01,FALSE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500022699,-23.78444399999995,-54.28166599999997,Eldorado,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022699,NONE,0,,3500022699,3500022699,28.87,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022738,-22.48499999999996,-55.72305499999993,Ponta Porã,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022738,NONE,0,,3500022738,3500022738,719.08,FALSE,FALSE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022740,-22.516943999999967,-55.706943999999964,Ponta Porã,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022740,NONE,0,,3500022740,3500022740,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023002,-18.920276999999945,-54.84833299999997,Rio Verde de Mato Grosso,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500023002,NONE,0,,3500023002,3500023002,30.84,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023004,-17.587499999999977,-54.74416599999995,Sonora,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500023004,NONE,0,,3500023004,3500023004,203.57,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023042,-19.133610999999974,-57.49527699999999,Corumbá,Embasamento Indiferenciado,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023042,NONE,0,,3500023042,3500023042,7625.78,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023065,-21.11027699999994,-56.49277699999993,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023065,NONE,0,,3500023065,3500023065,238.92,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023074,-21.112776999999937,-56.49638799999997,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023074,NONE,0,,3500023074,3500023074,106.12,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023078,-21.113332999999955,-56.49555499999997,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023078,NONE,0,,3500023078,3500023078,96.5,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500067713,-19.93777799999998,-54.89666699999998,Corguinho,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500067713,NONE,0,,3500067713,3500067713,1814.45,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027027,-22.19138899999996,-52.72194399999995,Anaurilândia,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027027,NONE,0,,3500027027,3500027027,42.17,TRUE,TRUE,TRUE,1,2,2,3,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500022715,-23.929165999999952,-54.29333299999996,Mundo Novo,Grupo Caiuá,Granular,2,TRUE,3,3,100.0,,FALSE,3500022715,NONE,0,,3500022715,3500022715,115.39,FALSE,TRUE,TRUE,1,1,1,2,1,2,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1
3500026916,-20.56638899999996,-54.60249999999997,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,1,1,100.0,,FALSE,3500026916,NONE,0,,3500026916,3500026916,1327.04,FALSE,FALSE,FALSE,0,1,3,2,3,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1
3500026919,-20.370555999999965,-54.58499999999998,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,1,1,100.0,,FALSE,3500026919,NONE,0,,3500026919,3500026919,176.14,FALSE,TRUE,TRUE,0,1,2,2,2,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1
3500026974,-21.50111099999998,-54.71166699999998,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,1,1,100.0,,FALSE,3500026974,NONE,0,,3500026974,3500026974,61.46,TRUE,TRUE,TRUE,0,2,4,2,4,2,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1
3500026977,-19.92166699999996,-54.35472199999998,Bandeirantes,Formação Serra Geral,Fraturada,2,TRUE,1,1,100.0,,FALSE,3500026977,NONE,0,,3500026977,3500026977,79.57,TRUE,TRUE,TRUE,0,1,1,2,1,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1
3500023183,-22.19055499999996,-52.72194399999995,Anaurilândia,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023183,NONE,0,,3500023183,3500023183,67.9,TRUE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023298,-20.780832999999973,-51.73444399999994,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023298,NONE,0,,3500023298,3500023298,217.74,FALSE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023371,-23.04361099999994,-54.18888799999996,Naviraí,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023371,NONE,0,,3500023371,3500023371,126.13,FALSE,TRUE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500023154,-22.99138799999997,-55.33749999999998,Amambai,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023154,NONE,0,,3500023154,3500023154,12278.49,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023199,-20.74361099999993,-55.50861099999997,Dois Irmãos do Buriti,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500023199,NONE,0,,3500023199,3500023199,618.13,FALSE,FALSE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,0
3500023212,-20.54916599999996,-55.36611099999993,Dois Irmãos do Buriti,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500023212,NONE,0,,3500023212,3500023212,4804.11,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023223,-19.68083299999995,-54.78111099999995,Corguinho,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500023223,NONE,0,,3500023223,3500023223,1904.15,FALSE,FALSE,FALSE,0,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,0
3500045622,-20.645832999999985,-53.60555599999998,Ribas do Rio Pardo,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500045622,NONE,0,,3500045622,3500045622,19070.38,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2
3500022669,-20.416387999999927,-54.59972199999999,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022669,NONE,0,,3500022669,3500022669,67.9,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022806,-20.741943999999933,-55.11027699999994,Sidrolândia,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022806,NONE,0,,3500022806,3500022806,462.56,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022874,-21.808332999999948,-54.55055499999997,Rio Brilhante,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022874,NONE,0,,3500022874,3500022874,57.64,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023016,-19.559165999999948,-54.039165999999966,Camapuã,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500023016,NONE,0,,3500023016,3500023016,108.73,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500026836,-22.369166999999948,-53.91916699999996,Ivinhema,Grupo Caiuá,Granular,2,TRUE,4,3,75.0,,FALSE,3500026836,NONE,0,,3500026836,3500026836,884.83,FALSE,FALSE,TRUE,1,1,2,3,2,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3
3500028109,-19.25499999999994,-54.32666699999999,São Gabriel do Oeste,Formação Botucatu,Granular,2,TRUE,4,3,75.0,,FALSE,3500028109,NONE,0,,3500028109,3500028109,339.05,FALSE,TRUE,TRUE,1,1,3,3,3,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3
3500029180,-20.46111099999996,-52.81972199999996,Água Clara,Grupo Caiuá,Granular,2,TRUE,4,3,75.0,,FALSE,3500029180,NONE,0,,3500029180,3500029180,2561.38,FALSE,FALSE,FALSE,1,1,3,3,3,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3
3500070517,-22.03625799999997,-54.48153899999994,Dourados,Formação Serra Geral,Fraturada,1,FALSE,0,0,,,FALSE,3500070517,NONE,0,,3500070517,3500070517,87.08,TRUE,TRUE,TRUE,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,0
3500022478,-20.476943999999943,-54.62777699999998,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022478,NONE,0,,3500022478,3500022478,126.29,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022504,-20.41277699999995,-54.644165999999984,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022504,NONE,0,,3500022504,3500022504,510.76,FALSE,FALSE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022516,-20.437221999999963,-54.64888799999994,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022516,NONE,0,,3500022516,3500022516,126.43,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022528,-20.44472199999996,-54.581665999999984,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022528,NONE,0,,3500022528,3500022528,145.03,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022543,-22.309721999999965,-53.82888799999995,Ivinhema,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022543,NONE,0,,3500022543,3500022543,103.62,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022556,-22.23888799999997,-53.33749999999998,Nova Andradina,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022556,NONE,0,,3500022556,3500022556,86.51,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022579,-20.79305499999998,-51.73111099999994,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022579,NONE,0,,3500022579,3500022579,106.14,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022584,-20.77722199999993,-51.74138799999997,Três Lagoas,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022584,NONE,0,,3500022584,3500022584,28.87,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022621,-23.568610999999976,-55.06444399999998,Tacuru,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022621,NONE,0,,3500022621,3500022621,8214.37,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022622,-22.21999999999997,-55.614443999999935,Ponta Porã,Formação Serra Geral,Fraturada,2,TRUE,2,2,100.0,,FALSE,3500022622,NONE,0,,3500022622,3500022622,3801.29,FALSE,FALSE,FALSE,1,0,0,2,0,2,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022638,-18.50194399999998,-54.68222199999997,Coxim,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500022638,NONE,0,,3500022638,3500022638,203.57,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022643,-22.23444399999994,-55.50249999999994,Ponta Porã,Formação Serra Geral,Fraturada,2,TRUE,2,2,100.0,,FALSE,3500022643,NONE,0,,3500022643,3500022643,4865.62,FALSE,FALSE,FALSE,1,0,0,2,0,2,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022646,-22.206387999999947,-55.580832999999984,Ponta Porã,Formação Serra Geral,Fraturada,2,TRUE,2,2,100.0,,FALSE,3500022646,NONE,0,,3500022646,3500022646,3801.29,FALSE,FALSE,FALSE,1,0,0,2,0,2,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022659,-20.392499999999927,-54.57472199999995,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022659,NONE,0,,3500022659,3500022659,156.23,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022661,-21.15749999999997,-55.82638799999995,Nioaque,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500022661,NONE,0,,3500022661,3500022661,222.7,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022662,-21.166387999999927,-55.82638799999995,Nioaque,Formação Botucatu,Granular,2,TRUE,4,4,100.0,,FALSE,3500022662,NONE,0,,3500022662,3500022662,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022672,-22.29361099999994,-53.27333299999998,Batayporã,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022672,NONE,0,,3500022672,3500022672,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022706,-23.664443999999943,-54.56416599999994,Iguatemi,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022706,NONE,0,,3500022706,3500022706,42.17,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022780,-22.00999999999993,-57.02944399999996,Caracol,Embasamento Indiferenciado,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022780,NONE,0,,3500022780,3500022780,327.94,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022833,-22.256943999999976,-54.79361099999994,Dourados,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022833,NONE,0,,3500022833,3500022833,65.27,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022846,-22.22583299999997,-54.79444399999994,Dourados,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022846,NONE,0,,3500022846,3500022846,42.1,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022849,-22.37944399999997,-54.51416599999993,Fátima do Sul,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022849,NONE,0,,3500022849,3500022849,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022880,-22.175276999999937,-54.66694399999994,Dourados,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022880,NONE,0,,3500022880,3500022880,827.98,FALSE,FALSE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022904,-20.496110999999928,-54.63972199999995,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022904,NONE,0,,3500022904,3500022904,183.68,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022953,-20.48972199999997,-54.67388799999998,Campo Grande,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500022953,NONE,0,,3500022953,3500022953,168.44,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022973,-21.809999999999945,-52.41388799999999,Bataguassu,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500022973,NONE,0,,3500022973,3500022973,8758.91,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500022993,-18.499999999999943,-54.75555499999996,Coxim,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500022993,NONE,0,,3500022993,3500022993,91.81,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023023,-23.893610999999964,-54.404721999999936,Japorã,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023023,NONE,0,,3500023023,3500023023,67.8,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023024,-23.892499999999927,-54.38722199999995,Japorã,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500023024,NONE,0,,3500023024,3500023024,1103.09,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023089,-21.11833299999995,-56.444999999999936,Bonito,Grupo Cuiaba,Cárstica,2,TRUE,4,4,100.0,,FALSE,3500023089,NONE,0,,3500023089,3500023089,918.32,FALSE,FALSE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023091,-21.121110999999928,-56.45333299999999,Bonito,Grupo Cuiaba,Cárstica,2,TRUE,4,4,100.0,,FALSE,3500023091,NONE,0,,3500023091,3500023091,28.87,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023096,-21.11944399999993,-56.49388799999997,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023096,NONE,0,,3500023096,3500023096,65.41,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023107,-21.11916599999995,-56.49611099999999,Bonito,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023107,NONE,0,,3500023107,3500023107,65.41,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023123,-20.533887999999934,-56.185554999999965,Miranda,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023123,NONE,0,,3500023123,3500023123,18415.75,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500023130,-22.52777699999996,-55.17111099999994,Laguna Carapã,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023130,NONE,0,,3500023130,3500023130,569.27,FALSE,FALSE,TRUE,0,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,0
3500023161,-22.946110999999974,-55.61611099999993,Aral Moreira,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500023161,NONE,0,,3500023161,3500023161,28.87,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500026990,-22.164999999999964,-53.78083299999997,Angélica,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500026990,NONE,0,,3500026990,3500026990,126.35,FALSE,TRUE,TRUE,1,2,4,3,4,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,2
3500027015,-20.00916699999993,-56.32833299999999,Miranda,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027015,NONE,0,,3500027015,3500027015,65.36,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027016,-20.101110999999943,-56.46972199999993,Miranda,Grupo Cuiaba,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027016,NONE,0,,3500027016,3500027016,82.37,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027046,-22.62888899999996,-54.82666699999999,Caarapó,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027046,NONE,0,,3500027046,3500027046,96.64,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027049,-22.07666699999993,-54.786666999999966,Itaporã,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027049,NONE,0,,3500027049,3500027049,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027061,-18.505277999999976,-54.75472199999996,Coxim,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500027061,NONE,0,,3500027061,3500027061,84.18,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027075,-22.081388999999945,-54.78694399999995,Itaporã,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027075,NONE,0,,3500027075,3500027075,84.25,TRUE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027078,-18.499721999999963,-54.68222199999997,Coxim,Formação Furnas,Granular,2,TRUE,4,4,100.0,,FALSE,3500027078,NONE,0,,3500027078,3500027078,106.06,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027122,-21.248055999999963,-52.04277799999994,Brasilândia,Grupo Caiuá,Granular,2,TRUE,4,4,100.0,,FALSE,3500027122,NONE,0,,3500027122,3500027122,1034.45,FALSE,FALSE,FALSE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
3500027127,-21.62638899999996,-55.16666699999996,Maracaju,Formação Serra Geral,Fraturada,2,TRUE,4,4,100.0,,FALSE,3500027127,NONE,0,,3500027127,3500027127,106.06,FALSE,TRUE,TRUE,1,0,0,3,0,2,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1
