parameter_id,well_id,source_dataset,parameter,value,unit,test_date,method,quality_status
HIST_vazao_esta_3500023067,3500023067,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500023068,3500023068,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,4.279,SOURCE_UNIT_NOT_VERIFIED,1987-04-19,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023068,3500023068,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,92.0,SOURCE_UNIT_NOT_VERIFIED,1987-04-19,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023069,3500023069,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.069,SOURCE_UNIT_NOT_VERIFIED,1988-05-22,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023069,3500023069,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.0,SOURCE_UNIT_NOT_VERIFIED,1988-05-22,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023070,3500023070,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.875,SOURCE_UNIT_NOT_VERIFIED,1994-04-04,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023070,3500023070,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.5,SOURCE_UNIT_NOT_VERIFIED,1994-04-04,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023071,3500023071,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.507,SOURCE_UNIT_NOT_VERIFIED,2007-10-21,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023071,3500023071,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,17.0,SOURCE_UNIT_NOT_VERIFIED,2007-10-21,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023072,3500023072,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.471,SOURCE_UNIT_NOT_VERIFIED,1985-05-27,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023072,3500023072,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,4.0,SOURCE_UNIT_NOT_VERIFIED,1985-05-27,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023073,3500023073,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,3.077,SOURCE_UNIT_NOT_VERIFIED,2001-04-20,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023073,3500023073,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,20.0,SOURCE_UNIT_NOT_VERIFIED,2001-04-20,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023074,3500023074,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.064,SOURCE_UNIT_NOT_VERIFIED,1981-01-05,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023074,3500023074,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,1.5,SOURCE_UNIT_NOT_VERIFIED,1981-01-05,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023075,3500023075,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.25,SOURCE_UNIT_NOT_VERIFIED,2005-05-05,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023075,3500023075,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.0,SOURCE_UNIT_NOT_VERIFIED,2005-05-05,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023076,3500023076,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.02,SOURCE_UNIT_NOT_VERIFIED,2002-02-25,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023076,3500023076,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.2,SOURCE_UNIT_NOT_VERIFIED,2002-02-25,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023077,3500023077,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.003,SOURCE_UNIT_NOT_VERIFIED,1988-06-11,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023077,3500023077,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.1,SOURCE_UNIT_NOT_VERIFIED,1988-06-11,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023078,3500023078,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.333,SOURCE_UNIT_NOT_VERIFIED,1977-06-03,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023078,3500023078,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.0,SOURCE_UNIT_NOT_VERIFIED,1977-06-03,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023079,3500023079,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.188,SOURCE_UNIT_NOT_VERIFIED,1970-07-15,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023079,3500023079,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,1.5,SOURCE_UNIT_NOT_VERIFIED,1970-07-15,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023080,3500023080,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.571,SOURCE_UNIT_NOT_VERIFIED,1990-08-03,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023080,3500023080,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,4.0,SOURCE_UNIT_NOT_VERIFIED,1990-08-03,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023081,3500023081,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.119,SOURCE_UNIT_NOT_VERIFIED,1987-07-07,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023081,3500023081,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,4.0,SOURCE_UNIT_NOT_VERIFIED,1987-07-07,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023082,3500023082,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.071,SOURCE_UNIT_NOT_VERIFIED,1980-02-19,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023082,3500023082,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.0,SOURCE_UNIT_NOT_VERIFIED,1980-02-19,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023083,3500023083,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.263,SOURCE_UNIT_NOT_VERIFIED,1994-04-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023083,3500023083,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.1,SOURCE_UNIT_NOT_VERIFIED,1994-04-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023084,3500023084,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.214,SOURCE_UNIT_NOT_VERIFIED,1997-02-01,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023084,3500023084,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,1.5,SOURCE_UNIT_NOT_VERIFIED,1997-02-01,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023085,3500023085,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.056,SOURCE_UNIT_NOT_VERIFIED,1994-04-14,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023085,3500023085,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.5,SOURCE_UNIT_NOT_VERIFIED,1994-04-14,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023086,3500023086,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.225,SOURCE_UNIT_NOT_VERIFIED,1980-01-17,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023086,3500023086,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,10.0,SOURCE_UNIT_NOT_VERIFIED,1980-01-17,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023087,3500023087,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.375,SOURCE_UNIT_NOT_VERIFIED,2001-01-13,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023087,3500023087,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.0,SOURCE_UNIT_NOT_VERIFIED,2001-01-13,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023088,3500023088,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500023088,3500023088,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500023089,3500023089,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.056,SOURCE_UNIT_NOT_VERIFIED,1977-01-31,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023089,3500023089,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.0,SOURCE_UNIT_NOT_VERIFIED,1977-01-31,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023090,3500023090,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.007,SOURCE_UNIT_NOT_VERIFIED,1980-05-15,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023090,3500023090,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.3,SOURCE_UNIT_NOT_VERIFIED,1980-05-15,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023091,3500023091,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.083,SOURCE_UNIT_NOT_VERIFIED,2005-05-25,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023091,3500023091,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,4.0,SOURCE_UNIT_NOT_VERIFIED,2005-05-25,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023092,3500023092,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.083,SOURCE_UNIT_NOT_VERIFIED,1993-03-13,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023092,3500023092,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.5,SOURCE_UNIT_NOT_VERIFIED,1993-03-13,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023093,3500023093,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.109,SOURCE_UNIT_NOT_VERIFIED,1991-05-07,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023093,3500023093,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.0,SOURCE_UNIT_NOT_VERIFIED,1991-05-07,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023094,3500023094,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,1979-05-15,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500023094,3500023094,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,1979-05-15,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500023095,3500023095,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.029,SOURCE_UNIT_NOT_VERIFIED,1989-02-24,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023095,3500023095,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.2,SOURCE_UNIT_NOT_VERIFIED,1989-02-24,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023096,3500023096,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.034,SOURCE_UNIT_NOT_VERIFIED,1993-03-08,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023096,3500023096,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.0,SOURCE_UNIT_NOT_VERIFIED,1993-03-08,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023097,3500023097,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.105,SOURCE_UNIT_NOT_VERIFIED,2001-07-01,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023097,3500023097,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,5.8,SOURCE_UNIT_NOT_VERIFIED,2001-07-01,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023098,3500023098,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,1.667,SOURCE_UNIT_NOT_VERIFIED,1975-01-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023098,3500023098,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,20.0,SOURCE_UNIT_NOT_VERIFIED,1975-01-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023099,3500023099,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,1992-02-09,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500023099,3500023099,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,0.0,SOURCE_UNIT_NOT_VERIFIED,1992-02-09,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_espe_3500023100,3500023100,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.107,SOURCE_UNIT_NOT_VERIFIED,1996-04-29,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023100,3500023100,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,5.4,SOURCE_UNIT_NOT_VERIFIED,1996-04-29,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023101,3500023101,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,3.6,SOURCE_UNIT_NOT_VERIFIED,1979-03-11,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023101,3500023101,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,27.0,SOURCE_UNIT_NOT_VERIFIED,1979-03-11,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023102,3500023102,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.767,SOURCE_UNIT_NOT_VERIFIED,1980-02-20,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023102,3500023102,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,11.5,SOURCE_UNIT_NOT_VERIFIED,1980-02-20,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023103,3500023103,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,1.647,SOURCE_UNIT_NOT_VERIFIED,2006-04-08,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023103,3500023103,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,28.0,SOURCE_UNIT_NOT_VERIFIED,2006-04-08,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023104,3500023104,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,1.083,SOURCE_UNIT_NOT_VERIFIED,2003-10-31,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023104,3500023104,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,26.0,SOURCE_UNIT_NOT_VERIFIED,2003-10-31,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023105,3500023105,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.554,SOURCE_UNIT_NOT_VERIFIED,1998-05-15,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023105,3500023105,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,20.5,SOURCE_UNIT_NOT_VERIFIED,1998-05-15,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023106,3500023106,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,1.767,SOURCE_UNIT_NOT_VERIFIED,1998-07-30,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023106,3500023106,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,38.0,SOURCE_UNIT_NOT_VERIFIED,1998-07-30,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023107,3500023107,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.065,SOURCE_UNIT_NOT_VERIFIED,1992-01-29,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023107,3500023107,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,2.0,SOURCE_UNIT_NOT_VERIFIED,1992-01-29,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023108,3500023108,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.155,SOURCE_UNIT_NOT_VERIFIED,1989-04-18,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023108,3500023108,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,7.4,SOURCE_UNIT_NOT_VERIFIED,1989-04-18,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023109,3500023109,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.629,SOURCE_UNIT_NOT_VERIFIED,1990-11-07,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023109,3500023109,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,19.8,SOURCE_UNIT_NOT_VERIFIED,1990-11-07,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023110,3500023110,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.187,SOURCE_UNIT_NOT_VERIFIED,2005-11-15,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023110,3500023110,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,15.2,SOURCE_UNIT_NOT_VERIFIED,2005-11-15,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023111,3500023111,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.722,SOURCE_UNIT_NOT_VERIFIED,2007-06-11,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023111,3500023111,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,32.5,SOURCE_UNIT_NOT_VERIFIED,2007-06-11,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023112,3500023112,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.92,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023112,3500023112,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,13.8,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023113,3500023113,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.248,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023113,3500023113,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,25.5,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023114,3500023114,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.104,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023114,3500023114,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,12.77,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023115,3500023115,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.106,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023115,3500023115,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,11.0,SOURCE_UNIT_NOT_VERIFIED,2001-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023116,3500023116,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.625,SOURCE_UNIT_NOT_VERIFIED,2001-02-24,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023116,3500023116,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,21.0,SOURCE_UNIT_NOT_VERIFIED,2001-02-24,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023117,3500023117,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,3.429,SOURCE_UNIT_NOT_VERIFIED,2001-02-27,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023117,3500023117,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,24.0,SOURCE_UNIT_NOT_VERIFIED,2001-02-27,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023118,3500023118,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.628,SOURCE_UNIT_NOT_VERIFIED,2002-01-12,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023118,3500023118,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,11.3,SOURCE_UNIT_NOT_VERIFIED,2002-01-12,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023119,3500023119,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.8,SOURCE_UNIT_NOT_VERIFIED,1992-07-12,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023119,3500023119,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,20.0,SOURCE_UNIT_NOT_VERIFIED,1992-07-12,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023120,3500023120,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.1,SOURCE_UNIT_NOT_VERIFIED,1989-04-12,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023120,3500023120,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,7.7,SOURCE_UNIT_NOT_VERIFIED,1989-04-12,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023121,3500023121,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.285,SOURCE_UNIT_NOT_VERIFIED,1990-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023121,3500023121,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,12.0,SOURCE_UNIT_NOT_VERIFIED,1990-10-10,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023122,3500023122,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,7.6,SOURCE_UNIT_NOT_VERIFIED,1990-02-02,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023122,3500023122,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,19.0,SOURCE_UNIT_NOT_VERIFIED,1990-02-02,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023123,3500023123,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.139,SOURCE_UNIT_NOT_VERIFIED,2001-09-29,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023123,3500023123,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,6.6,SOURCE_UNIT_NOT_VERIFIED,2001-09-29,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023124,3500023124,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.082,SOURCE_UNIT_NOT_VERIFIED,1987-01-27,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023124,3500023124,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,1.547,SOURCE_UNIT_NOT_VERIFIED,1987-01-27,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023125,3500023125,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.299,SOURCE_UNIT_NOT_VERIFIED,1979-12-21,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023125,3500023125,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,10.0,SOURCE_UNIT_NOT_VERIFIED,1979-12-21,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023126,3500023126,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,1.616,SOURCE_UNIT_NOT_VERIFIED,1993-11-06,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023126,3500023126,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,16.16,SOURCE_UNIT_NOT_VERIFIED,1993-11-06,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023127,3500023127,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.56,SOURCE_UNIT_NOT_VERIFIED,1980-01-07,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023127,3500023127,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,12.41,SOURCE_UNIT_NOT_VERIFIED,1980-01-07,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023128,3500023128,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.07,SOURCE_UNIT_NOT_VERIFIED,1979-12-23,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023128,3500023128,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,3.0,SOURCE_UNIT_NOT_VERIFIED,1979-12-23,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023129,3500023129,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.99,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023129,3500023129,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,11.3,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023130,3500023130,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,7.1,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
HIST_vazao_esta_3500023130,3500023130,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,88.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023131,3500023131,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500023131,3500023131,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,10.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
HIST_vazao_espe_3500023132,3500023132,SGB_HIDRO_MS_2024_POCOS,SPECIFIC_CAPACITY,0.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,ZERO_REQUIRES_REVIEW
HIST_vazao_esta_3500023132,3500023132,SGB_HIDRO_MS_2024_POCOS,STABILIZED_YIELD,25.0,SOURCE_UNIT_NOT_VERIFIED,UNKNOWN,UNKNOWN,RAW_VALUE
