well_id,latitude,longitude,inside_ms_ibge2025,declared_municipality,spatial_municipality,municipality_match,exact_coordinate_group,nearest_other_well_id,nearest_neighbor_m,coordinate_quality_status,coordinate_quality_reasons
3500045642,-22.64972199999994,-53.56361099999998,True,Novo Horizonte do Sul,Novo Horizonte do Sul,True,,3500073340,12095.61,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023127,-20.444999999999936,-52.87972199999996,True,Água Clara,Água Clara,True,,3500045616,28.87,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045552,-20.93111099999993,-54.49138899999997,True,Campo Grande,Campo Grande,True,,3500072628,827.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500065103,-20.47805599999998,-54.62805599999996,True,Campo Grande,Campo Grande,True,,3500022478,126.29,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045698,-20.413888999999926,-54.62416699999994,True,Campo Grande,Campo Grande,True,,3500022494,803.01,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023135,-22.59694399999995,-55.36999999999995,True,Ponta Porã,Ponta Porã,True,,3500022716,275.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071805,-20.421416999999963,-53.87280599999997,True,Ribas do Rio Pardo,Ribas do Rio Pardo,True,,3500023099,46.41,OK,nenhuma anomalia objetiva identificada nesta etapa
3500070095,-19.67906499999998,-51.194901999999956,True,Paranaíba,Paranaíba,True,,3500072476,63.82,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023062,-22.173887999999977,-54.965832999999975,True,Dourados,Dourados,True,,3500071801,42.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045627,-20.557221999999967,-54.67861099999993,True,Campo Grande,Campo Grande,True,,3500026993,399.52,OK,nenhuma anomalia objetiva identificada nesta etapa
3500067279,-18.431388999999967,-54.57555599999995,True,Coxim,Coxim,True,,3500067280,2780.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073525,-23.463349999999934,-54.17258899999996,True,Itaquiraí,Itaquiraí,True,,3500069457,129.43,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073542,-21.140499999999975,-56.45089999999993,True,Bonito,Bonito,True,,3500022776,43.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073176,-21.990488999999968,-56.24649999999997,True,Bela Vista,Bela Vista,True,,3500073128,770.63,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045710,-20.985277999999937,-51.82555599999995,True,Três Lagoas,Três Lagoas,True,,3500045706,590.64,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072561,-20.435832999999946,-54.62277799999998,True,Campo Grande,Campo Grande,True,,3500022495,96.47,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072804,-19.043188999999927,-57.63719999999995,True,Corumbá,Corumbá,True,,3500045198,1755.17,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072484,-21.127666999999974,-56.501285999999936,True,Bonito,Bonito,True,,3500022774,68.07,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073357,-20.44624399999998,-56.76914999999997,True,Bodoquena,Bodoquena,True,,3500073729,92.51,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073195,-20.467221999999936,-54.53694399999995,True,Campo Grande,Campo Grande,True,,3500073731,286.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073053,-20.282555999999943,-55.26599999999996,True,Terenos,Terenos,True,,3500073099,2668.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073080,-22.28383299999996,-53.28333299999997,True,Batayporã,Batayporã,True,,3500045664,24.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073520,-19.198313999999982,-57.52074699999997,True,Ladário,Ladário,True,,3500072265,4153.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073478,-23.33994699999994,-54.15069699999998,True,Itaquiraí,Itaquiraí,True,,3500073344,660.11,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072034,-19.22277799999995,-57.559999999999945,True,Corumbá,Corumbá,True,,3500071763,386.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500023347,-21.490832999999952,-56.14138799999995,True,Jardim,Jardim,True,,3500023345,433.87,OK,nenhuma anomalia objetiva identificada nesta etapa
3500067280,-18.40805599999993,-54.58555599999994,True,Coxim,Coxim,True,,3500067279,2780.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500067281,-20.133055999999954,-54.46777799999995,True,Jaraguari,Jaraguari,True,,3500067282,2712.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073136,-21.07774399999994,-54.985810999999956,True,Sidrolândia,Sidrolândia,True,,3500073173,1437.41,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072480,-22.213971999999956,-54.83619399999998,True,Dourados,Dourados,True,,3500073199,715.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073555,-20.47806099999997,-54.730560999999966,True,Campo Grande,Campo Grande,True,,3500073100,418.05,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072478,-22.21352799999994,-54.75319399999995,True,Dourados,Dourados,True,,3500023038,274.06,OK,nenhuma anomalia objetiva identificada nesta etapa
3500067498,-19.91749999999996,-54.35416699999996,True,Bandeirantes,Bandeirantes,True,,3500030643,91.91,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072398,-20.455971999999974,-55.786193999999966,True,Aquidauana,Aquidauana,True,,3500022763,51.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072937,-21.808221999999944,-56.09408099999996,True,Jardim,Jardim,True,,3500065129,15395.06,OK,nenhuma anomalia objetiva identificada nesta etapa
3500067288,-18.888332999999932,-53.01111099999997,True,Paraíso das Águas,Paraíso das Águas,True,,3500068745,529.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073589,-21.887943999999948,-54.70669399999997,True,Itaporã,Itaporã,True,,3500045258,58.41,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073596,-22.273796999999945,-52.79232499999995,True,Anaurilândia,Anaurilândia,True,,3500027027,11679.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073604,-22.524446999999952,-54.11667799999998,True,Glória de Dourados,Glória de Dourados,True,,3500073550,73.06,OK,nenhuma anomalia objetiva identificada nesta etapa
3500045702,-22.38777799999997,-53.89861099999996,True,Ivinhema,Ivinhema,True,,3500072433,913.83,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073607,-23.044321999999966,-54.190155999999945,True,Naviraí,Naviraí,True,,3500023371,153.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073613,-19.306460999999956,-54.52616899999998,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500027001,69.68,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073610,-18.732391999999948,-52.51524999999998,True,Chapadão do Sul,Chapadão do Sul,True,,3500073015,2746.5,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073616,-19.465349999999944,-54.52661699999993,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500072181,1635.5,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073624,-20.44712499999997,-52.86484999999993,True,Água Clara,Água Clara,True,,3500073625,86.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073620,-20.230902999999955,-54.881730999999945,True,Campo Grande,Campo Grande,True,,3500073124,2046.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073626,-20.478074999999933,-54.58403299999998,True,Campo Grande,Campo Grande,True,,3500026965,79.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073668,-20.46878899999996,-54.52604999999994,True,Campo Grande,Campo Grande,True,,3500073904,352.0,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073681,-21.214774999999975,-51.986921999999936,True,Brasilândia,Brasilândia,True,,3500073501,287.57,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073689,-20.43688899999995,-52.859527999999955,True,Água Clara,Água Clara,True,,3500073688,70.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073709,-20.903682999999944,-54.886780999999985,True,Sidrolândia,Sidrolândia,True,,3500073713,392.7,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073715,-23.96583099999998,-54.224113999999986,True,Mundo Novo,Mundo Novo,True,,3500073795,6912.73,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073727,-22.37749999999994,-54.21083299999998,True,Glória de Dourados,Glória de Dourados,True,,3500073599,1478.33,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073726,-22.306610999999975,-53.76627799999994,True,Ivinhema,Ivinhema,True,,3500073040,979.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073744,-20.429930999999954,-55.061057999999946,True,Terenos,Terenos,True,,3500045600,2138.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073742,-20.982207999999957,-54.973513999999966,True,Sidrolândia,Sidrolândia,True,,3500070578,168.23,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073740,-18.364277999999956,-54.66817499999996,True,Coxim,Coxim,True,,3500045574,7454.04,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073758,-22.209957999999972,-54.85051099999998,True,Dourados,Dourados,True,,3500073796,203.52,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073756,-22.529721999999936,-54.536388999999986,True,Caarapó,Caarapó,True,,3500027013,5781.65,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073761,-22.508655999999974,-54.42826699999995,True,Vicentina,Vicentina,True,,3500073762,202.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073767,-20.67849999999993,-54.84011099999998,True,Terenos,Terenos,True,,3500073768,20.59,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073765,-22.430380999999954,-54.34133299999996,True,Glória de Dourados,Glória de Dourados,True,,3500073879,690.68,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073789,-21.652305999999953,-55.33680599999997,True,Maracaju,Maracaju,True,,3500045309,8169.55,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073773,-22.072238999999968,-54.78802799999994,True,Itaporã,Itaporã,True,,3500027049,509.47,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073842,-23.904560999999944,-54.302138999999954,True,Mundo Novo,Mundo Novo,True,,3500073932,1315.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073861,-19.538332999999966,-54.475832999999966,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500073617,1963.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073860,-19.440713999999957,-54.535643999999934,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500071440,128.24,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073867,-21.930443999999966,-54.802693999999974,True,Itaporã,Itaporã,True,,3500073953,1628.67,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073874,-22.29249999999996,-53.93749999999994,True,Ivinhema,Ivinhema,True,,3500071581,1962.07,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073878,-22.416457999999977,-54.48036099999996,True,Vicentina,Vicentina,True,,3500026968,2876.63,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073882,-22.451082999999983,-54.290332999999976,True,Glória de Dourados,Glória de Dourados,True,,3500073881,891.92,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073880,-22.43783099999996,-54.41728599999993,True,Vicentina,Vicentina,True,,3500073656,2154.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073885,-22.47355299999998,-54.31711699999994,True,Jateí,Jateí,True,,3500072541,708.75,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073899,-21.681982999999946,-52.25599999999997,True,Bataguassu,Bataguassu,True,,3500045658,2363.9,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073895,-21.089560999999946,-54.92851399999995,True,Sidrolândia,Sidrolândia,True,,3500073894,330.3,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073924,-22.225971999999956,-54.75633899999997,True,Dourados,Dourados,True,,3500073910,604.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073943,-20.46142199999997,-54.55086099999994,True,Campo Grande,Campo Grande,True,,3500073705,396.28,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073005,-22.265049999999974,-53.34304399999996,True,Nova Andradina,Nova Andradina,True,,3500027090,1164.52,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073003,-21.866780999999946,-54.74197499999997,True,Rio Brilhante,Rio Brilhante,True,,3500045199,107.89,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072989,-21.44769199999996,-52.15705799999995,True,Brasilândia,Brasilândia,True,,3500073034,571.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072987,-21.44745299999994,-52.12971699999997,True,Brasilândia,Brasilândia,True,,3500073162,1209.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072957,-19.399355999999955,-54.57507199999998,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500023227,74.3,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072955,-19.268055999999945,-54.58333299999998,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500073611,720.38,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072898,-20.46430799999996,-54.594199999999944,True,Campo Grande,Campo Grande,True,,3500073412,358.33,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072845,-19.41736099999997,-55.09019399999994,True,Rio Negro,Rio Negro,True,,3500073048,70.35,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072842,-19.414049999999975,-53.619824999999935,True,Camapuã,Camapuã,True,,3500073566,3648.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072806,-20.498160999999982,-54.667452999999966,True,Campo Grande,Campo Grande,True,,3500022467,26.7,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072779,-22.62555599999996,-53.90835599999997,True,Novo Horizonte do Sul,Novo Horizonte do Sul,True,,3500072777,377.03,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072763,-20.188571999999965,-51.07972499999994,True,Aparecida do Taboado,Aparecida do Taboado,True,,3500026837,8222.36,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072729,-20.734999999999957,-52.66555599999998,True,Brasilândia,Brasilândia,True,,3500073650,17270.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072719,-18.277138999999977,-53.22951899999998,True,Costa Rica,Costa Rica,True,,3500072819,3963.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072697,-19.020721999999978,-53.89508299999994,True,Camapuã,Camapuã,True,,3500022996,892.48,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072687,-21.018291999999974,-54.954902999999945,True,Sidrolândia,Sidrolândia,True,,3500073586,261.29,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072661,-21.48278899999997,-52.14444699999996,True,Brasilândia,Brasilândia,True,,3500073276,1358.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072657,-22.300674999999956,-53.36085299999996,True,Nova Andradina,Nova Andradina,True,,3500073039,61.4,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072652,-20.39291099999997,-54.553732999999966,True,Campo Grande,Campo Grande,True,,3500070660,43.91,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072645,-22.995416999999975,-54.368082999999956,True,Naviraí,Naviraí,True,,3500072545,503.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072622,-20.800513999999964,-51.73420799999997,True,Três Lagoas,Três Lagoas,True,,3500022579,885.04,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072620,-20.446852999999976,-54.594205999999986,True,Campo Grande,Campo Grande,True,,3500022513,235.14,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072608,-20.506418999999937,-54.61713099999997,True,Campo Grande,Campo Grande,True,,3500073029,438.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072547,-23.000332999999955,-54.37052799999998,True,Naviraí,Naviraí,True,,3500072645,599.82,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072536,-20.50216699999993,-54.73597199999995,True,Campo Grande,Campo Grande,True,,3500073863,96.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072524,-19.55597199999994,-54.48586099999994,True,São Gabriel do Oeste,São Gabriel do Oeste,True,,3500072038,174.98,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072517,-19.698902999999973,-51.17941899999994,True,Paranaíba,Paranaíba,True,,3500072910,188.21,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072502,-20.93800299999998,-54.95037499999995,True,Sidrolândia,Sidrolândia,True,,3500022811,158.69,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072429,-19.521949999999947,-51.02788899999996,True,Paranaíba,Paranaíba,True,,3500073471,1055.29,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072377,-21.433524999999975,-55.89752199999998,True,Nioaque,Nioaque,True,,3500071769,4908.44,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072327,-20.504799999999932,-54.603988999999956,True,Campo Grande,Campo Grande,True,,3500073439,95.24,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072325,-20.548441999999966,-54.58064399999995,True,Campo Grande,Campo Grande,True,,3500071005,380.09,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072303,-20.435932999999977,-52.84305599999993,True,Água Clara,Água Clara,True,,3500072305,387.35,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072272,-22.436782999999934,-54.36072799999994,True,Vicentina,Vicentina,True,,3500073636,137.45,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072266,-20.797777999999937,-51.87722199999996,True,Três Lagoas,Três Lagoas,True,,3500045662,91.91,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072207,-22.184443999999928,-55.96111099999996,True,Antônio João,Antônio João,True,,3500065007,84.18,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072156,-21.810332999999957,-54.52127799999994,True,Rio Brilhante,Rio Brilhante,True,,3500072299,68.52,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072125,-20.900555999999938,-54.91972199999998,True,Sidrolândia,Sidrolândia,True,,3500072026,247.31,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072030,-22.275980999999945,-54.815218999999956,True,Dourados,Dourados,True,,3500072906,117.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072019,-20.90582799999993,-54.92258099999998,True,Sidrolândia,Sidrolândia,True,,3500072032,399.13,OK,nenhuma anomalia objetiva identificada nesta etapa
3500072002,-21.782249999999976,-55.57734399999998,True,Maracaju,Maracaju,True,,3500071968,1397.15,OK,nenhuma anomalia objetiva identificada nesta etapa
3500071910,-22.615791999999942,-54.700968999999986,True,Caarapó,Caarapó,True,,3500045714,88.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073016,-18.784999999999968,-54.82305599999995,True,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,True,,3500073887,11202.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073035,-21.465960999999936,-52.208238999999935,True,Brasilândia,Brasilândia,True,,3500072991,2242.27,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073031,-20.80964199999994,-55.268227999999965,True,Dois Irmãos do Buriti,Dois Irmãos do Buriti,True,,3500073096,5216.39,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073085,-18.34527799999995,-52.932777999999985,True,Costa Rica,Costa Rica,True,,3500071719,20884.71,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073070,-21.50166699999994,-54.70194399999997,True,Rio Brilhante,Rio Brilhante,True,,3500072916,1009.82,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073103,-21.667749999999955,-55.17827799999998,True,Maracaju,Maracaju,True,,3500072167,2555.2,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073100,-20.478027999999938,-54.72653599999995,True,Campo Grande,Campo Grande,True,,3500073218,130.94,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073094,-21.70827799999995,-54.50382499999995,True,Rio Brilhante,Rio Brilhante,True,,3500071345,2092.0,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073091,-21.748505999999963,-52.469041999999945,True,Bataguassu,Bataguassu,True,,3500073147,359.2,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073125,-20.45669399999997,-54.58826399999998,True,Campo Grande,Campo Grande,True,,3500073027,508.33,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073124,-20.228088999999954,-54.90121099999993,True,Campo Grande,Campo Grande,True,,3500073620,2046.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073120,-23.095118999999954,-55.19535799999994,True,Amambai,Amambai,True,,3500070581,107.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073139,-19.69064199999997,-54.37402499999996,True,Bandeirantes,Bandeirantes,True,,3500030641,2415.66,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073138,-20.42452499999996,-54.858671999999956,True,Terenos,Terenos,True,,3500065077,439.85,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073165,-19.54433899999998,-54.54549199999997,True,Bandeirantes,Bandeirantes,True,,3500045580,2504.74,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073148,-22.282902999999976,-53.38323099999997,True,Nova Andradina,Nova Andradina,True,,3500073396,374.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073147,-21.74636099999998,-52.46644399999997,True,Bataguassu,Bataguassu,True,,3500073057,325.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073174,-22.612657999999954,-54.81468899999999,True,Caarapó,Caarapó,True,,3500069775,301.45,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073187,-21.93516699999998,-54.69422199999997,True,Itaporã,Itaporã,True,,3500072323,673.34,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073183,-20.537782999999934,-54.593227999999954,True,Campo Grande,Campo Grande,True,,3500072334,213.17,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073182,-20.46150799999998,-54.60733099999993,True,Campo Grande,Campo Grande,True,,3500070934,187.93,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073215,-23.36918899999995,-54.210838999999964,True,Itaquiraí,Itaquiraí,True,,3500073777,6258.23,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073214,-20.76709399999993,-51.67634199999998,True,Três Lagoas,Três Lagoas,True,,3500073397,300.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073211,-20.51375299999995,-54.61999999999995,True,Campo Grande,Campo Grande,True,,3500073421,264.26,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073210,-19.650832999999977,-54.30555599999997,True,Bandeirantes,Bandeirantes,True,,3500073314,2738.32,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073205,-19.58908299999996,-54.036666999999966,True,Camapuã,Camapuã,True,,3500022602,21.56,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073196,-23.583221999999978,-54.19730599999997,True,Itaquiraí,Itaquiraí,True,,3500073110,29.47,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073219,-20.44921899999997,-52.84618899999998,True,Água Clara,Água Clara,True,,3500073223,162.19,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073257,-18.957071999999982,-52.096821999999975,True,Cassilândia,Cassilândia,True,,3500073018,179.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073256,-18.804791999999964,-52.590810999999974,True,Chapadão do Sul,Chapadão do Sul,True,,3500045349,318.76,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073283,-22.122499999999945,-55.20394399999998,True,Dourados,Dourados,True,,3500073282,227.21,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073268,-20.50590599999998,-54.61091099999993,True,Campo Grande,Campo Grande,True,,3500022538,37.84,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073288,-22.23546699999997,-53.87499999999994,True,Ivinhema,Ivinhema,True,,3500073289,5075.78,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073322,-20.97365599999995,-52.525485999999944,True,Brasilândia,Brasilândia,True,,3500045189,16995.7,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073319,-20.735074999999938,-54.30273599999998,True,Campo Grande,Campo Grande,True,,3500073800,2022.61,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073315,-19.70074399999993,-54.32944699999996,True,Bandeirantes,Bandeirantes,True,,3500073663,1024.1,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073344,-23.33595299999996,-54.14597199999997,True,Itaquiraí,Itaquiraí,True,,3500073478,660.11,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073329,-21.987971999999957,-55.16122199999995,True,Dourados,Dourados,True,,3500073328,261.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073365,-21.91793599999994,-55.11099399999995,True,Dourados,Dourados,True,,3500073059,687.73,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073395,-20.448332999999934,-54.63805599999995,True,Campo Grande,Campo Grande,True,,3500045155,42.09,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073392,-23.52662799999996,-54.11134199999998,True,Itaquiraí,Itaquiraí,True,,3500073545,2436.8,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073390,-23.37853599999994,-54.12835599999994,True,Itaquiraí,Itaquiraí,True,,3500073478,4855.87,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073386,-21.13735799999995,-54.78116899999998,True,Sidrolândia,Sidrolândia,True,,3500045121,4056.2,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073404,-22.23952799999995,-54.799499999999966,True,Dourados,Dourados,True,,3500022828,10.96,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073400,-22.02702499999998,-54.70473899999996,True,Itaporã,Itaporã,True,,3500073087,1614.02,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073407,-20.36252799999994,-51.42752799999994,True,Selvíria,Selvíria,True,,3500065072,88.58,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073429,-20.47394399999996,-54.47605599999997,True,Campo Grande,Campo Grande,True,,3500073627,778.08,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073427,-23.033710999999983,-54.19208599999996,True,Naviraí,Naviraí,True,,3500071246,150.8,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073451,-20.43281099999996,-54.59288899999996,True,Campo Grande,Campo Grande,True,,3500071030,616.21,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073465,-22.49656099999993,-54.21406699999994,True,Jateí,Jateí,True,,3500073886,2242.77,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073463,-22.088832999999966,-54.72072199999997,True,Itaporã,Itaporã,True,,3500072345,28.95,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073462,-21.463896999999974,-52.14417199999997,True,Brasilândia,Brasilândia,True,,3500073276,1317.53,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073466,-22.53359999999998,-54.115016999999966,True,Glória de Dourados,Glória de Dourados,True,,3500073604,1026.37,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073494,-22.240227999999945,-53.341174999999964,True,Nova Andradina,Nova Andradina,True,,3500072939,313.79,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073500,-20.50476699999996,-54.60283899999996,True,Campo Grande,Campo Grande,True,,3500072327,119.49,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073498,-20.75891699999994,-55.128949999999975,True,Sidrolândia,Sidrolândia,True,,3500073757,810.54,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073512,-22.058224999999936,-54.72453299999995,True,Itaporã,Itaporã,True,,3500073707,1056.47,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073514,-22.12916699999994,-54.348055999999985,True,Dourados,Dourados,True,,3500073449,354.08,OK,nenhuma anomalia objetiva identificada nesta etapa
3500073519,-20.78319199999993,-54.733274999999935,True,Sidrolândia,Sidrolândia,True,,3500073414,1257.44,OK,nenhuma anomalia objetiva identificada nesta etapa
