cell_id,scale_km2,grid_family,area_effective_km2,n_E01,metric_crs,classification_status,nn_global_median_km,nn_global_p90_km,mean_center_offset_km,mean_center_offset_norm_eqradius,nn_within_median_km,nn_within_p90_km,convex_hull_area_ratio,support_units_2p5km_n,support_area_2p5km_pct,redundancy_proxy_2p5km,entropy_norm_2p5km,dominance_2p5km_pct,support_units_5km_n,support_area_5km_pct,redundancy_proxy_5km,entropy_norm_5km,dominance_5km_pct,support_units_10km_n,support_area_10km_pct,redundancy_proxy_10km,entropy_norm_10km,dominance_10km_pct,gap_support_points_n,gap_support_fallback,gap_E01_median_km,gap_E01_p90_km,gap_E01_max_km,gap_E02_median_km,gap_E02_p90_km,gap_E02_max_km,gap_E03_median_km,gap_E03_p90_km,gap_E03_max_km,gap_E04_median_km,gap_E04_p90_km,gap_E04_max_km,gap_E05_median_km,gap_E05_p90_km,gap_E05_max_km,gap_E06_median_km,gap_E06_p90_km,gap_E06_max_km,gap_E07_median_km,gap_E07_p90_km,gap_E07_max_km,gap_E08_median_km,gap_E08_p90_km,gap_E08_max_km,gap_E09_median_km,gap_E09_p90_km,gap_E09_max_km,gap_E10_median_km,gap_E10_p90_km,gap_E10_max_km,gap_E11_median_km,gap_E11_p90_km,gap_E11_max_km,gap_E12_median_km,gap_E12_p90_km,gap_E12_max_km,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12
SCALE-250-O00-00872,250,SCALE_PRIMARY_O00_V1,249.9999999999741,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,36.412849384804574,40.21554835152379,42.45823032892254,38.18261172343665,41.26367456985673,42.45823032892254,38.18261172343665,42.74902784062618,45.36620544595895,38.18261172343665,41.26367456985673,42.45823032892254,38.18261172343665,41.26367456985673,42.45823032892254,38.18261172343665,41.26367456985673,42.45823032892254,55.40609081113044,59.50627851590237,60.74668464158586,55.40609081113044,59.50627851590237,60.74668464158586,93.92649612988149,97.43931950003208,97.91126388978525,44.86385220721117,49.42896460921117,50.56535379822619,38.18261172343665,42.74902784062618,45.36620544595895,36.412849384804574,40.21554835152379,42.45823032892254,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00873,250,SCALE_PRIMARY_O00_V1,250.00000000000867,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,29.398330039401117,32.405251592880205,35.679474368697306,30.376707701063687,36.760351197862626,38.86262287301151,41.52445696355182,45.5345599798955,45.76426746249898,30.376707701063687,36.760351197862626,38.86262287301151,30.376707701063687,36.760351197862626,38.86262287301151,30.376707701063687,36.760351197862626,38.86262287301151,46.63059423526175,52.85861739036681,55.31233499177296,46.63059423526175,52.85861739036681,55.31233499177296,85.55436762729279,90.19024280199173,92.47917248281644,30.376707701063687,36.760351197862626,38.86262287301151,44.68404723305418,47.58307119689688,48.35842289674809,29.398330039401117,32.405251592880205,35.679474368697306,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00874,250,SCALE_PRIMARY_O00_V1,249.9999999999989,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,18.65884447396688,24.3168494920779,26.40056441244384,18.65884447396688,24.3168494920779,26.40056441244384,33.59347470132572,38.04779027924761,40.65046873337295,18.65884447396688,24.3168494920779,26.40056441244384,18.65884447396688,24.3168494920779,26.40056441244384,18.65884447396688,24.3168494920779,26.40056441244384,33.59347470132572,39.31162096059156,40.65046873337295,33.59347470132572,39.31162096059156,40.65046873337295,78.1282948424113,83.96646095588571,86.84891362642469,18.65884447396688,24.3168494920779,26.40056441244384,33.59347470132572,39.31162096059156,40.65046873337295,18.65884447396688,24.3168494920779,26.40056441244384,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00875,250,SCALE_PRIMARY_O00_V1,250.00000000001262,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,15.405376487472598,19.919295308161203,20.69080082774558,15.405376487472598,19.919295308161203,20.69080082774558,20.382003756595267,28.56554765680163,28.588076135033056,15.405376487472598,19.919295308161203,20.69080082774558,15.405376487472598,19.919295308161203,20.69080082774558,15.405376487472598,19.919295308161203,20.69080082774558,21.25220994816669,28.56554765680163,28.588076135033056,21.25220994816669,28.56554765680163,28.588076135033056,74.41648222982104,79.07160538151524,79.71762956033218,15.405376487472598,19.919295308161203,20.69080082774558,21.25220994816669,28.56554765680163,28.588076135033056,15.405376487472598,19.919295308161203,20.69080082774558,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00876,250,SCALE_PRIMARY_O00_V1,249.99999999998155,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,15.1461309461044,15.1461309461044,4.441676928172858,0.4979112033697424,,,,1,2.5000000000001843,0.0,,100.0,1,9.320324102066698,0.0,,100.0,1,25.16370956875567,0.0,,100.0,10,NONE,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.963953553211262,9.122314079022278,11.405407055619536,7.963953553211262,9.122314079022278,11.405407055619536,74.78710975721147,80.54321396922155,84.23322929641252,7.963953553211262,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,7.935818085982199,9.122314079022278,11.405407055619536,1,1,1,1,1,1,1,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00877,250,SCALE_PRIMARY_O00_V1,249.99999999999787,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,8.089345035013453,11.96352831520503,13.68086903054503,8.089345035013453,11.96352831520503,13.68086903054503,78.90318590593562,84.74138346804295,87.48401305605952,8.089345035013453,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,6.997555870377667,11.96352831520503,13.68086903054503,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00878,250,SCALE_PRIMARY_O00_V1,249.99999999999386,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,10.97835563361863,14.304404579887384,16.661324243883342,10.97835563361863,14.304404579887384,16.661324243883342,14.053605104848359,20.17870468520161,22.145805698511666,10.97835563361863,14.304404579887384,16.661324243883342,10.97835563361863,14.304404579887384,16.661324243883342,10.97835563361863,14.304404579887384,16.661324243883342,12.296070080748589,16.575535015831587,19.35754928053473,12.296070080748589,16.575535015831587,19.35754928053473,86.5833143119722,91.30031140521666,93.6687505399306,10.97835563361863,14.304404579887384,16.661324243883342,12.296070080748589,16.478434912552647,19.35754928053473,10.97835563361863,14.304404579887384,16.661324243883342,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00879,250,SCALE_PRIMARY_O00_V1,250.00000000000287,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,23.132965752529195,27.384586668842427,28.61505564145336,23.132965752529195,27.384586668842427,28.61505564145336,30.043718828732146,33.79255013203123,35.74963500466532,23.132965752529195,27.384586668842427,28.61505564145336,23.132965752529195,27.384586668842427,28.61505564145336,23.132965752529195,27.384586668842427,28.61505564145336,26.37801012777267,30.367178770391597,31.867918975198133,26.37801012777267,30.367178770391597,31.867918975198133,96.03514538236546,102.71015962442124,103.46958809236956,23.132965752529195,27.384586668842427,28.61505564145336,24.917080432914,29.96532864722786,30.46986502976481,23.132965752529195,27.384586668842427,28.61505564145336,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00880,250,SCALE_PRIMARY_O00_V1,249.9999999999939,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,39.227534246557155,46.33260323866307,47.3333954106578,39.227534246557155,46.33260323866307,47.3333954106578,43.86969169017911,50.013361030031184,53.985893400104416,39.227534246557155,46.33260323866307,47.3333954106578,39.227534246557155,46.33260323866307,47.3333954106578,39.227534246557155,46.33260323866307,47.3333954106578,42.07897495789872,49.707297512447816,50.69546647079739,42.07897495789872,49.707297512447816,50.69546647079739,107.74848145954556,113.54018499736044,116.51754351737588,39.227534246557155,46.33260323866307,47.3333954106578,40.048644268977625,47.0242115387856,48.38857477772415,39.227534246557155,46.33260323866307,47.3333954106578,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00881,250,SCALE_PRIMARY_O00_V1,249.99999999999787,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,43.28224987664079,50.00075673742604,50.16461570416206,44.81736533737889,50.232065555936124,50.83911422190268,44.81736533737889,50.232065555936124,50.83911422190268,45.04169068379083,50.45622249437443,51.06525757248718,45.04169068379083,50.45622249437443,51.06525757248718,45.04169068379083,50.45622249437443,51.06525757248718,45.04169068379083,50.45622249437443,51.06525757248718,45.04169068379083,50.45622249437443,51.06525757248718,109.9211605810693,114.72509291140068,115.9032516872001,44.81736533737889,50.232065555936124,50.83911422190268,45.04169068379083,50.45622249437443,51.06525757248718,43.28224987664079,50.00075673742604,50.16461570416206,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00882,250,SCALE_PRIMARY_O00_V1,249.9999999999886,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,33.30447886965602,39.707858917140534,40.62626736011045,33.30447886965602,39.707858917140534,40.62626736011045,33.30447886965602,39.707858917140534,40.62626736011045,33.519644092181366,39.927255361770946,40.83489103133339,33.519644092181366,39.927255361770946,40.83489103133339,33.519644092181366,39.927255361770946,40.83489103133339,33.519644092181366,39.927255361770946,40.83489103133339,33.519644092181366,39.927255361770946,40.83489103133339,97.23204164828655,102.92203376467644,103.58357128175014,33.30447886965602,39.707858917140534,40.62626736011045,33.519644092181366,39.927255361770946,40.83489103133339,33.30447886965602,39.707858917140534,40.62626736011045,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00883,250,SCALE_PRIMARY_O00_V1,250.00000000000574,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,24.06766618157648,28.845326804858015,31.664260556745862,24.06766618157648,28.845326804858015,31.664260556745862,24.06766618157648,28.845326804858015,31.664260556745862,24.06766618157648,28.864218395499783,31.85317646316355,24.06766618157648,28.864218395499783,31.85317646316355,24.06766618157648,28.864218395499783,31.85317646316355,24.06766618157648,28.864218395499783,31.85317646316355,24.06766618157648,28.864218395499783,31.85317646316355,83.34413383182938,89.0781640307025,92.06274342694972,26.21143965203231,30.375025846642416,31.664260556745862,24.06766618157648,28.864218395499783,31.85317646316355,24.06766618157648,28.845326804858015,31.664260556745862,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00884,250,SCALE_PRIMARY_O00_V1,249.99999999997803,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,10,NONE,10.025011948272272,15.529842296490964,17.13263570547234,10.025011948272272,15.529842296490964,17.13263570547234,10.025011948272272,15.529842296490964,17.13263570547234,10.304261838173922,15.647136932313316,18.305582063695866,10.304261838173922,15.647136932313316,18.305582063695866,10.304261838173922,15.647136932313316,18.305582063695866,10.304261838173922,15.647136932313316,18.305582063695866,10.304261838173922,15.647136932313316,18.305582063695866,72.23524740622855,78.6758582712088,79.80268904189488,24.165729475115022,28.214603853296683,30.789045201673733,10.304261838173922,15.647136932313316,18.305582063695866,10.025011948272272,15.529842296490964,17.13263570547234,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
SCALE-250-O00-00885,250,SCALE_PRIMARY_O00_V1,249.99999999997698,2,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,1.4885003317191685,1.4885003317191685,5.197776534802987,0.5826698364474269,1.4885003317191685,1.4885003317191685,,2,5.00000000000046,0.0,1.0,50.0,2,17.486034577502615,0.0,1.0,50.0,2,49.46158597115643,0.0,1.0,50.0,10,NONE,5.464797609222456,8.834469498356562,10.346735248391742,5.464797609222456,8.834469498356562,10.346735248391742,5.4674179880677585,8.836708397626483,10.36912424109095,5.464797609222456,8.834469498356562,10.346735248391742,5.464797609222456,8.834469498356562,10.346735248391742,5.464797609222456,8.834469498356562,10.346735248391742,6.274735935247916,12.197519997921814,13.080553300903368,6.274735935247916,12.197519997921814,13.080553300903368,64.33039983237069,68.51694126464801,70.47125559780577,11.591762555794569,17.172930375244967,19.18451705229445,6.274735935247916,12.197519997921814,13.080553300903368,6.150903325337039,10.021048790390514,10.346735248391742,2,2,1,1,1,1,1,0,0,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,50.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00886,250,SCALE_PRIMARY_O00_V1,249.99999999998596,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.4166740581131159,1.514485781558678,7.747335780171737,0.8684749799669839,0.4166740581131159,1.514485781558678,0.0019473569293905221,2,2.580945058948564,0.5,1.0,50.0,1,5.966784894104451,0.75,,100.0,1,35.85295632044747,0.75,,100.0,10,NONE,5.50455140648493,9.166027178828692,10.717513483961666,5.50455140648493,9.166027178828692,10.717513483961666,5.551358555910473,9.173311793946802,10.79035963514276,5.50455140648493,9.166027178828692,10.717513483961666,5.50455140648493,9.166027178828692,10.717513483961666,5.50455140648493,9.166027178828692,10.717513483961666,7.594530859102218,10.296775777098823,11.92417621552732,7.594530859102218,10.296775777098823,11.92417621552732,58.39861956704436,64.14139970365461,67.8904876735487,6.390704466806356,10.410616000022044,10.79035963514276,7.594530859102218,10.296775777098823,11.92417621552732,6.265074621970639,9.895716600257778,10.717513483961666,4,2,4,4,4,4,4,0,1,4,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,25.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,75.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00887,250,SCALE_PRIMARY_O00_V1,249.999999999982,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,3.9531939632139013,5.424295970638497,3.79169604119437,0.42504846012292014,4.600591219089335,5.968424562392576,0.12512002339917008,4,9.750955145342125,0.0,1.0,25.0,3,29.27521992895692,0.25,0.946394630357186,50.0,2,58.50214701093795,0.5,0.8112781244591328,75.0,10,NONE,2.9610201100564906,5.480007750272996,7.123203366646027,2.9610201100564906,5.480007750272996,7.123203366646027,3.3545731705636257,7.478808595862187,9.807978302825113,3.6634052414947105,6.274286347612168,7.123203366646027,3.6634052414947105,6.274286347612168,7.123203366646027,3.6634052414947105,6.274286347612168,7.123203366646027,6.013352497607664,10.037089264593115,10.253261722111718,6.013352497607664,10.037089264593115,10.253261722111718,58.35293420804096,64.09126237708352,67.86096672143144,3.6634052414947105,6.274286347612168,7.123203366646027,5.969655573756972,10.027833432887192,10.160703405052493,4.678195728808225,7.364782175921242,9.53899145939819,4,3,2,2,2,0,0,0,2,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,25.0,REVIEW_REQUIRED_PRESENT
SCALE-250-O00-00888,250,SCALE_PRIMARY_O00_V1,250.0000000000097,2,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,4.929151963612632,4.929151963612632,1.0196030756574765,0.11429732566544716,4.929151963612632,4.929151963612632,,2,4.999999999999806,0.0,1.0,50.0,2,19.999999999999226,0.0,1.0,50.0,2,65.50245567674983,0.0,1.0,50.0,10,NONE,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,4.7903830963773615,7.539993708965884,8.094163493340748,59.89459139912267,64.06502016167686,64.42972803057123,13.80603141771978,15.565942583206835,16.01832519324309,4.7903830963773615,7.539993708965884,8.094163493340748,15.500366404565181,19.52665266629048,19.752774084222462,2,2,2,2,2,2,2,0,0,2,0,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS
