pih_cell_id,scale_km2,area_effective_km2,n_E01,metric_crs,classification_status,nn_global_median_km,nn_global_p90_km,mean_center_offset_km,mean_center_offset_norm_eqradius,nn_within_median_km,nn_within_p90_km,convex_hull_area_ratio,support_units_2p5km_n,support_area_2p5km_pct,redundancy_proxy_2p5km,entropy_norm_2p5km,dominance_2p5km_pct,support_units_5km_n,support_area_5km_pct,redundancy_proxy_5km,entropy_norm_5km,dominance_5km_pct,support_units_10km_n,support_area_10km_pct,redundancy_proxy_10km,entropy_norm_10km,dominance_10km_pct,gap_support_points_n,gap_support_fallback,gap_E01_median_km,gap_E01_p90_km,gap_E01_max_km,gap_E02_median_km,gap_E02_p90_km,gap_E02_max_km,gap_E03_median_km,gap_E03_p90_km,gap_E03_max_km,gap_E04_median_km,gap_E04_p90_km,gap_E04_max_km,gap_E05_median_km,gap_E05_p90_km,gap_E05_max_km,gap_E06_median_km,gap_E06_p90_km,gap_E06_max_km,gap_E07_median_km,gap_E07_p90_km,gap_E07_max_km,gap_E08_median_km,gap_E08_p90_km,gap_E08_max_km,gap_E09_median_km,gap_E09_p90_km,gap_E09_max_km,gap_E10_median_km,gap_E10_p90_km,gap_E10_max_km,gap_E11_median_km,gap_E11_p90_km,gap_E11_max_km,gap_E12_median_km,gap_E12_p90_km,gap_E12_max_km,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12
PIH-500-0369,500,100.16594878869215,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,5,NONE,66.4080489789898,72.46421432351401,73.52121871089588,66.4080489789898,72.46421432351401,73.52121871089588,66.4080489789898,72.46421432351401,73.52121871089588,66.4080489789898,72.46421432351401,73.52121871089588,66.4080489789898,72.46421432351401,73.52121871089588,66.4080489789898,72.46421432351401,73.52121871089588,120.12391140337985,124.76513816095073,125.22864976452321,120.12391140337985,124.76513816095073,125.22864976452321,142.37134542255163,148.88535002615905,150.1131221444333,118.16962378833807,124.06615921653332,125.03088411332777,100.85497778761572,104.66871114740674,104.8350701824311,66.4080489789898,72.46421432351401,73.52121871089588,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0370,500,501.0524441398954,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,21,NONE,64.76925042839699,74.09720934418436,75.5298890353142,64.76925042839699,74.09720934418436,75.5298890353142,64.76925042839699,74.09720934418436,75.5298890353142,64.76925042839699,74.09720934418436,75.5298890353142,64.76925042839699,74.09720934418436,75.5298890353142,64.76925042839699,74.09720934418436,75.5298890353142,108.77024734339479,116.91589627149476,121.83214767619305,108.77024734339479,116.91589627149476,121.83214767619305,135.03070974552503,141.67024443715763,145.67162035430826,113.8678039517574,123.12038977123021,126.11865672052963,91.78741036221564,100.19083202926028,102.87279304468373,64.76925042839699,74.09720934418436,75.5298890353142,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0371,500,500.93343329300916,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,20,NONE,66.08813521548562,74.53570114462134,76.35101289353267,66.08813521548562,74.53570114462134,76.35101289353267,66.08813521548562,74.53570114462134,76.35101289353267,66.08813521548562,74.53570114462134,76.35101289353267,66.08813521548562,74.53570114462134,76.35101289353267,66.08813521548562,74.53570114462134,76.35101289353267,89.805217912648,97.46004128787555,100.0469544098692,89.805217912648,97.46004128787555,100.0469544098692,113.14960397856092,121.18255196670658,123.42610793945937,98.35586646441097,106.34076305250169,108.9904486157443,80.03494191314621,86.96116773807296,91.42251261651941,66.08813521548562,74.53570114462134,76.35101289353267,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0372,500,500.82157118566215,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,17,NONE,65.69297769396113,70.21160795298267,73.18208895027415,65.69297769396113,70.21160795298267,73.18208895027415,65.69297769396113,70.21160795298267,73.18208895027415,65.69297769396113,70.21160795298267,73.18208895027415,65.69297769396113,70.21160795298267,73.18208895027415,65.69297769396113,70.21160795298267,73.18208895027415,67.77296837016168,74.66530316153217,76.75067461955307,67.77296837016168,74.66530316153217,76.75067461955307,90.68196576097476,97.30185713545102,99.61351357968988,74.51285657226724,82.77844580604736,84.37187235630154,66.03162912118825,72.27413624982657,74.8207330814205,65.69297769396113,70.21160795298267,73.18208895027415,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0373,500,500.7168557175209,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,20,NONE,47.75425513698515,55.13459634930686,59.12431334780438,47.75425513698515,55.13459634930686,59.12431334780438,47.958470955875185,55.13459634930686,59.12431334780438,47.75425513698515,55.13459634930686,59.12431334780438,47.75425513698515,55.13459634930686,59.12431334780438,47.75425513698515,55.13459634930686,59.12431334780438,47.958470955875185,55.13459634930686,59.12431334780438,47.958470955875185,55.13459634930686,59.12431334780438,70.13062440399528,77.62080369612791,81.07977837276968,54.13506398290937,63.4770856743303,65.47568648890395,47.958470955875185,55.13459634930686,59.12431334780438,47.75425513698515,55.13459634930686,59.12431334780438,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0374,500,500.61928493285933,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,21,NONE,26.351824840628698,33.32507347964069,36.993624676699625,29.464624193394407,36.52989790568934,40.33555995291775,30.60951858730404,37.459471302844555,40.979932214312186,29.464624193394407,36.52989790568934,40.33555995291775,29.464624193394407,36.52989790568934,40.33555995291775,29.464624193394407,36.52989790568934,40.33555995291775,30.60951858730404,37.459471302844555,40.979932214312186,30.60951858730404,37.459471302844555,40.979932214312186,48.21587138322321,56.571289879874136,59.26722187360692,30.866863941908523,40.294025579245265,42.0200792987854,30.60951858730404,37.459471302844555,40.979932214312186,26.351824840628698,33.32507347964069,36.993624676699625,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0375,500,500.5288570204601,1,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,16.069797130908466,16.069797130908466,1.6470902043933717,0.13049015897589436,,,,1,1.2486792544199943,0.0,,100.0,1,4.994717017679977,0.0,,100.0,1,19.97886807071991,0.0,,100.0,21,NONE,8.488588479198237,12.30267619913525,12.896058638061247,14.500767762297759,20.036060319061225,24.045626662843596,19.713711892697592,23.67390934353717,26.65532420065836,14.500767762297759,20.036060319061225,24.045626662843596,14.500767762297759,20.036060319061225,24.045626662843596,14.500767762297759,20.036060319061225,24.045626662843596,19.713711892697592,23.67390934353717,26.65532420065836,19.713711892697592,23.67390934353717,26.65532420065836,33.51132334155065,40.9277875294956,42.8837022402366,14.500767762297759,20.036060319061225,24.045626662843596,19.713711892697592,23.67390934353717,26.65532420065836,8.488588479198237,12.30267619913525,12.896058638061247,0,0,0,0,0,0,0,0,0,0,1,WELLS_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
PIH-500-0376,500,500.44557031373836,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,21,NONE,13.608165093845003,17.4732284541871,18.85993798840296,16.361585210794352,20.579907238092634,21.519527444411757,16.92439289191438,21.519527444411757,24.086562237583365,16.361585210794352,20.579907238092634,21.519527444411757,16.361585210794352,20.579907238092634,21.519527444411757,16.361585210794352,20.579907238092634,21.519527444411757,16.92439289191438,21.576256113641197,24.278386220742284,16.92439289191438,21.576256113641197,24.278386220742284,31.585687584320755,39.5930527724122,41.731463399228005,16.361585210794352,21.453398015853008,21.877248915689076,16.92439289191438,21.519527444411757,24.086562237583365,13.608165093845003,17.4732284541871,18.85993798840296,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0377,500,500.3694232908312,6,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,1.8779359175504187,9.291881007733512,1.090481368727023,0.08640677674226066,1.8779359175504187,9.291881007733512,0.19405879173412954,5,5.848707243951928,0.16666666666666663,0.9697238998682473,33.33333333333333,3,12.211418051870291,0.5,0.7896900821428474,66.66666666666666,3,49.343669768763505,0.5,0.7896900821428474,66.66666666666666,19,NONE,5.1237442135445574,9.324032916424521,14.051152449835325,6.8858529082918025,10.756773088092395,14.051152449835325,6.8858529082918025,10.756773088092395,14.051152449835325,7.299018685840483,11.310502098951902,14.051152449835325,7.299018685840483,11.310502098951902,14.051152449835325,7.299018685840483,11.310502098951902,14.051152449835325,10.453687213722505,16.120377982927966,17.883559236996813,10.453687213722505,16.120377982927966,17.883559236996813,45.99835178240033,53.2625106058244,56.990957168574795,7.534054691958848,12.012100112148836,14.051152449835325,7.743764118387081,11.310502098951902,14.051152449835325,6.465626693812282,9.72727079298718,14.051152449835325,4,4,3,3,3,1,1,0,2,2,4,WELLS_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,16.6667,EVIDENCE_PRESENT,16.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,66.6667,REVIEW_REQUIRED_PRESENT
PIH-500-0378,500,500.30041457449346,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.1525387037995794,1.050763563288001,4.156697269355318,0.3293880969844031,0.1525387037995794,1.050763563288001,0.00011508902132347701,1,1.2492494145373911,0.75,,100.0,1,4.9969976581495645,0.75,,100.0,1,19.987990632598258,0.75,,100.0,16,NONE,7.455313225577642,11.018333616247629,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,8.515893665061297,12.73049488045267,13.280359415569356,8.515893665061297,12.73049488045267,13.280359415569356,65.40770601072954,72.10552654614469,74.1097611378648,8.085442593374754,11.337701961312987,13.061851464123247,7.51129984719287,11.1664568525376,12.95994053414968,7.455313225577642,11.018333616247629,12.95994053414968,4,3,4,4,4,1,1,0,2,2,4,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT
PIH-500-0379,500,500.2385429321567,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,21,NONE,13.748000141380782,18.89569838449079,22.93791860199348,13.748000141380782,18.89569838449079,22.93791860199348,14.460263563446532,20.92089644491486,24.84057489503805,13.748000141380782,18.89569838449079,22.93791860199348,13.748000141380782,18.89569838449079,22.93791860199348,13.748000141380782,18.89569838449079,22.93791860199348,14.460263563446532,20.92089644491486,24.84057489503805,14.460263563446532,20.92089644491486,24.84057489503805,85.96798959362611,94.32137232178492,97.07016053897657,14.687963493252175,19.596894526591218,22.93791860199348,14.460263563446532,20.92089644491486,24.84057489503805,13.748000141380782,18.89569838449079,22.93791860199348,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0380,500,500.1838072757609,3,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.00010442966930875894,5.77569463247336,7.634606943964613,0.6050577183583515,0.00010442966930875894,5.77569463247336,6.332279643103188e-07,2,2.4990813013481885,0.33333333333333337,0.9182958340544894,66.66666666666666,2,9.650039483119714,0.33333333333333337,0.9182958340544894,66.66666666666666,1,19.259940659740792,0.6666666666666667,,100.0,21,NONE,5.753598072435634,10.15218288426489,14.580501462775395,8.940539338668628,14.675245334922659,18.371216338891863,18.483451189324448,24.37053298670726,28.12483451995334,13.51732544858117,20.910172661371643,23.238053349249114,13.51732544858117,20.910172661371643,23.238053349249114,13.51732544858117,20.910172661371643,23.238053349249114,18.483451189324448,24.37053298670726,28.12483451995334,18.483451189324448,24.37053298670726,28.12483451995334,83.5676962678804,92.93348102979179,94.26468677244311,13.516843063395207,20.910172661371643,23.238053349249114,18.483451189324448,24.37053298670726,28.12483451995334,5.753598072435634,10.15218288426489,14.580501462775395,2,0,0,0,0,0,0,0,0,0,3,WELLS_PRESENT,66.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT
PIH-500-0381,500,500.13620666211517,0,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,,,,,,,,0,0.0,,,,0,0.0,,,,0,0.0,,,,21,NONE,10.254265674000862,12.839757476045197,15.169892514137533,10.254265674000862,12.839757476045197,15.169892514137533,11.319301258010372,16.656970667793793,19.177642824520014,10.788280019776012,16.656970667793793,19.18229961499872,10.788280019776012,16.656970667793793,19.18229961499872,10.788280019776012,16.656970667793793,19.18229961499872,12.360454640879142,16.656970667793793,19.18229961499872,12.360454640879142,16.656970667793793,19.18229961499872,58.96508011141543,68.04375584386564,69.85092687525155,10.788280019776012,16.70679386540602,19.177642824520014,12.278053257129875,16.656970667793793,19.18229961499872,10.254265674000862,12.839757476045197,15.169892514137533,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET
PIH-500-0382,500,500.09574029262507,4,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,2.039403996330835,2.6807159027277554,5.910875539605954,0.46848983637034386,2.039403996330835,2.6807159027277554,0.025559038525098873,4,4.999042780362726,0.0,1.0,25.0,4,19.146977890055954,0.0,1.0,25.0,3,51.44002379285829,0.25,0.946394630357186,50.0,20,NONE,7.381991742346489,12.628492570204006,14.82933585066584,7.862078421330559,12.628492570204006,14.82933585066584,7.862078421330559,12.628492570204006,14.82933585066584,7.862078421330559,12.628492570204006,14.82933585066584,7.862078421330559,12.628492570204006,14.82933585066584,7.862078421330559,12.628492570204006,14.82933585066584,12.524187258244691,18.331830588115235,20.32342348008425,12.524187258244691,18.331830588115235,20.32342348008425,36.310361827396136,43.885291819990066,46.070302781256686,8.036168468972168,12.628492570204006,14.82933585066584,12.524187258244691,18.264321004075217,20.32342348008425,7.381991742346489,13.02336709507243,15.782203943846481,3,2,3,3,3,1,1,0,2,1,3,WELLS_PRESENT,75.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,75.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,75.0,REVIEW_REQUIRED_PRESENT
PIH-500-0383,500,500.0624075132289,13,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,1.2152468929157652,2.6220062897592253,2.8482504839173184,0.22575688938012026,1.2152468929157652,3.6222884733199803,0.41617123771231773,11,12.456769357089646,0.15384615384615385,0.9807239409418418,15.384615384615385,7,27.86709348296138,0.46153846153846156,0.9686322539060782,23.076923076923077,5,79.49647966163931,0.6153846153846154,0.972362610668201,30.76923076923077,17,NONE,3.994259017338648,6.036486569895383,7.530261077958218,4.2345945006573915,6.761158572771037,7.871011244561326,4.2345945006573915,6.761158572771037,7.871011244561326,4.2345945006573915,6.761158572771037,7.871011244561326,4.2345945006573915,6.761158572771037,7.871011244561326,4.2345945006573915,6.761158572771037,7.871011244561326,10.492452568820548,17.292350258568636,20.464960263866836,10.492452568820548,17.292350258568636,20.464960263866836,17.744242333515167,25.196838051024923,28.555091479063176,4.2345945006573915,6.761158572771037,7.871011244561326,8.319568147264214,14.71279796694466,17.835559399195233,10.349648915113008,14.803627108548307,16.048212237014244,10,10,10,10,10,1,1,0,10,2,3,WELLS_PRESENT,76.9231,EVIDENCE_PRESENT,76.9231,EVIDENCE_PRESENT,76.9231,EVIDENCE_PRESENT,76.9231,EVIDENCE_PRESENT,76.9231,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,7.6923,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,76.9231,EVIDENCE_PRESENT,15.3846,EVIDENCE_PRESENT,23.0769,REVIEW_REQUIRED_PRESENT
PIH-500-0384,500,500.03620781481067,10,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,3.6065039429559023,6.603577519114725,6.324764236331459,0.5013240634552518,3.6065039429559023,6.603577519114725,0.2745203655629318,8,8.572314063769698,0.19999999999999996,0.9739760316291209,20.0,8,31.762042205966313,0.19999999999999996,0.9739760316291209,20.0,5,67.09944752343961,0.5,0.9138646883853214,40.0,20,NONE,3.728918624377706,8.19675642129114,8.85881234759879,3.728918624377706,8.19675642129114,8.85881234759879,3.728918624377706,8.19675642129114,8.85881234759879,3.728918624377706,8.19675642129114,8.85881234759879,3.728918624377706,8.19675642129114,9.658381023672305,4.298939842712793,8.19675642129114,9.658381023672305,9.361660972348323,18.030198913164625,19.047113957565834,9.361660972348323,18.030198913164625,19.047113957565834,14.350765616682516,23.681110595281517,25.05282140978782,3.728918624377706,8.19675642129114,9.658381023672305,5.892979545424243,10.234705309499548,11.608241609265319,10.3837332545017,16.191005045004584,17.181966167040123,10,9,10,10,9,2,2,0,9,3,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,90.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,90.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,90.0,EVIDENCE_PRESENT,30.0,EVIDENCE_PRESENT,10.0,REVIEW_REQUIRED_PRESENT
PIH-500-0385,500,500.01714083286345,33,EPSG:5880,DESCRIPTIVE_NO_PIH_SCORE,0.2153384672030631,2.8334242639372733,9.456182509765702,0.7495460777080466,0.2153384672030631,2.9001068113709465,0.24164342089871388,11,11.341753591424105,0.6666666666666667,0.8137742753182039,33.33333333333333,8,27.3025384506504,0.7575757575757576,0.8040848697053666,39.39393939393939,4,42.3020242432926,0.8787878787878788,0.7157287098491618,66.66666666666666,21,NONE,3.766139055553874,6.053880623459195,7.725205327379628,4.047784787806747,6.053880623459195,7.725205327379628,4.358374556564693,6.164998300927751,7.725205327379628,4.358374556564693,6.267626173402276,7.725205327379628,4.358374556564693,6.267626173402276,7.725205327379628,4.358374556564693,7.584676647864802,8.394361228665877,12.193265990987857,18.090689087469226,20.4336114920115,12.193265990987857,18.090689087469226,20.4336114920115,20.18291033285402,27.35604419876085,29.673280853433813,4.358374556564693,6.164998300927751,7.725205327379628,9.520661529745173,17.736072684439815,19.407097834962357,5.5729670876858135,7.70735883339842,8.914057111310113,30,24,26,25,23,7,7,0,23,15,23,WELLS_PRESENT,90.9091,EVIDENCE_PRESENT,72.7273,EVIDENCE_PRESENT,78.7879,EVIDENCE_PRESENT,75.7576,EVIDENCE_PRESENT,69.697,EVIDENCE_PRESENT,21.2121,EVIDENCE_PRESENT,21.2121,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,69.697,EVIDENCE_PRESENT,45.4545,EVIDENCE_PRESENT,69.697,REVIEW_REQUIRED_PRESENT
