support_id,x_5880,y_5880,hydro_surface_unit,hydro_surface_domain,question_code,priority_code_100km2,priority_code_150km2,priority_code_250km2,priority_code_500km2,priority_code_1000km2,priority_exact_all_scales,priority_changes_across_scales_n,priority_min_code_across_scales,priority_max_code_across_scales,integrated_priority_calculated,method_version
SP5-0066-0081,4892500.0,7742500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,3,2,3,False,3,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0082,4892500.0,7747500.0,Formação Botucatu,Granular (Gr),Q03,2,0,2,2,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0083,4892500.0,7752500.0,Formação Botucatu,Granular (Gr),Q03,0,0,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0084,4892500.0,7757500.0,Formação Botucatu,Granular (Gr),Q03,2,0,2,2,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0085,4892500.0,7762500.0,Formação Botucatu,Granular (Gr),Q03,2,0,2,2,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0086,4892500.0,7767500.0,Formação Botucatu,Granular (Gr),Q03,0,2,0,2,2,False,3,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0087,4892500.0,7772500.0,Formação Botucatu,Granular (Gr),Q03,0,2,0,2,2,False,3,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0088,4892500.0,7777500.0,Formação Botucatu,Granular (Gr),Q03,0,2,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0089,4892500.0,7782500.0,Formação Botucatu,Granular (Gr),Q03,0,0,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0090,4892500.0,7787500.0,Formação Botucatu,Granular (Gr),Q03,2,0,2,2,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0091,4892500.0,7792500.0,Formação Botucatu,Granular (Gr),Q03,2,2,2,2,2,True,0,2,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0092,4892500.0,7797500.0,Formação Aquidauana,Granular (Gr),Q03,0,2,1,2,2,False,3,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0093,4892500.0,7802500.0,Formação Aquidauana,Granular (Gr),Q03,0,0,1,2,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0094,4892500.0,7807500.0,Formação Aquidauana,Granular (Gr),Q03,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0095,4892500.0,7812500.0,Formação Aquidauana,Granular (Gr),Q03,0,0,0,3,2,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0096,4892500.0,7817500.0,Formação Aquidauana,Granular (Gr),Q03,0,0,0,3,2,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0097,4892500.0,7822500.0,Formação Aquidauana,Granular (Gr),Q03,3,0,0,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0098,4892500.0,7827500.0,Formação Aquidauana,Granular (Gr),Q03,3,0,3,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0099,4892500.0,7832500.0,Formação Aquidauana,Granular (Gr),Q03,2,0,3,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0100,4892500.0,7837500.0,Formação Aquidauana,Granular (Gr),Q03,2,2,2,2,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0101,4892500.0,7842500.0,Formação Aquidauana,Granular (Gr),Q03,1,2,2,2,2,False,1,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0102,4892500.0,7847500.0,Formação Ponta Grossa,Granular (Gr),Q03,1,2,2,2,2,False,1,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0103,4892500.0,7852500.0,Formação Furnas,Granular (Gr),Q03,1,2,2,2,2,False,1,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0104,4892500.0,7857500.0,Formação Furnas,Granular (Gr),Q03,1,2,2,1,2,False,3,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0105,4892500.0,7862500.0,Formação Furnas,Granular (Gr),Q03,0,1,2,1,2,False,4,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0106,4892500.0,7867500.0,Formação Furnas,Granular (Gr),Q03,0,1,1,1,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0107,4892500.0,7872500.0,Formação Furnas,Granular (Gr),Q03,0,0,1,1,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0108,4892500.0,7877500.0,Formação Furnas,Granular (Gr),Q03,0,0,1,1,0,False,2,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0109,4892500.0,7882500.0,Formação Furnas,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0110,4892500.0,7887500.0,Formação Furnas,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0111,4892500.0,7892500.0,Formação Furnas,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0112,4892500.0,7897500.0,Formação Furnas,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0113,4892500.0,7902500.0,Formação Furnas,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0114,4892500.0,7907500.0,Grupo Rio Ivaí,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0115,4892500.0,7912500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0116,4892500.0,7917500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0117,4892500.0,7922500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0118,4892500.0,7927500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0119,4892500.0,7932500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0120,4892500.0,7937500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0121,4892500.0,7942500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0122,4892500.0,7947500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0123,4892500.0,7952500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0124,4892500.0,7957500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0125,4892500.0,7962500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,1,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0126,4892500.0,7967500.0,Depósitos aluvionares,Granular (Gr),Q03,0,0,0,1,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0127,4892500.0,7972500.0,Depósitos aluvionares,Granular (Gr),Q03,0,0,0,1,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0128,4892500.0,7977500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,1,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0129,4892500.0,7982500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0130,4892500.0,7987500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0131,4892500.0,7992500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,1,False,1,0,1,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0132,4892500.0,7997500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0133,4892500.0,8002500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0134,4892500.0,8007500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0135,4892500.0,8012500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0136,4892500.0,8017500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0137,4892500.0,8022500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0138,4892500.0,8027500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0139,4892500.0,8032500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0140,4892500.0,8037500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0141,4892500.0,8042500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0066-0142,4892500.0,8047500.0,Formação Pantanal,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0003,4897500.0,7352500.0,Grupo Caiuá,Granular (Gr),Q03,2,2,0,2,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0004,4897500.0,7357500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0005,4897500.0,7362500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0006,4897500.0,7367500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0007,4897500.0,7372500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0008,4897500.0,7377500.0,Grupo Caiuá,Granular (Gr),Q03,1,0,0,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0009,4897500.0,7382500.0,Grupo Caiuá,Granular (Gr),Q03,1,3,3,3,3,False,1,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0010,4897500.0,7387500.0,Grupo Caiuá,Granular (Gr),Q03,3,3,3,3,3,True,0,3,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0011,4897500.0,7392500.0,Grupo Caiuá,Granular (Gr),Q03,3,0,3,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0012,4897500.0,7397500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,2,3,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0013,4897500.0,7402500.0,Grupo Caiuá,Granular (Gr),Q03,0,2,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0014,4897500.0,7407500.0,Grupo Caiuá,Granular (Gr),Q03,2,2,2,2,0,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0015,4897500.0,7412500.0,Grupo Caiuá,Granular (Gr),Q03,0,2,0,2,0,False,4,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0016,4897500.0,7417500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0017,4897500.0,7422500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0018,4897500.0,7427500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,0,True,0,0,0,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0019,4897500.0,7432500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0020,4897500.0,7437500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,0,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0021,4897500.0,7442500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0022,4897500.0,7447500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0023,4897500.0,7452500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0024,4897500.0,7457500.0,Grupo Caiuá,Granular (Gr),Q03,0,0,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0025,4897500.0,7462500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,2,3,2,False,4,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0026,4897500.0,7467500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,3,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0027,4897500.0,7472500.0,Formação Serra Geral,Fraturada (Fr),Q03,3,3,3,3,3,True,0,3,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0028,4897500.0,7477500.0,Formação Serra Geral,Fraturada (Fr),Q03,3,3,3,3,3,True,0,3,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0029,4897500.0,7482500.0,Formação Serra Geral,Fraturada (Fr),Q03,3,3,2,2,3,False,2,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0030,4897500.0,7487500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,2,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0031,4897500.0,7492500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,2,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0032,4897500.0,7497500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,2,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0033,4897500.0,7502500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,3,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0034,4897500.0,7507500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,3,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0035,4897500.0,7512500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,2,3,3,False,3,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0036,4897500.0,7517500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,0,2,3,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0037,4897500.0,7522500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,0,2,3,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0038,4897500.0,7527500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,0,2,3,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0039,4897500.0,7532500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0040,4897500.0,7537500.0,Formação Serra Geral,Fraturada (Fr),Q03,1,2,2,3,3,False,2,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0041,4897500.0,7542500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,1,2,3,3,False,3,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0042,4897500.0,7547500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,1,2,3,2,False,4,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0043,4897500.0,7552500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,2,2,3,2,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0044,4897500.0,7557500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,2,0,3,2,False,4,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0045,4897500.0,7562500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,3,2,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0046,4897500.0,7567500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0047,4897500.0,7572500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0048,4897500.0,7577500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,2,2,2,False,1,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0049,4897500.0,7582500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0050,4897500.0,7587500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,2,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0051,4897500.0,7592500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,2,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0052,4897500.0,7597500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,2,2,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0053,4897500.0,7602500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,2,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0054,4897500.0,7607500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,3,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0055,4897500.0,7612500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,3,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0056,4897500.0,7617500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,3,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0057,4897500.0,7622500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,3,3,False,1,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0058,4897500.0,7627500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,1,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0059,4897500.0,7632500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,1,0,1,3,False,4,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0060,4897500.0,7637500.0,Formação Serra Geral,Fraturada (Fr),Q03,1,1,0,1,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0061,4897500.0,7642500.0,Formação Serra Geral,Fraturada (Fr),Q03,1,1,0,1,2,False,3,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0062,4897500.0,7647500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,1,2,1,2,False,4,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0063,4897500.0,7652500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,1,2,2,2,False,2,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0064,4897500.0,7657500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,2,2,True,0,2,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0065,4897500.0,7662500.0,Grupo Caiuá,Granular (Gr),Q03,2,2,2,2,2,True,0,2,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0066,4897500.0,7667500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0067,4897500.0,7672500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0068,4897500.0,7677500.0,Formação Serra Geral,Fraturada (Fr),Q03,3,3,3,3,3,True,0,3,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0069,4897500.0,7682500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,3,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0070,4897500.0,7687500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,3,3,3,3,False,1,2,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0071,4897500.0,7692500.0,Formação Serra Geral,Fraturada (Fr),Q03,1,2,2,2,3,False,2,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0072,4897500.0,7697500.0,Formação Serra Geral,Fraturada (Fr),Q03,1,2,2,2,3,False,2,1,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0073,4897500.0,7702500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,2,2,2,True,0,2,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0074,4897500.0,7707500.0,Formação Serra Geral,Fraturada (Fr),Q03,2,2,1,2,2,False,2,1,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0075,4897500.0,7712500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,1,1,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0076,4897500.0,7717500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,1,1,2,False,2,0,2,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0077,4897500.0,7722500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,1,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0078,4897500.0,7727500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,0,1,3,False,2,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
SP5-0067-0079,4897500.0,7732500.0,Formação Serra Geral,Fraturada (Fr),Q03,0,0,3,2,3,False,3,0,3,False,PIH_MS_V2.6_PRIORIDADE_POR_PERGUNTA_V1
