cell_id,area_effective_pct_nominal,scale_km2,variant,area_effective_km2,grid_family,n_E01,n_E02,n_E03,n_E04,n_E05,n_E06,n_E07,n_E08,n_E09,n_E10,n_E11,n_E12,state_E01,pct_E02_of_E01,state_E02,pct_E03_of_E01,state_E03,pct_E04_of_E01,state_E04,pct_E05_of_E01,state_E05,pct_E06_of_E01,state_E06,pct_E07_of_E01,state_E07,pct_E08_of_E01,state_E08,pct_E09_of_E01,state_E09,pct_E10_of_E01,state_E10,pct_E11_of_E01,state_E11,pct_E12_of_E01,state_E12,E02_depth_median_m,E02_depth_p10_m,E02_depth_p90_m,E03_aquifer_n_unique,E04_zero_review_count,E05_zero_review_count,E07_test_types,E09_zero_review_count,E10_available_fields_median,E10_n_pH,E10_n_EC,E10_n_temperature,E10_n_chemical_parameter,E11_age_median_years,E11_age_p25_years,E11_age_p75_years,E12_comparison_statuses,analysis_status,cutoff_date
SCALE-1000-O00-00205,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,5,4,1,4,4,4,1,1,0,4,1,5,WELLS_PRESENT,80.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,80.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,80.0,EVIDENCE_PRESENT,20.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,125.5,110.4,152.5,1,0,0,Rebaixamento:1,0,4.0,4,3,3,4,16.476,16.476,16.476,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:4,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00206,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,11,7,6,6,6,6,1,1,0,3,3,9,WELLS_PRESENT,63.6364,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,54.5455,EVIDENCE_PRESENT,9.0909,EVIDENCE_PRESENT,9.0909,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,27.2727,EVIDENCE_PRESENT,27.2727,EVIDENCE_PRESENT,81.8182,REVIEW_REQUIRED_PRESENT,108.0,64.4,116.4,3,0,0,Rebaixamento:1,0,3.0,3,2,3,3,17.051,17.051,26.1475,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:2 | UNKNOWN:7,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00207,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,2,2,2,2,2,2,2,2,0,2,2,2,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,30.0,30.0,30.0,1,0,0,Rebaixamento:2,0,3.0,2,0,2,2,16.7955,16.72625,16.86475,UNKNOWN:2,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00208,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00209,100.00000000000475,1000,O00,1000.0000000000474,SCALE_PRIMARY_O00_V1,3,2,2,1,1,1,1,1,0,1,1,2,WELLS_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,66.6667,REVIEW_REQUIRED_PRESENT,190.0,102.0,278.0,2,0,0,Rebaixamento:1,0,4.0,1,1,1,1,42.316,42.316,42.316,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00210,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,3,3,2,2,2,2,0,0,0,2,0,3,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,66.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,66.6667,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,120.0,113.6,120.0,2,0,0,,0,4.0,2,2,2,2,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:2 | UNKNOWN:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00211,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,14,13,13,13,11,11,0,0,0,9,4,1,WELLS_PRESENT,92.8571,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,92.8571,EVIDENCE_PRESENT,78.5714,EVIDENCE_PRESENT,78.5714,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,64.2857,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,7.1429,REVIEW_REQUIRED_PRESENT,100.0,67.10000000000001,114.0,3,0,0,,0,4.0,9,8,8,9,22.4685,6.971,38.2905,UNKNOWN:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00212,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,11,10,9,7,7,7,1,1,0,6,1,3,WELLS_PRESENT,90.9091,EVIDENCE_PRESENT,81.8182,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,63.6364,EVIDENCE_PRESENT,9.0909,EVIDENCE_PRESENT,9.0909,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,54.5455,EVIDENCE_PRESENT,9.0909,EVIDENCE_PRESENT,27.2727,REVIEW_REQUIRED_PRESENT,139.5,81.7,229.79999999999998,2,0,0,Rebaixamento:1,0,3.0,6,5,4,6,30.333,30.333,30.333,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00213,100.00000000000466,1000,O00,1000.0000000000466,SCALE_PRIMARY_O00_V1,2,1,1,1,1,1,0,0,0,1,0,2,WELLS_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,50.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,80.0,80.0,80.0,1,0,0,,0,3.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00214,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,110.0,110.0,110.0,1,0,0,,0,3.0,1,1,0,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00215,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,100.0,100.0,100.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00216,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00217,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,1,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,100.0,100.0,100.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00218,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,0,0,0,0,1,0,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,REVIEW_REQUIRED_PRESENT,120.0,120.0,120.0,1,0,0,,0,4.0,1,1,1,1,,,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00219,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00220,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00221,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,3,2,1,1,1,1,0,0,0,2,1,3,WELLS_PRESENT,66.6667,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,66.6667,EVIDENCE_PRESENT,33.3333,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,91.0,67.8,114.2,1,0,0,,0,3.0,2,1,1,2,18.004,18.004,18.004,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:2,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00222,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,8,8,8,8,8,8,1,1,0,8,2,5,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,12.5,EVIDENCE_PRESENT,12.5,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,25.0,EVIDENCE_PRESENT,62.5,REVIEW_REQUIRED_PRESENT,135.0,62.5,236.0,2,1,0,Rebaixamento:1,0,3.5,8,5,6,8,10.492999999999999,7.304,13.681999999999999,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:5,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00223,24.24105750661792,1000,O00,242.41057506617918,SCALE_PRIMARY_O00_V1,35,35,27,31,30,30,10,10,1,24,13,29,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,77.1429,EVIDENCE_PRESENT,88.5714,EVIDENCE_PRESENT,85.7143,EVIDENCE_PRESENT,85.7143,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,28.5714,EVIDENCE_PRESENT,2.8571,EVIDENCE_PRESENT,68.5714,EVIDENCE_PRESENT,37.1429,EVIDENCE_PRESENT,82.8571,REVIEW_REQUIRED_PRESENT,120.0,60.0,243.0,4,0,0,Escalonado:1 | Rebaixamento:9,0,3.0,21,12,15,24,42.85,20.726,47.899,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:19 | UNKNOWN:10,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00224,0.5181756305886221,1000,O00,5.181756305886222,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00225,66.41985420900731,1000,O00,664.1985420900731,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00226,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00227,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00228,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00229,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,1,1,1,0,1,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,40.0,40.0,40.0,1,0,0,Rebaixamento:1,0,3.0,1,0,1,1,16.657,16.657,16.657,UNKNOWN:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00230,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,11,11,5,11,11,8,2,2,0,7,8,9,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,45.4545,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,72.7273,EVIDENCE_PRESENT,18.1818,EVIDENCE_PRESENT,18.1818,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,63.6364,EVIDENCE_PRESENT,72.7273,EVIDENCE_PRESENT,81.8182,REVIEW_REQUIRED_PRESENT,80.0,40.0,120.0,4,0,0,Rebaixamento:2,0,3.0,7,3,6,7,16.934,16.9205,16.9835,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1 | UNKNOWN:8,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00231,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00232,100.00000000000493,1000,O00,1000.0000000000492,SCALE_PRIMARY_O00_V1,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,UNKNOWN_NO_WELLS_IN_DATASET,,,,0,0,0,,0,,0,0,0,0,,,,,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
SCALE-1000-O00-00233,100.00000000000462,1000,O00,1000.0000000000462,SCALE_PRIMARY_O00_V1,1,1,1,1,1,1,1,1,0,0,1,1,WELLS_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,100.0,EVIDENCE_PRESENT,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,100.0,EVIDENCE_PRESENT,100.0,REVIEW_REQUIRED_PRESENT,156.0,156.0,156.0,1,0,0,Rebaixamento:1,0,,0,0,0,0,4.742,4.742,4.742,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA:1,MALHA_EVIDENCE_MATRIX_V2_FIVE_SCALES_NO_PIH_SCORE,2026-08-29
