cell_id,scale_km2,vt_n_wells,V01_depth_positive_n,V02_formation_n,V03_penetration_n,V04_hydraulic_condition_n,V05_capture_type_n,V06_top_base_raw_n,V07_diameter_n,V08_screen_interval_n,T01_test_dated_n,T02_chemistry_dated_n,T03_level_dated_n,T04_any_dated_n,T05_multi_domain_dated_n,T06_rimas_registered_n,T07_series_demonstrated_n,latest_evidence_age_median_years,latest_evidence_age_p90_years,dated_distinct_years_n,dated_dataset_span_years,depth_median_m,depth_p10_m,depth_p90_m,top_base_raw_thickness_median_m,capture_interval_status,time_series_status,V01_depth_positive_pct_of_wells,V02_formation_pct_of_wells,V03_penetration_pct_of_wells,V04_hydraulic_condition_pct_of_wells,V05_capture_type_pct_of_wells,V06_top_base_raw_pct_of_wells,V07_diameter_pct_of_wells,T01_test_dated_pct_of_wells,T02_chemistry_dated_pct_of_wells,T03_level_dated_pct_of_wells,T04_any_dated_pct_of_wells,T05_multi_domain_dated_pct_of_wells,T06_rimas_registered_pct_of_wells
SCALE-1000-O00-00063,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00064,1000,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,15.72106203412801,15.72106203412801,2,4.443623072342348,60.0,60.0,60.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-1000-O00-00065,1000,16,16,11,0,0,0,0,0,0,9,0,0,9,0,0,0,24.411178874309535,42.623188703395684,6,28.45232961662457,98.0,80.5,185.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,68.75,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,56.25,0.0,0.0
SCALE-1000-O00-00066,1000,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20.610963948609484,20.610963948609484,1,,143.0,137.4,148.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
SCALE-1000-O00-00067,1000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,110.0,104.4,111.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00068,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,180.0,180.0,180.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00069,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00070,1000,4,4,1,1,0,0,1,0,0,2,1,0,2,1,0,0,16.16870982977063,23.527108701752944,3,18.39599717995578,105.0,83.0,153.60000000000002,5.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,25.0,25.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,50.0,25.0,0.0
SCALE-1000-O00-00071,1000,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,100.0,82.4,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00072,1000,105,96,29,5,3,1,11,4,0,35,14,1,37,12,0,0,17.00514042040562,40.69515458907438,13,52.808750350794334,100.0,60.0,199.0,11.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,91.42857142857143,27.61904761904762,4.761904761904762,2.857142857142857,0.9523809523809524,10.476190476190476,3.8095238095238098,33.33333333333333,13.333333333333334,0.9523809523809524,35.23809523809524,11.428571428571429,0.0
SCALE-1000-O00-00073,1000,31,17,6,2,2,1,2,2,0,7,3,0,7,3,0,0,19.157135327898587,43.29014285029809,6,34.37442247274071,100.0,58.4,318.6,186.5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,54.83870967741935,19.35483870967742,6.451612903225806,6.451612903225806,3.225806451612903,6.451612903225806,6.451612903225806,22.58064516129032,9.67741935483871,0.0,22.58064516129032,9.67741935483871,0.0
SCALE-1000-O00-00074,1000,8,8,5,1,1,0,1,1,0,6,2,0,6,2,0,0,21.38852953859422,40.32115649191975,5,28.865753574679836,96.5,70.0,120.0,15.700000000000003,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,62.5,12.5,12.5,0.0,12.5,12.5,75.0,25.0,0.0,75.0,25.0,0.0
SCALE-1000-O00-00075,1000,31,30,16,4,5,5,2,7,0,17,7,0,17,7,0,0,30.456477545740157,48.44616932585885,10,36.63593366051322,98.0,70.3,613.4000000000001,263.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,96.7741935483871,51.61290322580645,12.903225806451612,16.129032258064516,16.129032258064516,6.451612903225806,22.58064516129032,54.83870967741935,22.58064516129032,0.0,54.83870967741935,22.58064516129032,0.0
SCALE-1000-O00-00076,1000,11,11,7,1,1,1,0,1,0,7,7,1,7,7,1,0,16.99145088537068,17.211578608732555,5,20.56441952949068,95.0,61.4,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,63.63636363636363,9.090909090909092,9.090909090909092,9.090909090909092,0.0,9.090909090909092,63.63636363636363,63.63636363636363,9.090909090909092,63.63636363636363,63.63636363636363,9.090909090909092
SCALE-1000-O00-00077,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00078,1000,14,14,8,2,2,2,0,5,0,10,5,0,10,5,0,0,30.456477545740157,46.70650321361835,9,35.41756504240333,101.5,88.6,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,57.14285714285714,14.285714285714285,14.285714285714285,14.285714285714285,0.0,35.714285714285715,71.42857142857143,35.714285714285715,0.0,71.42857142857143,35.714285714285715,0.0
SCALE-1000-O00-00079,1000,3,3,0,0,0,0,0,1,0,1,1,0,1,1,0,0,42.848244659370145,42.848244659370145,1,0.030116977076873584,128.0,126.4,130.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0
SCALE-1000-O00-00080,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00081,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00082,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00083,1000,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16.89562414012608,16.89562414012608,1,,102.0,102.0,102.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-1000-O00-00084,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00085,1000,6,6,3,3,1,2,1,1,0,5,1,0,5,1,0,0,14.979089235234126,30.44881140612059,5,32.55371431309336,97.5,82.0,133.0,6.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,50.0,16.666666666666664,33.33333333333333,16.666666666666664,16.666666666666664,83.33333333333334,16.666666666666664,0.0,83.33333333333334,16.666666666666664,0.0
SCALE-1000-O00-00086,1000,2,2,1,1,1,1,1,0,0,1,1,0,1,1,0,0,15.033847375373895,15.033847375373895,1,0.6242427975933798,90.0,82.0,98.0,90.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-1000-O00-00087,1000,11,8,2,1,1,0,2,1,0,3,3,0,3,3,0,0,16.62457134643422,21.61851372718126,6,28.315434266275144,209.0,88.0,525.6,4.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,72.72727272727273,18.181818181818183,9.090909090909092,9.090909090909092,0.0,18.181818181818183,9.090909090909092,27.27272727272727,27.27272727272727,0.0,27.27272727272727,27.27272727272727,0.0
SCALE-1000-O00-00088,1000,30,29,21,2,2,2,6,2,0,20,13,0,21,12,0,0,18.855965557129853,21.963490010061808,9,24.679493760994408,132.0,95.4,216.0,34.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,96.66666666666667,70.0,6.666666666666667,6.666666666666667,6.666666666666667,20.0,6.666666666666667,66.66666666666666,43.333333333333336,0.0,70.0,40.0,0.0
SCALE-1000-O00-00089,1000,14,11,4,1,1,1,0,1,0,4,1,0,4,1,0,0,25.50497272360144,35.76254132528389,3,23.493980026968384,100.0,80.0,182.1,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,78.57142857142857,28.57142857142857,7.142857142857142,7.142857142857142,7.142857142857142,0.0,7.142857142857142,28.57142857142857,7.142857142857142,0.0,28.57142857142857,7.142857142857142,0.0
SCALE-1000-O00-00090,1000,60,56,27,14,12,10,8,13,0,32,12,0,33,11,0,0,22.847833973319094,40.53745114547184,14,40.97004045257603,120.0,90.0,286.5,3.5,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,93.33333333333333,45.0,23.333333333333332,20.0,16.666666666666664,13.333333333333334,21.666666666666668,53.333333333333336,20.0,0.0,55.00000000000001,18.333333333333332,0.0
SCALE-1000-O00-00091,1000,10,7,5,2,2,2,2,3,0,4,5,0,5,4,0,0,16.427442041931045,16.427442041931045,2,7.230812405456649,60.0,60.0,88.00000000000003,49.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,70.0,50.0,20.0,20.0,20.0,20.0,30.0,40.0,50.0,0.0,50.0,40.0,0.0
SCALE-1000-O00-00092,1000,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,3003.0,3003.0,3003.0,577.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00093,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,120.0,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00094,1000,4,3,2,1,1,1,0,1,0,2,1,0,2,1,0,0,28.56869066442158,37.24566555096956,3,21.692437216369946,80.0,65.6,112.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,75.0,50.0,25.0,25.0,25.0,0.0,25.0,50.0,25.0,0.0,50.0,25.0,0.0
SCALE-1000-O00-00095,1000,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,24.257856081918177,24.257856081918177,1,,148.0,148.0,148.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0
SCALE-1000-O00-00096,1000,45,45,21,9,10,9,1,12,0,28,9,0,28,9,0,0,24.263331895932154,43.46810680575235,19,40.978254173596994,115.0,94.8,160.0,145.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,46.666666666666664,20.0,22.22222222222222,20.0,2.2222222222222223,26.666666666666668,62.22222222222222,20.0,0.0,62.22222222222222,20.0,0.0
SCALE-1000-O00-00097,1000,18,18,8,7,7,7,2,5,0,10,4,0,10,4,0,0,16.86550716304921,40.61000568115704,8,31.20392615864802,87.0,60.0,106.00000000000001,37.25,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,44.44444444444444,38.88888888888889,38.88888888888889,38.88888888888889,11.11111111111111,27.77777777777778,55.55555555555556,22.22222222222222,0.0,55.55555555555556,22.22222222222222,0.0
SCALE-1000-O00-00098,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00099,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00101,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00102,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00103,1000,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,22.062054662313393,22.062054662313393,2,17.525342751733437,96.5,93.7,99.3,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-1000-O00-00104,1000,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.97071123979274,6.97071123979274,1,,175.05,124.23,347.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0
SCALE-1000-O00-00105,1000,17,17,7,3,3,3,2,3,0,8,0,0,8,0,0,0,43.61348966782343,52.02488757469352,7,35.35185527423561,120.0,60.0,232.00000000000006,80.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,41.17647058823529,17.647058823529413,17.647058823529413,17.647058823529413,11.76470588235294,17.647058823529413,47.05882352941176,0.0,0.0,47.05882352941176,0.0,0.0
SCALE-1000-O00-00106,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,82.0,82.0,82.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00107,1000,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,80.2,178.2,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00108,1000,7,3,2,0,0,0,1,0,0,2,1,0,2,1,0,0,26.757565179298687,34.831105361506395,2,20.183850455519277,130.0,94.8,206.8,13.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,42.857142857142854,28.57142857142857,0.0,0.0,0.0,14.285714285714285,0.0,28.57142857142857,14.285714285714285,0.0,28.57142857142857,14.285714285714285,0.0
SCALE-1000-O00-00109,1000,8,6,2,0,0,0,0,0,0,0,2,0,2,0,0,0,19.11880462980075,19.11880462980075,1,0.0,125.0,119.0,176.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0
SCALE-1000-O00-00110,1000,25,25,18,3,3,3,0,3,0,19,6,0,19,6,0,0,17.823774615495186,37.01047933906925,9,27.677501933646823,100.0,60.4,180.00000000000006,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,72.0,12.0,12.0,12.0,0.0,12.0,76.0,24.0,0.0,76.0,24.0,0.0
SCALE-1000-O00-00111,1000,3,3,2,1,1,1,1,1,0,2,0,0,2,0,0,0,24.149708755142132,30.0186862153227,2,14.672443650451411,100.0,68.0,148.0,136.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,0.0,0.0,66.66666666666666,0.0,0.0
SCALE-1000-O00-00112,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00113,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00114,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,100.0,100.0,100.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00115,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00116,1000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,96.0,83.6,147.60000000000002,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00117,1000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,100.8,136.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00118,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00119,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00120,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00121,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-1000-O00-00122,1000,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,47.29186773171249,47.29186773171249,1,,85.0,85.0,85.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-1000-O00-00123,1000,58,57,44,4,2,4,2,2,0,42,4,0,42,4,0,0,33.438058276350645,46.5017077694956,26,45.703881667659154,60.0,17.0,137.99999999999997,128.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,98.27586206896551,75.86206896551724,6.896551724137931,3.4482758620689653,6.896551724137931,3.4482758620689653,3.4482758620689653,72.41379310344827,6.896551724137931,0.0,72.41379310344827,6.896551724137931,0.0
SCALE-1000-O00-00124,1000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,200.0,152.0,264.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00125,1000,18,17,11,4,3,3,1,3,0,11,3,1,12,2,1,0,24.208573755792383,41.230962990342036,12,45.451994223016214,64.0,37.2,115.00000000000001,37.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,94.44444444444444,61.111111111111114,22.22222222222222,16.666666666666664,16.666666666666664,5.555555555555555,16.666666666666664,61.111111111111114,16.666666666666664,5.555555555555555,66.66666666666666,11.11111111111111,5.555555555555555
SCALE-1000-O00-00126,1000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,71.0,70.2,71.8,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-1000-O00-00127,1000,33,14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,30.93287336495616,30.93287336495616,1,,97.5,71.5,100.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,42.42424242424242,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,3.0303030303030303,0.0,0.0
SCALE-1000-O00-00128,1000,27,14,3,1,1,1,2,0,0,3,1,0,3,1,0,0,24.56997748071487,26.07254084615016,4,19.485684168737208,94.0,60.0,141.00000000000003,43.4,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,51.85185185185185,11.11111111111111,3.7037037037037033,3.7037037037037033,3.7037037037037033,7.4074074074074066,0.0,11.11111111111111,3.7037037037037033,0.0,11.11111111111111,3.7037037037037033,0.0
