cell_id,scale_km2,vt_n_wells,V01_depth_positive_n,V02_formation_n,V03_penetration_n,V04_hydraulic_condition_n,V05_capture_type_n,V06_top_base_raw_n,V07_diameter_n,V08_screen_interval_n,T01_test_dated_n,T02_chemistry_dated_n,T03_level_dated_n,T04_any_dated_n,T05_multi_domain_dated_n,T06_rimas_registered_n,T07_series_demonstrated_n,latest_evidence_age_median_years,latest_evidence_age_p90_years,dated_distinct_years_n,dated_dataset_span_years,depth_median_m,depth_p10_m,depth_p90_m,top_base_raw_thickness_median_m,capture_interval_status,time_series_status,V01_depth_positive_pct_of_wells,V02_formation_pct_of_wells,V03_penetration_pct_of_wells,V04_hydraulic_condition_pct_of_wells,V05_capture_type_pct_of_wells,V06_top_base_raw_pct_of_wells,V07_diameter_pct_of_wells,T01_test_dated_pct_of_wells,T02_chemistry_dated_pct_of_wells,T03_level_dated_pct_of_wells,T04_any_dated_pct_of_wells,T05_multi_domain_dated_pct_of_wells,T06_rimas_registered_pct_of_wells
SCALE-250-O00-00212,250,9,9,6,1,2,2,2,4,0,8,3,0,8,3,0,0,25.847211099475008,46.90034702971313,6,36.638671567520205,150.0,120.0,204.0,124.8,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,66.66666666666666,11.11111111111111,22.22222222222222,22.22222222222222,22.22222222222222,44.44444444444444,88.88888888888889,33.33333333333333,0.0,88.88888888888889,33.33333333333333,0.0
SCALE-250-O00-00213,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00214,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00215,250,5,4,4,0,0,0,0,0,0,4,0,0,4,0,0,0,24.401596199785075,24.408440967302546,1,0.45175465615310373,103.0,87.3,109.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0
SCALE-250-O00-00216,250,4,4,2,1,0,0,1,0,0,1,1,0,1,1,0,0,6.97071123979274,6.97071123979274,2,15.879860640533344,53.0,12.0,87.0,5.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,25.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0
SCALE-250-O00-00217,250,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,100.0,87.2,104.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00218,250,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,120.0,80.0,1822.2000000000003,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00219,250,31,26,7,1,1,1,3,1,0,7,2,1,7,2,0,0,43.72437490160647,47.25463219641745,6,39.59834904207479,110.0,60.0,197.5,248.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,83.87096774193549,22.58064516129032,3.225806451612903,3.225806451612903,3.225806451612903,9.67741935483871,3.225806451612903,22.58064516129032,6.451612903225806,3.225806451612903,22.58064516129032,6.451612903225806,0.0
SCALE-250-O00-00220,250,36,35,10,1,1,0,1,1,0,12,3,0,12,3,0,0,21.17223488504213,52.521817696461945,11,49.9339479934564,135.0,74.5,296.8,188.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,97.22222222222221,27.77777777777778,2.7777777777777777,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,33.33333333333333,8.333333333333332,0.0,33.33333333333333,8.333333333333332,0.0
SCALE-250-O00-00221,250,27,23,5,2,1,0,3,1,0,6,3,0,6,3,0,0,29.255905323175696,49.23167484616385,6,42.87014791542605,118.0,80.0,346.20000000000005,353.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,85.18518518518519,18.51851851851852,7.4074074074074066,3.7037037037037033,0.0,11.11111111111111,3.7037037037037033,22.22222222222222,11.11111111111111,0.0,22.22222222222222,11.11111111111111,0.0
SCALE-250-O00-00222,250,7,6,1,0,0,0,0,0,0,1,1,0,1,1,0,0,18.313859969746126,18.313859969746126,1,0.021903256055908062,64.0,61.5,88.5,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.0,14.285714285714285,14.285714285714285,0.0,14.285714285714285,14.285714285714285,0.0
SCALE-250-O00-00223,250,7,3,2,0,0,0,0,0,0,2,2,0,2,2,0,0,19.841612079645714,19.841612079645714,1,0.043806512111816125,100.0,55.2,108.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,42.857142857142854,28.57142857142857,0.0,0.0,0.0,0.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,28.57142857142857,0.0
SCALE-250-O00-00224,250,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,16.591716462350355,16.591716462350355,2,0.47913372622298883,140.0,140.0,140.0,35.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-250-O00-00225,250,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,71.0,66.2,94.2,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00226,250,22,22,14,4,5,5,2,7,0,15,5,0,15,5,0,0,30.494808243837998,48.448359651464436,10,36.537369008261635,97.85,94.1,326.3000000000005,263.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,63.63636363636363,18.181818181818183,22.727272727272727,22.727272727272727,9.090909090909092,31.818181818181817,68.18181818181817,22.727272727272727,0.0,68.18181818181817,22.727272727272727,0.0
SCALE-250-O00-00227,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00228,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00229,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00230,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00231,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,150.0,150.0,150.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00232,250,15,15,8,2,2,2,0,5,0,10,5,0,10,5,0,0,30.456477545740157,46.70650321361835,9,35.41756504240333,100.0,85.6,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,53.333333333333336,13.333333333333334,13.333333333333334,13.333333333333334,0.0,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0
SCALE-250-O00-00233,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00234,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00235,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00236,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00237,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00238,250,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,15.72106203412801,15.72106203412801,2,4.443623072342348,60.0,60.0,60.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-250-O00-00239,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00240,250,16,16,11,0,0,0,0,0,0,9,0,0,9,0,0,0,24.411178874309535,42.623188703395684,6,28.45232961662457,98.0,80.5,185.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,68.75,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,56.25,0.0,0.0
SCALE-250-O00-00241,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00242,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,150.0,150.0,150.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00243,250,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20.610963948609484,20.610963948609484,1,,136.0,136.0,136.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-250-O00-00244,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00245,250,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,110.0,104.4,111.6,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00246,250,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,180.0,180.0,180.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00247,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00248,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00251,250,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,25.366708419748523,25.366708419748523,1,,120.0,120.0,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-250-O00-00252,250,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,100.0,69.2,100.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00253,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00254,250,40,36,15,1,0,0,3,0,0,14,6,0,16,4,0,0,17.859367406586035,22.869737229375005,6,32.392177799681036,85.35,60.0,112.0,13.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,90.0,37.5,2.5,0.0,0.0,7.5,0.0,35.0,15.0,0.0,40.0,10.0,0.0
SCALE-250-O00-00255,250,12,12,5,1,0,0,5,1,0,8,3,0,8,3,0,0,16.361732273763323,24.715360342785953,4,35.735162255214,152.5,100.0,186.8,10.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,41.66666666666667,8.333333333333332,0.0,0.0,41.66666666666667,8.333333333333332,66.66666666666666,25.0,0.0,66.66666666666666,25.0,0.0
SCALE-250-O00-00256,250,12,8,2,0,0,0,0,0,0,2,0,0,2,0,0,0,29.528327070371056,39.634489414567035,2,25.26540586048995,115.0,67.0,180.59999999999997,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,66.66666666666666,16.666666666666664,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,0.0
SCALE-250-O00-00257,250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00258,250,8,8,5,1,1,0,1,1,0,6,2,0,6,2,0,0,21.38852953859422,40.32115649191975,5,28.865753574679836,96.5,70.0,120.0,15.700000000000003,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,62.5,12.5,12.5,0.0,12.5,12.5,75.0,25.0,0.0,75.0,25.0,0.0
SCALE-250-O00-00259,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00260,250,6,6,2,0,0,0,0,0,0,2,2,0,2,2,0,0,16.61635762541325,16.80691595309965,2,0.5311539593557705,627.0,148.0,715.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0
SCALE-250-O00-00261,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00262,250,10,10,6,0,0,0,0,0,0,6,6,0,6,6,0,0,16.99145088537068,17.251552051034587,2,6.409440303360096,100.5,78.0,120.8,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,60.0,0.0
SCALE-250-O00-00263,250,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,2.7543344490304387,2.7543344490304387,3,9.232222427565247,61.4,61.4,61.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SCALE-250-O00-00264,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00265,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00266,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00267,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00268,250,3,3,0,0,0,0,0,1,0,1,1,0,1,1,0,0,42.848244659370145,42.848244659370145,1,0.030116977076873584,128.0,126.4,130.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0
SCALE-250-O00-00269,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00270,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00271,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00272,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00273,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00274,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00275,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00276,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00277,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00278,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00279,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00280,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00281,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00282,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00283,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,80.0,80.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00284,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00285,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,60.0,60.0,60.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-250-O00-00286,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-250-O00-00287,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
