cell_id,scale_km2,vt_n_wells,V01_depth_positive_n,V02_formation_n,V03_penetration_n,V04_hydraulic_condition_n,V05_capture_type_n,V06_top_base_raw_n,V07_diameter_n,V08_screen_interval_n,T01_test_dated_n,T02_chemistry_dated_n,T03_level_dated_n,T04_any_dated_n,T05_multi_domain_dated_n,T06_rimas_registered_n,T07_series_demonstrated_n,latest_evidence_age_median_years,latest_evidence_age_p90_years,dated_distinct_years_n,dated_dataset_span_years,depth_median_m,depth_p10_m,depth_p90_m,top_base_raw_thickness_median_m,capture_interval_status,time_series_status,V01_depth_positive_pct_of_wells,V02_formation_pct_of_wells,V03_penetration_pct_of_wells,V04_hydraulic_condition_pct_of_wells,V05_capture_type_pct_of_wells,V06_top_base_raw_pct_of_wells,V07_diameter_pct_of_wells,T01_test_dated_pct_of_wells,T02_chemistry_dated_pct_of_wells,T03_level_dated_pct_of_wells,T04_any_dated_pct_of_wells,T05_multi_domain_dated_pct_of_wells,T06_rimas_registered_pct_of_wells
SCALE-150-O00-01005,150,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,96.0,84.4,218.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01006,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01007,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01008,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01009,150,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,82.5,68.5,96.5,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01010,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01011,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01012,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01013,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01014,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01015,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01016,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01017,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01018,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01019,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01020,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01021,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,130.0,130.0,130.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01022,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01023,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01024,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01025,150,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,48.42262332559874,48.42262332559874,1,,82.3,82.3,82.3,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-150-O00-01026,150,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,28.405785197505764,28.405785197505764,1,,100.0,100.0,100.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-150-O00-01027,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01028,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01029,150,72,66,39,11,11,9,4,10,0,39,15,0,41,13,0,0,21.514473260915693,45.087852591086744,18,41.76950929861667,100.0,79.5,163.0,50.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,91.66666666666666,54.166666666666664,15.277777777777779,15.277777777777779,12.5,5.555555555555555,13.88888888888889,54.166666666666664,20.833333333333336,0.0,56.94444444444444,18.055555555555554,0.0
SCALE-150-O00-01030,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01031,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01032,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01033,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01034,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01035,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01036,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01037,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01038,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01039,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01040,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01041,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01042,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01043,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01044,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01045,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01046,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01047,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01048,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01049,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01050,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01051,150,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,29.533802884385032,29.533802884385032,1,,120.0,120.0,120.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0
SCALE-150-O00-01052,150,13,12,8,3,2,2,1,3,0,9,3,0,9,3,0,0,28.331861708317078,40.98701547601936,10,39.387530202536674,120.0,85.5,126.0,7.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,92.3076923076923,61.53846153846154,23.076923076923077,15.384615384615385,15.384615384615385,7.6923076923076925,23.076923076923077,69.23076923076923,23.076923076923077,0.0,69.23076923076923,23.076923076923077,0.0
SCALE-150-O00-01053,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01054,150,5,5,3,2,2,2,0,3,0,3,0,0,3,0,0,0,41.05491556979267,41.111864035538034,2,16.649212509497115,120.0,79.2,156.4,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,60.0,40.0,40.0,40.0,0.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0
SCALE-150-O00-01055,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01056,150,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,70.0,70.0,70.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01057,150,4,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,15.162529004702355,15.162529004702355,2,34.629047824390646,115.0,115.0,115.0,81.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,25.0,0.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0
SCALE-150-O00-01058,150,14,12,2,1,1,1,1,1,0,3,3,0,4,2,0,0,16.7477771617487,25.518388467935686,4,14.872310861961573,87.0,40.0,128.20000000000002,60.0,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,85.71428571428571,14.285714285714285,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,21.428571428571427,21.428571428571427,0.0,28.57142857142857,14.285714285714285,0.0
SCALE-150-O00-01059,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,153.0,153.0,153.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01060,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01061,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01062,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01063,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01064,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01065,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01066,150,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.039323189387872,15.039323189387872,2,1.040404662655633,22.0,22.0,22.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
SCALE-150-O00-01067,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01068,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01069,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01070,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01071,150,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,85.0,65.0,105.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01072,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,80.0,80.0,80.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01073,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01074,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01075,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01076,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01077,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01078,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,126.0,126.0,126.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCALE-150-O00-01079,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01080,150,4,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,14.081055736941895,14.081055736941895,1,0.010951628027954031,60.0,60.0,122.608,80.47999999999999,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,75.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0
SCALE-150-O00-01081,150,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,17.09549135163624,17.09549135163624,1,0.07118558218170119,80.0,56.0,104.0,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,100.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0
SCALE-150-O00-01082,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01083,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01084,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01085,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01086,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01087,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
SCALE-150-O00-01088,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,UNKNOWN_SEM_INTERVALO_DE_FILTRO_DEMONSTRADO,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA,,,,,,,,,,,,,
