well_id,municipality,aquifer,available_fields,available_count,pH,electrical_conductivity,temperature,chemical_parameter,chemical_concentration,source,evidence_code,latitude,longitude
3500073315,Bandeirantes,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.30000019,120.0,24.0,Solidos dissolvidos totais,50.0,SIAGAS_MS_20260814,E10,-19.70074399999993,-54.32944699999996
3500073344,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.51999998,48.56,,Solidos dissolvidos totais,16.0,SIAGAS_MS_20260814,E10,-23.33595299999996,-54.14597199999997
3500073329,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.98999977,44.93,24.2000008,Solidos dissolvidos totais,29.2,SIAGAS_MS_20260814,E10,-21.987971999999957,-55.16122199999995
3500073365,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.09000015,126.0,23.0,Solidos dissolvidos totais,81.9,SIAGAS_MS_20260814,E10,-21.91793599999994,-55.11099399999995
3500073395,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.80000019,,25.0,Solidos dissolvidos totais,121.0,SIAGAS_MS_20260814,E10,-20.448332999999934,-54.63805599999995
3500073392,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.48999977,19.34,23.0,Solidos dissolvidos totais,13.0,SIAGAS_MS_20260814,E10,-23.52662799999996,-54.11134199999998
3500073390,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.86999989,21.3,23.0,Solidos dissolvidos totais,14.0,SIAGAS_MS_20260814,E10,-23.37853599999994,-54.12835599999994
3500073386,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.73000002,123.9,22.0,Solidos dissolvidos totais,64.0,SIAGAS_MS_20260814,E10,-21.13735799999995,-54.78116899999998
3500073404,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.07999992,249.5,24.0,Solidos dissolvidos totais,162.17,SIAGAS_MS_20260814,E10,-22.23952799999995,-54.799499999999966
3500073400,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.48000002,75.07,23.0,Solidos dissolvidos totais,48.79,SIAGAS_MS_20260814,E10,-22.02702499999998,-54.70473899999996
3500073407,Selvíria,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.80000019,,11.1000004,Solidos dissolvidos totais,138.0,SIAGAS_MS_20260814,E10,-20.36252799999994,-51.42752799999994
3500073429,Campo Grande,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.59000015,16.1,28.0,Solidos dissolvidos totais,74.0,SIAGAS_MS_20260814,E10,-20.47394399999996,-54.47605599999997
3500073427,Naviraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.46999979,11.8,26.0,Solidos dissolvidos totais,293.0,SIAGAS_MS_20260814,E10,-23.033710999999983,-54.19208599999996
3500073451,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19999981,81.74,26.0,Solidos dissolvidos totais,42.0,SIAGAS_MS_20260814,E10,-20.43281099999996,-54.59288899999996
3500073465,Jateí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.03999996,9.04,24.0,Solidos dissolvidos totais,5.88,SIAGAS_MS_20260814,E10,-22.49656099999993,-54.21406699999994
3500073463,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.07999992,155.4,24.0,Solidos dissolvidos totais,101.1,SIAGAS_MS_20260814,E10,-22.088832999999966,-54.72072199999997
3500073462,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,68.8,25.0,Solidos dissolvidos totais,41.5,SIAGAS_MS_20260814,E10,-21.463896999999974,-52.14417199999997
3500073466,Glória de Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,4.86000013,14.25,24.0,Solidos dissolvidos totais,9.26,SIAGAS_MS_20260814,E10,-22.53359999999998,-54.115016999999966
3500073494,Nova Andradina,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.51000023,91.2,22.0,Solidos dissolvidos totais,66.0,SIAGAS_MS_20260814,E10,-22.240227999999945,-53.341174999999964
3500073500,Campo Grande,Serra geral,pH | Solidos dissolvidos totais,2,6.94999981,,,Solidos dissolvidos totais,254.0,SIAGAS_MS_20260814,E10,-20.50476699999996,-54.60283899999996
3500073498,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,30.0,28.0,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-20.75891699999994,-55.128949999999975
3500073512,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.9000001,170.0,24.0,Solidos dissolvidos totais,190.0,SIAGAS_MS_20260814,E10,-22.058224999999936,-54.72453299999995
3500073514,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.23999977,94.84,23.0,Solidos dissolvidos totais,61.64,SIAGAS_MS_20260814,E10,-22.12916699999994,-54.348055999999985
3500073519,Sidrolândia,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.4000001,,18.0,Solidos dissolvidos totais,55.0,SIAGAS_MS_20260814,E10,-20.78319199999993,-54.733274999999935
3500073527,Amambai,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.21000004,154.1,24.0,Solidos dissolvidos totais,100.16,SIAGAS_MS_20260814,E10,-23.10402799999997,-55.230118999999945
3500073529,Itaporã,Botucatu,pH | TEMPERATURA,2,6.5,,24.6000004,,,SIAGAS_MS_20260814,E10,-22.097505999999953,-54.795488999999975
3500073535,Fátima do Sul,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.75,69.49,25.0,Solidos dissolvidos totais,45.17,SIAGAS_MS_20260814,E10,-22.367666999999983,-54.337471999999934
3500073534,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.30000019,113.0,26.0,Solidos dissolvidos totais,73.8,SIAGAS_MS_20260814,E10,-22.175638999999933,-55.203832999999975
3500073549,Maracaju,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,6.09000015,40.0,23.1000004,,,SIAGAS_MS_20260814,E10,-21.388027999999963,-55.55719399999998
3500073558,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.21000004,,27.7000008,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-20.414721999999927,-54.603332999999964
3500027103,Campo Grande,Serra geral,pH | TEMPERATURA | TURBIDEZ,3,7.30999994,,24.0,,,SIAGAS_MS_20260814,E10,-20.436943999999983,-54.61805599999997
3500073592,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.8499999,98.61,23.0,Solidos dissolvidos totais,64.09,SIAGAS_MS_20260814,E10,-21.898621999999932,-54.86781399999995
3500073595,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.63000011,35.83,23.0,Solidos dissolvidos totais,23.28,SIAGAS_MS_20260814,E10,-22.153138999999953,-54.51399999999995
3500073630,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.4000001,60.0,24.0,Solidos dissolvidos totais,24.0,SIAGAS_MS_20260814,E10,-21.016538999999966,-55.087455999999975
3500073644,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.4000001,53.0,24.0,Solidos dissolvidos totais,15.0,SIAGAS_MS_20260814,E10,-19.92635299999995,-51.11588299999994
3500073643,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,7.65999985,71.28,,Solidos dissolvidos totais,27.0,SIAGAS_MS_20260814,E10,-23.523860999999954,-54.084082999999964
3500073641,Itaquiraí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.78000021,78.92,24.8999996,Solidos dissolvidos totais,29.0,SIAGAS_MS_20260814,E10,-23.494168999999943,-54.15399699999995
3500073645,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.9000001,85.0,26.0,Solidos dissolvidos totais,10.0,SIAGAS_MS_20260814,E10,-20.03602799999993,-51.085252999999966
3500073665,Bandeirantes,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA,3,5.0,13.74,25.0,,,SIAGAS_MS_20260814,E10,-19.831335999999965,-54.375107999999955
3500073694,Jateí,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.1500001,12.97,23.7999992,Solidos dissolvidos totais,8.0,SIAGAS_MS_20260814,E10,-22.51356099999998,-54.31982499999998
3500073695,Água Clara,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.5999999,,28.0,Solidos dissolvidos totais,110.0,SIAGAS_MS_20260814,E10,-19.712816999999973,-52.71409199999994
3500073706,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.63000011,36.46,23.0,Solidos dissolvidos totais,23.69,SIAGAS_MS_20260814,E10,-22.039721999999927,-54.46488899999997
3500073716,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5,80.0,19.0,Solidos dissolvidos totais,20.0,SIAGAS_MS_20260814,E10,-20.901718999999957,-54.95525599999996
3500073725,Glória de Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,4.5,15.0,24.0,Solidos dissolvidos totais,9.76,SIAGAS_MS_20260814,E10,-22.48330599999997,-54.15955599999995
3500073734,Angélica,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.21999979,22.18,23.0,Solidos dissolvidos totais,14.0,SIAGAS_MS_20260814,E10,-22.220757999999933,-53.77612799999997
3500073732,Três Lagoas,Bauru,CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,2,,124.2,,Solidos dissolvidos totais,48.0,SIAGAS_MS_20260814,E10,-21.127955999999926,-51.98027499999995
3500073748,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.28999996,103.6,17.0,Solidos dissolvidos totais,300.0,SIAGAS_MS_20260814,E10,-22.226110999999946,-54.82277799999997
3500073747,Jaraguari,Serra geral,pH | Solidos dissolvidos totais,2,6.28000021,,,Solidos dissolvidos totais,88.0,SIAGAS_MS_20260814,E10,-20.16055599999993,-54.47444399999995
3500073754,Fátima do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.28000021,154.8,23.0,Solidos dissolvidos totais,100.62,SIAGAS_MS_20260814,E10,-22.37786099999994,-54.34333299999997
3500073752,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,10.0,28.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-21.086555999999973,-55.19966699999998
3500073757,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.4000001,130.0,14.0,Solidos dissolvidos totais,60.0,SIAGAS_MS_20260814,E10,-20.76009399999998,-55.12124699999998
3500073762,Vicentina,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.73999977,80.4,24.0,Solidos dissolvidos totais,52.26,SIAGAS_MS_20260814,E10,-22.51041699999996,-54.428818999999976
3500073808,Amambai,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.28000021,20.13,24.0,Solidos dissolvidos totais,11.0,SIAGAS_MS_20260814,E10,-23.465768999999966,-55.06431399999997
3500073807,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,98.46,24.0,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-22.239305999999942,-54.73836099999994
3500073806,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69000006,98.94,30.0,Solidos dissolvidos totais,64.0,SIAGAS_MS_20260814,E10,-22.218091999999956,-54.73383299999995
3500073813,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.57999992,13.19,26.0,Solidos dissolvidos totais,8.57,SIAGAS_MS_20260814,E10,-22.04885799999994,-54.75139999999993
3500073818,Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.57999992,47.25,24.0,Solidos dissolvidos totais,30.71,SIAGAS_MS_20260814,E10,-22.172777999999937,-55.10388899999998
3500073832,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.6500001,315.8,23.0,Solidos dissolvidos totais,202.27,SIAGAS_MS_20260814,E10,-22.218160999999952,-54.79596099999998
3500073830,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.19999981,43.7,28.1000004,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-20.05570599999993,-51.11224199999998
3500073835,Itaporã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.67000008,21.5,23.0,Solidos dissolvidos totais,13.97,SIAGAS_MS_20260814,E10,-22.06860599999993,-54.84087199999993
3500073843,São Gabriel do Oeste,Botucatu,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.4000001,,22.0,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-19.37916699999994,-54.571666999999934
3500073856,Glória de Dourados,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0,92.6,16.0,Solidos dissolvidos totais,60.2,SIAGAS_MS_20260814,E10,-22.373896999999943,-54.26117799999997
3500073849,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.69999981,0.2,28.0,Solidos dissolvidos totais,12.0,SIAGAS_MS_20260814,E10,-20.05786699999993,-51.107902999999965
3500073887,Rio Verde de Mato Grosso,Furnas,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0,7.74,31.0,Solidos dissolvidos totais,19.15,SIAGAS_MS_20260814,E10,-18.88514399999997,-54.83961899999997
3500073901,Taquarussu,Bauru,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,6.0,52.0,,Solidos dissolvidos totais,79.6,SIAGAS_MS_20260814,E10,-22.48732499999994,-53.34446399999996
3500073906,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.01000023,18.0,25.0,Solidos dissolvidos totais,10.0,SIAGAS_MS_20260814,E10,-20.64362799999998,-52.87963599999995
3500073916,Paranhos,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,4.82999992,9.49,22.0,Solidos dissolvidos totais,6.17,SIAGAS_MS_20260814,E10,-23.93375599999996,-55.41656399999994
3500073915,Eldorado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,303.0,28.0,Solidos dissolvidos totais,113.0,SIAGAS_MS_20260814,E10,-23.78108599999996,-54.28241099999997
3500072995,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.4000001,10.0,30.0,Solidos dissolvidos totais,5.0,SIAGAS_MS_20260814,E10,-21.47129999999993,-52.18127199999998
3500072993,Brasilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.30000019,22.7,25.0,Solidos dissolvidos totais,14.8,SIAGAS_MS_20260814,E10,-21.46902799999998,-52.16241699999995
3500072967,Selvíria,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.23000002,31.2,27.0,Solidos dissolvidos totais,154.0,SIAGAS_MS_20260814,E10,-20.106641999999965,-51.69101699999993
3500072965,Aparecida do Taboado,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,9.47999954,44.6,24.7000008,Solidos dissolvidos totais,91.0,SIAGAS_MS_20260814,E10,-20.08933099999996,-51.29959999999994
3500072949,Chapadão do Sul,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,88.5,20.0,Solidos dissolvidos totais,7.0,SIAGAS_MS_20260814,E10,-18.73399999999998,-52.738999999999976
3500072914,Aquidauana,Furnas,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.69999981,,21.0,Solidos dissolvidos totais,26.0,SIAGAS_MS_20260814,E10,-20.46789999999993,-55.806366999999966
3500072910,Paranaíba,Serra geral,pH | Solidos dissolvidos totais,2,7.36999989,,,Solidos dissolvidos totais,82.0,SIAGAS_MS_20260814,E10,-19.700538999999935,-51.178916999999956
3500072907,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.80000019,,26.7999992,Solidos dissolvidos totais,220.0,SIAGAS_MS_20260814,E10,-20.454805999999962,-54.616416999999956
3500072904,Três Lagoas,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.69999981,,22.2000008,Solidos dissolvidos totais,75.0,SIAGAS_MS_20260814,E10,-20.79786699999994,-51.64392499999997
3500072889,Três Lagoas,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.63999987,,24.6000004,Solidos dissolvidos totais,481.0,SIAGAS_MS_20260814,E10,-20.799721999999974,-51.87277799999998
3500072887,Três Lagoas,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.0,,28.0,Solidos dissolvidos totais,60.0,SIAGAS_MS_20260814,E10,-20.757049999999936,-51.66801899999996
3500072878,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.9000001,,28.0,Solidos dissolvidos totais,145.0,SIAGAS_MS_20260814,E10,-20.49955799999998,-54.63654199999996
3500072871,Três Lagoas,Bauru,pH | Solidos dissolvidos totais,2,7.30000019,,,Solidos dissolvidos totais,76.0,SIAGAS_MS_20260814,E10,-20.810516999999948,-51.74624699999998
3500072834,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.5,172.0,27.0,Solidos dissolvidos totais,158.0,SIAGAS_MS_20260814,E10,-20.52463599999993,-54.58627199999995
3500072791,Dourados,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,8.56000042,50.52,24.0,Solidos dissolvidos totais,32.33,SIAGAS_MS_20260814,E10,-22.178180999999938,-54.46888599999994
3500072759,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,5.67999983,34.4,,Solidos dissolvidos totais,32.0,SIAGAS_MS_20260814,E10,-22.53305599999993,-54.715893999999935
3500072723,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.5999999,,25.3999996,Solidos dissolvidos totais,99.0,SIAGAS_MS_20260814,E10,-20.467693999999938,-54.72012799999993
3500072704,Rochedo,Botucatu,pH | Solidos dissolvidos totais,2,6.11000013,,,Solidos dissolvidos totais,56.0,SIAGAS_MS_20260814,E10,-20.096527999999978,-54.83916099999993
3500072667,Dois Irmãos do Buriti,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0999999,74.0,29.0,Solidos dissolvidos totais,39.0,SIAGAS_MS_20260814,E10,-20.79198299999996,-55.18748899999997
3500072665,Paraíso das Águas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.55999994,2.9,24.0,Solidos dissolvidos totais,88.0,SIAGAS_MS_20260814,E10,-19.33140599999996,-53.29405299999996
3500072654,Campo Grande,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0999999,212.0,23.0,Solidos dissolvidos totais,23.0,SIAGAS_MS_20260814,E10,-20.491360999999927,-54.55330799999996
3500072650,Paraíso das Águas,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0,7.0,25.0,Solidos dissolvidos totais,43.0,SIAGAS_MS_20260814,E10,-19.37799999999993,-52.93544399999996
3500072643,Rio Brilhante,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.57000017,87.8,24.0,Solidos dissolvidos totais,122.0,SIAGAS_MS_20260814,E10,-21.810671999999954,-54.57091099999997
3500072626,Sonora,Furnas,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.01999998,,30.0,Solidos dissolvidos totais,82.0,SIAGAS_MS_20260814,E10,-17.636013999999932,-54.76014699999996
3500072588,Laguna Carapã,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.07999992,157.2,25.0,Solidos dissolvidos totais,111.0,SIAGAS_MS_20260814,E10,-22.887918999999954,-54.960635999999965
3500072577,Anaurilândia,Bauru,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.17999983,9.6,18.0,Solidos dissolvidos totais,42.0,SIAGAS_MS_20260814,E10,-22.199299999999937,-52.93650799999995
3500072571,Sidrolândia,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,5.9000001,,23.0,Solidos dissolvidos totais,15.0,SIAGAS_MS_20260814,E10,-20.95164699999998,-54.83544699999993
3500072541,Jateí,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.0,54.0,29.1000004,Solidos dissolvidos totais,82.6,SIAGAS_MS_20260814,E10,-22.476610999999934,-54.31111899999996
3500072525,Aparecida do Taboado,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,9.64999962,,19.0,Solidos dissolvidos totais,332.0,SIAGAS_MS_20260814,E10,-20.113593999999978,-51.17717799999997
3500072473,Campo Grande,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.69999981,107.0,26.0,Solidos dissolvidos totais,99.0,SIAGAS_MS_20260814,E10,-20.49203099999994,-54.67298899999997
3500072393,Aparecida do Taboado,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.69999981,,30.2000008,Solidos dissolvidos totais,104.0,SIAGAS_MS_20260814,E10,-20.04002799999995,-51.110638999999935
3500072361,Aral Moreira,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.48000002,50.61,18.0,Solidos dissolvidos totais,36.0,SIAGAS_MS_20260814,E10,-22.956293999999957,-55.49057499999998
3500072355,Bela Vista,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.19000006,84.6,28.0,Solidos dissolvidos totais,57.0,SIAGAS_MS_20260814,E10,-22.066130999999928,-56.04049699999996
3500072349,Água Clara,Serra geral,pH | CONDUTIVIDADE_ELETRICA | Solidos dissolvidos totais,3,6.80000019,110.2,,Solidos dissolvidos totais,94.8,SIAGAS_MS_20260814,E10,-20.423868999999968,-52.869921999999974
3500072347,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,5.4000001,0.2,25.0,Solidos dissolvidos totais,0.5,SIAGAS_MS_20260814,E10,-19.345657999999958,-54.67061099999995
3500072297,Camapuã,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.0,183.5,29.2000008,Solidos dissolvidos totais,157.8,SIAGAS_MS_20260814,E10,-19.539885999999967,-54.042066999999975
3500072281,Campo Grande,Botucatu,pH | TEMPERATURA,2,7.71999979,,28.7999992,,,SIAGAS_MS_20260814,E10,-20.40067199999993,-54.66999199999998
3500072275,Camapuã,Botucatu,pH | Solidos dissolvidos totais,2,8.0,,,Solidos dissolvidos totais,156.4,SIAGAS_MS_20260814,E10,-19.53461699999997,-54.04118299999993
3500072224,Nova Alvorada do Sul,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,6.30999994,,25.6000004,Solidos dissolvidos totais,148.0,SIAGAS_MS_20260814,E10,-21.58166699999998,-54.237499999999955
3500072152,Campo Grande,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.80000019,237.0,26.0,Solidos dissolvidos totais,172.0,SIAGAS_MS_20260814,E10,-20.48263099999997,-54.74493899999993
3500072150,Campo Grande,Serra geral,pH | TEMPERATURA | Solidos dissolvidos totais,3,7.23999977,,22.2999992,Solidos dissolvidos totais,81.0,SIAGAS_MS_20260814,E10,-20.884346999999934,-54.504610999999954
3500072130,Aparecida do Taboado,Bauru,pH | TEMPERATURA | Solidos dissolvidos totais,3,9.89000034,,19.0,Solidos dissolvidos totais,350.0,SIAGAS_MS_20260814,E10,-20.113080999999966,-51.17788899999994
3500072118,Sidrolândia,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,111.7,26.0,Solidos dissolvidos totais,175.0,SIAGAS_MS_20260814,E10,-20.83079699999996,-54.767030999999974
3500072017,Caarapó,Serra geral,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.98000002,158.9,24.0,Solidos dissolvidos totais,103.29,SIAGAS_MS_20260814,E10,-22.609346999999957,-54.81574399999994
3500072012,Dourados,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,7.03999996,167.1,36.0,Solidos dissolvidos totais,54.0,SIAGAS_MS_20260814,E10,-22.221180999999945,-54.724924999999985
3500073024,São Gabriel do Oeste,Botucatu,pH | CONDUTIVIDADE_ELETRICA | TEMPERATURA | Solidos dissolvidos totais,4,6.0999999,0.08,24.0,Solidos dissolvidos totais,0.03,SIAGAS_MS_20260814,E10,-19.466991999999948,-54.63398099999995
