well_id,municipality,aquifer,static_level_m,zero_requires_review,measurement_date,source,evidence_code,latitude,longitude
3500073472,Sidrolândia,Serra geral,22.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.72027799999995,-55.133227999999974
3500073471,Paranaíba,Bauru,44.55,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.51465799999994,-51.021330999999975
3500073476,Ponta Porã,Bauru,8.36,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.46560599999998,-55.74671699999993
3500073493,Terenos,Serra geral,11.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.737007999999946,-55.046855999999934
3500073492,Campo Grande,Bauru,56.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.469721999999933,-54.53249999999997
3500073499,Três Lagoas,Bauru,17.17,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.794393999999954,-51.702016999999955
3500073509,Água Clara,Bauru,35.95,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.299443999999937,-53.02527799999996
3500073508,Água Clara,Bauru,27.92,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.297499999999957,-53.029721999999936
3500073515,Dourados,Serra geral,11.23,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.22539999999998,-54.81837799999994
3500073522,Chapadão do Sul,Serra geral,9.65,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.78566399999994,-53.03820299999995
3500073521,Itaporã,Serra geral,14.74,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.093666999999982,-54.71944399999995
3500023284,Santa Rita do Pardo,Bauru,11.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.304443999999933,-52.82111099999997
3500023295,Três Lagoas,Caiua,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.789443999999946,-51.665832999999964
3500023196,Dois Irmãos do Buriti,Guarani,30.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.684165999999948,-55.27305499999994
3500023319,Aparecida do Taboado,Não definido,14.75,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.07833299999993,-51.09944399999995
3500027110,Dois Irmãos do Buriti,Aquidauana,26.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.643888999999945,-55.34277799999995
3500027233,Terenos,Serra geral,73.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.436943999999983,-54.861388999999974
3500045619,Rio Brilhante,Serra geral,13.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.79444399999994,-54.55222199999997
3500045674,Rio Brilhante,Serra geral,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.86944399999993,-54.31111099999998
3500045679,Campo Grande,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.53527799999995,-54.62416699999994
3500045684,Miranda,Cuiaba,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.133332999999936,-56.70027799999997
3500045688,Terenos,Serra geral,10.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.35583299999996,-54.89138899999995
3500045706,Três Lagoas,Bauru,55.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.98194399999994,-51.829999999999984
3500045712,Três Lagoas,Bauru,45.57,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.993888999999967,-51.822499999999934
3500053079,Dourados,Serra geral,21.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.312499999999943,-54.788332999999966
3500053089,Caarapó,Serra geral,17.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.676388999999972,-54.791110999999944
3500065030,Campo Grande,Serra geral,12.12,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.459443999999962,-54.559166999999945
3500065032,Campo Grande,Serra geral,13.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.464443999999958,-54.57583299999993
3500065061,Ivinhema,Caiua,16.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.383055999999954,-53.59694399999995
3500065065,Novo Horizonte do Sul,Caiua,9.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.655555999999933,-53.850277999999946
3500065069,Rio Brilhante,Serra geral,13.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.808888999999965,-54.535555999999985
3500065074,Selvíria,Caiua,16.78,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.359721999999977,-51.414999999999964
3500065056,Figueirão,Guarani,7.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.676943999999935,-53.63777799999997
3500064999,Água Clara,Serra geral,12.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.43027799999993,-52.87583299999994
3500065000,Água Clara,Caiua,9.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.43999999999994,-52.87472199999996
3500065003,Água Clara,Bauru,16.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.445832999999936,-52.87277799999998
3500065015,Bataguassu,Bauru,52.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.722499999999968,-52.41777799999994
3500065019,Bonito,Cuiaba,10.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.13999999999993,-56.45027799999997
3500071494,Jateí,Bauru_Caiua,8.19,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.493716999999947,-54.31049699999994
3500070549,Dourados,Serra geral,32.82,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.333527999999944,-54.80174999999997
3500070086,Terenos,Serra geral,19.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.442741999999953,-54.86007799999999
3500022773,Bonito,Cuiaba,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.122499999999945,-56.49555499999997
3500026927,Nova Andradina,Serra geral,26.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.286666999999966,-53.38555599999995
3500026942,Ivinhema,Caiua,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.271388999999942,-53.75166699999994
3500026955,Naviraí,Caiua,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.101388999999983,-54.19111099999998
3500026961,Deodápolis,Bauru,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.187499999999943,-54.12944399999998
3500026969,Nova Andradina,Caiua,30.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.757221999999956,-53.256666999999936
3500026978,Rio Brilhante,Serra geral,11.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.890277999999967,-54.49222199999997
3500026995,Terenos,Serra geral,7.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.495277999999928,-54.841110999999955
3500026996,Ladário,Rocha cristalina,22.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.173888999999974,-57.639166999999986
3500027021,Campo Grande,Caiua,4.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.63638899999995,-54.58722199999994
3500027029,Três Lagoas,Caiua,8.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.77277799999996,-51.66888899999998
3500027062,Dourados,Serra geral,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.228610999999944,-54.79944399999994
3500027090,Nova Andradina,Caiua,18.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.25472199999996,-53.340832999999975
3500027146,Nova Andradina,Caiua,18.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.990277999999932,-53.414443999999946
3500027170,Campo Grande,Serra geral,76.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.552221999999972,-54.60944399999994
3500027287,São Gabriel do Oeste,Aquidauana,20.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.837777999999958,-54.340832999999975
3500045235,Laguna Carapã,Serra geral,21.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.88777799999997,-54.96944399999995
3500053096,Chapadão do Sul,Caiua,48.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.744721999999967,-52.72361099999995
3500071766,Brasilândia,Bauru_Caiua,33.14,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.13528299999996,-52.34587799999997
3500071763,Corumbá,Não definido,68.95,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.219443999999953,-57.558888999999965
3500071733,Dourados,Serra geral,5.03,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.27505599999995,-54.48191699999995
3500071729,Juti,Serra geral,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.83623599999993,-54.67636699999997
3500071698,Glória de Dourados,Bauru_Caiua,24.89,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.38919199999998,-54.18643599999996
3500071304,Três Lagoas,Bauru_Caiua,23.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.72515599999997,-51.69247199999995
3500071238,Campo Grande,Serra geral,17.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.40753899999993,-54.57427199999995
3500071237,Dourados,Serra geral,5.67,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.175055999999927,-55.200230999999974
3500071116,Campo Grande,Serra geral,114.79,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.530502999999953,-54.59826899999996
3500070985,Caracol,Não definido,15.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.99854199999993,-57.066138999999964
3500070925,Itaquiraí,Bauru_Caiua,28.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.494280999999944,-54.18659699999995
3500070910,Campo Grande,Serra geral,7.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.477224999999976,-54.574393999999984
3500070876,Fátima do Sul,Serra geral,8.08,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.369455999999957,-54.482943999999975
3500070847,Ivinhema,Bauru_Caiua,52.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.282543999999973,-53.99903299999994
3500070598,Terenos,Serra geral,37.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.407599999999945,-54.86661899999996
3500070590,Ivinhema,Bauru_Caiua,14.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.299807999999928,-53.81009199999994
3500070521,Itaporã,Serra geral,12.55,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.083582999999976,-54.838138999999956
3500070492,Dourados,Serra geral,21.12,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.071560999999974,-54.52458299999995
3500070473,Naviraí,Bauru_Caiua,26.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.100743999999963,-54.19141099999996
3500045614,Selvíria,Serra geral,13.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.364999999999952,-51.41722199999998
3500071595,Rio Verde de Mato Grosso,,44.89,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.93428599999993,-54.83309699999995
3500023128,Água Clara,,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.444721999999956,-52.87055499999997
3500023181,Anaurilândia,,17.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.184443999999928,-52.71249999999998
3500045642,Novo Horizonte do Sul,,20.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.64972199999994,-53.56361099999998
3500023127,Água Clara,,12.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.444999999999936,-52.87972199999996
3500045552,Campo Grande,,6.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.93111099999993,-54.49138899999997
3500045698,Campo Grande,Serra geral,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.413888999999926,-54.62416699999994
3500045627,Campo Grande,Guarani,53.11,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.557221999999967,-54.67861099999993
3500073525,Itaquiraí,,19.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.463349999999934,-54.17258899999996
3500073542,Bonito,,10.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.140499999999975,-56.45089999999993
3500073176,Bela Vista,,16.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.990488999999968,-56.24649999999997
3500045710,Três Lagoas,,46.07,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.985277999999937,-51.82555599999995
3500072561,Campo Grande,,16.41,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.435832999999946,-54.62277799999998
3500072804,Corumbá,,43.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.043188999999927,-57.63719999999995
3500072484,Bonito,,8.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.127666999999974,-56.501285999999936
3500073357,Bodoquena,,2.41,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44624399999998,-56.76914999999997
3500073195,Campo Grande,,45.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.467221999999936,-54.53694399999995
3500073053,Terenos,,21.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.282555999999943,-55.26599999999996
3500073080,Batayporã,,10.15,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.28383299999996,-53.28333299999997
3500073520,Ladário,,6.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.198313999999982,-57.52074699999997
3500073478,Itaquiraí,,33.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.33994699999994,-54.15069699999998
3500072034,Corumbá,,74.98,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.22277799999995,-57.559999999999945
3500023347,Jardim,Aquidauana,11.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.490832999999952,-56.14138799999995
3500073589,Itaporã,Serra geral,22.15,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.887943999999948,-54.70669399999997
3500073596,Anaurilândia,Bauru,16.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.273796999999945,-52.79232499999995
3500073604,Glória de Dourados,Bauru,22.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.524446999999952,-54.11667799999998
3500045702,Ivinhema,Guarani,92.48,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.38777799999997,-53.89861099999996
3500073607,Naviraí,Bauru,18.98,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.044321999999966,-54.190155999999945
3500073613,São Gabriel do Oeste,Botucatu,11.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.306460999999956,-54.52616899999998
3500073610,Chapadão do Sul,Bauru,16.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.732391999999948,-52.51524999999998
3500073616,São Gabriel do Oeste,Botucatu,8.66,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.465349999999944,-54.52661699999993
3500073624,Água Clara,Bauru,16.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.44712499999997,-52.86484999999993
3500073620,Campo Grande,Serra geral,5.38,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.230902999999955,-54.881730999999945
3500073626,Campo Grande,Serra geral,5.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.478074999999933,-54.58403299999998
3500073668,Campo Grande,Bauru,62.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46878899999996,-54.52604999999994
3500073681,Brasilândia,Bauru,48.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.214774999999975,-51.986921999999936
3500073689,Água Clara,Bauru,16.66,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.43688899999995,-52.859527999999955
3500073709,Sidrolândia,Serra geral,4.1,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.903682999999944,-54.886780999999985
3500073715,Mundo Novo,Bauru,20.77,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.96583099999998,-54.224113999999986
3500073727,Glória de Dourados,Bauru,21.89,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.37749999999994,-54.21083299999998
3500073726,Ivinhema,Bauru,14.74,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.306610999999975,-53.76627799999994
3500073744,Terenos,Botucatu,5.95,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.429930999999954,-55.061057999999946
3500073742,Sidrolândia,Serra geral,51.42,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.982207999999957,-54.973513999999966
3500073740,Coxim,Furnas,10.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.364277999999956,-54.66817499999996
3500073758,Dourados,Serra geral,26.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.209957999999972,-54.85051099999998
3500073756,Caarapó,Bauru,14.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.529721999999936,-54.536388999999986
3500073761,Vicentina,Serra geral,21.42,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.508655999999974,-54.42826699999995
3500073767,Terenos,Serra geral,10.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.67849999999993,-54.84011099999998
3500073765,Glória de Dourados,Serra geral,21.71,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.430380999999954,-54.34133299999996
3500073789,Maracaju,Serra geral,6.14,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.652305999999953,-55.33680599999997
3500073773,Itaporã,Botucatu,9.63,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.072238999999968,-54.78802799999994
3500073842,Mundo Novo,Bauru,16.43,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.904560999999944,-54.302138999999954
3500073861,São Gabriel do Oeste,Botucatu,13.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.538332999999966,-54.475832999999966
3500073860,São Gabriel do Oeste,Botucatu,21.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.440713999999957,-54.535643999999934
3500073867,Itaporã,Serra geral,4.67,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.930443999999966,-54.802693999999974
3500073874,Ivinhema,Bauru,4.31,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.29249999999996,-53.93749999999994
3500073878,Vicentina,Serra geral,12.12,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.416457999999977,-54.48036099999996
3500073882,Glória de Dourados,Serra geral,14.81,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.451082999999983,-54.290332999999976
3500073880,Vicentina,Serra geral,16.27,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.43783099999996,-54.41728599999993
3500073885,Jateí,Bauru,10.49,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.47355299999998,-54.31711699999994
3500073899,Bataguassu,Bauru,16.95,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.681982999999946,-52.25599999999997
3500073895,Sidrolândia,Serra geral,10.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.089560999999946,-54.92851399999995
3500073924,Dourados,Serra geral,8.08,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.225971999999956,-54.75633899999997
3500073943,Campo Grande,Bauru,17.35,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46142199999997,-54.55086099999994
3500073005,Nova Andradina,Bauru,12.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.265049999999974,-53.34304399999996
3500073003,Rio Brilhante,Serra geral,37.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.866780999999946,-54.74197499999997
3500072989,Brasilândia,Bauru,30.33,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.44769199999996,-52.15705799999995
3500072987,Brasilândia,Bauru,29.83,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.44745299999994,-52.12971699999997
3500072957,São Gabriel do Oeste,Botucatu,16.05,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.399355999999955,-54.57507199999998
3500072955,São Gabriel do Oeste,Botucatu,23.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.268055999999945,-54.58333299999998
3500072898,Campo Grande,Serra geral,8.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46430799999996,-54.594199999999944
3500072845,Rio Negro,Furnas,60.86,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.41736099999997,-55.09019399999994
3500072842,Camapuã,Bauru,48.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.414049999999975,-53.619824999999935
3500072806,Campo Grande,Serra geral,84.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.498160999999982,-54.667452999999966
3500072779,Novo Horizonte do Sul,Bauru,19.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.62555599999996,-53.90835599999997
3500072763,Aparecida do Taboado,Bauru,41.2,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.188571999999965,-51.07972499999994
3500072729,Brasilândia,Bauru,57.17,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.734999999999957,-52.66555599999998
3500072719,Costa Rica,Serra geral,89.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.277138999999977,-53.22951899999998
3500072697,Camapuã,Botucatu,29.16,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.020721999999978,-53.89508299999994
3500072687,Sidrolândia,Serra geral,62.25,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.018291999999974,-54.954902999999945
3500072661,Brasilândia,Bauru,32.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.48278899999997,-52.14444699999996
3500072657,Nova Andradina,Bauru,11.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.300674999999956,-53.36085299999996
3500072652,Campo Grande,Serra geral,13.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.39291099999997,-54.553732999999966
3500072645,Naviraí,Bauru,20.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.995416999999975,-54.368082999999956
3500072622,Três Lagoas,Bauru,4.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.800513999999964,-51.73420799999997
3500072620,Campo Grande,Serra geral,14.55,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.446852999999976,-54.594205999999986
3500072608,Campo Grande,Serra geral,11.35,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.506418999999937,-54.61713099999997
3500072547,Naviraí,Bauru,20.23,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.000332999999955,-54.37052799999998
3500072536,Campo Grande,Serra geral,29.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.50216699999993,-54.73597199999995
3500072524,São Gabriel do Oeste,Serra geral,59.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.55597199999994,-54.48586099999994
3500072517,Paranaíba,Serra geral,28.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.698902999999973,-51.17941899999994
3500072502,Sidrolândia,Botucatu,68.6,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.93800299999998,-54.95037499999995
3500072429,Paranaíba,Bauru,48.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.521949999999947,-51.02788899999996
3500072377,Nioaque,Serra geral,60.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.433524999999975,-55.89752199999998
3500072327,Campo Grande,Botucatu,128.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.504799999999932,-54.603988999999956
3500072325,Campo Grande,Serra geral,108.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.548441999999966,-54.58064399999995
3500072303,Água Clara,Bauru,30.65,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.435932999999977,-52.84305599999993
3500072272,Vicentina,Serra geral,29.23,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.436782999999934,-54.36072799999994
3500072266,Três Lagoas,Bauru,34.28,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.797777999999937,-51.87722199999996
3500072207,Antônio João,Serra geral,14.87,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.184443999999928,-55.96111099999996
3500072156,Rio Brilhante,Serra geral,14.75,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.810332999999957,-54.52127799999994
3500072125,Sidrolândia,Botucatu,165.4,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.900555999999938,-54.91972199999998
3500072030,Dourados,Serra geral,85.91,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.275980999999945,-54.815218999999956
3500072019,Sidrolândia,Botucatu,145.3,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.90582799999993,-54.92258099999998
3500072002,Maracaju,Botucatu,176.7,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.782249999999976,-55.57734399999998
3500071910,Caarapó,Botucatu,170.36,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.615791999999942,-54.700968999999986
3500073016,Rio Verde de Mato Grosso,Furnas,26.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.784999999999968,-54.82305599999995
3500073035,Brasilândia,Bauru,63.77,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.465960999999936,-52.208238999999935
3500073031,Dois Irmãos do Buriti,Serra geral,17.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.80964199999994,-55.268227999999965
3500073085,Costa Rica,Bauru,3.32,False,UNKNOWN,SIAGAS_MS_20260814,E04,-18.34527799999995,-52.932777999999985
3500073070,Rio Brilhante,Serra geral,16.68,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.50166699999994,-54.70194399999997
3500073103,Maracaju,Serra geral,49.75,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.667749999999955,-55.17827799999998
3500073100,Campo Grande,Serra geral,10.58,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.478027999999938,-54.72653599999995
3500073094,Rio Brilhante,Serra geral,15.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.70827799999995,-54.50382499999995
3500073091,Bataguassu,Bauru,66.9,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.748505999999963,-52.469041999999945
3500073125,Campo Grande,Serra geral,31.32,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.45669399999997,-54.58826399999998
3500073124,Campo Grande,Serra geral,13.17,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.228088999999954,-54.90121099999993
3500073120,Amambai,Serra geral,36.58,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.095118999999954,-55.19535799999994
3500073139,Bandeirantes,Serra geral,23.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.69064199999997,-54.37402499999996
3500073138,Terenos,Serra geral,48.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.42452499999996,-54.858671999999956
3500073165,Bandeirantes,Botucatu,39.5,False,UNKNOWN,SIAGAS_MS_20260814,E04,-19.54433899999998,-54.54549199999997
3500073148,Nova Andradina,Bauru,17.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.282902999999976,-53.38323099999997
3500073147,Bataguassu,Bauru,63.8,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.74636099999998,-52.46644399999997
3500073174,Caarapó,Serra geral,19.37,False,UNKNOWN,SIAGAS_MS_20260814,E04,-22.612657999999954,-54.81468899999999
3500073187,Itaporã,Serra geral,1.12,False,UNKNOWN,SIAGAS_MS_20260814,E04,-21.93516699999998,-54.69422199999997
3500073183,Campo Grande,Serra geral,23.05,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.537782999999934,-54.593227999999954
3500073182,Campo Grande,Serra geral,16.0,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.46150799999998,-54.60733099999993
3500073215,Itaquiraí,Bauru,31.18,False,UNKNOWN,SIAGAS_MS_20260814,E04,-23.36918899999995,-54.210838999999964
3500073214,Três Lagoas,Bauru,21.32,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.76709399999993,-51.67634199999998
3500073211,Campo Grande,Serra geral,19.96,False,UNKNOWN,SIAGAS_MS_20260814,E04,-20.51375299999995,-54.61999999999995
