well_id,municipality,aquifer,depth_m,source,evidence_code,latitude,longitude
3500045642,Novo Horizonte do Sul,,90.0,SIAGAS_MS_20260814,E02,-22.64972199999994,-53.56361099999998
3500023127,Água Clara,,58.0,SIAGAS_MS_20260814,E02,-20.444999999999936,-52.87972199999996
3500045552,Campo Grande,,112.0,SIAGAS_MS_20260814,E02,-20.93111099999993,-54.49138899999997
3500065103,Campo Grande,Guarani,630.0,SIAGAS_MS_20260814,E02,-20.47805599999998,-54.62805599999996
3500045698,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.413888999999926,-54.62416699999994
3500023135,Ponta Porã,,100.0,SIAGAS_MS_20260814,E02,-22.59694399999995,-55.36999999999995
3500071805,Ribas do Rio Pardo,,3366.0,SIAGAS_MS_20260814,E02,-20.421416999999963,-53.87280599999997
3500070095,Paranaíba,,150.0,SIAGAS_MS_20260814,E02,-19.67906499999998,-51.194901999999956
3500023062,Dourados,Guarani,750.0,SIAGAS_MS_20260814,E02,-22.173887999999977,-54.965832999999975
3500045627,Campo Grande,Guarani,560.0,SIAGAS_MS_20260814,E02,-20.557221999999967,-54.67861099999993
3500067279,Coxim,Ponta grossa,325.0,SIAGAS_MS_20260814,E02,-18.431388999999967,-54.57555599999995
3500073525,Itaquiraí,,85.0,SIAGAS_MS_20260814,E02,-23.463349999999934,-54.17258899999996
3500073542,Bonito,,82.0,SIAGAS_MS_20260814,E02,-21.140499999999975,-56.45089999999993
3500073176,Bela Vista,,103.0,SIAGAS_MS_20260814,E02,-21.990488999999968,-56.24649999999997
3500045710,Três Lagoas,,111.0,SIAGAS_MS_20260814,E02,-20.985277999999937,-51.82555599999995
3500072561,Campo Grande,,150.0,SIAGAS_MS_20260814,E02,-20.435832999999946,-54.62277799999998
3500072804,Corumbá,,127.0,SIAGAS_MS_20260814,E02,-19.043188999999927,-57.63719999999995
3500072484,Bonito,,150.0,SIAGAS_MS_20260814,E02,-21.127666999999974,-56.501285999999936
3500073357,Bodoquena,,100.0,SIAGAS_MS_20260814,E02,-20.44624399999998,-56.76914999999997
3500073195,Campo Grande,,101.0,SIAGAS_MS_20260814,E02,-20.467221999999936,-54.53694399999995
3500073053,Terenos,,120.0,SIAGAS_MS_20260814,E02,-20.282555999999943,-55.26599999999996
3500073080,Batayporã,,115.0,SIAGAS_MS_20260814,E02,-22.28383299999996,-53.28333299999997
3500073520,Ladário,,85.0,SIAGAS_MS_20260814,E02,-19.198313999999982,-57.52074699999997
3500073478,Itaquiraí,,90.0,SIAGAS_MS_20260814,E02,-23.33994699999994,-54.15069699999998
3500072034,Corumbá,,315.63,SIAGAS_MS_20260814,E02,-19.22277799999995,-57.559999999999945
3500023347,Jardim,Aquidauana,166.0,SIAGAS_MS_20260814,E02,-21.490832999999952,-56.14138799999995
3500067280,Coxim,Ponta grossa,254.0,SIAGAS_MS_20260814,E02,-18.40805599999993,-54.58555599999994
3500067281,Jaraguari,Guarani,300.0,SIAGAS_MS_20260814,E02,-20.133055999999954,-54.46777799999995
3500073136,Sidrolândia,,110.0,SIAGAS_MS_20260814,E02,-21.07774399999994,-54.985810999999956
3500072480,Dourados,,150.0,SIAGAS_MS_20260814,E02,-22.213971999999956,-54.83619399999998
3500073555,Campo Grande,,80.0,SIAGAS_MS_20260814,E02,-20.47806099999997,-54.730560999999966
3500072478,Dourados,,150.0,SIAGAS_MS_20260814,E02,-22.21352799999994,-54.75319399999995
3500067498,Bandeirantes,,86.0,SIAGAS_MS_20260814,E02,-19.91749999999996,-54.35416699999996
3500072398,Aquidauana,,162.0,SIAGAS_MS_20260814,E02,-20.455971999999974,-55.786193999999966
3500072937,Jardim,Botucatu,120.0,SIAGAS_MS_20260814,E02,-21.808221999999944,-56.09408099999996
3500067288,Paraíso das Águas,Caiua,64.0,SIAGAS_MS_20260814,E02,-18.888332999999932,-53.01111099999997
3500073589,Itaporã,Serra geral,80.0,SIAGAS_MS_20260814,E02,-21.887943999999948,-54.70669399999997
3500073596,Anaurilândia,Bauru,80.0,SIAGAS_MS_20260814,E02,-22.273796999999945,-52.79232499999995
3500073604,Glória de Dourados,Bauru,80.0,SIAGAS_MS_20260814,E02,-22.524446999999952,-54.11667799999998
3500045702,Ivinhema,Guarani,1100.0,SIAGAS_MS_20260814,E02,-22.38777799999997,-53.89861099999996
3500073607,Naviraí,Bauru,80.0,SIAGAS_MS_20260814,E02,-23.044321999999966,-54.190155999999945
3500073613,São Gabriel do Oeste,Botucatu,80.0,SIAGAS_MS_20260814,E02,-19.306460999999956,-54.52616899999998
3500073610,Chapadão do Sul,Bauru,80.0,SIAGAS_MS_20260814,E02,-18.732391999999948,-52.51524999999998
3500073616,São Gabriel do Oeste,Botucatu,80.0,SIAGAS_MS_20260814,E02,-19.465349999999944,-54.52661699999993
3500073624,Água Clara,Bauru,80.0,SIAGAS_MS_20260814,E02,-20.44712499999997,-52.86484999999993
3500073620,Campo Grande,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.230902999999955,-54.881730999999945
3500073626,Campo Grande,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.478074999999933,-54.58403299999998
3500073668,Campo Grande,Bauru,80.0,SIAGAS_MS_20260814,E02,-20.46878899999996,-54.52604999999994
3500073681,Brasilândia,Bauru,79.0,SIAGAS_MS_20260814,E02,-21.214774999999975,-51.986921999999936
3500073689,Água Clara,Bauru,78.0,SIAGAS_MS_20260814,E02,-20.43688899999995,-52.859527999999955
3500073709,Sidrolândia,Serra geral,75.0,SIAGAS_MS_20260814,E02,-20.903682999999944,-54.886780999999985
3500073715,Mundo Novo,Bauru,74.0,SIAGAS_MS_20260814,E02,-23.96583099999998,-54.224113999999986
3500073727,Glória de Dourados,Bauru,72.0,SIAGAS_MS_20260814,E02,-22.37749999999994,-54.21083299999998
3500073726,Ivinhema,Bauru,72.0,SIAGAS_MS_20260814,E02,-22.306610999999975,-53.76627799999994
3500073744,Terenos,Botucatu,70.0,SIAGAS_MS_20260814,E02,-20.429930999999954,-55.061057999999946
3500073742,Sidrolândia,Serra geral,70.0,SIAGAS_MS_20260814,E02,-20.982207999999957,-54.973513999999966
3500073740,Coxim,Furnas,70.0,SIAGAS_MS_20260814,E02,-18.364277999999956,-54.66817499999996
3500073758,Dourados,Serra geral,70.0,SIAGAS_MS_20260814,E02,-22.209957999999972,-54.85051099999998
3500073756,Caarapó,Bauru,70.0,SIAGAS_MS_20260814,E02,-22.529721999999936,-54.536388999999986
3500073761,Vicentina,Serra geral,70.0,SIAGAS_MS_20260814,E02,-22.508655999999974,-54.42826699999995
3500073767,Terenos,Serra geral,70.0,SIAGAS_MS_20260814,E02,-20.67849999999993,-54.84011099999998
3500073765,Glória de Dourados,Serra geral,70.0,SIAGAS_MS_20260814,E02,-22.430380999999954,-54.34133299999996
3500073789,Maracaju,Serra geral,67.0,SIAGAS_MS_20260814,E02,-21.652305999999953,-55.33680599999997
3500073773,Itaporã,Botucatu,68.0,SIAGAS_MS_20260814,E02,-22.072238999999968,-54.78802799999994
3500073842,Mundo Novo,Bauru,60.0,SIAGAS_MS_20260814,E02,-23.904560999999944,-54.302138999999954
3500073861,São Gabriel do Oeste,Botucatu,60.0,SIAGAS_MS_20260814,E02,-19.538332999999966,-54.475832999999966
3500073860,São Gabriel do Oeste,Botucatu,60.0,SIAGAS_MS_20260814,E02,-19.440713999999957,-54.535643999999934
3500073867,Itaporã,Serra geral,60.0,SIAGAS_MS_20260814,E02,-21.930443999999966,-54.802693999999974
3500073874,Ivinhema,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.29249999999996,-53.93749999999994
3500073878,Vicentina,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.416457999999977,-54.48036099999996
3500073882,Glória de Dourados,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.451082999999983,-54.290332999999976
3500073880,Vicentina,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.43783099999996,-54.41728599999993
3500073885,Jateí,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.47355299999998,-54.31711699999994
3500073899,Bataguassu,Bauru,60.0,SIAGAS_MS_20260814,E02,-21.681982999999946,-52.25599999999997
3500073895,Sidrolândia,Serra geral,60.0,SIAGAS_MS_20260814,E02,-21.089560999999946,-54.92851399999995
3500073924,Dourados,Serra geral,60.0,SIAGAS_MS_20260814,E02,-22.225971999999956,-54.75633899999997
3500073943,Campo Grande,Bauru,56.0,SIAGAS_MS_20260814,E02,-20.46142199999997,-54.55086099999994
3500073005,Nova Andradina,Bauru,120.0,SIAGAS_MS_20260814,E02,-22.265049999999974,-53.34304399999996
3500073003,Rio Brilhante,Serra geral,120.0,SIAGAS_MS_20260814,E02,-21.866780999999946,-54.74197499999997
3500072989,Brasilândia,Bauru,150.0,SIAGAS_MS_20260814,E02,-21.44769199999996,-52.15705799999995
3500072987,Brasilândia,Bauru,120.0,SIAGAS_MS_20260814,E02,-21.44745299999994,-52.12971699999997
3500072957,São Gabriel do Oeste,Botucatu,120.0,SIAGAS_MS_20260814,E02,-19.399355999999955,-54.57507199999998
3500072955,São Gabriel do Oeste,Botucatu,120.0,SIAGAS_MS_20260814,E02,-19.268055999999945,-54.58333299999998
3500072898,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.46430799999996,-54.594199999999944
3500072845,Rio Negro,Furnas,121.0,SIAGAS_MS_20260814,E02,-19.41736099999997,-55.09019399999994
3500072842,Camapuã,Bauru,122.0,SIAGAS_MS_20260814,E02,-19.414049999999975,-53.619824999999935
3500072806,Campo Grande,Serra geral,127.0,SIAGAS_MS_20260814,E02,-20.498160999999982,-54.667452999999966
3500072779,Novo Horizonte do Sul,Bauru,129.0,SIAGAS_MS_20260814,E02,-22.62555599999996,-53.90835599999997
3500072763,Aparecida do Taboado,Bauru,130.0,SIAGAS_MS_20260814,E02,-20.188571999999965,-51.07972499999994
3500072729,Brasilândia,Bauru,130.0,SIAGAS_MS_20260814,E02,-20.734999999999957,-52.66555599999998
3500072719,Costa Rica,Serra geral,131.0,SIAGAS_MS_20260814,E02,-18.277138999999977,-53.22951899999998
3500072697,Camapuã,Botucatu,135.0,SIAGAS_MS_20260814,E02,-19.020721999999978,-53.89508299999994
3500072687,Sidrolândia,Serra geral,136.0,SIAGAS_MS_20260814,E02,-21.018291999999974,-54.954902999999945
3500072661,Brasilândia,Bauru,140.0,SIAGAS_MS_20260814,E02,-21.48278899999997,-52.14444699999996
3500072657,Nova Andradina,Bauru,140.0,SIAGAS_MS_20260814,E02,-22.300674999999956,-53.36085299999996
3500072652,Campo Grande,Serra geral,140.0,SIAGAS_MS_20260814,E02,-20.39291099999997,-54.553732999999966
3500072645,Naviraí,Bauru,140.0,SIAGAS_MS_20260814,E02,-22.995416999999975,-54.368082999999956
3500072622,Três Lagoas,Bauru,140.0,SIAGAS_MS_20260814,E02,-20.800513999999964,-51.73420799999997
3500072620,Campo Grande,Serra geral,140.0,SIAGAS_MS_20260814,E02,-20.446852999999976,-54.594205999999986
3500072608,Campo Grande,Serra geral,144.0,SIAGAS_MS_20260814,E02,-20.506418999999937,-54.61713099999997
3500072547,Naviraí,Bauru,150.0,SIAGAS_MS_20260814,E02,-23.000332999999955,-54.37052799999998
3500072536,Campo Grande,Serra geral,150.0,SIAGAS_MS_20260814,E02,-20.50216699999993,-54.73597199999995
3500072524,São Gabriel do Oeste,Serra geral,150.0,SIAGAS_MS_20260814,E02,-19.55597199999994,-54.48586099999994
3500072517,Paranaíba,Serra geral,150.0,SIAGAS_MS_20260814,E02,-19.698902999999973,-51.17941899999994
3500072502,Sidrolândia,Botucatu,150.0,SIAGAS_MS_20260814,E02,-20.93800299999998,-54.95037499999995
3500072429,Paranaíba,Bauru,160.0,SIAGAS_MS_20260814,E02,-19.521949999999947,-51.02788899999996
3500072377,Nioaque,Serra geral,168.0,SIAGAS_MS_20260814,E02,-21.433524999999975,-55.89752199999998
3500072327,Campo Grande,Botucatu,180.0,SIAGAS_MS_20260814,E02,-20.504799999999932,-54.603988999999956
3500072325,Campo Grande,Serra geral,180.0,SIAGAS_MS_20260814,E02,-20.548441999999966,-54.58064399999995
3500072303,Água Clara,Bauru,188.0,SIAGAS_MS_20260814,E02,-20.435932999999977,-52.84305599999993
3500072272,Vicentina,Serra geral,196.0,SIAGAS_MS_20260814,E02,-22.436782999999934,-54.36072799999994
3500072266,Três Lagoas,Bauru,198.0,SIAGAS_MS_20260814,E02,-20.797777999999937,-51.87722199999996
3500072207,Antônio João,Serra geral,204.0,SIAGAS_MS_20260814,E02,-22.184443999999928,-55.96111099999996
3500072156,Rio Brilhante,Serra geral,222.0,SIAGAS_MS_20260814,E02,-21.810332999999957,-54.52127799999994
3500072125,Sidrolândia,Botucatu,250.0,SIAGAS_MS_20260814,E02,-20.900555999999938,-54.91972199999998
3500072030,Dourados,Serra geral,324.0,SIAGAS_MS_20260814,E02,-22.275980999999945,-54.815218999999956
3500072019,Sidrolândia,Botucatu,415.0,SIAGAS_MS_20260814,E02,-20.90582799999993,-54.92258099999998
3500072002,Maracaju,Botucatu,513.0,SIAGAS_MS_20260814,E02,-21.782249999999976,-55.57734399999998
3500071910,Caarapó,Botucatu,650.0,SIAGAS_MS_20260814,E02,-22.615791999999942,-54.700968999999986
3500073016,Rio Verde de Mato Grosso,Furnas,120.0,SIAGAS_MS_20260814,E02,-18.784999999999968,-54.82305599999995
3500073035,Brasilândia,Bauru,120.0,SIAGAS_MS_20260814,E02,-21.465960999999936,-52.208238999999935
3500073031,Dois Irmãos do Buriti,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.80964199999994,-55.268227999999965
3500073085,Costa Rica,Bauru,115.0,SIAGAS_MS_20260814,E02,-18.34527799999995,-52.932777999999985
3500073070,Rio Brilhante,Serra geral,118.0,SIAGAS_MS_20260814,E02,-21.50166699999994,-54.70194399999997
3500073103,Maracaju,Serra geral,112.0,SIAGAS_MS_20260814,E02,-21.667749999999955,-55.17827799999998
3500073100,Campo Grande,Serra geral,112.0,SIAGAS_MS_20260814,E02,-20.478027999999938,-54.72653599999995
3500073094,Rio Brilhante,Serra geral,112.0,SIAGAS_MS_20260814,E02,-21.70827799999995,-54.50382499999995
3500073091,Bataguassu,Bauru,113.0,SIAGAS_MS_20260814,E02,-21.748505999999963,-52.469041999999945
3500073125,Campo Grande,Serra geral,110.0,SIAGAS_MS_20260814,E02,-20.45669399999997,-54.58826399999998
3500073124,Campo Grande,Serra geral,110.0,SIAGAS_MS_20260814,E02,-20.228088999999954,-54.90121099999993
3500073120,Amambai,Serra geral,110.0,SIAGAS_MS_20260814,E02,-23.095118999999954,-55.19535799999994
3500073139,Bandeirantes,Serra geral,109.0,SIAGAS_MS_20260814,E02,-19.69064199999997,-54.37402499999996
3500073138,Terenos,Serra geral,109.5,SIAGAS_MS_20260814,E02,-20.42452499999996,-54.858671999999956
3500073165,Bandeirantes,Botucatu,104.0,SIAGAS_MS_20260814,E02,-19.54433899999998,-54.54549199999997
3500073148,Nova Andradina,Bauru,106.0,SIAGAS_MS_20260814,E02,-22.282902999999976,-53.38323099999997
3500073147,Bataguassu,Bauru,108.0,SIAGAS_MS_20260814,E02,-21.74636099999998,-52.46644399999997
3500073174,Caarapó,Serra geral,103.0,SIAGAS_MS_20260814,E02,-22.612657999999954,-54.81468899999999
3500073187,Itaporã,Serra geral,102.0,SIAGAS_MS_20260814,E02,-21.93516699999998,-54.69422199999997
3500073183,Campo Grande,Serra geral,102.0,SIAGAS_MS_20260814,E02,-20.537782999999934,-54.593227999999954
3500073182,Campo Grande,Serra geral,102.0,SIAGAS_MS_20260814,E02,-20.46150799999998,-54.60733099999993
3500073215,Itaquiraí,Bauru,100.0,SIAGAS_MS_20260814,E02,-23.36918899999995,-54.210838999999964
3500073214,Três Lagoas,Bauru,100.0,SIAGAS_MS_20260814,E02,-20.76709399999993,-51.67634199999998
3500073211,Campo Grande,Serra geral,100.0,SIAGAS_MS_20260814,E02,-20.51375299999995,-54.61999999999995
3500073210,Bandeirantes,Serra geral,100.0,SIAGAS_MS_20260814,E02,-19.650832999999977,-54.30555599999997
3500073205,Camapuã,Botucatu,100.0,SIAGAS_MS_20260814,E02,-19.58908299999996,-54.036666999999966
3500073196,Itaquiraí,Bauru,101.0,SIAGAS_MS_20260814,E02,-23.583221999999978,-54.19730599999997
3500073219,Água Clara,Bauru,100.0,SIAGAS_MS_20260814,E02,-20.44921899999997,-52.84618899999998
3500073257,Cassilândia,Bauru,100.0,SIAGAS_MS_20260814,E02,-18.957071999999982,-52.096821999999975
3500073256,Chapadão do Sul,Bauru,100.0,SIAGAS_MS_20260814,E02,-18.804791999999964,-52.590810999999974
3500073283,Dourados,Bauru,100.0,SIAGAS_MS_20260814,E02,-22.122499999999945,-55.20394399999998
3500073268,Campo Grande,Botucatu,100.0,SIAGAS_MS_20260814,E02,-20.50590599999998,-54.61091099999993
3500073288,Ivinhema,Bauru,100.0,SIAGAS_MS_20260814,E02,-22.23546699999997,-53.87499999999994
3500073322,Brasilândia,Bauru,100.0,SIAGAS_MS_20260814,E02,-20.97365599999995,-52.525485999999944
3500073319,Campo Grande,Bauru,100.0,SIAGAS_MS_20260814,E02,-20.735074999999938,-54.30273599999998
3500073315,Bandeirantes,Bauru,100.0,SIAGAS_MS_20260814,E02,-19.70074399999993,-54.32944699999996
3500073344,Itaquiraí,Bauru,100.0,SIAGAS_MS_20260814,E02,-23.33595299999996,-54.14597199999997
3500073329,Dourados,Bauru,100.0,SIAGAS_MS_20260814,E02,-21.987971999999957,-55.16122199999995
3500073365,Dourados,Bauru,100.0,SIAGAS_MS_20260814,E02,-21.91793599999994,-55.11099399999995
3500073395,Campo Grande,Serra geral,99.0,SIAGAS_MS_20260814,E02,-20.448332999999934,-54.63805599999995
3500073392,Itaquiraí,Bauru,100.0,SIAGAS_MS_20260814,E02,-23.52662799999996,-54.11134199999998
3500073390,Itaquiraí,Bauru,100.0,SIAGAS_MS_20260814,E02,-23.37853599999994,-54.12835599999994
3500073386,Sidrolândia,Serra geral,100.0,SIAGAS_MS_20260814,E02,-21.13735799999995,-54.78116899999998
3500073404,Dourados,Serra geral,98.0,SIAGAS_MS_20260814,E02,-22.23952799999995,-54.799499999999966
3500073400,Itaporã,Serra geral,98.0,SIAGAS_MS_20260814,E02,-22.02702499999998,-54.70473899999996
3500073407,Selvíria,Serra geral,96.0,SIAGAS_MS_20260814,E02,-20.36252799999994,-51.42752799999994
3500073429,Campo Grande,Bauru,95.0,SIAGAS_MS_20260814,E02,-20.47394399999996,-54.47605599999997
3500073427,Naviraí,Bauru,95.0,SIAGAS_MS_20260814,E02,-23.033710999999983,-54.19208599999996
3500073451,Campo Grande,Serra geral,90.0,SIAGAS_MS_20260814,E02,-20.43281099999996,-54.59288899999996
3500073465,Jateí,Bauru,90.0,SIAGAS_MS_20260814,E02,-22.49656099999993,-54.21406699999994
3500073463,Itaporã,Serra geral,90.0,SIAGAS_MS_20260814,E02,-22.088832999999966,-54.72072199999997
3500073462,Brasilândia,Bauru,90.0,SIAGAS_MS_20260814,E02,-21.463896999999974,-52.14417199999997
3500073466,Glória de Dourados,Bauru,90.0,SIAGAS_MS_20260814,E02,-22.53359999999998,-54.115016999999966
3500073494,Nova Andradina,Serra geral,88.0,SIAGAS_MS_20260814,E02,-22.240227999999945,-53.341174999999964
3500073500,Campo Grande,Serra geral,87.5,SIAGAS_MS_20260814,E02,-20.50476699999996,-54.60283899999996
3500073498,Sidrolândia,Serra geral,88.0,SIAGAS_MS_20260814,E02,-20.75891699999994,-55.128949999999975
3500073512,Itaporã,Serra geral,86.0,SIAGAS_MS_20260814,E02,-22.058224999999936,-54.72453299999995
3500073514,Dourados,Serra geral,86.0,SIAGAS_MS_20260814,E02,-22.12916699999994,-54.348055999999985
3500073519,Sidrolândia,Serra geral,85.0,SIAGAS_MS_20260814,E02,-20.78319199999993,-54.733274999999935
3500073527,Amambai,Serra geral,85.0,SIAGAS_MS_20260814,E02,-23.10402799999997,-55.230118999999945
3500073529,Itaporã,Botucatu,84.7,SIAGAS_MS_20260814,E02,-22.097505999999953,-54.795488999999975
3500073535,Fátima do Sul,Serra geral,84.0,SIAGAS_MS_20260814,E02,-22.367666999999983,-54.337471999999934
3500073534,Dourados,Serra geral,84.0,SIAGAS_MS_20260814,E02,-22.175638999999933,-55.203832999999975
3500073549,Maracaju,Serra geral,82.0,SIAGAS_MS_20260814,E02,-21.388027999999963,-55.55719399999998
3500073558,Campo Grande,Serra geral,80.0,SIAGAS_MS_20260814,E02,-20.414721999999927,-54.603332999999964
3500027103,Campo Grande,Serra geral,110.0,SIAGAS_MS_20260814,E02,-20.436943999999983,-54.61805599999997
3500073592,Itaporã,Serra geral,80.0,SIAGAS_MS_20260814,E02,-21.898621999999932,-54.86781399999995
3500073595,Dourados,Serra geral,80.0,SIAGAS_MS_20260814,E02,-22.153138999999953,-54.51399999999995
3500073630,Sidrolândia,Serra geral,80.0,SIAGAS_MS_20260814,E02,-21.016538999999966,-55.087455999999975
3500073644,Aparecida do Taboado,Bauru,80.0,SIAGAS_MS_20260814,E02,-19.92635299999995,-51.11588299999994
3500073643,Itaquiraí,Bauru,80.0,SIAGAS_MS_20260814,E02,-23.523860999999954,-54.084082999999964
3500073641,Itaquiraí,Bauru,80.0,SIAGAS_MS_20260814,E02,-23.494168999999943,-54.15399699999995
3500073645,Aparecida do Taboado,Bauru,80.0,SIAGAS_MS_20260814,E02,-20.03602799999993,-51.085252999999966
3500073665,Bandeirantes,Serra geral,80.0,SIAGAS_MS_20260814,E02,-19.831335999999965,-54.375107999999955
3500073694,Jateí,Bauru,77.0,SIAGAS_MS_20260814,E02,-22.51356099999998,-54.31982499999998
3500073695,Água Clara,Bauru,76.0,SIAGAS_MS_20260814,E02,-19.712816999999973,-52.71409199999994
3500073706,Dourados,Serra geral,75.0,SIAGAS_MS_20260814,E02,-22.039721999999927,-54.46488899999997
3500073716,Sidrolândia,Serra geral,73.0,SIAGAS_MS_20260814,E02,-20.901718999999957,-54.95525599999996
3500073725,Glória de Dourados,Bauru,72.0,SIAGAS_MS_20260814,E02,-22.48330599999997,-54.15955599999995
3500073734,Angélica,Bauru,72.0,SIAGAS_MS_20260814,E02,-22.220757999999933,-53.77612799999997
3500073732,Três Lagoas,Bauru,72.0,SIAGAS_MS_20260814,E02,-21.127955999999926,-51.98027499999995
3500073748,Dourados,Serra geral,70.0,SIAGAS_MS_20260814,E02,-22.226110999999946,-54.82277799999997
3500073747,Jaraguari,Serra geral,70.0,SIAGAS_MS_20260814,E02,-20.16055599999993,-54.47444399999995
3500073754,Fátima do Sul,Bauru,70.0,SIAGAS_MS_20260814,E02,-22.37786099999994,-54.34333299999997
3500073752,Sidrolândia,Serra geral,70.0,SIAGAS_MS_20260814,E02,-21.086555999999973,-55.19966699999998
3500073757,Sidrolândia,Serra geral,70.0,SIAGAS_MS_20260814,E02,-20.76009399999998,-55.12124699999998
3500073762,Vicentina,Serra geral,70.0,SIAGAS_MS_20260814,E02,-22.51041699999996,-54.428818999999976
3500073808,Amambai,Bauru,65.0,SIAGAS_MS_20260814,E02,-23.465768999999966,-55.06431399999997
3500073807,Dourados,Serra geral,65.0,SIAGAS_MS_20260814,E02,-22.239305999999942,-54.73836099999994
3500073806,Dourados,Serra geral,65.0,SIAGAS_MS_20260814,E02,-22.218091999999956,-54.73383299999995
3500073813,Itaporã,Serra geral,64.0,SIAGAS_MS_20260814,E02,-22.04885799999994,-54.75139999999993
3500073818,Dourados,Bauru,64.0,SIAGAS_MS_20260814,E02,-22.172777999999937,-55.10388899999998
3500073832,Dourados,Serra geral,62.0,SIAGAS_MS_20260814,E02,-22.218160999999952,-54.79596099999998
3500073830,Aparecida do Taboado,Bauru,62.0,SIAGAS_MS_20260814,E02,-20.05570599999993,-51.11224199999998
3500073835,Itaporã,Serra geral,61.0,SIAGAS_MS_20260814,E02,-22.06860599999993,-54.84087199999993
3500073843,São Gabriel do Oeste,Botucatu,60.0,SIAGAS_MS_20260814,E02,-19.37916699999994,-54.571666999999934
3500073856,Glória de Dourados,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.373896999999943,-54.26117799999997
3500073849,Aparecida do Taboado,Bauru,60.0,SIAGAS_MS_20260814,E02,-20.05786699999993,-51.107902999999965
3500073887,Rio Verde de Mato Grosso,Furnas,60.0,SIAGAS_MS_20260814,E02,-18.88514399999997,-54.83961899999997
3500073901,Taquarussu,Bauru,60.0,SIAGAS_MS_20260814,E02,-22.48732499999994,-53.34446399999996
3500073906,Brasilândia,Bauru,60.0,SIAGAS_MS_20260814,E02,-20.64362799999998,-52.87963599999995
3500073916,Paranhos,Bauru,60.0,SIAGAS_MS_20260814,E02,-23.93375599999996,-55.41656399999994
3500073915,Eldorado,Bauru,60.0,SIAGAS_MS_20260814,E02,-23.78108599999996,-54.28241099999997
3500072995,Brasilândia,Bauru,120.0,SIAGAS_MS_20260814,E02,-21.47129999999993,-52.18127199999998
3500072993,Brasilândia,Bauru,120.0,SIAGAS_MS_20260814,E02,-21.46902799999998,-52.16241699999995
3500072967,Selvíria,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.106641999999965,-51.69101699999993
3500072965,Aparecida do Taboado,Bauru,120.0,SIAGAS_MS_20260814,E02,-20.08933099999996,-51.29959999999994
3500072949,Chapadão do Sul,Bauru,120.0,SIAGAS_MS_20260814,E02,-18.73399999999998,-52.738999999999976
3500072914,Aquidauana,Furnas,120.0,SIAGAS_MS_20260814,E02,-20.46789999999993,-55.806366999999966
3500072910,Paranaíba,Serra geral,120.0,SIAGAS_MS_20260814,E02,-19.700538999999935,-51.178916999999956
3500072907,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.454805999999962,-54.616416999999956
3500072904,Três Lagoas,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.79786699999994,-51.64392499999997
3500072889,Três Lagoas,Bauru,120.0,SIAGAS_MS_20260814,E02,-20.799721999999974,-51.87277799999998
3500072887,Três Lagoas,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.757049999999936,-51.66801899999996
3500072878,Campo Grande,Serra geral,120.0,SIAGAS_MS_20260814,E02,-20.49955799999998,-54.63654199999996
3500072871,Três Lagoas,Bauru,120.0,SIAGAS_MS_20260814,E02,-20.810516999999948,-51.74624699999998
3500072834,Campo Grande,Serra geral,123.0,SIAGAS_MS_20260814,E02,-20.52463599999993,-54.58627199999995
3500072791,Dourados,Serra geral,128.0,SIAGAS_MS_20260814,E02,-22.178180999999938,-54.46888599999994
3500072759,Caarapó,Serra geral,130.0,SIAGAS_MS_20260814,E02,-22.53305599999993,-54.715893999999935
3500072723,Campo Grande,Serra geral,130.0,SIAGAS_MS_20260814,E02,-20.467693999999938,-54.72012799999993
3500072704,Rochedo,Botucatu,132.0,SIAGAS_MS_20260814,E02,-20.096527999999978,-54.83916099999993
3500072667,Dois Irmãos do Buriti,Serra geral,140.0,SIAGAS_MS_20260814,E02,-20.79198299999996,-55.18748899999997
3500072665,Paraíso das Águas,Bauru,140.0,SIAGAS_MS_20260814,E02,-19.33140599999996,-53.29405299999996
3500072654,Campo Grande,Serra geral,140.0,SIAGAS_MS_20260814,E02,-20.491360999999927,-54.55330799999996
3500072650,Paraíso das Águas,Bauru,140.0,SIAGAS_MS_20260814,E02,-19.37799999999993,-52.93544399999996
3500072643,Rio Brilhante,Serra geral,140.0,SIAGAS_MS_20260814,E02,-21.810671999999954,-54.57091099999997
3500072626,Sonora,Furnas,140.0,SIAGAS_MS_20260814,E02,-17.636013999999932,-54.76014699999996
3500072588,Laguna Carapã,Serra geral,148.0,SIAGAS_MS_20260814,E02,-22.887918999999954,-54.960635999999965
