well_id,municipality,aquifer,test_type,test_date,static_level_m,dynamic_level_m,stabilized_yield,interpretation_method,source,evidence_code,latitude,longitude
3500065054,Dourados,Guarani,Continuo,2014-09-29,67.0,166.56,42.58,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.19166699999994,-54.69222199999996
3500053084,Miranda,Coluvionar,Rebaixamento,2009-01-01,12.0,22.0,3.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.143332999999927,-56.28333299999997
3500027119,Caarapó,Serra geral,Rebaixamento,2009-08-27,23.0,99.0,13.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.642499999999927,-54.82416699999993
3500026917,Três Lagoas,Serra geral,Rebaixamento,2008-01-01,7.0,9.0,0.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.97083299999997,-51.839166999999975
3500027282,Chapadão do Sul,Bauru,Rebaixamento,2009-10-06,57.0,71.0,17.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.807777999999928,-52.62555599999996
3500045668,Corguinho,Aquidauana,Rebaixamento,2010-09-18,54.0,70.0,8.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.677221999999972,-55.08277799999996
3500045682,Iguatemi,Caiua,Rebaixamento,2008-01-01,6.5,144.0,24.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.67972199999997,-54.57472199999995
3500053090,Maracaju,Guarani,Rebaixamento,2008-01-01,17.0,20.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.613888999999972,-55.194999999999936
3500065040,Campo Grande,Serra geral,Rebaixamento,2014-11-12,7.0,51.0,22.63,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.46222199999994,-54.61638899999997
3500065045,Campo Grande,Serra geral,Rebaixamento,2016-01-22,15.0,28.0,5.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.468610999999953,-54.716388999999936
3500065046,Campo Grande,Serra geral,Rebaixamento,2016-04-14,26.3,32.27,5.91,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.44222199999996,-54.67277799999994
3500065047,Campo Grande,Serra geral,Rebaixamento,2016-06-10,12.8,84.0,15.23,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.484166999999957,-54.74916699999994
3500065060,Ivinhema,Caiua,Rebaixamento,2016-07-09,12.75,58.08,17.36,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.338888999999938,-53.84249999999997
3500065072,Selvíria,Serra geral,Rebaixamento,2016-02-02,18.0,64.0,56.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.361943999999937,-51.426943999999935
3500023027,Coxim,Guarani,Rebaixamento,1990-02-10,12.0,25.0,18.9,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.64027699999997,-54.35972199999998
3500065009,Aral Moreira,Serra geral,Continuo,1980-07-07,3.65,22.26,46.65,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.944166999999936,-55.634721999999954
3500068739,Ribas do Rio Pardo,Bauru,Rebaixamento,2023-04-26,34.23,49.18,6.32,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.012241999999958,-53.29814399999998
3500026934,Glória de Dourados,Caiua,Rebaixamento,2008-10-02,10.0,30.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.464721999999938,-54.17444399999994
3500026935,Nova Andradina,Caiua,Rebaixamento,2006-09-29,39.0,52.0,6.1,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.277221999999938,-53.371110999999985
3500026939,Nova Andradina,Serra geral,Rebaixamento,2008-09-22,20.0,45.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.284999999999968,-53.37944399999998
3500026957,Caarapó,Serra geral,Rebaixamento,2009-02-12,19.0,44.6,45.18,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.59555599999993,-54.81555599999996
3500026979,Dourados,Serra geral,Rebaixamento,2009-02-16,12.0,19.0,5.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.94805599999995,-54.36694399999993
3500023356,Sete Quedas,Serra geral,Escalonado,1981-03-18,6.46,41.46,50.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.968332999999973,-55.05638799999997
3500023368,Caarapó,Serra geral,Escalonado,1980-12-02,19.5,29.82,21.82,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.641943999999967,-54.81583299999994
3500023355,Sete Quedas,Bauru,Rebaixamento,1987-02-26,11.2,97.29,3.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.97388799999993,-55.03499999999997
3500023312,Inocência,Bauru,Rebaixamento,1985-05-22,62.9,105.0,3.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.73166599999996,-51.864443999999935
3500022928,Campo Grande,Guarani,Rebaixamento,2003-08-20,172.0,285.0,132.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.42083299999996,-54.64694399999996
3500045646,Três Lagoas,Serra geral,Continuo,2010-12-27,18.5,77.5,23.29,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.97888899999998,-51.77472199999994
3500022824,Terenos,Guarani,Rebaixamento,1992-08-16,124.6,139.58,29.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.48444399999994,-54.86777699999993
3500022816,Sidrolândia,Guarani,Rebaixamento,2004-12-01,100.0,250.0,200.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.923054999999977,-54.96361099999996
3500022567,Costa Rica,Guarani,Rebaixamento,1991-02-02,36.0,42.7,88.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.54472199999998,-53.13972199999995
3500022930,Campo Grande,Guarani,Rebaixamento,2003-08-20,132.0,190.0,315.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.558887999999968,-54.65111099999996
3500026937,Jateí,,Rebaixamento,2008-10-14,20.0,45.0,12.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.54222199999998,-54.143055999999945
3500045662,Três Lagoas,Serra geral,Rebaixamento,2010-09-10,34.28,44.55,38.135,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.797499999999957,-51.87805599999996
3500045671,Miranda,,Rebaixamento,2009-01-01,5.0,14.0,4.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.97277799999995,-56.30611099999999
3500065031,Campo Grande,Serra geral,Rebaixamento,2016-03-22,17.59,21.82,5.28,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.45333299999993,-54.60583299999996
3500065039,Campo Grande,Serra geral,Continuo,2016-07-03,65.17,172.1,153.72,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.554443999999933,-54.67277799999994
3500045691,Sidrolândia,Guarani,Rebaixamento,2009-01-01,31.0,34.2,14.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.74166699999995,-55.11916699999995
3500053083,Miranda,Coluvionar,Rebaixamento,2009-01-01,9.0,13.0,4.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.955832999999927,-56.35305599999998
3500053086,Miranda,Coluvionar,Rebaixamento,2010-01-01,4.0,10.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.869166999999948,-56.52111099999996
3500027077,Caarapó,Serra geral,Rebaixamento,2007-08-29,11.0,17.0,41.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.621666999999945,-54.82583299999993
3500045670,Batayporã,Caiua,Rebaixamento,2009-01-01,50.0,65.0,83.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.284166999999968,-53.268055999999945
3500045703,Três Lagoas,Bauru,Rebaixamento,2012-07-26,57.78,76.55,117.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.64666699999998,-51.830555999999945
3500045711,Três Lagoas,Bauru,Rebaixamento,2012-02-24,62.7,77.43,139.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.984166999999957,-51.87527799999998
3500065044,Campo Grande,Serra geral,Continuo,1999-01-01,11.42,12.58,2.76,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.53527799999995,-54.56166699999994
3500065070,Rio Verde de Mato Grosso,Furnas,Continuo,1984-08-13,15.0,49.0,36.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.92805599999997,-54.853332999999964
3500065082,Três Lagoas,Caiua,Rebaixamento,2016-10-13,19.2,24.19,6.69,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.788888999999926,-51.66861099999994
3500065013,Bataguassu,Bauru,Rebaixamento,1986-07-07,3.5,39.75,8.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.72388899999993,-52.25166699999994
3500065016,Bataguassu,Caiua,Rebaixamento,1984-07-24,37.8,49.95,34.43,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.718610999999953,-52.41833299999996
3500065018,Bodoquena,Cuiaba,Rebaixamento,2008-04-11,1.0,6.92,192.32,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.556388999999967,-56.67361099999994
3500065068,Rio Brilhante,Serra geral,Continuo,1995-06-10,0.0,10.15,113.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.789721999999927,-54.55666699999995
3500068743,Paranaíba,Bauru,Rebaixamento,2023-05-29,16.86,53.63,1.52,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.325046999999927,-51.689952999999946
3500068742,Três Lagoas,Bauru,Rebaixamento,2023-05-19,37.6,45.71,6.59,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.99198599999994,-52.28885299999996
3500022591,Coxim,Furnas,Rebaixamento,1999-05-08,15.0,40.0,52.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.50583299999994,-54.75527699999998
3500026944,Ivinhema,Caiua,Rebaixamento,2008-11-28,15.0,50.0,12.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.28388899999993,-53.80555599999997
3500026950,Naviraí,Caiua,Rebaixamento,2009-01-09,15.0,45.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.099999999999966,-54.19083299999994
3500026951,Glória de Dourados,Caiua,Rebaixamento,2004-07-03,10.0,30.0,10.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.459443999999962,-54.29527799999994
3500023386,Nova Andradina,Caiua,Rebaixamento,1995-11-30,29.0,40.0,25.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.246665999999948,-53.35027699999995
3500045692,Ponta Porã,Serra geral,Rebaixamento,2009-01-01,5.2,21.0,21.76,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.622777999999983,-55.62277799999998
3500023143,Amambai,Guarani,Escalonado,1987-07-03,34.7,98.51,39.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.09972199999993,-55.230276999999944
3500023279,Bataguassu,Caiua,Rebaixamento,1993-07-26,37.5,67.7,13.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.716943999999955,-52.41749999999996
3500023327,Chapadão do Sul,Bauru,Escalonado,1985-05-25,68.0,70.3,6.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.803332999999952,-52.622776999999985
3500023357,Sete Quedas,Serra geral,Escalonado,1981-08-31,22.16,38.52,50.76,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.97444399999995,-55.059443999999985
3500023307,Inocência,Serra geral,Rebaixamento,1978-08-08,54.0,71.5,10.56,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.728610999999944,-51.92944399999993
3500053094,Campo Grande,Guarani,Rebaixamento,2011-11-22,104.0,111.25,35.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.47333299999997,-54.75444399999998
3500022863,Maracaju,Guarani,Rebaixamento,2004-07-17,32.0,39.0,64.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.617776999999933,-55.17166599999996
3500022883,Maracaju,Guarani,Rebaixamento,1988-02-05,72.2,75.56,22.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.72277699999995,-55.49944399999998
3500045617,Campo Grande,,Rebaixamento,2012-03-23,22.4,40.25,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.392499999999927,-54.558610999999985
3500023250,Camapuã,Guarani,Rebaixamento,1998-05-30,60.0,102.5,13.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.539165999999966,-54.03694399999995
3500045663,Ivinhema,Caiua,Rebaixamento,2012-11-13,37.0,67.17,5.54,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.29277799999994,-53.81138899999996
3500023138,Amambai,Guarani,Rebaixamento,1982-03-31,13.9,52.5,52.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.103887999999927,-55.23555499999998
3500023358,Iguatemi,Caiua,Rebaixamento,1991-12-17,17.0,25.0,11.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.676387999999974,-54.558610999999985
3500023150,Amambai,Guarani,Escalonado,1981-07-08,19.0,32.85,14.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.09944399999995,-55.24166599999995
3500023237,São Gabriel do Oeste,Guarani,Escalonado,1992-10-28,19.0,40.0,52.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.25194399999998,-54.32638799999995
3500023245,Camapuã,Guarani,Rebaixamento,1986-12-05,7.23,79.58,2.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.561387999999965,-54.038610999999946
3500023236,São Gabriel do Oeste,Guarani,Rebaixamento,1998-05-10,21.0,25.0,45.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.402221999999938,-54.58472199999994
3500023343,Nioaque,Guarani,Rebaixamento,1995-10-01,48.0,63.0,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.16999999999996,-55.863887999999974
3500045606,Caarapó,Guarani,Continuo,2009-04-27,127.7,205.14,97.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.61861099999993,-54.69027799999998
3500022488,Campo Grande,Serra geral,Rebaixamento,1998-03-16,25.0,38.0,13.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.48361099999994,-54.75861099999997
3500022506,Campo Grande,Serra geral,Rebaixamento,1985-09-23,15.62,60.69,44.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.51499999999993,-54.62527699999998
3500022996,Camapuã,Guarani,Rebaixamento,1984-05-04,1.0,50.01,12.37,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.01472199999995,-53.90083299999998
3500026837,Aparecida do Taboado,Bauru,Rebaixamento,2010-06-12,14.6,26.6,6.1,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.144999999999982,-51.143888999999945
3500028111,Ribas do Rio Pardo,Caiua,Rebaixamento,2011-05-21,7.41,11.55,9.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.478332999999964,-53.75111099999998
3500034022,Figueirão,Guarani,Rebaixamento,2014-08-26,14.18,23.74,10.03,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.682777999999928,-53.63638899999995
3500022485,Campo Grande,Serra geral,Rebaixamento,1984-01-02,13.0,71.8,18.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.441110999999978,-54.676665999999955
3500022497,Campo Grande,Serra geral,Rebaixamento,1997-06-20,45.0,56.0,26.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.530832999999973,-54.64499999999998
3500022502,Campo Grande,Serra geral,Rebaixamento,1984-06-09,4.0,18.5,64.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.444443999999976,-54.663887999999986
3500022513,Campo Grande,Serra geral,Rebaixamento,1976-06-14,30.0,114.0,5.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.446943999999974,-54.591943999999955
3500022529,Campo Grande,Serra geral,Rebaixamento,1997-08-29,5.0,78.0,5.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.529721999999936,-54.583887999999945
3500022547,Ivinhema,Caiua,Rebaixamento,1980-04-07,48.68,133.0,24.39,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.313887999999963,-53.823332999999934
3500022549,Ivinhema,Caiua,Rebaixamento,2004-09-02,15.0,41.0,63.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.308332999999948,-53.841110999999955
3500022552,Nova Andradina,Bauru,Rebaixamento,1987-03-02,22.8,82.2,60.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.241665999999952,-53.34722199999993
3500022559,Taquarussu,Caiua,Rebaixamento,2001-05-17,6.2,15.0,20.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.485832999999957,-53.34861099999995
3500022583,Três Lagoas,Bauru,Rebaixamento,2003-05-27,14.5,23.5,92.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.78472199999993,-51.70833299999998
3500022608,Chapadão do Sul,Coberturas sedimentares Indiferenciadas,Rebaixamento,2000-06-25,51.0,70.8,37.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.801110999999935,-52.62555499999996
3500022620,Ponta Porã,Serra geral,Rebaixamento,2002-04-02,12.4,70.0,17.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.188054999999963,-55.54416599999996
3500022634,Naviraí,Caiua,Rebaixamento,2000-10-10,7.5,76.6,36.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.06888799999996,-54.20222199999995
3500022671,Anaurilândia,Caiua,Rebaixamento,1995-10-16,17.0,30.0,22.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.849999999999966,-52.70972199999994
3500022713,Laguna Carapã,Serra geral,Rebaixamento,1983-12-16,6.18,88.74,5.1,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.56361099999998,-55.142499999999984
3500022718,Naviraí,Bauru,Rebaixamento,1998-11-27,17.73,35.39,26.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.05666599999995,-54.18222199999997
3500022724,Naviraí,Caiua,Rebaixamento,2000-10-08,35.2,39.0,83.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.053332999999952,-54.17888799999997
3500022744,Ponta Porã,Serra geral,Rebaixamento,1975-01-21,9.5,12.5,18.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.518610999999964,-55.73222199999998
3500022745,Ponta Porã,Serra geral,Rebaixamento,1984-07-31,6.0,82.3,9.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.498054999999965,-55.739443999999935
3500022746,Ponta Porã,Serra geral,Rebaixamento,1984-03-07,6.75,76.3,7.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.487776999999937,-55.73361099999994
3500022757,Anastácio,Aquidauana,Rebaixamento,1977-01-02,50.0,82.32,8.47,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.490554999999972,-55.79944399999994
3500022763,Aquidauana,Aquidauana,Rebaixamento,1981-01-02,3.3,28.4,9.89,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.456110999999964,-55.78666599999997
3500022769,Aquidauana,Aquidauana,Rebaixamento,1966-01-02,19.0,32.0,9.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.47194399999995,-55.77555499999994
3500022777,Caracol,Rocha cristalina,Rebaixamento,1981-04-24,6.2,96.0,7.76,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.01194399999997,-57.02249999999998
3500022785,Dois Irmãos do Buriti,Guarani,Rebaixamento,1997-11-01,28.0,48.0,18.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.683887999999968,-55.27444399999996
3500022790,Jardim,Aquidauana,Rebaixamento,1973-10-10,23.0,130.0,3.32,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.486387999999977,-56.14111099999997
3500022839,Dourados,Serra geral,Rebaixamento,1977-12-12,37.29,52.2,79.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.22194399999995,-54.79944399999994
3500022841,Dourados,Serra geral,Rebaixamento,1999-02-05,2.0,11.0,72.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.26111099999997,-54.81249999999994
3500022845,Dourados,Serra geral,Rebaixamento,1977-01-02,6.0,13.0,20.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.22999999999996,-54.84361099999995
3500022847,Fátima do Sul,Serra geral,Rebaixamento,1962-01-02,3.5,5.3,99.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.37972199999996,-54.52305499999994
3500022848,Fátima do Sul,Serra geral,Rebaixamento,2001-04-10,4.5,13.5,156.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.375554999999963,-54.52416599999998
3500022866,Nova Alvorada do Sul,Serra geral,Rebaixamento,2001-03-07,3.0,12.0,543.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.451665999999932,-54.37611099999998
3500022869,Fátima do Sul,Serra geral,Rebaixamento,1987-04-01,14.1,16.22,16.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.32527699999997,-54.34833299999997
3500022881,Dourados,Serra geral,Rebaixamento,1987-04-22,7.95,28.58,52.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.134999999999934,-54.61916599999995
3500022888,Campo Grande,Serra geral,Rebaixamento,1985-07-19,27.0,60.0,14.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.438054999999963,-54.62777699999998
3500022896,Campo Grande,Serra geral,Rebaixamento,1978-05-02,11.0,31.0,14.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.469165999999973,-54.63916599999993
3500022898,Campo Grande,Serra geral,Rebaixamento,1979-11-29,2.0,9.0,22.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.45194399999997,-54.66833299999996
3500022899,Campo Grande,Serra geral,Rebaixamento,1993-04-20,17.0,45.0,24.2,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.49527699999993,-54.66138799999993
3500022915,Campo Grande,Serra geral,Rebaixamento,1992-11-26,32.5,81.1,11.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.41722199999998,-54.55694399999999
3500022924,Campo Grande,Serra geral,Rebaixamento,1995-02-13,1.8,36.9,72.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.506110999999976,-54.56472199999996
3500022958,Três Lagoas,Bauru,Rebaixamento,2003-05-01,23.25,46.22,26.4,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.78527699999995,-52.05222199999997
3500022972,Bataguassu,Caiua,Rebaixamento,2005-08-17,6.0,8.0,9.9,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.72416599999997,-52.264999999999986
3500023021,Eldorado,Caiua,Rebaixamento,1986-03-28,16.0,68.49,16.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.798887999999977,-54.104165999999964
3500023038,Dourados,Serra geral,Rebaixamento,2001-06-04,2.0,43.0,48.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.215832999999975,-54.75222199999996
3500023084,Bonito,Cuiaba,Rebaixamento,1997-02-01,8.0,15.0,1.5,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.114165999999955,-56.49527699999999
3500023116,Rio Brilhante,Serra geral,Rebaixamento,2001-02-24,11.0,44.6,21.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.849999999999966,-54.75166599999994
3500023117,Rio Brilhante,Serra geral,Rebaixamento,2001-02-27,5.0,12.0,24.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.78555499999993,-54.75166599999994
3500023118,Nioaque,Serra geral,Rebaixamento,2002-01-12,12.0,30.0,11.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.20027699999997,-55.95055499999995
3500023121,Corumbá,Não definido,Rebaixamento,1990-10-10,20.0,62.1,12.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-19.31833299999994,-57.466943999999955
3500023276,Bataguassu,Caiua,Rebaixamento,1980-02-10,33.3,43.21,18.85,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-21.72222199999993,-52.42055499999998
3500023362,Japorã,Caiua,Escalonado,1993-04-01,14.6,43.6,19.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.902499999999975,-54.41833299999996
3500023363,Japorã,Caiua,Rebaixamento,1993-04-26,43.0,54.0,5.8,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-23.893610999999964,-54.39777699999996
3500023313,Aparecida do Taboado,Bauru,Rebaixamento,1985-11-23,13.5,67.0,12.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.083054999999945,-51.10305499999998
3500023373,Naviraí,Guarani,Rebaixamento,1978-11-23,20.0,20.01,30.46,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.965276999999958,-54.069721999999956
3500022843,Dourados,Guarani,Rebaixamento,1982-05-04,69.0,143.0,80.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.21166599999998,-54.81194399999998
3500022484,Campo Grande,Guarani,Rebaixamento,1983-12-18,4.0,7.92,144.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.457776999999965,-54.622499999999945
3500022508,Campo Grande,Serra geral,Rebaixamento,1992-02-28,20.0,30.0,33.6,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.40055499999994,-54.58138799999995
3500022538,Campo Grande,Guarani,Rebaixamento,1990-08-15,5.0,23.0,15.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.50583299999994,-54.61055499999998
3500022568,Costa Rica,Serra geral,Rebaixamento,1992-02-02,18.5,70.0,29.3,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-18.807499999999948,-53.13916599999993
3500022912,Campo Grande,Guarani,Rebaixamento,1995-05-31,72.5,82.1,11.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.394721999999945,-54.68694399999998
3500022530,Campo Grande,Serra geral,Rebaixamento,1998-01-07,12.0,17.0,33.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.383887999999956,-54.56222199999996
3500022540,Glória de Dourados,Serra geral,Rebaixamento,1978-06-04,6.8,10.0,31.7,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-22.42166599999996,-54.24111099999993
3500022582,Três Lagoas,Serra geral,Rebaixamento,2003-03-05,16.0,34.0,66.0,UNKNOWN,SGB_HIDRO_MS_2024_POCOS,E08,-20.777499999999975,-51.66472199999998
