well_id,municipality,aquifer,latest_evidence_date,evidence_type,age_years,source,evidence_code,latitude,longitude
3500065059,Itaporã,Guarani,2016-10-25,CHEM_ANALYSIS,9.843,SGB_HIDRO_MS_2024_POCOS,E11,-21.937499999999943,-54.85749999999996
3500023220,Corguinho,Guarani,2003-10-18,CHEM_ANALYSIS,22.864,SGB_HIDRO_MS_2024_POCOS,E11,-19.831387999999947,-54.83055499999995
3500023238,São Gabriel do Oeste,Guarani,2003-03-17,CHEM_ANALYSIS,23.452,SGB_HIDRO_MS_2024_POCOS,E11,-19.25194399999998,-54.32638799999995
3500065129,Jardim,Guarani,2019-09-09,PUMPING_TEST,6.971,SGB_HIDRO_MS_2024_POCOS,E11,-21.67999999999995,-56.15194399999996
3500026839,Coxim,Furnas,2019-07-30,CHEM_ANALYSIS,7.083,SGB_HIDRO_MS_2024_POCOS,E11,-18.477499999999964,-54.728332999999964
3500065002,Água Clara,Serra geral,2016-03-29,CHEM_ANALYSIS,10.418,SGB_HIDRO_MS_2024_POCOS,E11,-19.87527799999998,-53.36027799999994
3500065005,Antônio João,Serra geral,2016-02-23,CHEM_ANALYSIS,10.513,SGB_HIDRO_MS_2024_POCOS,E11,-22.195555999999954,-55.943055999999956
3500065010,Aral Moreira,Serra geral,2016-03-10,PUMPING_TEST,10.47,SGB_HIDRO_MS_2024_POCOS,E11,-22.948332999999934,-55.621666999999945
3500065048,Campo Grande,Serra geral,2016-07-13,CHEM_ANALYSIS,10.127,SGB_HIDRO_MS_2024_POCOS,E11,-20.48194399999994,-54.75305599999996
3500026965,Campo Grande,Serra geral,2009-02-12,CHEM_ANALYSIS,17.541,SGB_HIDRO_MS_2024_POCOS,E11,-20.477777999999944,-54.58333299999998
3500027006,Ladário,Rocha cristalina,2006-10-04,CHEM_ANALYSIS,19.901,SGB_HIDRO_MS_2024_POCOS,E11,-19.176666999999952,-57.63944399999997
3500027011,Dourados,Serra geral,2009-07-20,PUMPING_TEST,17.109,SGB_HIDRO_MS_2024_POCOS,E11,-22.226388999999983,-54.73499999999996
3500027023,Três Lagoas,Caiua,2009-10-09,CHEM_ANALYSIS,16.887,SGB_HIDRO_MS_2024_POCOS,E11,-20.789166999999964,-51.66916699999996
3500027042,Ladário,Rocha cristalina,2006-10-04,CHEM_ANALYSIS,19.901,SGB_HIDRO_MS_2024_POCOS,E11,-19.173332999999957,-57.63944399999997
3500027088,Ladário,Aquidauana,2008-05-07,CHEM_ANALYSIS,18.311,SGB_HIDRO_MS_2024_POCOS,E11,-19.02305599999994,-57.62083299999995
3500027093,Nioaque,Caiua,2009-07-03,CHEM_ANALYSIS,17.155,SGB_HIDRO_MS_2024_POCOS,E11,-20.99138899999997,-56.153888999999936
3500027148,Rio Brilhante,Serra geral,2009-12-30,PUMPING_TEST,16.663,SGB_HIDRO_MS_2024_POCOS,E11,-21.65861099999995,-54.77388899999994
3500027175,Três Lagoas,Bauru,2009-11-24,CHEM_ANALYSIS,16.761,SGB_HIDRO_MS_2024_POCOS,E11,-20.79138899999998,-51.715277999999955
3500027239,Coxim,Furnas,2010-02-04,CHEM_ANALYSIS,16.564,SGB_HIDRO_MS_2024_POCOS,E11,-18.032221999999933,-54.68527799999998
3500027269,Dois Irmãos do Buriti,Aquidauana,2010-01-25,PUMPING_TEST,16.591,SGB_HIDRO_MS_2024_POCOS,E11,-20.45333299999993,-55.424999999999955
3500027290,Glória de Dourados,Serra geral,2010-02-18,CHEM_ANALYSIS,16.526,SGB_HIDRO_MS_2024_POCOS,E11,-22.41138899999993,-54.21861099999995
3500045155,Campo Grande,Serra geral,2009-11-10,CHEM_ANALYSIS,16.799,SGB_HIDRO_MS_2024_POCOS,E11,-20.44805599999995,-54.63777799999997
3500045609,Campo Grande,Serra geral,2010-05-11,CHEM_ANALYSIS,16.301,SGB_HIDRO_MS_2024_POCOS,E11,-20.468888999999933,-54.68055599999997
3500045611,Vicentina,Serra geral,2010-01-25,PUMPING_TEST,16.591,SGB_HIDRO_MS_2024_POCOS,E11,-22.40749999999997,-54.433610999999985
3500053095,São Gabriel do Oeste,Guarani,2008-06-07,CHEM_ANALYSIS,18.226,SGB_HIDRO_MS_2024_POCOS,E11,-19.423610999999937,-54.54833299999996
3500023290,Brasilândia,Caiua,1994-08-12,PUMPING_TEST,32.047,SGB_HIDRO_MS_2024_POCOS,E11,-21.25555499999996,-52.03305499999993
3500023293,Três Lagoas,Caiua,1991-07-23,PUMPING_TEST,35.102,SGB_HIDRO_MS_2024_POCOS,E11,-20.79416599999996,-51.66638799999998
3500027080,Douradina,Serra geral,2010-06-15,CHEM_ANALYSIS,16.205,SGB_HIDRO_MS_2024_POCOS,E11,-21.997777999999983,-54.58555599999994
3500023258,Rio Brilhante,Serra geral,1986-02-14,PUMPING_TEST,40.537,SGB_HIDRO_MS_2024_POCOS,E11,-21.803332999999952,-54.538610999999946
3500023303,Três Lagoas,Caiua,1998-06-29,PUMPING_TEST,28.167,SGB_HIDRO_MS_2024_POCOS,E11,-20.778332999999975,-51.69611099999997
3500030619,Bonito,Cuiaba,2011-05-25,PUMPING_TEST,15.264,SGB_HIDRO_MS_2024_POCOS,E11,-21.132221999999956,-56.485555999999974
3500045653,Alcinópolis,Guarani,2012-09-25,CHEM_ANALYSIS,13.925,SGB_HIDRO_MS_2024_POCOS,E11,-18.325832999999932,-53.698332999999934
3500045650,Rio Brilhante,Serra geral,2010-03-29,CHEM_ANALYSIS,16.419,SGB_HIDRO_MS_2024_POCOS,E11,-21.868055999999967,-54.269443999999964
3500023247,Camapuã,Guarani,2003-03-17,CHEM_ANALYSIS,23.452,SGB_HIDRO_MS_2024_POCOS,E11,-19.533887999999934,-54.04138799999998
3500023345,Jardim,Guarani,1991-07-27,PUMPING_TEST,35.091,SGB_HIDRO_MS_2024_POCOS,E11,-21.490554999999972,-56.145554999999945
3500045654,Rio Verde de Mato Grosso,Furnas,2012-03-14,CHEM_ANALYSIS,14.459,SGB_HIDRO_MS_2024_POCOS,E11,-18.926388999999972,-54.85777799999994
3500045669,Sidrolândia,,2010-12-13,PUMPING_TEST,15.71,SGB_HIDRO_MS_2024_POCOS,E11,-20.89416699999998,-54.925277999999935
3500053078,Angélica,Guarani,2010-04-13,PUMPING_TEST,16.378,SGB_HIDRO_MS_2024_POCOS,E11,-22.049999999999955,-53.84361099999995
3500027163,Rio Brilhante,Guarani,2009-09-01,CHEM_ANALYSIS,16.991,SGB_HIDRO_MS_2024_POCOS,E11,-21.789166999999964,-54.55611099999999
3500045604,Caarapó,Serra geral,2007-12-20,CHEM_ANALYSIS,18.691,SGB_HIDRO_MS_2024_POCOS,E11,-22.610832999999957,-54.684999999999945
3500022813,Sidrolândia,Guarani,2003-08-20,PUMPING_TEST,23.025,SGB_HIDRO_MS_2024_POCOS,E11,-20.938054999999963,-54.95944399999996
3500022566,Costa Rica,Guarani,2003-03-18,CHEM_ANALYSIS,23.45,SGB_HIDRO_MS_2024_POCOS,E11,-18.531665999999973,-53.14194399999997
3500022875,Rio Brilhante,Guarani,2003-10-24,CHEM_ANALYSIS,22.847,SGB_HIDRO_MS_2024_POCOS,E11,-21.789721999999927,-54.55694399999999
3500065110,Terenos,Guarani,2019-09-06,PUMPING_TEST,6.979,SGB_HIDRO_MS_2024_POCOS,E11,-20.33611099999996,-54.90611099999995
3500023020,Três Lagoas,Bauru,2002-06-03,PUMPING_TEST,24.238,SGB_HIDRO_MS_2024_POCOS,E11,-20.791943999999944,-51.716110999999955
3500023163,Antônio João,,1979-10-09,CHEM_ANALYSIS,46.888,SGB_HIDRO_MS_2024_POCOS,E11,-22.195832999999936,-55.94222199999996
3500045636,Campo Grande,,2006-10-21,PUMPING_TEST,19.855,SGB_HIDRO_MS_2024_POCOS,E11,-20.427777999999932,-54.571666999999934
3500023187,Aquidauana,,1981-03-27,CHEM_ANALYSIS,45.424,SGB_HIDRO_MS_2024_POCOS,E11,-20.46166599999998,-55.791665999999964
3500023173,Angélica,,1994-03-24,PUMPING_TEST,32.433,SGB_HIDRO_MS_2024_POCOS,E11,-22.165832999999964,-53.78166599999997
3500045701,Ladário,,2008-01-01,PUMPING_TEST,18.658,SGB_HIDRO_MS_2024_POCOS,E11,-19.093332999999973,-57.62444399999998
3500027144,Dourados,Serra geral,2009-10-20,CHEM_ANALYSIS,16.857,SGB_HIDRO_MS_2024_POCOS,E11,-22.212499999999977,-54.778055999999935
3500045673,Ivinhema,Caiua,2010-06-30,CHEM_ANALYSIS,16.164,SGB_HIDRO_MS_2024_POCOS,E11,-22.41138899999993,-53.57638899999995
3500045708,Três Lagoas,Bauru,2012-08-10,CHEM_ANALYSIS,14.051,SGB_HIDRO_MS_2024_POCOS,E11,-20.998055999999963,-51.82583299999993
3500065034,Campo Grande,Serra geral,2016-05-06,CHEM_ANALYSIS,10.313,SGB_HIDRO_MS_2024_POCOS,E11,-20.550277999999935,-54.67027799999994
3500065041,Campo Grande,Serra geral,2016-06-24,CHEM_ANALYSIS,10.179,SGB_HIDRO_MS_2024_POCOS,E11,-20.456388999999945,-54.62749999999994
3500065050,Campo Grande,Serra geral,2016-05-03,CHEM_ANALYSIS,10.322,SGB_HIDRO_MS_2024_POCOS,E11,-20.521943999999962,-54.62361099999998
3500065051,Campo Grande,Serra geral,2018-06-18,CHEM_ANALYSIS,8.197,SGB_HIDRO_MS_2024_POCOS,E11,-20.48055599999998,-54.75361099999998
3500065080,Três Lagoas,Serra geral,2015-12-15,CHEM_ANALYSIS,10.705,SGB_HIDRO_MS_2024_POCOS,E11,-20.99333299999995,-51.79166699999996
3500065088,Corguinho,Guarani,2019-09-05,PUMPING_TEST,6.982,SGB_HIDRO_MS_2024_POCOS,E11,-19.72888899999998,-54.73694399999994
3500065125,São Gabriel do Oeste,Serra geral,2019-09-09,PUMPING_TEST,6.971,SGB_HIDRO_MS_2024_POCOS,E11,-19.401943999999958,-54.57611099999997
3500065004,Antônio João,Serra geral,2015-06-24,CHEM_ANALYSIS,11.181,SGB_HIDRO_MS_2024_POCOS,E11,-22.198332999999934,-55.94805599999995
3500065008,Aparecida do Taboado,Caiua,2016-04-06,CHEM_ANALYSIS,10.396,SGB_HIDRO_MS_2024_POCOS,E11,-20.065277999999978,-51.10999999999996
3500065011,Bataguassu,Bauru,2016-05-10,CHEM_ANALYSIS,10.303,SGB_HIDRO_MS_2024_POCOS,E11,-21.72361099999995,-52.264166999999986
3500065012,Bataguassu,Bauru,2015-11-17,CHEM_ANALYSIS,10.782,SGB_HIDRO_MS_2024_POCOS,E11,-21.717777999999953,-52.41638899999998
3500065020,Bonito,Cuiaba,2016-01-26,CHEM_ANALYSIS,10.59,SGB_HIDRO_MS_2024_POCOS,E11,-21.121943999999928,-56.49499999999995
3500034020,Inocência,Bauru,2022-07-18,CHEM_ANALYSIS,4.115,SGB_HIDRO_MS_2024_POCOS,E11,-19.738332999999955,-51.933055999999965
3500065033,Campo Grande,Serra geral,2016-04-07,CHEM_ANALYSIS,10.393,SGB_HIDRO_MS_2024_POCOS,E11,-20.466110999999955,-54.716110999999955
3500068740,Ribas do Rio Pardo,Bauru,2023-04-20,PUMPING_TEST,3.359,SGB_HIDRO_MS_2024_POCOS,E11,-21.02227799999997,-53.53642499999995
3500022652,Bodoquena,Rocha sedimentar,2004-06-03,PUMPING_TEST,22.237,SGB_HIDRO_MS_2024_POCOS,E11,-20.55499999999995,-56.67277699999994
3500026941,Nova Andradina,Serra geral,2008-09-22,PUMPING_TEST,17.933,SGB_HIDRO_MS_2024_POCOS,E11,-22.286666999999966,-53.37749999999994
3500026947,Rio Brilhante,Caiua,2009-01-13,CHEM_ANALYSIS,17.624,SGB_HIDRO_MS_2024_POCOS,E11,-21.84611099999995,-54.60888899999998
3500026966,Nova Andradina,Caiua,2009-03-18,CHEM_ANALYSIS,17.448,SGB_HIDRO_MS_2024_POCOS,E11,-22.07749999999993,-53.45861099999996
3500026998,Ladário,Rocha cristalina,2006-10-04,CHEM_ANALYSIS,19.901,SGB_HIDRO_MS_2024_POCOS,E11,-19.175832999999955,-57.63944399999997
3500027018,Nova Alvorada do Sul,Serra geral,2009-11-05,PUMPING_TEST,16.813,SGB_HIDRO_MS_2024_POCOS,E11,-21.45138899999995,-54.37888899999996
3500027024,Campo Grande,Caiua,2009-10-13,CHEM_ANALYSIS,16.876,SGB_HIDRO_MS_2024_POCOS,E11,-20.503055999999958,-54.568610999999976
3500027095,Fátima do Sul,Serra geral,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-22.32472199999995,-54.34777799999995
3500027106,Caarapó,Serra geral,2009-12-16,PUMPING_TEST,16.701,SGB_HIDRO_MS_2024_POCOS,E11,-22.516388999999947,-54.913610999999946
3500027209,Antônio João,Serra geral,2009-10-06,PUMPING_TEST,16.895,SGB_HIDRO_MS_2024_POCOS,E11,-22.19249999999994,-55.957221999999945
3500027292,Glória de Dourados,Serra geral,2010-02-18,CHEM_ANALYSIS,16.526,SGB_HIDRO_MS_2024_POCOS,E11,-22.41222199999993,-54.202499999999986
3500027299,Rio Brilhante,Serra geral,2009-10-06,PUMPING_TEST,16.895,SGB_HIDRO_MS_2024_POCOS,E11,-21.809443999999928,-54.53611099999995
3500027315,Novo Horizonte do Sul,Guará,2010-03-22,CHEM_ANALYSIS,16.438,SGB_HIDRO_MS_2024_POCOS,E11,-22.641666999999927,-53.881388999999956
3500045166,Campo Grande,Serra geral,2009-07-01,CHEM_ANALYSIS,17.161,SGB_HIDRO_MS_2024_POCOS,E11,-20.44916699999993,-54.59694399999995
3500045218,Ladário,Não definido,2006-10-04,CHEM_ANALYSIS,19.901,SGB_HIDRO_MS_2024_POCOS,E11,-19.177777999999932,-57.63749999999993
3500053088,Miranda,Rocha sedimentar,2009-09-24,CHEM_ANALYSIS,16.928,SGB_HIDRO_MS_2024_POCOS,E11,-19.962777999999958,-56.35861099999994
3500023189,Aquidauana,Aquidauana,1998-05-14,PUMPING_TEST,28.293,SGB_HIDRO_MS_2024_POCOS,E11,-20.459443999999962,-55.79055499999998
3500023383,Taquarussu,Bauru,1991-09-11,PUMPING_TEST,34.965,SGB_HIDRO_MS_2024_POCOS,E11,-22.486110999999937,-53.35805499999998
3500027259,Caarapó,Serra geral,2010-01-01,PUMPING_TEST,16.657,SGB_HIDRO_MS_2024_POCOS,E11,-22.494721999999967,-54.756666999999936
3500023243,Camapuã,Guarani,1995-09-28,PUMPING_TEST,30.919,SGB_HIDRO_MS_2024_POCOS,E11,-19.55638799999997,-54.039165999999966
3500023296,Três Lagoas,Caiua,1995-08-17,PUMPING_TEST,31.034,SGB_HIDRO_MS_2024_POCOS,E11,-20.79249999999996,-51.730276999999944
3500023328,Chapadão do Sul,Bauru,1987-06-17,PUMPING_TEST,39.201,SGB_HIDRO_MS_2024_POCOS,E11,-18.803887999999972,-52.61166599999996
3500023359,Iguatemi,Caiua,1993-08-10,PUMPING_TEST,33.051,SGB_HIDRO_MS_2024_POCOS,E11,-23.666943999999944,-54.56611099999998
3500030624,São Gabriel do Oeste,Guarani,2009-03-06,PUMPING_TEST,17.481,SGB_HIDRO_MS_2024_POCOS,E11,-19.41055599999993,-54.579999999999984
3500030625,São Gabriel do Oeste,Serra geral,2011-10-14,PUMPING_TEST,14.875,SGB_HIDRO_MS_2024_POCOS,E11,-19.391666999999927,-54.571666999999934
3500030627,São Gabriel do Oeste,Serra geral,2009-03-04,PUMPING_TEST,17.487,SGB_HIDRO_MS_2024_POCOS,E11,-19.446943999999974,-54.52611099999996
3500030631,São Gabriel do Oeste,Serra geral,2009-04-12,PUMPING_TEST,17.38,SGB_HIDRO_MS_2024_POCOS,E11,-19.392499999999927,-54.604443999999944
3500023253,Camapuã,Guarani,1988-10-01,PUMPING_TEST,37.908,SGB_HIDRO_MS_2024_POCOS,E11,-19.526943999999958,-54.041110999999944
3500022739,Ponta Porã,Serra geral,1990-11-21,PUMPING_TEST,35.77,SGB_HIDRO_MS_2024_POCOS,E11,-22.56583299999994,-55.685276999999985
3500023035,Juti,Serra geral,1983-12-11,PUMPING_TEST,42.716,SGB_HIDRO_MS_2024_POCOS,E11,-22.859999999999957,-54.63055499999996
3500023052,Bonito,Cuiaba,1982-02-20,PUMPING_TEST,44.52,SGB_HIDRO_MS_2024_POCOS,E11,-21.08888799999994,-56.443610999999976
3500023076,Bonito,Cuiaba,2002-02-25,PUMPING_TEST,24.507,SGB_HIDRO_MS_2024_POCOS,E11,-21.113332999999955,-56.476110999999946
3500023077,Bonito,Cuiaba,1988-06-11,PUMPING_TEST,38.215,SGB_HIDRO_MS_2024_POCOS,E11,-21.122499999999945,-56.49416599999995
3500067714,Aral Moreira,Serra geral,2022-03-10,PUMPING_TEST,4.471,SGB_HIDRO_MS_2024_POCOS,E11,-23.058888999999965,-55.43138899999997
3500023392,Nova Andradina,Caiua,1987-03-31,PUMPING_TEST,39.414,SGB_HIDRO_MS_2024_POCOS,E11,-21.811943999999983,-53.12944399999998
3500022982,Paranaíba,Serra geral,1988-12-29,PUMPING_TEST,37.665,SGB_HIDRO_MS_2024_POCOS,E11,-19.675554999999974,-51.197499999999934
3500067717,Costa Rica,Serra geral,2022-05-06,PUMPING_TEST,4.315,SGB_HIDRO_MS_2024_POCOS,E11,-18.53305599999993,-53.14555599999994
3500067715,Costa Rica,,2016-12-17,PUMPING_TEST,9.697,SGB_HIDRO_MS_2024_POCOS,E11,-18.522221999999942,-53.153610999999955
3500045664,Batayporã,,2009-01-10,PUMPING_TEST,17.632,SGB_HIDRO_MS_2024_POCOS,E11,-22.28361099999995,-53.28333299999997
3500030643,Bandeirantes,,1987-11-20,PUMPING_TEST,38.773,SGB_HIDRO_MS_2024_POCOS,E11,-19.91722199999998,-54.353332999999964
3500067320,Paraíso das Águas,,2016-09-13,PUMPING_TEST,9.958,SGB_HIDRO_MS_2024_POCOS,E11,-18.88722199999995,-53.00444399999998
3500045368,Campo Grande,,2010-02-26,CHEM_ANALYSIS,16.504,SGB_HIDRO_MS_2024_POCOS,E11,-20.686388999999963,-54.58861099999996
3500023260,Rio Brilhante,Guarani,1996-07-01,PUMPING_TEST,30.16,SGB_HIDRO_MS_2024_POCOS,E11,-21.789443999999946,-54.55583299999995
3500023380,Jateí,Serra geral,1972-12-11,PUMPING_TEST,53.714,SGB_HIDRO_MS_2024_POCOS,E11,-22.48111099999994,-54.30472199999997
3500022823,Terenos,Guarani,1997-06-09,PUMPING_TEST,29.221,SGB_HIDRO_MS_2024_POCOS,E11,-20.434999999999945,-54.86722199999997
3500022851,Itaporã,Guarani,2003-10-16,PUMPING_TEST,22.869,SGB_HIDRO_MS_2024_POCOS,E11,-22.081943999999964,-54.787499999999966
3500022805,Sidrolândia,Guarani,1989-04-10,PUMPING_TEST,37.385,SGB_HIDRO_MS_2024_POCOS,E11,-20.750276999999983,-55.11722199999997
3500065165,Campo Grande,Guarani,2003-03-15,CHEM_ANALYSIS,23.458,SGB_HIDRO_MS_2024_POCOS,E11,-20.559999999999945,-54.65111099999996
3500065094,Bela Vista,Guarani,2019-09-05,PUMPING_TEST,6.982,SGB_HIDRO_MS_2024_POCOS,E11,-21.770832999999982,-56.29305599999998
3500023204,Dois Irmãos do Buriti,Aquidauana,1990-08-05,PUMPING_TEST,36.066,SGB_HIDRO_MS_2024_POCOS,E11,-20.716110999999955,-55.46055499999994
3500022570,Inocência,Serra geral,1973-05-28,PUMPING_TEST,53.254,SGB_HIDRO_MS_2024_POCOS,E11,-19.727776999999946,-51.92972199999997
3500022574,Três Lagoas,Bauru,1974-09-05,PUMPING_TEST,51.981,SGB_HIDRO_MS_2024_POCOS,E11,-20.78694399999995,-51.70388799999995
3500022618,Dourados,Guarani,2001-04-17,PUMPING_TEST,25.366,SGB_HIDRO_MS_2024_POCOS,E11,-22.080832999999927,-55.32527699999997
3500022636,Aparecida do Taboado,Serra geral,2005-12-07,PUMPING_TEST,20.726,SGB_HIDRO_MS_2024_POCOS,E11,-20.06583299999994,-51.11027699999994
3500022657,Campo Grande,Serra geral,1982-03-27,PUMPING_TEST,44.424,SGB_HIDRO_MS_2024_POCOS,E11,-20.44416599999994,-54.55527699999993
3500022666,Guia Lopes da Laguna,Aquidauana,1978-02-02,PUMPING_TEST,48.569,SGB_HIDRO_MS_2024_POCOS,E11,-21.463332999999977,-56.11972199999997
3500022857,Maracaju,Guarani,2004-04-16,PUMPING_TEST,22.368,SGB_HIDRO_MS_2024_POCOS,E11,-21.62611099999998,-55.15805499999993
3500022887,Campo Grande,Guarani,1976-11-13,PUMPING_TEST,49.791,SGB_HIDRO_MS_2024_POCOS,E11,-20.499999999999943,-54.654721999999936
3500022920,Campo Grande,Guarani,1994-01-14,PUMPING_TEST,32.621,SGB_HIDRO_MS_2024_POCOS,E11,-20.466943999999955,-54.56888799999996
3500022937,Angélica,Serra geral,1978-03-17,PUMPING_TEST,48.452,SGB_HIDRO_MS_2024_POCOS,E11,-22.144721999999945,-53.767499999999984
3500022952,Campo Grande,Serra geral,1982-06-25,PUMPING_TEST,44.178,SGB_HIDRO_MS_2024_POCOS,E11,-20.402499999999975,-54.572221999999954
3500022960,Água Clara,Serra geral,2002-03-19,PUMPING_TEST,24.446,SGB_HIDRO_MS_2024_POCOS,E11,-20.446387999999956,-52.87138799999997
3500022969,Água Clara,Serra geral,2002-03-24,PUMPING_TEST,24.433,SGB_HIDRO_MS_2024_POCOS,E11,-20.446387999999956,-52.872221999999965
3500023007,Rio Verde de Mato Grosso,Furnas,2002-05-12,PUMPING_TEST,24.298,SGB_HIDRO_MS_2024_POCOS,E11,-18.914999999999964,-54.84694399999995
3500023099,Ribas do Rio Pardo,Serra geral,1992-02-09,PUMPING_TEST,34.552,SGB_HIDRO_MS_2024_POCOS,E11,-20.42111099999994,-53.872499999999945
3500023102,São Gabriel do Oeste,Guarani,1980-02-20,PUMPING_TEST,46.522,SGB_HIDRO_MS_2024_POCOS,E11,-19.383332999999936,-54.57472199999995
3500027135,Pedro Gomes,Furnas,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-18.114721999999972,-54.550277999999935
3500023172,Angélica,,1978-03-21,PUMPING_TEST,48.441,SGB_HIDRO_MS_2024_POCOS,E11,-22.15916599999997,-53.771387999999945
3500023008,Rio Verde de Mato Grosso,,1974-09-01,PUMPING_TEST,51.992,SGB_HIDRO_MS_2024_POCOS,E11,-18.92194399999994,-54.84777699999995
3500023365,Itaquiraí,,1992-08-06,PUMPING_TEST,34.062,SGB_HIDRO_MS_2024_POCOS,E11,-23.488887999999974,-54.165832999999964
3500045632,Dourados,,2012-06-20,PUMPING_TEST,14.19,SGB_HIDRO_MS_2024_POCOS,E11,-22.35527799999994,-54.83416699999998
3500027124,Ribas do Rio Pardo,Serra geral,2011-11-16,PUMPING_TEST,14.784,SGB_HIDRO_MS_2024_POCOS,E11,-20.440277999999978,-53.76722199999995
3500022561,Cassilândia,Guarani,2003-03-21,CHEM_ANALYSIS,23.441,SGB_HIDRO_MS_2024_POCOS,E11,-19.123054999999965,-51.73361099999994
3500022927,Campo Grande,Guarani,2003-08-20,PUMPING_TEST,23.025,SGB_HIDRO_MS_2024_POCOS,E11,-20.41888799999998,-54.639999999999986
3500065108,Campo Grande,Guarani,2019-09-06,PUMPING_TEST,6.979,SGB_HIDRO_MS_2024_POCOS,E11,-20.42194399999994,-54.64694399999996
3500027166,Coxim,Furnas,2009-08-27,PUMPING_TEST,17.005,SGB_HIDRO_MS_2024_POCOS,E11,-18.55611099999993,-54.630555999999956
3500045329,Campo Grande,Serra geral,2009-09-24,CHEM_ANALYSIS,16.928,SGB_HIDRO_MS_2024_POCOS,E11,-20.47111099999995,-54.550832999999955
3500026953,Dois Irmãos do Buriti,,2008-10-20,CHEM_ANALYSIS,17.856,SGB_HIDRO_MS_2024_POCOS,E11,-20.71111099999996,-55.291110999999944
3500026921,São Gabriel do Oeste,Serra geral,2008-06-17,CHEM_ANALYSIS,18.198,SGB_HIDRO_MS_2024_POCOS,E11,-19.30583299999995,-54.52583299999998
3500023159,Aral Moreira,Serra geral,1981-05-08,CHEM_ANALYSIS,45.309,SGB_HIDRO_MS_2024_POCOS,E11,-23.023887999999943,-55.58611099999996
3500026943,Três Lagoas,Serra geral,2008-10-09,CHEM_ANALYSIS,17.886,SGB_HIDRO_MS_2024_POCOS,E11,-20.78444399999995,-51.67749999999995
3500026975,Rio Brilhante,Serra geral,2007-07-18,CHEM_ANALYSIS,19.116,SGB_HIDRO_MS_2024_POCOS,E11,-21.52472199999994,-54.701666999999986
3500027002,Itaporã,Caiua,2008-10-20,CHEM_ANALYSIS,17.856,SGB_HIDRO_MS_2024_POCOS,E11,-22.056666999999948,-54.78972199999998
3500027280,Chapadão do Sul,Não definido,2011-04-13,CHEM_ANALYSIS,15.379,SGB_HIDRO_MS_2024_POCOS,E11,-18.813332999999943,-52.61999999999995
3500023351,Paranhos,Bauru,1981-10-13,CHEM_ANALYSIS,44.876,SGB_HIDRO_MS_2024_POCOS,E11,-23.88999999999993,-55.426387999999974
3500023369,Caarapó,Serra geral,1980-10-21,PUMPING_TEST,45.854,SGB_HIDRO_MS_2024_POCOS,E11,-22.631943999999976,-54.82111099999997
3500023370,Caarapó,Serra geral,1984-07-23,CHEM_ANALYSIS,42.1,SGB_HIDRO_MS_2024_POCOS,E11,-22.642499999999927,-54.82361099999997
3500023388,Paranaíba,Guarani,1987-07-05,PUMPING_TEST,39.151,SGB_HIDRO_MS_2024_POCOS,E11,-19.184721999999965,-51.40833299999997
3500023209,Terenos,Guarani,1985-07-14,PUMPING_TEST,41.125,SGB_HIDRO_MS_2024_POCOS,E11,-20.644443999999964,-55.05388799999997
3500023232,São Gabriel do Oeste,Guarani,1988-07-08,PUMPING_TEST,38.141,SGB_HIDRO_MS_2024_POCOS,E11,-19.110554999999977,-54.636387999999954
3500023323,Paranaíba,Bauru,1987-07-01,PUMPING_TEST,39.162,SGB_HIDRO_MS_2024_POCOS,E11,-19.699165999999934,-51.17027699999994
3500023394,Campo Grande,Guarani,1997-04-30,PUMPING_TEST,29.331,SGB_HIDRO_MS_2024_POCOS,E11,-20.41888799999998,-54.64027699999997
3500023354,Sete Quedas,Serra geral,1992-10-15,PUMPING_TEST,33.87,SGB_HIDRO_MS_2024_POCOS,E11,-23.97361099999995,-55.03416599999997
3500027267,Nova Andradina,Caiua,2010-01-27,CHEM_ANALYSIS,16.586,SGB_HIDRO_MS_2024_POCOS,E11,-22.256388999999956,-53.362221999999974
3500022822,Terenos,Serra geral,1984-07-16,PUMPING_TEST,42.119,SGB_HIDRO_MS_2024_POCOS,E11,-20.439165999999943,-54.87055499999997
3500022472,Campo Grande,Serra geral,1992-08-27,PUMPING_TEST,34.004,SGB_HIDRO_MS_2024_POCOS,E11,-20.468332999999973,-54.64305499999995
3500022596,Camapuã,Guarani,1994-10-01,PUMPING_TEST,31.91,SGB_HIDRO_MS_2024_POCOS,E11,-19.558332999999948,-54.039999999999964
3500022801,Nioaque,Guarani,1987-05-15,PUMPING_TEST,39.291,SGB_HIDRO_MS_2024_POCOS,E11,-21.143332999999927,-55.82361099999997
3500022873,Rio Brilhante,Serra geral,1987-04-29,PUMPING_TEST,39.335,SGB_HIDRO_MS_2024_POCOS,E11,-21.803610999999933,-54.539443999999946
3500022882,Dourados,Serra geral,1973-03-07,PUMPING_TEST,53.478,SGB_HIDRO_MS_2024_POCOS,E11,-22.13166599999994,-54.61666599999995
3500022980,Ribas do Rio Pardo,Serra geral,1979-08-31,PUMPING_TEST,46.995,SGB_HIDRO_MS_2024_POCOS,E11,-20.43999999999994,-53.75583299999994
