well_id,municipality,aquifer,specific_capacity,unit,source,evidence_code,latitude,longitude
3500027168,Taquarussu,Caiua,1.6,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.486110999999937,-53.349166999999966
3500027227,Fátima do Sul,Serra geral,50.546,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.374999999999943,-54.52277799999996
3500027232,Ponta Porã,Serra geral,6.716,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.537499999999966,-55.723888999999986
3500027301,Selvíria,Serra geral,0.431,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.358888999999976,-51.42666699999995
3500027304,Bataguassu,Caiua,0.219,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.72444399999995,-52.25222199999996
3500027311,Rio Brilhante,Serra geral,99.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.64972199999994,-54.42944399999993
3500023352,Paranhos,Bauru,1.832,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.89055499999995,-55.426943999999935
3500023177,Ivinhema,Caiua,0.24,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.383332999999936,-53.59611099999995
3500023263,Rio Brilhante,Serra geral,0.83,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.760276999999974,-54.75472199999996
3500023265,Rio Brilhante,Serra geral,0.945,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.76111099999997,-54.60833299999996
3500023305,Selvíria,Serra geral,1.228,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.361665999999957,-51.42833299999995
3500023308,Inocência,Bauru,0.19,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.72527699999995,-51.927776999999935
3500023333,Paraíso das Águas,Bauru,0.246,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.969443999999953,-52.93861099999998
3500023361,Sete Quedas,Bauru,0.22,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.865554999999972,-54.72416599999997
3500023364,Itaquiraí,Bauru,1.688,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.476110999999946,-54.17833299999995
3500027129,Terenos,Serra geral,0.099,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.43916699999994,-55.18805599999996
3500045678,Campo Grande,Serra geral,0.414,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.414999999999964,-54.59527799999995
3500027073,Ivinhema,Caiua,1.37,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.315277999999978,-53.817777999999976
3500027137,Nova Andradina,Bauru,1.634,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.23361099999994,-53.34499999999997
3500023286,Brasilândia,Caiua,5.738,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.255276999999978,-52.03305499999993
3500023360,Iguatemi,Caiua,0.389,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.70055499999995,-54.572776999999974
3500027217,Deodápolis,Serra geral,0.822,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.177221999999972,-54.121943999999985
3500022910,Campo Grande,Guarani,1.218,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.527776999999958,-54.60222199999998
3500022812,Sidrolândia,Guarani,3.667,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.924443999999937,-54.95361099999997
3500022913,Campo Grande,Guarani,2.211,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.507499999999936,-54.57361099999997
3500022814,Sidrolândia,Guarani,6.825,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.898054999999943,-54.926387999999974
3500022809,Sidrolândia,Guarani,0.162,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.937221999999963,-54.966665999999975
3500022870,Itaporã,Guarani,0.306,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.975832999999966,-54.674999999999955
3500022892,Campo Grande,Guarani,0.852,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.455554999999947,-54.63166599999994
3500023146,Amambai,Guarani,2.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.09583299999997,-55.19388799999996
3500071484,Glória de Dourados,Bauru_Caiua,1.182,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.42772199999996,-54.25127799999996
3500071327,Sidrolândia,Serra geral,0.903,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.907052999999962,-54.958185999999955
3500071301,Eldorado,Bauru_Caiua,0.524,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.77671399999997,-54.27521399999995
3500022501,Campo Grande,Guarani,0.253,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.44944399999997,-54.702499999999986
3500022569,Costa Rica,Guarani,4.043,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.539721999999927,-53.14111099999997
3500022606,Sonora,Furnas,0.354,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-17.582776999999965,-54.74944399999998
3500022615,Nioaque,Guarani,0.067,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.01277699999997,-55.55611099999999
3500022644,Corumbá,Rocha cristalina,0.173,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.010832999999934,-57.561665999999946
3500022651,Três Lagoas,Bauru,3.333,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.771110999999962,-51.696943999999974
3500022967,Água Clara,Serra geral,0.249,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.446665999999937,-52.872221999999965
3500022983,Três Lagoas,Bauru,2.317,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.79388799999998,-51.667776999999944
3500023100,Jaraguari,Guarani,0.107,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.063054999999963,-54.45194399999997
3500023126,Água Clara,,1.616,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.445832999999936,-52.872499999999945
3500023342,Maracaju,,0.156,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.250832999999943,-55.310276999999985
3500023197,Dois Irmãos do Buriti,,1.62,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.68861099999998,-55.279443999999955
3500023210,Terenos,,0.13,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.65138799999994,-55.03583299999997
3500067705,Chapadão do Sul,Guarani,0.4,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.352777999999944,-52.50472199999996
3500067716,Costa Rica,Guarani,4.8,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.57749999999993,-53.09583299999997
3500022697,Caarapó,Serra geral,0.167,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.497221999999965,-54.757499999999936
3500022997,Rio Negro,Furnas,0.271,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.491110999999933,-55.00277699999998
3500072042,Campo Grande,,9.867,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.116338999999982,-53.95808599999998
3500030641,Bandeirantes,,0.903,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.66999999999996,-54.36638899999997
3500073576,Dourados,Serra geral,1.36,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.21272199999993,-54.86077799999998
3500030623,São Gabriel do Oeste,Serra geral,0.881,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.36749999999995,-54.604443999999944
3500030638,Corguinho,Aquidauana,7.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.828610999999967,-54.83472199999994
3500073811,Jateí,Serra geral,5.063,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.53390799999994,-54.359185999999966
3500072945,Campo Grande,Serra geral,0.184,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48687199999995,-54.607846999999936
3500072933,Campo Grande,Serra geral,0.733,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.57467799999995,-54.58218899999997
3500072931,Dourados,Serra geral,4.65,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.19695299999995,-54.93428899999998
3500073113,Dourados,Serra geral,0.609,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.305271999999945,-54.77624999999995
3500073110,Itaquiraí,Bauru,0.969,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.583055999999942,-54.19752799999998
3500073161,Campo Grande,Serra geral,0.244,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.467630999999983,-54.61365799999999
3500073505,Eldorado,Bauru,0.476,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.79757799999993,-54.10698599999995
3500022668,Nova Alvorada do Sul,Serra geral,4.528,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.434443999999928,-54.40194399999996
3500022707,Iguatemi,Caiua,0.384,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.66722199999998,-54.56583299999994
3500022726,Ponta Porã,Serra geral,0.762,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.539165999999966,-55.71916599999997
3500022728,Ponta Porã,Serra geral,6.716,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.53805499999993,-55.72444399999995
3500022735,Ponta Porã,Serra geral,0.11,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.508332999999936,-55.71916599999997
3500022736,Ponta Porã,Serra geral,4.502,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.574999999999932,-55.68999999999994
3500023014,Japorã,Caiua,0.385,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.839721999999938,-54.511387999999954
3500023054,Bonito,Cuiaba,0.033,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.08888799999994,-56.45222199999995
3500023070,Bonito,Cuiaba,0.875,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.111665999999957,-56.49472199999997
3500023075,Bonito,Cuiaba,0.25,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.124443999999983,-56.49555499999997
3500067700,Laguna Carapã,Serra geral,0.096,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.749721999999963,-55.17666699999995
3500023203,Dois Irmãos do Buriti,Guarani,0.64,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.734999999999957,-55.45416599999999
3500023169,Angélica,Bauru,2.76,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.167776999999944,-53.78083299999997
3500023224,Corguinho,Guarani,0.69,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.68083299999995,-54.76277699999997
3500023254,Camapuã,Guarani,0.804,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.526665999999977,-54.040276999999946
3500023310,Inocência,Bauru,0.16,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.72361099999995,-51.92194399999994
3500023385,Taquarussu,Caiua,1.593,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.562499999999943,-53.39166599999999
3500022588,Alcinópolis,Guarani,4.857,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.32361099999997,-53.71333299999998
3500022593,Camapuã,Guarani,0.476,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.53361099999995,-54.041943999999944
3500022595,Camapuã,Guarani,0.47,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.517221999999947,-54.04333299999996
3500022633,Caarapó,Serra geral,10.837,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.621943999999928,-54.82638799999995
3500023043,Camapuã,Guarani,0.089,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.49527699999993,-54.00638799999996
3500023158,Aral Moreira,Serra geral,1.486,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.958887999999945,-55.62527699999998
3500065091,Bandeirantes,Guarani,0.116,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.68194399999993,-54.348888999999986
3500065095,Camapuã,Guarani,0.629,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.528055999999935,-54.04305599999998
3500028107,Nioaque,Guarani,0.25,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.159999999999968,-55.819721999999956
3500070824,Glória de Dourados,Bauru_Caiua,0.539,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.40928299999996,-54.21918299999999
3500070723,Douradina,Serra geral,0.286,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.093618999999933,-54.56048599999997
3500022477,Campo Grande,Serra geral,3.207,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48444399999994,-54.631943999999976
3500022512,Campo Grande,Serra geral,1.367,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.459443999999962,-54.69083299999994
3500022520,Campo Grande,Serra geral,1.855,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.54777699999994,-54.511665999999934
3500022524,Campo Grande,Serra geral,2.41,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.415276999999946,-54.663054999999986
3500022557,Nova Andradina,Bauru,2.75,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.300832999999955,-53.33611099999996
3500022610,Rio Verde de Mato Grosso,Furnas,9.25,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.915554999999927,-54.85388799999998
3500022627,Corumbá,Não definido,0.07,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.06833299999994,-57.74305499999997
3500022631,Bela Vista,Aquidauana,0.054,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.082221999999945,-56.577499999999986
3500022650,Nioaque,Guarani,2.308,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.15916599999997,-55.82361099999997
3500022665,Aquidauana,Aquidauana,0.966,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.478887999999927,-55.78777699999995
3500022675,Ivinhema,Caiua,2.36,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.319443999999976,-53.823887999999954
3500022678,Nova Andradina,Caiua,1.944,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.240554999999972,-53.333887999999945
3500022719,Naviraí,Caiua,4.6,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.05583299999995,-54.18805499999996
3500022722,Naviraí,Caiua,0.841,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.067776999999978,-54.18861099999998
3500022759,Anastácio,Aquidauana,0.166,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48527699999994,-55.809443999999985
3500022768,Aquidauana,Aquidauana,0.303,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48111099999994,-55.788054999999986
3500022770,Aquidauana,Aquidauana,0.417,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.46194399999996,-55.791110999999944
3500022774,Bonito,Cuiaba,1.122,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.12722199999996,-56.50083299999994
3500022781,Caracol,Rocha cristalina,0.01,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.018610999999964,-57.02194399999996
3500022800,Nioaque,Guarani,62.833,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.157776999999953,-55.824165999999934
3500022817,Aquidauana,Cuiaba,0.375,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.29611099999994,-56.06472199999996
3500022820,Terenos,Serra geral,0.259,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.441943999999978,-54.85944399999994
3500022825,Dourados,Serra geral,1.304,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.23055499999998,-54.81416599999994
3500022829,Dourados,Serra geral,10.37,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.228887999999927,-54.799999999999955
3500022900,Campo Grande,Serra geral,0.471,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.446665999999937,-54.581665999999984
3500022903,Campo Grande,Serra geral,0.31,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.495554999999968,-54.64499999999998
3500022906,Campo Grande,Serra geral,4.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.53444399999995,-54.67249999999996
3500022931,Anaurilândia,Caiua,1.616,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.17166599999996,-52.694721999999956
3500022955,Campo Grande,Serra geral,1.25,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.51222199999995,-54.60916599999996
3500022957,Três Lagoas,Bauru,2.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.78444399999995,-52.05416599999995
3500022959,Brasilândia,Caiua,5.738,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.25583299999994,-52.031387999999936
3500022961,Bataguassu,Caiua,2.151,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.719443999999953,-52.41944399999994
3500022963,Bataguassu,Caiua,2.379,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.710554999999943,-52.40999999999997
3500023037,Nova Andradina,Bauru,2.4,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.236943999999937,-53.34666599999997
3500023071,Maracaju,Serra geral,0.507,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.601665999999966,-55.167776999999944
3500023108,Novo Horizonte do Sul,Caiua,0.155,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.655554999999936,-53.85999999999996
3500023110,Figueirão,Guarani,0.187,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.683054999999968,-53.635276999999974
3500026926,Nova Andradina,Serra geral,1.44,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.28333299999997,-53.37833299999994
3500026982,Ivinhema,Caiua,3.108,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.309443999999928,-53.831943999999964
3500027008,Miranda,Cuiaba,0.057,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.00194399999998,-56.33361099999996
3500027017,Miranda,Caiua,0.071,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.994721999999967,-56.46388899999994
3500027031,Japorã,Caiua,0.894,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.891666999999927,-54.404721999999936
3500027032,Eldorado,Caiua,0.556,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.78527799999995,-54.286388999999986
3500027054,Coxim,Furnas,0.538,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.51138899999995,-54.74388899999997
3500027108,Rio Verde de Mato Grosso,Furnas,1.059,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.928332999999952,-54.853332999999964
3500027126,Itaporã,Guarani,11.625,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.08583299999998,-54.79388899999998
3500027139,Dourados,Serra geral,57.273,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.258055999999954,-54.81611099999998
3500027152,Camapuã,Guarani,0.507,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.557777999999928,-54.039443999999946
3500027156,Camapuã,Guarani,1.563,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.53305599999993,-54.04055599999998
3500027179,Deodápolis,Serra geral,0.523,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.077777999999967,-54.18888899999996
3500027190,Nova Alvorada do Sul,Serra geral,16.552,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.45138899999995,-54.37555599999996
3500027202,Santa Rita do Pardo,Caiua,1.288,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.30527799999993,-52.830832999999984
3500027229,Nova Andradina,Bauru,2.159,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.247221999999965,-53.33472199999994
3500027277,Amambai,Guarani,2.077,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.096666999999968,-55.22805599999998
3500027295,Ponta Porã,Serra geral,0.11,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.508055999999954,-55.71833299999997
3500027302,Corumbá,Não definido,2.113,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.391943999999967,-57.403332999999975
3500027306,Ponta Porã,Serra geral,1.174,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.565277999999978,-55.684721999999965
3500027307,Ponta Porã,Serra geral,2.346,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.516388999999947,-55.706388999999945
3500045592,Paranaíba,Serra geral,25.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.41777799999994,-51.66805599999998
3500023267,Rio Brilhante,Serra geral,3.67,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.768054999999947,-54.56749999999994
3500023270,Nova Alvorada do Sul,Serra geral,16.55,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.45138799999995,-54.37499999999994
3500023278,Bataguassu,Bauru,6.208,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.72388799999993,-52.26527699999997
3500023353,Paranhos,Bauru,0.12,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.91027699999995,-55.28361099999995
3500045665,Costa Rica,Serra geral,0.303,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-18.463332999999977,-53.16916699999996
3500027051,Itaporã,Serra geral,0.312,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.975277999999946,-54.67444399999994
3500027116,Caarapó,Serra geral,5.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.63861099999997,-54.819721999999956
3500022476,Campo Grande,Serra geral,0.286,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.48249999999996,-54.62861099999998
3500022752,Aral Moreira,Serra geral,5.0,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.746665999999948,-55.48305499999998
3500023349,Tacuru,Caiua,1.413,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.62972199999996,-55.019443999999964
3500022681,Amambai,Guarani,1.5,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-23.10611099999994,-55.23472199999998
3500023283,Santa Rita do Pardo,,0.058,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.299165999999957,-52.822776999999974
3500023208,Dois Irmãos do Buriti,Guarani,0.3,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.68083299999995,-55.352776999999946
3500022856,Dourados,Guarani,0.107,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.138332999999932,-54.48611099999994
3500022852,Itaporã,Guarani,0.573,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.07722199999995,-54.787221999999986
3500022500,Campo Grande,Guarani,0.715,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.52444399999996,-54.58694399999996
3500022694,Caarapó,Serra geral,2.079,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.62805499999996,-54.82638799999995
3500022810,Sidrolândia,Guarani,2.146,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.91388799999993,-54.956943999999964
3500022893,Campo Grande,Guarani,2.06,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.459443999999962,-54.633332999999936
3500022929,Campo Grande,Guarani,15.381,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.520276999999965,-54.60888799999998
3500065099,Campo Grande,Guarani,0.565,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.50499999999994,-54.633055999999954
3500065131,Itaporã,Guarani,5.538,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-22.038055999999983,-54.74888899999996
3500070112,Bataguassu,Bauru_Caiua,0.325,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-21.745218999999963,-52.47570299999995
3500022503,Campo Grande,Serra geral,4.842,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.478332999999964,-54.572221999999954
3500022519,Campo Grande,Serra geral,0.667,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.540554999999927,-54.57777699999997
3500022531,Campo Grande,Serra geral,1.015,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-20.480276999999944,-54.75583299999994
3500022571,Inocência,Serra geral,0.186,SOURCE_UNIT_NOT_VERIFIED,SIAGAS_MS_20260814,E06,-19.724999999999966,-51.92833299999995
