scale_km2,pih_cell_id,source_hex_id,area_efetiva_ms_km2,evidence_code,evidence_name,n_evidence,n_wells_E01,pct_of_wells,support_state,interpretation
500,PIH-500-0065,HX500-13-10,307.0919,E09,Transmissividade informada,0,49,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0065,HX500-13-10,307.0919,E10,Evidência hidroquímica e físico-química parcial,9,49,18.3673,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0065,HX500-13-10,307.0919,E11,Última evidência hidrogeológica datada,37,49,75.5102,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0065,HX500-13-10,307.0919,E12,Revisão hidroestratigráfica necessária,44,49,89.7959,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E01,Poços canônicos provisórios,2,2,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E02,Profundidade positiva informada,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E03,Aquífero informado no cadastro,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E04,Nível estático disponível,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E05,Nível dinâmico disponível,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E06,Vazão específica não negativa,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E07,Ensaio de bombeamento cadastrado,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E08,Ensaio com metadados mínimos de cadastro,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E09,Transmissividade informada,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E10,Evidência hidroquímica e físico-química parcial,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E11,Última evidência hidrogeológica datada,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0066,HX500-14-10,500.0,E12,Revisão hidroestratigráfica necessária,1,2,50.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E01,Poços canônicos provisórios,13,13,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E02,Profundidade positiva informada,13,13,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E03,Aquífero informado no cadastro,9,13,69.2308,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E04,Nível estático disponível,9,13,69.2308,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E05,Nível dinâmico disponível,9,13,69.2308,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E06,Vazão específica não negativa,9,13,69.2308,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E07,Ensaio de bombeamento cadastrado,3,13,23.0769,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E08,Ensaio com metadados mínimos de cadastro,3,13,23.0769,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E09,Transmissividade informada,0,13,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E10,Evidência hidroquímica e físico-química parcial,3,13,23.0769,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E11,Última evidência hidrogeológica datada,5,13,38.4615,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0067,HX500-15-10,500.0,E12,Revisão hidroestratigráfica necessária,4,13,30.7692,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E01,Poços canônicos provisórios,9,9,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E02,Profundidade positiva informada,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E03,Aquífero informado no cadastro,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E04,Nível estático disponível,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E05,Nível dinâmico disponível,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E06,Vazão específica não negativa,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E07,Ensaio de bombeamento cadastrado,1,9,11.1111,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E08,Ensaio com metadados mínimos de cadastro,1,9,11.1111,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E09,Transmissividade informada,0,9,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E10,Evidência hidroquímica e físico-química parcial,8,9,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E11,Última evidência hidrogeológica datada,2,9,22.2222,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0068,HX500-16-10,500.0,E12,Revisão hidroestratigráfica necessária,1,9,11.1111,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E01,Poços canônicos provisórios,54,54,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E02,Profundidade positiva informada,51,54,94.4444,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E03,Aquífero informado no cadastro,48,54,88.8889,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E04,Nível estático disponível,50,54,92.5926,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E05,Nível dinâmico disponível,50,54,92.5926,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E06,Vazão específica não negativa,46,54,85.1852,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E07,Ensaio de bombeamento cadastrado,26,54,48.1481,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E08,Ensaio com metadados mínimos de cadastro,26,54,48.1481,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E09,Transmissividade informada,1,54,1.8519,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E10,Evidência hidroquímica e físico-química parcial,35,54,64.8148,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E11,Última evidência hidrogeológica datada,30,54,55.5556,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0069,HX500-17-10,500.0,E12,Revisão hidroestratigráfica necessária,38,54,70.3704,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E01,Poços canônicos provisórios,11,11,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E02,Profundidade positiva informada,10,11,90.9091,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E03,Aquífero informado no cadastro,10,11,90.9091,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E04,Nível estático disponível,10,11,90.9091,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E05,Nível dinâmico disponível,10,11,90.9091,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E06,Vazão específica não negativa,10,11,90.9091,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E07,Ensaio de bombeamento cadastrado,1,11,9.0909,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E08,Ensaio com metadados mínimos de cadastro,1,11,9.0909,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E09,Transmissividade informada,1,11,9.0909,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E10,Evidência hidroquímica e físico-química parcial,8,11,72.7273,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E11,Última evidência hidrogeológica datada,3,11,27.2727,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0070,HX500-18-10,500.0,E12,Revisão hidroestratigráfica necessária,7,11,63.6364,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E01,Poços canônicos provisórios,36,36,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E02,Profundidade positiva informada,35,36,97.2222,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E03,Aquífero informado no cadastro,34,36,94.4444,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E04,Nível estático disponível,35,36,97.2222,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E05,Nível dinâmico disponível,35,36,97.2222,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E06,Vazão específica não negativa,35,36,97.2222,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E07,Ensaio de bombeamento cadastrado,3,36,8.3333,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E08,Ensaio com metadados mínimos de cadastro,3,36,8.3333,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E09,Transmissividade informada,0,36,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E10,Evidência hidroquímica e físico-química parcial,24,36,66.6667,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E11,Última evidência hidrogeológica datada,6,36,16.6667,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0071,HX500-19-10,500.0,E12,Revisão hidroestratigráfica necessária,31,36,86.1111,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E01,Poços canônicos provisórios,13,13,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E02,Profundidade positiva informada,13,13,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E03,Aquífero informado no cadastro,11,13,84.6154,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E04,Nível estático disponível,13,13,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E05,Nível dinâmico disponível,13,13,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E06,Vazão específica não negativa,13,13,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E07,Ensaio de bombeamento cadastrado,1,13,7.6923,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E08,Ensaio com metadados mínimos de cadastro,1,13,7.6923,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E09,Transmissividade informada,0,13,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E10,Evidência hidroquímica e físico-química parcial,12,13,92.3077,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E11,Última evidência hidrogeológica datada,1,13,7.6923,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0072,HX500-20-10,500.0,E12,Revisão hidroestratigráfica necessária,13,13,100.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E01,Poços canônicos provisórios,16,16,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E02,Profundidade positiva informada,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E03,Aquífero informado no cadastro,15,16,93.75,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E04,Nível estático disponível,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E05,Nível dinâmico disponível,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E06,Vazão específica não negativa,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E07,Ensaio de bombeamento cadastrado,7,16,43.75,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E08,Ensaio com metadados mínimos de cadastro,7,16,43.75,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E09,Transmissividade informada,1,16,6.25,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E10,Evidência hidroquímica e físico-química parcial,8,16,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E11,Última evidência hidrogeológica datada,10,16,62.5,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0073,HX500-21-10,500.0,E12,Revisão hidroestratigráfica necessária,6,16,37.5,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E01,Poços canônicos provisórios,1,1,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E02,Profundidade positiva informada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E03,Aquífero informado no cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E04,Nível estático disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E05,Nível dinâmico disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E06,Vazão específica não negativa,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E07,Ensaio de bombeamento cadastrado,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E08,Ensaio com metadados mínimos de cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E09,Transmissividade informada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E10,Evidência hidroquímica e físico-química parcial,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E11,Última evidência hidrogeológica datada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0074,HX500-22-10,500.0,E12,Revisão hidroestratigráfica necessária,1,1,100.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E01,Poços canônicos provisórios,16,16,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E02,Profundidade positiva informada,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E03,Aquífero informado no cadastro,15,16,93.75,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E04,Nível estático disponível,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E05,Nível dinâmico disponível,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E06,Vazão específica não negativa,16,16,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E07,Ensaio de bombeamento cadastrado,8,16,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E08,Ensaio com metadados mínimos de cadastro,8,16,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E09,Transmissividade informada,1,16,6.25,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E10,Evidência hidroquímica e físico-química parcial,9,16,56.25,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E11,Última evidência hidrogeológica datada,11,16,68.75,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0075,HX500-23-10,500.0,E12,Revisão hidroestratigráfica necessária,9,16,56.25,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0076,HX500-24-10,312.9735,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
500,PIH-500-0077,HX500-25-10,4.2597,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
