cell_id,scale_km2,grid_family,area_effective_km2,question_code,question_name,n_wells,direct_evidence_n,direct_evidence_pct_of_wells,cell_state_code,cell_state_label,support_points_n,cross_scale_exact_state_support_n,cross_scale_exact_state_support_pct,cross_scale_direct_all_support_n,cross_scale_direct_some_support_n,cross_scale_direct_none_support_n,origin_exact_state_support_n,origin_exact_state_support_pct,origin_direct_all_support_n,origin_direct_some_support_n,origin_direct_none_support_n,hydro_surface_units_n,hydro_surface_domains_n,hydro_context_state,hydro_dominant_unit,hydro_dominant_domain,top_blocking_requirements,method_version
SCALE-250-O00-00479,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,1,10.0,0,8,2,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00480,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,8,80.0,0,2,8,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00481,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,10,5,50.0,0,0,10,4,40.0,0,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00482,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,0,10,7,70.0,0,1,9,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00483,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,1,10.0,0,9,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00484,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,10,1,10.0,1,9,0,2,20.0,2,8,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00485,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,7,70.0,0,2,8,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00486,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,9,9,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,1,10.0,1,9,0,1,10.0,1,9,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=9|Q02_R06=9|Q02_R07=9|Q02_R08=9|Q02_R03=3,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00487,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,1,10.0,0,9,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00488,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,1,10.0,0,7,3,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00489,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,7,70.0,7,3,0,5,50.0,5,5,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00490,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,1,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,10,0,0.0,0,10,0,0,0.0,0,10,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=1|Q02_R04=1|Q02_R06=1|Q02_R07=1|Q02_R08=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00491,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,26,25,96.153846,2,EVIDENCIA_DIRETA_PRESENTE,10,7,70.0,7,3,0,10,100.0,10,0,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),Q02_R02=26|Q02_R06=26|Q02_R07=26|Q02_R08=26|Q02_R04=19,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00492,250,SCALE_PRIMARY_O00_V1,70.31175610946356,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,0,0.0,0,3,0,1,33.333333,0,2,1,1,1,UMA_UNIDADE_SUPERFICIAL,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00493,250,SCALE_PRIMARY_O00_V1,204.68257079656445,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00494,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00495,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00496,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,11,100.0,0,0,11,11,100.0,0,0,11,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00497,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,8,80.0,0,2,8,10,100.0,0,0,10,1,1,UMA_UNIDADE_SUPERFICIAL,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00498,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,2,18.181818,0,9,2,11,100.0,0,0,11,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00499,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,0,0.0,0,7,2,9,100.0,0,0,9,3,3,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Corumbá,Cárstica (K),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00500,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,2,20.0,2,8,0,6,60.0,6,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Corumbá,Cárstica (K),Q02_R02=2|Q02_R03=2|Q02_R06=2|Q02_R07=2|Q02_R08=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00501,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,55,49,89.090909,2,EVIDENCIA_DIRETA_PRESENTE,10,5,50.0,5,5,0,9,90.0,9,1,0,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Cuiaba,Cárstica (K),Q02_R02=55|Q02_R06=55|Q02_R08=55|Q02_R07=54|Q02_R04=14,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00502,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,5,5,6,60.0,0,4,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Cuiaba,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00503,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,0,0.0,0,10,1,1,9.090909,0,10,1,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00504,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,0,0.0,0,9,0,1,11.111111,0,2,7,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Aquidauana,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00505,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,12,10,83.333333,2,EVIDENCIA_DIRETA_PRESENTE,10,4,40.0,4,6,0,1,10.0,1,9,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Botucatu,Granular (Gr),Q02_R02=12|Q02_R06=12|Q02_R07=12|Q02_R08=12|Q02_R03=11,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00506,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,6,60.0,0,2,8,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Botucatu,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00507,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,1,10.0,0,8,2,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00508,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,11,6,54.545455,6,5,0,7,63.636364,7,4,0,1,1,UMA_UNIDADE_SUPERFICIAL,Formação Serra Geral,Fraturada (Fr),Q02_R02=2|Q02_R04=2|Q02_R05=2|Q02_R06=2|Q02_R07=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00509,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,10,8,80.0,2,EVIDENCIA_DIRETA_PRESENTE,9,8,88.888889,8,1,0,8,88.888889,8,1,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),Q02_R02=10|Q02_R04=10|Q02_R05=10|Q02_R06=10|Q02_R07=10,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00510,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,7,5,71.428571,2,EVIDENCIA_DIRETA_PRESENTE,10,9,90.0,9,1,0,10,100.0,10,0,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),Q02_R02=7|Q02_R06=7|Q02_R07=7|Q02_R08=7|Q02_R04=6,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00511,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,5,5,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,5,50.0,5,5,0,3,30.0,3,7,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),Q02_R02=5|Q02_R04=5|Q02_R05=5|Q02_R06=5|Q02_R07=5,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00512,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,10,1,10.0,1,9,0,1,10.0,1,9,0,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),Q02_R02=2|Q02_R04=2|Q02_R05=2|Q02_R06=2|Q02_R07=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00513,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,3,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,11,0,0.0,0,11,0,1,9.090909,0,9,2,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),Q02_R02=3|Q02_R03=3|Q02_R04=3|Q02_R05=3|Q02_R06=3,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00514,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,0,0.0,0,9,0,5,55.555556,0,4,5,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Serra Geral,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00515,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,9,1,7,70.0,0,2,8,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00516,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,2,20.0,0,6,4,1,10.0,0,8,2,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00517,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,0,0.0,0,10,0,0,0.0,0,10,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00518,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,11,1,9.090909,0,9,2,6,54.545455,0,1,10,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00519,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,2,100.0,2,EVIDENCIA_DIRETA_PRESENTE,9,2,22.222222,2,7,0,6,66.666667,6,3,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R06=2|Q02_R07=2|Q02_R08=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00520,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,8,2,7,70.0,0,3,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00521,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,3,3,100.0,2,EVIDENCIA_DIRETA_PRESENTE,10,1,10.0,1,9,0,0,0.0,0,10,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=3|Q02_R03=3|Q02_R04=3|Q02_R05=3|Q02_R06=3,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00522,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,7,70.0,0,3,7,7,70.0,0,3,7,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00523,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,2,18.181818,0,9,2,11,100.0,0,0,11,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00524,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,0,0.0,0,9,0,1,11.111111,0,8,1,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00525,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,10,2,20.0,2,8,0,0,0.0,0,10,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00526,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,1,50.0,2,EVIDENCIA_DIRETA_PRESENTE,10,2,20.0,2,8,0,0,0.0,0,10,0,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00527,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,2,20.0,0,8,2,6,60.0,0,4,6,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00528,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,2,18.181818,0,9,2,1,9.090909,0,10,1,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00529,250,SCALE_PRIMARY_O00_V1,246.45224756047224,Q02,Propriedades hidráulicas,1,1,100.0,2,EVIDENCIA_DIRETA_PRESENTE,9,1,11.111111,1,8,0,0,0.0,0,9,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Caiuá,Granular (Gr),Q02_R02=1|Q02_R03=1|Q02_R04=1|Q02_R05=1|Q02_R06=1,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00530,250,SCALE_PRIMARY_O00_V1,74.82048705314902,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,0,0.0,0,3,0,0,0.0,0,3,0,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00531,250,SCALE_PRIMARY_O00_V1,94.18839184644149,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,3,3,100.0,0,0,3,3,100.0,0,0,3,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00532,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Depósitos aluvionares,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00533,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,12,12,100.0,0,0,12,12,100.0,0,0,12,2,1,MULTIPLAS_UNIDADES_SUPERFICIAIS,Formação Pantanal,Granular (Gr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00534,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00535,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,9,100.0,0,0,9,9,100.0,0,0,9,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00536,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,0,0.0,0,11,0,11,100.0,0,0,11,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00537,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,10,0,0.0,0,10,0,2,20.0,0,8,2,2,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Embasamento Indiferenciado,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00538,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,11,0,0.0,0,0,11,9,81.818182,0,2,9,1,1,UMA_UNIDADE_SUPERFICIAL,Grupo Corumbá,Cárstica (K),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00539,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,2,0,0.0,1,POCOS_SEM_EVIDENCIA_DIRETA_DA_PERGUNTA,9,3,33.333333,0,0,9,4,44.444444,0,3,6,3,2,MULTIPLAS_UNIDADES_SUPERFICIAIS,Grupo Corumbá,Cárstica (K),Q02_R02=2|Q02_R03=2|Q02_R04=2|Q02_R05=2|Q02_R06=2,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
SCALE-250-O00-00540,250,SCALE_PRIMARY_O00_V1,249.99999999998994,Q02,Propriedades hidráulicas,0,0,,0,SEM_POCOS_NO_CONJUNTO_AUDITADO,9,0,0.0,0,1,8,5,55.555556,0,3,6,1,2,UMA_UNIDADE_SUPERFICIAL,Grupo Cuiaba,Fraturada (Fr),,PIH_MS_V2.5_ESTABILIDADE_SENSIBILIDADE_V1
