well_id,latitude,longitude,municipality_declared,municipality_spatial,sgb2024_unit_aflorante,hydrolithologic_domain,question_code,question_name,direct_evidence_present,critical_requirements_n,critical_demonstrated_n,critical_review_n,critical_unknown_n,minimum_documentary_met,record_state,blocking_requirements_n,blocking_codes,representativeness_state,weight_used,score_used,cutoff_date,method_version
3500022837,-22.20027699999997,-54.78194399999995,Dourados,Dourados,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022837,-22.20027699999997,-54.78194399999995,Dourados,Dourados,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022837,-22.20027699999997,-54.78194399999995,Dourados,Dourados,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022871,-21.65194399999996,-54.42944399999993,Rio Brilhante,Rio Brilhante,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022871,-21.65194399999996,-54.42944399999993,Rio Brilhante,Rio Brilhante,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022871,-21.65194399999996,-54.42944399999993,Rio Brilhante,Rio Brilhante,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022871,-21.65194399999996,-54.42944399999993,Rio Brilhante,Rio Brilhante,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022871,-21.65194399999996,-54.42944399999993,Rio Brilhante,Rio Brilhante,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022905,-20.53749999999997,-54.66972199999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022905,-20.53749999999997,-54.66972199999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022905,-20.53749999999997,-54.66972199999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022905,-20.53749999999997,-54.66972199999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022905,-20.53749999999997,-54.66972199999998,Campo Grande,Campo Grande,Formação Serra Geral,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022938,-22.156387999999936,-53.779165999999975,Angélica,Angélica,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022938,-22.156387999999936,-53.779165999999975,Angélica,Angélica,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022938,-22.156387999999936,-53.779165999999975,Angélica,Angélica,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022938,-22.156387999999936,-53.779165999999975,Angélica,Angélica,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022938,-22.156387999999936,-53.779165999999975,Angélica,Angélica,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022971,-21.71527699999996,-52.43055499999997,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022971,-21.71527699999996,-52.43055499999997,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022971,-21.71527699999996,-52.43055499999997,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022971,-21.71527699999996,-52.43055499999997,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022971,-21.71527699999996,-52.43055499999997,Bataguassu,Bataguassu,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022978,-21.302499999999952,-52.823054999999954,Santa Rita do Pardo,Santa Rita do Pardo,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022978,-21.302499999999952,-52.823054999999954,Santa Rita do Pardo,Santa Rita do Pardo,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022978,-21.302499999999952,-52.823054999999954,Santa Rita do Pardo,Santa Rita do Pardo,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022978,-21.302499999999952,-52.823054999999954,Santa Rita do Pardo,Santa Rita do Pardo,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022978,-21.302499999999952,-52.823054999999954,Santa Rita do Pardo,Santa Rita do Pardo,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022990,-18.50666599999994,-54.74138799999997,Coxim,Coxim,Formação Furnas,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022990,-18.50666599999994,-54.74138799999997,Coxim,Coxim,Formação Furnas,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022990,-18.50666599999994,-54.74138799999997,Coxim,Coxim,Formação Furnas,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022990,-18.50666599999994,-54.74138799999997,Coxim,Coxim,Formação Furnas,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500022990,-18.50666599999994,-54.74138799999997,Coxim,Coxim,Formação Furnas,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023022,-23.78444399999995,-54.281387999999936,Eldorado,Eldorado,Grupo Caiuá,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023022,-23.78444399999995,-54.281387999999936,Eldorado,Eldorado,Grupo Caiuá,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023022,-23.78444399999995,-54.281387999999936,Eldorado,Eldorado,Grupo Caiuá,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023022,-23.78444399999995,-54.281387999999936,Eldorado,Eldorado,Grupo Caiuá,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023022,-23.78444399999995,-54.281387999999936,Eldorado,Eldorado,Grupo Caiuá,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023040,-18.509165999999937,-54.75444399999998,Coxim,Coxim,Formação Furnas,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023040,-18.509165999999937,-54.75444399999998,Coxim,Coxim,Formação Furnas,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023040,-18.509165999999937,-54.75444399999998,Coxim,Coxim,Formação Furnas,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023040,-18.509165999999937,-54.75444399999998,Coxim,Coxim,Formação Furnas,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023040,-18.509165999999937,-54.75444399999998,Coxim,Coxim,Formação Furnas,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023085,-21.121387999999968,-56.49416599999995,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023085,-21.121387999999968,-56.49416599999995,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023085,-21.121387999999968,-56.49416599999995,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023085,-21.121387999999968,-56.49416599999995,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023085,-21.121387999999968,-56.49416599999995,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023090,-21.121110999999928,-56.45361099999997,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023090,-21.121110999999928,-56.45361099999997,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023090,-21.121110999999928,-56.45361099999997,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023090,-21.121110999999928,-56.45361099999997,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023090,-21.121110999999928,-56.45361099999997,Bonito,Bonito,Grupo Cuiaba,Cárstica,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023092,-21.11888799999997,-56.48499999999996,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023092,-21.11888799999997,-56.48499999999996,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023092,-21.11888799999997,-56.48499999999996,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023092,-21.11888799999997,-56.48499999999996,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023092,-21.11888799999997,-56.48499999999996,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023093,-21.119721999999967,-56.49444399999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023093,-21.119721999999967,-56.49444399999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023093,-21.119721999999967,-56.49444399999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023093,-21.119721999999967,-56.49444399999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023093,-21.119721999999967,-56.49444399999999,Bonito,Bonito,Grupo Cuiaba,Fraturada,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023098,-20.464165999999977,-55.76249999999993,Aquidauana,Aquidauana,Formação Aquidauana,Granular,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023098,-20.464165999999977,-55.76249999999993,Aquidauana,Aquidauana,Formação Aquidauana,Granular,Q02,Propriedades hidráulicas,True,9,5,0,4,False,EVIDENCIA_PARCIAL,4,Q02_R02|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023098,-20.464165999999977,-55.76249999999993,Aquidauana,Aquidauana,Formação Aquidauana,Granular,Q03,Hidroquímica,False,9,3,0,6,False,UNKNOWN_SEM_EVIDENCIA_DIRETA_NO_CONJUNTO,6,Q03_R02|Q03_R04|Q03_R05|Q03_R06|Q03_R07|Q03_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023098,-20.464165999999977,-55.76249999999993,Aquidauana,Aquidauana,Formação Aquidauana,Granular,Q04,Geometria e estratigrafia do aquífero,True,6,4,0,2,False,EVIDENCIA_PARCIAL,2,Q04_R03|Q04_R04,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500023098,-20.464165999999977,-55.76249999999993,Aquidauana,Aquidauana,Formação Aquidauana,Granular,Q05,Monitoramento temporal,True,8,4,0,4,False,EVIDENCIA_PARCIAL,4,Q05_R02|Q05_R04|Q05_R06|Q05_R07,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026985,-22.041943999999944,-54.61055599999997,Douradina,Douradina,Formação Serra Geral,Fraturada,Q01,Nível e profundidade da água,True,7,5,0,2,False,EVIDENCIA_PARCIAL,2,Q01_R03|Q01_R05,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
3500026985,-22.041943999999944,-54.61055599999997,Douradina,Douradina,Formação Serra Geral,Fraturada,Q02,Propriedades hidráulicas,True,9,4,0,5,False,EVIDENCIA_PARCIAL,5,Q02_R02|Q02_R04|Q02_R06|Q02_R07|Q02_R08,NAO_AVALIAVEL_NO_NIVEL_DO_REGISTRO,False,False,2026-08-29,PIH_MS_V2.4_SUF_PERGUNTA_V1
